combo,trades,final_capital_usd,total_pnl_usd,total_return_pct,win_rate_pct,profit_factor,sharpe,max_drawdown_usd,max_drawdown_pct,avg_winner_usd,avg_loser_usd,avg_pnl_per_trade_usd,avg_bars_held,post_2024_trades,post_2024_total_pnl_usd,post_2024_return_pct,post_2024_win_rate_pct,post_2024_profit_factor,post_2024_sharpe,post_2024_max_drawdown_usd,tighten_mode,rsi_threshold,atr_stretch_threshold,tighten_factor,force_exit,score
either_rsi32_atr1.5_tf0.5_force0,183,18614.5,13614.5,272.29,90.1639344262295,5.25453125,11.232209287108622,-525.5,-10.51,101.9060606060606,-200.0,74.39617486338798,2.1038251366120218,75,7435.0,148.70000000000002,94.66666666666667,10.29375,14.7983341495779,-400.0,either,32,1.5,0.5,False,775.9965401692735
atr_exhaust_rsi25_atr1.5_tf0.75_force0,183,21971.125,16971.125,339.4225,88.52459016393442,5.24278125,10.938570208492937,-651.625,-13.032499999999999,129.45138888888889,-200.0,92.73838797814207,2.2295081967213113,75,9663.125,193.26250000000002,93.33333333333333,10.663125,13.716057247167047,-400.0,atr_exhaust,25,1.5,0.75,False,771.5877751556644
atr_exhaust_rsi28_atr1.5_tf0.75_force0,183,21971.125,16971.125,339.4225,88.52459016393442,5.24278125,10.938570208492937,-651.625,-13.032499999999999,129.45138888888889,-200.0,92.73838797814207,2.2295081967213113,75,9663.125,193.26250000000002,93.33333333333333,10.663125,13.716057247167047,-400.0,atr_exhaust,28,1.5,0.75,False,771.5877751556644
atr_exhaust_rsi30_atr1.5_tf0.75_force0,183,21971.125,16971.125,339.4225,88.52459016393442,5.24278125,10.938570208492937,-651.625,-13.032499999999999,129.45138888888889,-200.0,92.73838797814207,2.2295081967213113,75,9663.125,193.26250000000002,93.33333333333333,10.663125,13.716057247167047,-400.0,atr_exhaust,30,1.5,0.75,False,771.5877751556644
atr_exhaust_rsi32_atr1.5_tf0.75_force0,183,21971.125,16971.125,339.4225,88.52459016393442,5.24278125,10.938570208492937,-651.625,-13.032499999999999,129.45138888888889,-200.0,92.73838797814207,2.2295081967213113,75,9663.125,193.26250000000002,93.33333333333333,10.663125,13.716057247167047,-400.0,atr_exhaust,32,1.5,0.75,False,771.5877751556644
atr_exhaust_rsi35_atr1.5_tf0.75_force0,183,21971.125,16971.125,339.4225,88.52459016393442,5.24278125,10.938570208492937,-651.625,-13.032499999999999,129.45138888888889,-200.0,92.73838797814207,2.2295081967213113,75,9663.125,193.26250000000002,93.33333333333333,10.663125,13.716057247167047,-400.0,atr_exhaust,35,1.5,0.75,False,771.5877751556644
either_rsi25_atr1.5_tf0.75_force0,183,21950.5,16950.5,339.01,88.52459016393442,5.237625,10.926439126570093,-651.625,-13.032499999999999,129.32407407407408,-200.0,92.6256830601093,2.2295081967213113,75,9663.125,193.26250000000002,93.33333333333333,10.663125,13.716057247167047,-400.0,either,25,1.5,0.75,False,771.0782481075933
either_rsi30_atr1.5_tf0.5_force0,183,18472.5,13472.5,269.45,90.1639344262295,4.9625,10.953086810458872,-525.5,-10.51,102.25757575757575,-200.0,73.62021857923497,2.1366120218579234,75,7435.0,148.70000000000002,94.66666666666667,10.29375,14.7983341495779,-400.0,either,30,1.5,0.5,False,762.4678532530298
either_rsi28_atr1.4_tf0.5_force0,183,18206.75,13206.75,264.135,91.2568306010929,5.40225,11.095502482317972,-525.5,-10.51,97.04640718562874,-200.0,72.16803278688525,1.8907103825136613,75,6974.25,139.48499999999999,94.66666666666667,9.7178125,13.688203640815953,-400.0,either,28,1.4,0.5,False,749.4488848742684
atr_exhaust_rsi25_atr1.4_tf0.5_force0,183,18096.25,13096.25,261.925,90.7103825136612,5.092578125,10.805554547948109,-525.5,-10.51,98.17018072289157,-200.0,71.56420765027322,1.9726775956284153,75,6974.25,139.48499999999999,94.66666666666667,9.7178125,13.688203640815953,-400.0,atr_exhaust,25,1.4,0.5,False,735.4542490150218
atr_exhaust_rsi28_atr1.4_tf0.5_force0,183,18096.25,13096.25,261.925,90.7103825136612,5.092578125,10.805554547948109,-525.5,-10.51,98.17018072289157,-200.0,71.56420765027322,1.9726775956284153,75,6974.25,139.48499999999999,94.66666666666667,9.7178125,13.688203640815953,-400.0,atr_exhaust,28,1.4,0.5,False,735.4542490150218
atr_exhaust_rsi30_atr1.4_tf0.5_force0,183,18096.25,13096.25,261.925,90.7103825136612,5.092578125,10.805554547948109,-525.5,-10.51,98.17018072289157,-200.0,71.56420765027322,1.9726775956284153,75,6974.25,139.48499999999999,94.66666666666667,9.7178125,13.688203640815953,-400.0,atr_exhaust,30,1.4,0.5,False,735.4542490150218
atr_exhaust_rsi32_atr1.4_tf0.5_force0,183,18096.25,13096.25,261.925,90.7103825136612,5.092578125,10.805554547948109,-525.5,-10.51,98.17018072289157,-200.0,71.56420765027322,1.9726775956284153,75,6974.25,139.48499999999999,94.66666666666667,9.7178125,13.688203640815953,-400.0,atr_exhaust,32,1.4,0.5,False,735.4542490150218
atr_exhaust_rsi35_atr1.4_tf0.5_force0,183,18096.25,13096.25,261.925,90.7103825136612,5.092578125,10.805554547948109,-525.5,-10.51,98.17018072289157,-200.0,71.56420765027322,1.9726775956284153,75,6974.25,139.48499999999999,94.66666666666667,9.7178125,13.688203640815953,-400.0,atr_exhaust,35,1.4,0.5,False,735.4542490150218
either_rsi25_atr1.4_tf0.5_force0,183,18042.5,13042.5,260.84999999999997,90.7103825136612,5.07578125,10.767452929954654,-525.5,-10.51,97.84638554216868,-200.0,71.27049180327869,1.9726775956284153,75,6974.25,139.48499999999999,94.66666666666667,9.7178125,13.688203640815953,-400.0,either,25,1.4,0.5,False,733.8970210651854
either_rsi32_atr1.1_tf0.25_force0,183,12566.875,7566.875,151.33749999999998,95.08196721311475,6.404910714285714,10.244021017363782,-400.0,-8.0,51.53376436781609,-200.0,41.349043715846996,1.3770491803278688,75,3868.125,77.3625,98.66666666666667,20.340625,14.879004234605958,-200.0,either,32,1.1,0.25,False,732.285699411928
either_rsi35_atr1.1_tf0.25_force0,183,12425.75,7425.75,148.515,95.08196721311475,6.304107142857143,10.12790649821891,-400.0,-8.0,50.72270114942529,-200.0,40.57786885245902,1.3715846994535519,75,3868.125,77.3625,98.66666666666667,20.340625,14.879004234605958,-200.0,either,35,1.1,0.25,False,726.6611400047348
either_rsi35_atr1.25_tf0.25_force0,183,12754.75,7754.75,155.095,94.53551912568307,5.84671875,9.971626468799693,-400.0,-8.0,54.073699421965316,-200.0,42.37568306010929,1.453551912568306,75,3968.75,79.375,98.66666666666667,20.84375,15.147872170271235,-200.0,either,35,1.25,0.25,False,721.031230125417
either_rsi32_atr1.0_tf0.25_force0,183,12325.625,7325.625,146.5125,95.08196721311475,6.232589285714286,10.031857650266113,-400.0,-8.0,50.14727011494253,-200.0,40.03073770491803,1.349726775956284,75,3768.0,75.36,98.66666666666667,19.84,14.618715933121013,-200.0,either,32,1.0,0.25,False,716.7226706333588
either_rsi35_atr1.0_tf0.25_force0,183,12325.625,7325.625,146.5125,95.08196721311475,6.232589285714286,10.031857650266113,-400.0,-8.0,50.14727011494253,-200.0,40.03073770491803,1.349726775956284,75,3768.0,75.36,98.66666666666667,19.84,14.618715933121013,-200.0,either,35,1.0,0.25,False,716.7226706333588
either_rsi28_atr1.5_tf0.5_force0,183,18069.0,13069.0,261.38,89.07103825136612,4.439210526315789,10.27135824012783,-727.75,-14.555000000000001,103.49079754601227,-200.0,71.4153005464481,2.1366120218579234,75,7188.75,143.775,93.33333333333333,8.18875,13.626135148580268,-400.0,either,28,1.5,0.5,False,707.0966195011168
atr_exhaust_rsi25_atr1.1_tf0.25_force0,183,12544.0,7544.0,150.88,95.08196721311475,5.715,9.78066061924507,-400.0,-8.0,52.55172413793103,-200.0,41.224043715846996,1.4426229508196722,75,3868.125,77.3625,98.66666666666667,20.340625,14.879004234605958,-200.0,atr_exhaust,25,1.1,0.25,False,706.789100173246
atr_exhaust_rsi28_atr1.1_tf0.25_force0,183,12544.0,7544.0,150.88,95.08196721311475,5.715,9.78066061924507,-400.0,-8.0,52.55172413793103,-200.0,41.224043715846996,1.4426229508196722,75,3868.125,77.3625,98.66666666666667,20.340625,14.879004234605958,-200.0,atr_exhaust,28,1.1,0.25,False,706.789100173246
atr_exhaust_rsi30_atr1.1_tf0.25_force0,183,12544.0,7544.0,150.88,95.08196721311475,5.715,9.78066061924507,-400.0,-8.0,52.55172413793103,-200.0,41.224043715846996,1.4426229508196722,75,3868.125,77.3625,98.66666666666667,20.340625,14.879004234605958,-200.0,atr_exhaust,30,1.1,0.25,False,706.789100173246
atr_exhaust_rsi32_atr1.1_tf0.25_force0,183,12544.0,7544.0,150.88,95.08196721311475,5.715,9.78066061924507,-400.0,-8.0,52.55172413793103,-200.0,41.224043715846996,1.4426229508196722,75,3868.125,77.3625,98.66666666666667,20.340625,14.879004234605958,-200.0,atr_exhaust,32,1.1,0.25,False,706.789100173246
atr_exhaust_rsi35_atr1.1_tf0.25_force0,183,12544.0,7544.0,150.88,95.08196721311475,5.715,9.78066061924507,-400.0,-8.0,52.55172413793103,-200.0,41.224043715846996,1.4426229508196722,75,3868.125,77.3625,98.66666666666667,20.340625,14.879004234605958,-200.0,atr_exhaust,35,1.1,0.25,False,706.789100173246
either_rsi25_atr1.1_tf0.25_force0,183,12457.125,7457.125,149.1425,95.08196721311475,5.660703125,9.704912116244234,-400.0,-8.0,52.05244252873563,-200.0,40.74931693989071,1.4426229508196722,75,3868.125,77.3625,98.66666666666667,20.340625,14.879004234605958,-200.0,either,25,1.1,0.25,False,703.375075098225
either_rsi28_atr1.1_tf0.25_force0,183,12366.875,7366.875,147.3375,95.08196721311475,5.604296875,9.617404589548535,-400.0,-8.0,51.53376436781609,-200.0,40.256147540983605,1.3934426229508197,75,3868.125,77.3625,98.66666666666667,20.340625,14.879004234605958,-200.0,either,28,1.1,0.25,False,699.6080119308325
either_rsi30_atr1.1_tf0.25_force0,183,12366.875,7366.875,147.3375,95.08196721311475,5.604296875,9.617404589548535,-400.0,-8.0,51.53376436781609,-200.0,40.256147540983605,1.3934426229508197,75,3868.125,77.3625,98.66666666666667,20.340625,14.879004234605958,-200.0,either,30,1.1,0.25,False,699.6080119308325
atr_exhaust_rsi25_atr1.5_tf0.5_force0,183,18020.75,13020.75,260.415,88.52459016393442,4.2551875,10.067928773053195,-727.75,-14.555000000000001,105.06635802469135,-200.0,71.15163934426229,2.2295081967213113,75,7188.75,143.775,93.33333333333333,8.18875,13.626135148580268,-400.0,atr_exhaust,25,1.5,0.5,False,698.0891722979352
atr_exhaust_rsi28_atr1.5_tf0.5_force0,183,18020.75,13020.75,260.415,88.52459016393442,4.2551875,10.067928773053195,-727.75,-14.555000000000001,105.06635802469135,-200.0,71.15163934426229,2.2295081967213113,75,7188.75,143.775,93.33333333333333,8.18875,13.626135148580268,-400.0,atr_exhaust,28,1.5,0.5,False,698.0891722979352
atr_exhaust_rsi30_atr1.5_tf0.5_force0,183,18020.75,13020.75,260.415,88.52459016393442,4.2551875,10.067928773053195,-727.75,-14.555000000000001,105.06635802469135,-200.0,71.15163934426229,2.2295081967213113,75,7188.75,143.775,93.33333333333333,8.18875,13.626135148580268,-400.0,atr_exhaust,30,1.5,0.5,False,698.0891722979352
atr_exhaust_rsi32_atr1.5_tf0.5_force0,183,18020.75,13020.75,260.415,88.52459016393442,4.2551875,10.067928773053195,-727.75,-14.555000000000001,105.06635802469135,-200.0,71.15163934426229,2.2295081967213113,75,7188.75,143.775,93.33333333333333,8.18875,13.626135148580268,-400.0,atr_exhaust,32,1.5,0.5,False,698.0891722979352
atr_exhaust_rsi35_atr1.5_tf0.5_force0,183,18020.75,13020.75,260.415,88.52459016393442,4.2551875,10.067928773053195,-727.75,-14.555000000000001,105.06635802469135,-200.0,71.15163934426229,2.2295081967213113,75,7188.75,143.775,93.33333333333333,8.18875,13.626135148580268,-400.0,atr_exhaust,35,1.5,0.5,False,698.0891722979352
either_rsi25_atr1.5_tf0.5_force0,183,17967.0,12967.0,259.34,88.52459016393442,4.24175,10.031576305273969,-727.75,-14.555000000000001,104.73456790123457,-200.0,70.85792349726776,2.2295081967213113,75,7188.75,143.775,93.33333333333333,8.18875,13.626135148580268,-400.0,either,25,1.5,0.5,False,696.6428606034546
atr_exhaust_rsi25_atr1.0_tf0.25_force0,183,12125.625,7125.625,142.5125,95.08196721311475,5.453515625,9.405306538418964,-400.0,-8.0,50.14727011494253,-200.0,38.93784153005465,1.366120218579235,75,3768.0,75.36,98.66666666666667,19.84,14.618715933121013,-200.0,atr_exhaust,25,1.0,0.25,False,684.4774196228943
atr_exhaust_rsi28_atr1.0_tf0.25_force0,183,12125.625,7125.625,142.5125,95.08196721311475,5.453515625,9.405306538418964,-400.0,-8.0,50.14727011494253,-200.0,38.93784153005465,1.366120218579235,75,3768.0,75.36,98.66666666666667,19.84,14.618715933121013,-200.0,atr_exhaust,28,1.0,0.25,False,684.4774196228943
atr_exhaust_rsi30_atr1.0_tf0.25_force0,183,12125.625,7125.625,142.5125,95.08196721311475,5.453515625,9.405306538418964,-400.0,-8.0,50.14727011494253,-200.0,38.93784153005465,1.366120218579235,75,3768.0,75.36,98.66666666666667,19.84,14.618715933121013,-200.0,atr_exhaust,30,1.0,0.25,False,684.4774196228943
atr_exhaust_rsi32_atr1.0_tf0.25_force0,183,12125.625,7125.625,142.5125,95.08196721311475,5.453515625,9.405306538418964,-400.0,-8.0,50.14727011494253,-200.0,38.93784153005465,1.366120218579235,75,3768.0,75.36,98.66666666666667,19.84,14.618715933121013,-200.0,atr_exhaust,32,1.0,0.25,False,684.4774196228943
atr_exhaust_rsi35_atr1.0_tf0.25_force0,183,12125.625,7125.625,142.5125,95.08196721311475,5.453515625,9.405306538418964,-400.0,-8.0,50.14727011494253,-200.0,38.93784153005465,1.366120218579235,75,3768.0,75.36,98.66666666666667,19.84,14.618715933121013,-200.0,atr_exhaust,35,1.0,0.25,False,684.4774196228943
either_rsi25_atr1.0_tf0.25_force0,183,12125.625,7125.625,142.5125,95.08196721311475,5.453515625,9.405306538418964,-400.0,-8.0,50.14727011494253,-200.0,38.93784153005465,1.366120218579235,75,3768.0,75.36,98.66666666666667,19.84,14.618715933121013,-200.0,either,25,1.0,0.25,False,684.4774196228943
either_rsi28_atr1.0_tf0.25_force0,183,12125.625,7125.625,142.5125,95.08196721311475,5.453515625,9.405306538418964,-400.0,-8.0,50.14727011494253,-200.0,38.93784153005465,1.366120218579235,75,3768.0,75.36,98.66666666666667,19.84,14.618715933121013,-200.0,either,28,1.0,0.25,False,684.4774196228943
either_rsi30_atr1.0_tf0.25_force0,183,12125.625,7125.625,142.5125,95.08196721311475,5.453515625,9.405306538418964,-400.0,-8.0,50.14727011494253,-200.0,38.93784153005465,1.366120218579235,75,3768.0,75.36,98.66666666666667,19.84,14.618715933121013,-200.0,either,30,1.0,0.25,False,684.4774196228943
either_rsi35_atr1.4_tf0.25_force0,183,13571.875,8571.875,171.4375,92.89617486338798,4.896306818181818,9.565566610276708,-602.75,-12.055,63.3639705882353,-200.0,46.84084699453552,1.825136612021858,75,4548.375,90.9675,97.33333333333334,12.3709375,14.49874181381528,-231.5,either,35,1.4,0.25,False,683.8737628968597
either_rsi35_atr1.5_tf0.25_force0,183,14297.375,9297.375,185.9475,91.2568306010929,4.320491071428571,9.33904312588077,-602.75,-12.055,72.43937125748504,-200.0,50.80532786885246,2.0546448087431695,75,5095.625,101.91250000000001,96.0,9.492708333333333,14.512027297172933,-231.5,either,35,1.5,0.25,False,672.7765705190493
rsi_rsi35_atr1.0_tf1.0_force0,183,21470.5,16470.5,329.40999999999997,85.79234972677595,4.2941,9.843775716804812,-755.5,-15.110000000000001,136.75477707006368,-200.0,90.00273224043715,2.4043715846994536,75,8102.5,162.05,88.0,5.501388888888889,10.606944747551209,-440.0,rsi,35,1.0,1.0,False,653.5892878711445
rsi_rsi35_atr1.1_tf1.0_force0,183,21470.5,16470.5,329.40999999999997,85.79234972677595,4.2941,9.843775716804812,-755.5,-15.110000000000001,136.75477707006368,-200.0,90.00273224043715,2.4043715846994536,75,8102.5,162.05,88.0,5.501388888888889,10.606944747551209,-440.0,rsi,35,1.1,1.0,False,653.5892878711445
rsi_rsi35_atr1.25_tf1.0_force0,183,21470.5,16470.5,329.40999999999997,85.79234972677595,4.2941,9.843775716804812,-755.5,-15.110000000000001,136.75477707006368,-200.0,90.00273224043715,2.4043715846994536,75,8102.5,162.05,88.0,5.501388888888889,10.606944747551209,-440.0,rsi,35,1.25,1.0,False,653.5892878711445
rsi_rsi35_atr1.4_tf1.0_force0,183,21470.5,16470.5,329.40999999999997,85.79234972677595,4.2941,9.843775716804812,-755.5,-15.110000000000001,136.75477707006368,-200.0,90.00273224043715,2.4043715846994536,75,8102.5,162.05,88.0,5.501388888888889,10.606944747551209,-440.0,rsi,35,1.4,1.0,False,653.5892878711445
rsi_rsi35_atr1.5_tf1.0_force0,183,21470.5,16470.5,329.40999999999997,85.79234972677595,4.2941,9.843775716804812,-755.5,-15.110000000000001,136.75477707006368,-200.0,90.00273224043715,2.4043715846994536,75,8102.5,162.05,88.0,5.501388888888889,10.606944747551209,-440.0,rsi,35,1.5,1.0,False,653.5892878711445
either_rsi32_atr1.25_tf0.25_force0,183,12659.75,7659.75,153.195,93.44262295081968,4.829875,9.12953103209662,-400.0,-8.0,56.489766081871345,-200.0,41.85655737704918,1.5027322404371584,75,3810.625,76.2125,97.33333333333334,10.5265625,12.793912456713228,-200.0,either,32,1.25,0.25,False,631.4552749366801
either_rsi32_atr1.5_tf0.25_force0,183,14287.25,9287.25,185.745,90.1639344262295,3.902265625,8.876196123248006,-602.75,-12.055,75.68030303030304,-200.0,50.75,2.1038251366120218,75,4937.5,98.75,94.66666666666667,7.171875,12.975694807352536,-400.0,either,32,1.5,0.25,False,621.4311117282508
either_rsi32_atr1.4_tf0.25_force0,183,13561.75,8561.75,171.235,91.80327868852459,4.292980769230769,8.991787744225292,-602.75,-12.055,66.4389880952381,-200.0,46.78551912568306,1.8743169398907105,75,4390.25,87.805,96.0,8.317083333333333,12.715029892978047,-400.0,either,32,1.4,0.25,False,621.1054068498086
rsi_rsi35_atr1.0_tf0.75_force0,183,18892.875,13892.875,277.8575,85.79234972677595,3.778575,9.451266415402872,-756.625,-15.132499999999999,120.33678343949045,-200.0,75.91734972677595,2.4043715846994536,75,6856.875,137.1375,88.0,4.809375,10.66864764274715,-440.0,rsi,35,1.0,0.75,False,616.8216132400148
rsi_rsi35_atr1.1_tf0.75_force0,183,18892.875,13892.875,277.8575,85.79234972677595,3.778575,9.451266415402872,-756.625,-15.132499999999999,120.33678343949045,-200.0,75.91734972677595,2.4043715846994536,75,6856.875,137.1375,88.0,4.809375,10.66864764274715,-440.0,rsi,35,1.1,0.75,False,616.8216132400148
rsi_rsi35_atr1.25_tf0.75_force0,183,18892.875,13892.875,277.8575,85.79234972677595,3.778575,9.451266415402872,-756.625,-15.132499999999999,120.33678343949045,-200.0,75.91734972677595,2.4043715846994536,75,6856.875,137.1375,88.0,4.809375,10.66864764274715,-440.0,rsi,35,1.25,0.75,False,616.8216132400148
rsi_rsi35_atr1.4_tf0.75_force0,183,18892.875,13892.875,277.8575,85.79234972677595,3.778575,9.451266415402872,-756.625,-15.132499999999999,120.33678343949045,-200.0,75.91734972677595,2.4043715846994536,75,6856.875,137.1375,88.0,4.809375,10.66864764274715,-440.0,rsi,35,1.4,0.75,False,616.8216132400148
rsi_rsi35_atr1.5_tf0.75_force0,183,18892.875,13892.875,277.8575,85.79234972677595,3.778575,9.451266415402872,-756.625,-15.132499999999999,120.33678343949045,-200.0,75.91734972677595,2.4043715846994536,75,6856.875,137.1375,88.0,4.809375,10.66864764274715,-440.0,rsi,35,1.5,0.75,False,616.8216132400148
either_rsi30_atr1.5_tf0.25_force0,183,14356.25,9356.25,187.125,90.1639344262295,3.7518382352941178,8.724040118201906,-602.75,-12.055,77.31060606060606,-200.0,51.127049180327866,2.1366120218579234,75,4937.5,98.75,94.66666666666667,7.171875,12.975694807352536,-400.0,either,30,1.5,0.25,False,614.9636638079808
either_rsi28_atr1.25_tf0.25_force0,183,12522.0,7522.0,150.44,93.44262295081968,4.419090909090909,8.688174617583556,-400.0,-8.0,56.853801169590646,-200.0,41.10382513661202,1.5191256830601092,75,3810.625,76.2125,97.33333333333334,10.5265625,12.793912456713228,-200.0,either,28,1.25,0.25,False,611.5169327556716
either_rsi30_atr1.25_tf0.25_force0,183,12522.0,7522.0,150.44,93.44262295081968,4.419090909090909,8.688174617583556,-400.0,-8.0,56.853801169590646,-200.0,41.10382513661202,1.5191256830601092,75,3810.625,76.2125,97.33333333333334,10.5265625,12.793912456713228,-200.0,either,30,1.25,0.25,False,611.5169327556716
either_rsi30_atr1.4_tf0.25_force0,183,13424.0,8424.0,168.48000000000002,91.80327868852459,4.008571428571429,8.628056846577167,-602.75,-12.055,66.80952380952381,-200.0,46.032786885245905,1.8907103825136613,75,4390.25,87.805,96.0,8.317083333333333,12.715029892978047,-400.0,either,30,1.4,0.25,False,605.6351975954187
atr_exhaust_rsi25_atr1.25_tf0.25_force0,183,12486.75,7486.75,149.73499999999999,92.89617486338798,4.119479166666666,8.37308656155249,-400.0,-8.0,58.15735294117647,-200.0,40.91120218579235,1.6010928961748634,75,3810.625,76.2125,97.33333333333334,10.5265625,12.793912456713228,-200.0,atr_exhaust,25,1.25,0.25,False,597.4712465064101
atr_exhaust_rsi28_atr1.25_tf0.25_force0,183,12486.75,7486.75,149.73499999999999,92.89617486338798,4.119479166666666,8.37308656155249,-400.0,-8.0,58.15735294117647,-200.0,40.91120218579235,1.6010928961748634,75,3810.625,76.2125,97.33333333333334,10.5265625,12.793912456713228,-200.0,atr_exhaust,28,1.25,0.25,False,597.4712465064101
atr_exhaust_rsi30_atr1.25_tf0.25_force0,183,12486.75,7486.75,149.73499999999999,92.89617486338798,4.119479166666666,8.37308656155249,-400.0,-8.0,58.15735294117647,-200.0,40.91120218579235,1.6010928961748634,75,3810.625,76.2125,97.33333333333334,10.5265625,12.793912456713228,-200.0,atr_exhaust,30,1.25,0.25,False,597.4712465064101
atr_exhaust_rsi32_atr1.25_tf0.25_force0,183,12486.75,7486.75,149.73499999999999,92.89617486338798,4.119479166666666,8.37308656155249,-400.0,-8.0,58.15735294117647,-200.0,40.91120218579235,1.6010928961748634,75,3810.625,76.2125,97.33333333333334,10.5265625,12.793912456713228,-200.0,atr_exhaust,32,1.25,0.25,False,597.4712465064101
atr_exhaust_rsi35_atr1.25_tf0.25_force0,183,12486.75,7486.75,149.73499999999999,92.89617486338798,4.119479166666666,8.37308656155249,-400.0,-8.0,58.15735294117647,-200.0,40.91120218579235,1.6010928961748634,75,3810.625,76.2125,97.33333333333334,10.5265625,12.793912456713228,-200.0,atr_exhaust,35,1.25,0.25,False,597.4712465064101
either_rsi25_atr1.25_tf0.25_force0,183,12399.875,7399.875,147.9975,92.89617486338798,4.08328125,8.299593665227276,-400.0,-8.0,57.64632352941177,-200.0,40.43647540983606,1.6010928961748634,75,3810.625,76.2125,97.33333333333334,10.5265625,12.793912456713228,-200.0,either,25,1.25,0.25,False,594.4755907649464
rsi_rsi32_atr1.0_tf1.0_force0,183,20053.0,15053.0,301.06,83.60655737704919,3.595344827586207,8.79880541798592,-755.5,-15.110000000000001,136.2941176470588,-200.0,82.2568306010929,2.557377049180328,75,7710.0,154.20000000000002,86.66666666666667,4.855,9.918242713337442,-640.0,rsi,32,1.0,1.0,False,591.058386268121
rsi_rsi32_atr1.1_tf1.0_force0,183,20053.0,15053.0,301.06,83.60655737704919,3.595344827586207,8.79880541798592,-755.5,-15.110000000000001,136.2941176470588,-200.0,82.2568306010929,2.557377049180328,75,7710.0,154.20000000000002,86.66666666666667,4.855,9.918242713337442,-640.0,rsi,32,1.1,1.0,False,591.058386268121
rsi_rsi32_atr1.25_tf1.0_force0,183,20053.0,15053.0,301.06,83.60655737704919,3.595344827586207,8.79880541798592,-755.5,-15.110000000000001,136.2941176470588,-200.0,82.2568306010929,2.557377049180328,75,7710.0,154.20000000000002,86.66666666666667,4.855,9.918242713337442,-640.0,rsi,32,1.25,1.0,False,591.058386268121
rsi_rsi32_atr1.4_tf1.0_force0,183,20053.0,15053.0,301.06,83.60655737704919,3.595344827586207,8.79880541798592,-755.5,-15.110000000000001,136.2941176470588,-200.0,82.2568306010929,2.557377049180328,75,7710.0,154.20000000000002,86.66666666666667,4.855,9.918242713337442,-640.0,rsi,32,1.4,1.0,False,591.058386268121
rsi_rsi32_atr1.5_tf1.0_force0,183,20053.0,15053.0,301.06,83.60655737704919,3.595344827586207,8.79880541798592,-755.5,-15.110000000000001,136.2941176470588,-200.0,82.2568306010929,2.557377049180328,75,7710.0,154.20000000000002,86.66666666666667,4.855,9.918242713337442,-640.0,rsi,32,1.5,1.0,False,591.058386268121
rsi_rsi32_atr1.0_tf0.75_force0,183,18139.75,13139.75,262.79499999999996,83.60655737704919,3.2654741379310344,8.584956673299244,-756.625,-15.132499999999999,123.78921568627452,-200.0,71.80191256830601,2.557377049180328,75,6542.5,130.85,86.66666666666667,4.27125,9.921574802373678,-640.0,rsi,32,1.0,0.75,False,564.9372706385753
rsi_rsi32_atr1.1_tf0.75_force0,183,18139.75,13139.75,262.79499999999996,83.60655737704919,3.2654741379310344,8.584956673299244,-756.625,-15.132499999999999,123.78921568627452,-200.0,71.80191256830601,2.557377049180328,75,6542.5,130.85,86.66666666666667,4.27125,9.921574802373678,-640.0,rsi,32,1.1,0.75,False,564.9372706385753
rsi_rsi32_atr1.25_tf0.75_force0,183,18139.75,13139.75,262.79499999999996,83.60655737704919,3.2654741379310344,8.584956673299244,-756.625,-15.132499999999999,123.78921568627452,-200.0,71.80191256830601,2.557377049180328,75,6542.5,130.85,86.66666666666667,4.27125,9.921574802373678,-640.0,rsi,32,1.25,0.75,False,564.9372706385753
rsi_rsi32_atr1.4_tf0.75_force0,183,18139.75,13139.75,262.79499999999996,83.60655737704919,3.2654741379310344,8.584956673299244,-756.625,-15.132499999999999,123.78921568627452,-200.0,71.80191256830601,2.557377049180328,75,6542.5,130.85,86.66666666666667,4.27125,9.921574802373678,-640.0,rsi,32,1.4,0.75,False,564.9372706385753
rsi_rsi32_atr1.5_tf0.75_force0,183,18139.75,13139.75,262.79499999999996,83.60655737704919,3.2654741379310344,8.584956673299244,-756.625,-15.132499999999999,123.78921568627452,-200.0,71.80191256830601,2.557377049180328,75,6542.5,130.85,86.66666666666667,4.27125,9.921574802373678,-640.0,rsi,32,1.5,0.75,False,564.9372706385753
either_rsi28_atr1.4_tf0.25_force0,183,13283.375,8283.375,165.6675,91.2568306010929,3.761125,8.279494303289267,-602.75,-12.055,67.56511976047904,-200.0,45.26434426229508,1.8907103825136613,75,4167.125,83.3425,94.66666666666667,6.20890625,11.185065589012481,-400.0,either,28,1.4,0.25,False,559.7772943624813
either_rsi28_atr1.5_tf0.25_force0,183,14014.5,9014.5,180.29,89.07103825136612,3.3722368421052633,8.086305165535787,-803.875,-16.0775,78.61656441717791,-200.0,49.259562841530055,2.1366120218579234,75,4714.375,94.28750000000001,93.33333333333333,5.714375,11.593329316303956,-400.0,either,28,1.5,0.25,False,559.7718273065791
rsi_rsi35_atr1.0_tf0.5_force0,183,16315.25,11315.25,226.30499999999998,85.79234972677595,3.26305,8.576452701283058,-757.75,-15.155,103.9187898089172,-200.0,61.83196721311475,2.4043715846994536,75,5611.25,112.225,88.0,4.117361111111111,10.240147756192071,-440.0,rsi,35,1.0,0.5,False,558.1922726559179
