time,open,high,low,close,tick_volume,spread,real_volume,ema100,ema_slope_1,ema_slope_n,ema_slope_pct_n,above_ema,below_ema,dist_pct,ret_1d,fwd_ret_1,fwd_ret_3,fwd_ret_5,fwd_ret_10,fwd_ret_20,above_ema_rising,above_ema_falling,below_ema_falling,below_ema_rising,above_ema_band,below_ema_band,above_rising_band,above_rising,below_falling,buyhold_position,long_above_ema,long_above_rising,long_above_rising_band
2023-07-03,15311.5,15352.25,15267.75,15298.0,373015,0,421543,13976.820688761116,26.690491136139826,259.15934415132506,0.018892385344762792,True,False,9.452645495418398,-0.0008653767654502875,0.00016342005490921352,-0.007304876454438447,-0.006945352333638355,0.02448032422538904,0.01503464505164076,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-07-04,15297.75,15328.5,15294.75,15300.5,69115,0,80434,14003.032160270797,26.21147150968136,258.8789610988242,0.018835570103687478,True,False,9.265620651863959,0.00016342005490921352,0.0011600928074246841,-0.009705565177608566,-0.01044083526682138,0.02302212346001764,0.01946014836116472,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-07-05,15301.0,15392.0,15215.5,15318.25,695414,0,788962,14029.076077889196,26.043917618399064,258.86155592854993,0.01879865818471595,True,False,9.189300242962052,0.0011600928074246841,-0.00861717232712611,-0.008258123480162527,-0.010820426615311796,0.0201720170384998,0.019274394921090954,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-07-06,15318.75,15319.75,15072.25,15186.25,848124,0,956867,14051.9904129805,22.914335091303656,260.32964392996655,0.018875873492637286,True,False,8.071878457671943,-0.00861717232712611,-0.0022553296567618952,-0.0029961313688369184,0.0025187258210552788,0.039048481356490194,0.023804428348012108,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-07-07,15186.25,15320.0,15132.25,15152.0,906297,0,1033152,14073.772781040292,21.782368059792134,257.7884628620468,0.018658711310410518,True,False,7.661252144217223,-0.0022553296567618952,0.002623416050686389,3.299894403374637e-05,0.018462909186905962,0.0507688753959874,0.04314611932418155,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-07-08,15191.75,15191.75,15191.75,15191.75,1,125,1,14095.910943791969,22.138162751676646,253.85700815190648,0.018339547680729942,True,False,7.774162738241852,0.002623416050686389,-0.003357085260091819,0.0021557753385883505,0.03164546546645375,0.04120657593759769,0.04303322527029474,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-07-09,15157.25,15167.25,15112.0,15140.75,18115,0,20537,14116.600826093118,20.689882301148828,250.09251294097703,0.018035723723164587,True,False,7.2549276311181465,-0.003357085260091819,0.000776051384508758,0.019219655565279048,0.03381602628667668,0.02641877053646624,0.04662912999686286,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-07-10,15140.5,15180.0,15023.75,15152.5,894665,0,1014944,14137.113681021967,20.512854928849265,242.6599879322439,0.01746452169277649,True,False,7.182416028394223,0.000776051384508758,0.004751691140075787,0.03431776934499253,0.03133146345487536,0.023939943903646288,0.04411813232139905,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-07-11,15152.75,15241.0,15069.25,15224.5,818940,0,932332,14158.646083377967,21.532402356000603,236.01325549794092,0.016951768994821523,True,False,7.5279367133368025,0.004751691140075787,0.013612926532891034,0.02812900259450224,0.03643797825872763,0.021708430490328112,0.03210286052087086,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-07-12,15224.0,15468.0,15214.75,15431.75,952313,0,1076779,14183.856061924937,25.20997854696907,233.72586429996045,0.0167543858723091,True,False,8.797987885853576,0.013612926532891034,0.015600952581528382,0.012668686312310662,0.03172031687916155,0.005054514232021745,0.0013284300225184786,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-07-13,15432.0,15701.5,15430.25,15672.5,772663,0,872620,14213.3341597086,29.478097783663543,236.51347094748417,0.01692183624689889,True,False,10.266175577773895,0.015600952581528382,-0.0012601690859785908,0.006811293667251528,0.00926782580953911,-0.009219971287286688,-0.014739192853724714,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-07-14,15672.5,15817.75,15618.25,15652.75,861245,0,981519,14241.837443674765,28.503283966165327,238.80528340396813,0.01705382667630394,True,False,9.906815478727871,-0.0012601690859785908,-0.0016291067064893028,0.01715353532126951,-0.0071552922010509334,-0.003481816294261364,-0.02092284103432307,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-07-16,15650.25,15651.25,15621.25,15627.25,11773,25,13391,14269.271355681205,27.43391200643964,240.1952777920087,0.0171212470770312,True,False,9.516804400654454,-0.0016291067064893028,0.00972659936969067,0.012190244604777023,-0.007166967956614201,-0.0008798732982450153,-0.01694156041530015,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-07-17,15626.75,15847.0,15622.25,15779.25,701032,0,792459,14299.171922895437,29.90056721423207,247.18150991493712,0.01759049804692463,True,False,10.350795731987139,0.00972659936969067,0.008999160289620889,-0.015114786824468873,-0.014211702077094879,-0.014671166246811529,-0.020992759478428935,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-07-18,15779.25,15990.25,15693.75,15921.25,840775,0,956846,14331.292280857904,32.1203579624671,257.5194998176121,0.0182978298587095,True,False,11.094308091572302,0.008999160289620889,-0.00650074585852245,-0.025500510324252157,-0.025845960587265404,-0.007254455523278636,-0.0381879563476486,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-07-19,15921.0,16022.75,15801.5,15817.75,980100,0,1115336,14360.727087177549,29.43480631964485,264.8161433855803,0.018786734992973897,True,False,10.145885399656418,-0.00650074585852245,-0.017511972309588897,-0.01661108564745306,-0.01831802879676314,0.0017543582367909316,-0.04036604447535208,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-07-20,15817.5,15864.75,15507.75,15540.75,1045955,0,1190889,14384.093877530468,23.366790352918542,267.49305143735,0.018948828739487767,True,False,8.041216445871191,-0.017511972309588897,-0.001640847449447369,-0.0019947557228576773,0.0036999501311070215,0.019690169393369095,-0.021942312951434118,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-07-21,15540.25,15679.75,15482.5,15515.25,1017189,0,1137506,14406.493008668478,22.39913113801049,269.37932764651123,0.019054761369580914,True,False,7.696231072089343,-0.001640847449447369,0.002561995456083599,0.0008217721274230705,0.00633247933484804,0.01970641787918348,-0.02910040121815638,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-07-22,15555.0,15555.0,15555.0,15555.0,2,250,4,14429.235721368112,22.742712699633557,270.5896379901442,0.01911126504587273,True,False,7.801967480264782,0.002561995456083599,-0.0029090324654451605,0.002780456444873014,-0.0004660880745740448,0.01017357762777249,-0.02936354869816782,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-07-23,15516.5,15531.25,15500.25,15509.75,11249,25,13103,14450.632043717258,21.39632234914643,266.77598179232155,0.018808424213247164,True,False,7.329215449390802,-0.0029090324654451605,0.001176679185673546,0.0066893405760892755,0.019084769258047363,-0.0037073453795193334,-0.01600606070375088,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-07-24,15509.25,15578.5,15444.75,15528.0,817774,0,906038,14471.96606265355,21.334018936291613,258.6319029449496,0.01819642738563828,True,False,7.297100703349901,0.001176679185673546,0.004524085522926269,0.0012718959299329313,0.020446934569809283,-0.005570582174137084,-0.028674008243173676,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-07-25,15528.25,15699.75,15509.25,15598.25,759769,0,855788,14494.268714878232,22.30265222468188,252.43127120346617,0.017724628033553253,True,False,7.616674610072205,0.004524085522926269,0.0009776737775071265,0.013302774349686741,0.015931274341672852,-0.01750196336127452,-0.04538970717868995,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-07-26,15598.5,15670.25,15475.25,15613.5,973827,0,1084358,14516.431710623216,22.162995744984073,247.1603549420106,0.017321161591310374,True,False,7.55742396786081,0.0009776737775071265,-0.004211099369135662,0.014858936177026383,0.013289781279021362,-0.016075831812213837,-0.05759438947065043,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-07-27,15613.5,15864.25,15472.75,15547.75,1201084,0,1357075,14536.85385496731,20.422144344094704,237.68193207187323,0.01662207667363615,True,False,6.954022893249778,-0.004211099369135662,0.016594040938399557,0.019231078451866113,0.010644627036066279,-0.006415719316299806,-0.05425222299046484,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-07-28,15547.5,15856.0,15506.75,15805.75,1017232,0,1139628,14561.980511304591,25.12665633728102,230.68823044668716,0.01609681987679604,True,False,8.54121105113319,0.016594040938399557,0.0025149075494677042,0.000964838745393326,-0.022365278458788773,-0.031159546367619417,-0.06717492051943119,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-07-29,15845.5,15845.5,15845.5,15845.5,2,50,4,14587.39673880351,25.416227498919397,226.6696516259617,0.015783995493400278,True,False,8.624590691016486,0.0025149075494677042,7.888675018152824e-05,-0.00834621816919634,-0.025496197658641306,-0.04204663784670726,-0.06983055126061022,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-07-30,15808.5,15876.75,15800.75,15846.75,26274,0,29910,14612.334427144035,24.93768834052389,228.24054961356705,0.015867565350786803,True,False,8.447764311791971,7.888675018152824e-05,-0.0016249388675911858,-0.024894694495716796,-0.03290895609509836,-0.04082856106141641,-0.05879754523798253,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-07-31,15846.25,15865.25,15751.5,15821.0,795809,0,892189,14636.268398883756,23.933971739721528,229.7753902152781,0.015949432667410505,True,False,8.094492180852587,-0.0016249388675911858,-0.006810568232096581,-0.023987105745528092,-0.028980468996902875,-0.04786359901396875,-0.056649390051197734,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-08-01,15821.0,15849.25,15644.25,15713.25,805057,0,912208,14657.594767222692,21.326368338935936,228.35904585458047,0.01582613592738012,True,False,7.202104093762807,-0.006810568232096581,-0.016610185671328326,-0.02469253655354553,-0.016880658043371022,-0.03913894324853229,-0.0266176634369083,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-08-02,15713.75,15750.25,15373.5,15452.25,1102784,0,1248931,14673.330514406402,15.735747183709464,222.6984706891435,0.015410984793981156,True,False,5.308402784417954,-0.016610185671328326,-0.0006956915659531715,-0.005808215632027713,-0.008995453736510894,-0.012344480577262229,-0.041353200990147054,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-08-03,15452.0,15512.5,15299.5,15441.5,1082545,0,1211941,14688.541791348849,15.211276942447512,216.5757286952994,0.014965190476378752,True,False,5.126160372805844,-0.0006956915659531715,-0.0075284136903798204,0.00042094356118260734,-0.01698345368001808,-0.02323284654988178,-0.03302787941585983,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-08-04,15441.25,15570.5,15296.75,15325.25,1234927,0,1381380,14701.149874688475,12.608083339626319,206.88115981024384,0.014273307876366489,True,False,4.2452470087803285,-0.0075284136903798204,0.002430629190388389,-0.0007830214841519911,-0.00818909968842274,-0.028384528800509012,-0.023099133782483183,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-08-06,15332.25,15363.25,15325.25,15362.5,17823,25,20668,14714.245916773853,13.096042085377121,197.8142061506369,0.013626916730912268,True,False,4.405622190173908,0.002430629190388389,0.0055655004068349,-0.011928397070789298,-0.01944670463791698,-0.042196908055329496,-0.025532953620829968,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-08-07,15362.5,15458.25,15294.75,15448.0,936221,0,1052655,14728.775700600112,14.529783826259518,191.9218456328017,0.01320243345276675,True,False,4.883123445016446,0.0055655004068349,-0.008722812014500314,-0.016070041429311233,-0.022640471258415285,-0.04814539098912485,-0.025326903158985004,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-08-08,15447.75,15452.25,15176.5,15313.25,938938,0,1059599,14740.34944910308,11.573748502967646,178.36893779848833,0.01224894770735471,True,False,3.8866144447598616,-0.008722812014500314,-0.008750591807748176,-0.01629307952263559,-0.003379426313813161,-0.03717368945194521,0.005338514031965724,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-08-09,15313.75,15393.0,15105.25,15179.25,999746,0,1122218,14749.04054912084,8.691100017760618,161.64381031732955,0.011081059438614262,True,False,2.9168639780084105,-0.008750591807748176,0.0013505278587544467,-0.005336232027274068,-0.006357362847308035,-0.029003409259350743,0.01872622165126736,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-08-10,15178.75,15402.0,15096.25,15199.75,1323752,0,1455466,14757.96548874221,8.924939621369049,145.6310615981747,0.00996631047039608,True,False,2.9935326220595693,0.0013505278587544467,-0.008947515584137866,0.004062566818533231,-0.02036217700949028,-0.018733860754288734,0.019523347423477277,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-08-11,15199.5,15227.0,14997.5,15063.75,1006638,0,1121966,14764.020627578997,6.055138836787592,127.75222869524077,0.008728469936024394,True,False,2.0301337960820343,-0.008947515584137866,0.002290266367936278,0.0012613061156749872,-0.023201394075180515,-0.00922745000414904,0.027134677620114456,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-08-13,15063.75,15106.25,15060.5,15098.25,14918,25,17232,14770.639030993274,6.618403414277054,113.04426377058189,0.007712333815052074,True,False,2.2179877818373273,0.002290266367936278,0.010812511383769596,-0.013776431043332815,-0.026095739572467025,0.013031311575844917,0.027420396403556646,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-08-14,15098.25,15276.5,14980.25,15261.5,913266,0,1050647,14780.359050181527,9.72001918825299,107.02853577512542,0.00729408607473565,True,False,3.255272407016152,0.010812511383769596,-0.011712479114110663,-0.03585820528781569,-0.033908855617075684,-0.02937129377846215,0.01408773711627287,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-08-15,15261.25,15295.25,15036.25,15082.75,1029322,0,1159278,14786.346989781892,5.98793960036528,97.80519843304319,0.006658605042104845,True,False,2.0045722613092787,-0.011712479114110663,-0.012762924532992992,-0.025094893172664112,-0.022790936666058914,-0.010028012133065922,0.026768991065952763,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-08-16,15083.0,15125.75,14882.0,14890.25,1021777,0,1132588,14788.404475132746,2.0574853508533124,87.25460044427018,0.005935222835493958,True,False,0.6886850101950559,-0.012762924532992992,-0.011819814979600718,-0.009821863299810274,0.0016621614815064412,0.005439801212202555,0.0397575594768389,True,False,False,False,False,False,False,True,False,1,1,1,0
2023-08-17,14890.25,14978.25,14690.5,14714.25,1054709,0,1194859,14786.936069684572,-1.4684054481731437,72.69015291071992,0.004940120840841396,False,True,-0.49155598794796695,-0.011819814979600718,-0.0006796133000323001,0.0016820429175798957,0.014305859965679568,0.01739810048082635,0.043291367212056286,False,False,False,True,False,False,False,False,False,1,0,0,0
2023-08-18,14714.25,14763.0,14569.5,14704.25,1144651,0,1298648,14785.298721770027,-1.6373479145458987,56.5230211699145,0.003837591278385176,False,True,-0.5481710129446982,-0.0006796133000323001,0.002703300066307257,0.014332590917591759,0.04017545947600176,0.02397266096536721,0.0364860499515447,False,False,False,True,False,False,False,False,False,1,0,0,0
2023-08-19,14744.0,14744.0,14744.0,14744.0,5,250,5,14784.480925299333,-0.8177964706937928,44.13147619625306,0.002993923335985659,False,True,-0.27380687562768014,0.002703300066307257,-0.0003391209983721888,0.012259224091155652,0.004696825827455342,0.044153553988062866,0.03601465002712967,False,False,False,True,False,False,False,False,False,1,0,0,0
2023-08-20,14721.5,14748.25,14716.5,14739.0,14950,25,17289,14783.580312917169,-0.900612382163672,34.53976379632877,0.0023418312317534185,False,True,-0.30155288484627896,-0.0003391209983721888,0.011941108623380048,0.0377230476965873,0.013060587556821934,0.049155302259312084,0.036976728407626114,False,False,False,True,False,False,False,False,False,1,0,0,0
2023-08-21,14738.25,14974.0,14680.75,14915.0,942485,0,1100482,14786.182682958413,2.602370041244285,28.217194216204007,0.0019119975743085234,True,False,0.8712006323988719,0.011941108623380048,0.0006537043245056218,-0.006821991283942341,0.0037713711029165875,0.03898759637948368,0.033925578276902346,True,False,False,False,False,False,False,True,False,1,1,1,0
2023-08-22,14915.0,15078.75,14891.25,14924.75,987152,0,1137308,14788.926590226563,2.7439072681499965,24.90596264756641,0.0016869363214680425,True,False,0.918412901333876,0.0006537043245056218,0.024807785725053932,0.00045226888222593686,0.0030486272801888425,0.03670078225765927,0.02318296788890928,True,False,False,False,False,False,False,True,False,1,1,1,0
2023-08-23,14924.75,15316.0,14918.25,15295.0,917190,0,1043066,14798.947845865641,10.021255639077935,28.308814872367293,0.0019165599276352787,True,False,3.351942038723643,0.024807785725053932,-0.031497221314155,-0.021167048054919868,-0.015576985943118626,0.014203988231448195,0.0032363517489375493,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-08-24,15295.0,15378.0,14777.0,14813.25,1307361,0,1506156,14799.231056838598,0.283210972957022,18.872006657071324,0.0012768300548720124,True,False,0.0947275105548373,-0.031497221314155,0.007982718174607273,0.010598619479182503,0.03927227313384973,0.044774104264762915,0.04261387609066203,True,False,False,False,False,False,False,True,False,1,1,1,0
2023-08-25,14813.25,15009.25,14713.0,14931.5,1402519,0,1567700,14801.850243831894,2.6191869932954432,15.503254050001487,0.0010484843931171785,True,False,0.8759023637746388,0.007982718174607273,0.002662157184475822,0.008388306600140671,0.035629374141914694,0.03716974182098243,0.030154371630445764,True,False,False,False,False,False,False,True,False,1,1,1,0
2023-08-26,14971.25,14971.25,14971.25,14971.25,8,425,8,14805.204694449083,3.3544506171892863,16.80021931633746,0.001136040020043248,True,False,1.1215333322150745,0.002662157184475822,-6.679468982218051e-05,0.02830424981213997,0.035083910829089016,0.03413208649912325,0.027519412206729488,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-08-27,14953.25,14990.25,14942.75,14970.25,16746,25,19232,14808.472918321379,3.2682238722954935,21.5368486368061,0.001456478105762549,True,False,1.0924629607045322,-6.679468982218051e-05,0.005778126617791868,0.03294868155174435,0.03354987391660136,0.025450476778944964,0.0454067233346136,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-08-28,14970.5,15087.0,14933.5,15056.75,1021355,0,1161076,14813.389296176401,4.916377855022802,28.0905744063748,0.001899899010157566,True,False,1.6428428292667219,0.005778126617791868,0.02246500738871271,0.029206169990203756,0.030252212462848815,0.01222043269629891,0.040148106331047595,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-08-29,15057.25,15403.5,15010.25,15395.0,904735,0,1021510,14824.906339816473,11.517043640071279,40.42541451713987,0.002734314090659994,True,False,3.845512727809819,0.02246500738871271,0.004449496589801871,0.005034101981162609,0.005293926599545307,-0.00779473855147772,0.014631373822669769,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-08-30,15394.75,15484.75,15321.5,15463.5,978934,0,1110857,14837.551758830008,12.645419013535502,53.971445912839044,0.003650769622138247,True,False,4.21867604133197,0.004449496589801871,0.0021340576195556515,0.0031525851197982124,0.0014873734924176762,-0.011607980082128933,-0.007307530636660564,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-08-31,15463.5,15567.0,15418.75,15496.5,993142,0,1119495,14850.600238853174,13.048480023166121,64.41755589476088,0.004356604897693056,True,False,4.349317541098285,0.0021340576195556515,-0.0015487368115381095,-0.0012906140096150542,-0.0009195624818507664,-0.004872067886296905,-0.026344658471267657,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-09-01,15497.0,15621.5,15413.75,15472.5,945391,0,1055045,14862.915085608556,12.31484675538195,73.98849538199283,0.005002965896854813,True,False,4.101381935376125,-0.0015487368115381095,0.0025690741638391135,0.0009048311520438723,-0.007836484084666306,-0.013039263208919016,-0.02318629827112617,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-09-02,15512.25,15512.25,15512.25,15512.25,1,425,1,14875.773202725219,12.85811711666247,76.82535685957737,0.005191271545770056,True,False,4.278613209551896,0.0025690741638391135,-0.002304630211606984,-0.001933955422327549,-0.017502296572064036,-0.010814034069848044,-0.04095150606778519,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-09-03,15478.0,15486.75,15461.0,15476.5,7107,0,8292,14887.668782869272,11.895580144053383,88.43772603067373,0.005975832507176608,True,False,3.9551606481753154,-0.002304630211606984,0.0006461409233353699,-0.008092915064775608,-0.013019739605207858,-0.002067650954673206,-0.022098019578070005,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-09-04,15476.5,15538.75,15471.25,15486.5,151627,0,170082,14899.52682677285,11.858043903577709,97.676582940956,0.006598944140896101,True,False,3.939542376422467,0.0006461409233353699,-0.0002744325703031292,-0.015868659800471363,-0.013075904820327389,-0.0067639557033545294,-0.020534013495625225,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-09-05,15486.0,15547.25,15378.75,15482.25,900257,0,996005,14911.06589951002,11.5390727371705,105.86120506093721,0.007150269600840288,True,False,3.830605433168599,-0.0002744325703031292,-0.008461302459267905,-0.013386297211322673,-0.0039561433254210465,-0.00639441941578256,-0.032698735648888255,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-09-06,15482.25,15493.0,15270.75,15351.25,910308,0,1021501,14919.782416351407,8.716516841386692,111.30949803002841,0.007516608811993962,True,False,2.89191605888115,-0.008461302459267905,-0.007198110903020916,-0.004380750753195994,-0.005243872648807102,0.01946095594821262,-0.022115462910186512,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-09-07,15350.5,15355.75,15117.75,15240.75,1035265,0,1159807,14926.138210087021,6.355793735614498,112.7489139106201,0.007611284065809477,True,False,2.1077909468931733,-0.007198110903020916,0.0022472647343469987,0.011826845791709673,0.006807407771927343,0.02759050571658217,-0.008956252152945265,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-09-08,15240.5,15350.75,15183.0,15275.0,906401,0,1019387,14933.046364342725,6.908154255703266,108.14002452625209,0.007294482814762311,True,False,2.2899121004123835,0.0022472647343469987,0.0005891980360066551,-0.00027823240589197606,0.011096563011456562,0.022602291325695578,-0.009574468085106425,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-09-10,15268.25,15285.75,15258.5,15284.0,8849,25,10368,14939.995941286434,6.949576943708962,102.44418245642555,0.006904385852973336,True,False,2.3025712996542103,0.0005891980360066551,0.008963622088458578,0.003958387856582091,0.006395577074064462,0.004350955247317545,-0.02564773619471339,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-09-11,15284.25,15458.25,15258.0,15421.0,393212,0,449771,14949.520774132247,9.524832845812853,98.92053527907228,0.006661046266686884,True,False,3.1538082925278266,0.008963622088458578,-0.009743207314700686,0.0015238959859931178,-0.0024479605732442566,-0.021577718695285686,-0.01496336164969847,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-09-12,15420.5,15441.0,15249.75,15270.75,252432,0,284288,14955.881748901904,6.360974769657332,92.96666329334766,0.0062549414268917745,True,False,2.1053138583501774,-0.009743207314700686,0.0048294942946482955,0.00726879819262316,0.024835060491462446,-0.01028109293911561,-0.0026357579031809353,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-09-13,15270.25,15384.5,15172.75,15344.5,214615,0,238282,14963.577159814737,7.695410912832813,87.80395708951801,0.005902480220216886,True,False,2.54566696263141,0.0048294942946482955,0.006516993059402454,0.0025253348105185314,0.02064257551565718,-0.03046694255270621,-0.025530320310208854,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-09-14,15344.5,15478.0,15297.0,15444.5,126297,0,141584,14973.100384372861,9.523224558124639,85.43160150358926,0.005738413632757095,True,False,3.1483099927596125,0.006516993059402454,-0.00406293502541355,0.013305707533426192,0.011379455469584743,-0.020071870245071066,-0.018954967787885635,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-09-15,15444.0,15484.25,15360.25,15381.75,14010,25,17403,14981.192455969438,8.092071596576716,81.66562919658827,0.0054810887718826015,True,False,2.673736054107989,-0.00406293502541355,9.751816275782588e-05,0.018170884327205927,-0.002031628390787743,-0.013863832138735876,-0.019064800819152516,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-09-16,15383.25,15383.25,15383.25,15383.25,1,3400,1,14989.153991494795,7.961535525357249,78.08809198477502,0.005236922196644641,True,False,2.6292078173913325,9.751816275782588e-05,0.017340288950644434,0.015406367315099256,-0.01917670193229648,-0.02647359953195849,-0.00032502884631013806,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-09-17,15618.5,15651.5,15615.75,15650.0,11023,25,12646,15002.240051069155,13.086059574359751,82.45763471774808,0.005526731718780178,True,False,4.317754860112921,0.017340288950644434,0.0007188498402554977,-0.01913738019169331,-0.034265175718849794,-0.040782747603833824,-0.024616613418530386,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-09-18,15649.75,15697.5,15567.25,15661.25,859074,0,974299,15015.28975302818,13.049701959025697,89.15154294115928,0.005972847208456843,True,False,4.302016528462582,0.0007188498402554977,-0.0026179264107271116,-0.03658711788650326,-0.05007582408811562,-0.035565488067683004,-0.014382632293080011,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-09-19,15661.25,15679.25,15485.25,15620.25,899599,0,1052234,15027.269163859306,11.979410831125278,94.22279951658129,0.0063096837187599855,True,False,3.9460319082246675,-0.0026179264107271116,-0.017269249851954993,-0.03242585746066806,-0.031097453625902327,-0.0314655655319217,-0.006145868343976568,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-09-20,15620.25,15673.25,15345.5,15350.5,1045408,0,1192478,15033.669774475953,6.4006106166471,93.67383318951943,0.006270003924877471,True,False,2.1074709653524426,-0.017269249851954993,-0.017084134067294254,-0.03084590078499072,-0.0118562913260154,-0.02986873391746192,0.01959219569395132,True,False,False,False,True,False,True,True,False,1,1,1,1
2023-09-21,15349.75,15371.5,15075.25,15088.25,1109298,0,1252233,15034.750571020984,1.0807965450312622,85.22979688873784,0.0057011725109084675,True,False,0.35583848715212696,-0.017084134067294254,0.0016900568323032772,0.0030652991566284538,-0.007439563899060531,0.006760227329213109,0.031746557751892945,True,False,False,False,False,False,False,True,False,1,1,1,0
2023-09-22,15088.5,15264.0,15072.5,15113.75,983502,0,1121176,15036.314916149282,1.5643451282976457,80.43316724737815,0.005378029099038828,True,False,0.5149871114201732,0.0016900568323032772,-0.015664543875610004,0.003622529153916032,-0.006748821437432828,0.007724753949218455,0.015201389463237014,True,False,False,False,False,False,False,True,False,1,1,1,0
2023-09-23,14877.0,14877.0,14877.0,14877.0,4,250,4,15033.160165334444,-3.1547508148378256,69.58300551970751,0.004650158499972544,False,True,-1.0387713801821907,-0.015664543875610004,0.017308597163406603,0.006654567453115545,0.01527525710828792,0.005091752369429381,0.015443301740942328,False,False,False,True,False,True,False,False,False,1,0,0,0
2023-09-24,15120.75,15151.75,15114.75,15134.5,14770,0,17258,15035.16689473376,2.0067293993161,62.066510360898974,0.004145200978260762,True,False,0.6606717834374942,0.017308597163406603,0.002246522845155141,-0.00811060821302323,-0.0003799266576365312,0.0011397799729095937,0.017740923056592584,True,False,False,False,False,False,False,True,False,1,1,1,0
2023-09-25,15134.5,15192.75,15019.25,15168.5,1041733,0,1162970,15037.807154243983,2.640259510222677,56.614698274544935,0.0037790515301728282,True,False,0.8690951041963046,0.002246522845155141,-0.012690773642746511,-0.00423575172231927,-0.018228565777763106,-0.005274087747634937,0.023634505719088983,True,False,False,False,False,False,False,True,False,1,1,1,0
2023-09-26,15168.25,15169.75,14903.0,14976.0,1100027,0,1260575,15036.583250199548,-1.2239040444346756,47.42925870475301,0.003164238537522899,False,True,-0.402905694674649,-0.012690773642746511,0.002387152777777679,0.010199652777777679,0.014306223290598385,0.026859642094017033,0.03150040064102555,False,False,False,True,False,False,False,False,False,1,0,0,0
2023-09-27,14975.75,15058.0,14824.0,15011.75,1181354,0,1373198,15036.091502670844,-0.4917475287038542,33.851451601689405,0.002256426472743778,False,True,-0.1618871677292022,0.002387152777777679,0.006161839892084631,-0.007977084617049934,0.014571918663713435,0.01685346478591776,0.017502956017786175,False,False,False,True,False,False,False,False,False,1,0,0,0
