strategy,entry_time,entry_price,exit_time,exit_price,exit_reason,bars_held,atr_at_entry,regime_age,d1_rsi14,return_pct,r_multiple
gap_fill_failure,2022-07-04 11:00:00,11711.75,2022-07-04 22:00:00,11751.142857142857,stop,7,39.392857142857146,77,46.7727597353729,-0.3352257531182401,-0.9999999999999933
gap_fill_failure,2022-07-05 23:00:00,11953.5,2022-07-06 18:00:00,12043.57142857143,stop,20,90.07142857142857,78,48.929315397352916,-0.7478797224363953,-1.0000000000000087
gap_fill_failure,2022-07-06 20:00:00,12025.0,2022-07-07 13:00:00,12108.107142857143,stop,17,83.10714285714286,79,51.69346734594729,-0.6863760113501316,-1.000000000000003
gap_fill_failure,2022-07-07 20:00:00,12275.0,2022-07-08 09:00:00,12196.86607142857,target,13,52.089285714285715,80,56.2794068738591,0.6406065961030771,1.5000000000000149
gap_fill_failure,2022-07-14 17:00:00,11794.5,2022-07-14 17:00:00,11864.107142857143,stop,1,69.60714285714286,86,49.84975023174833,-0.5867035927693109,-1.0000000000000038
gap_fill_failure,2022-07-14 20:00:00,11943.25,2022-07-15 12:00:00,12026.785714285714,stop,16,83.53571428571429,86,49.84975023174833,-0.6945805493689616,-0.9999999999999937
gap_fill_failure,2022-07-17 23:00:00,12187.75,2022-07-18 06:00:00,12266.535714285714,stop,8,78.78571428571429,89,54.36930481312951,-0.6422817013768567,-0.9999999999999933
gap_fill_failure,2022-07-18 15:00:00,12279.5,2022-07-18 15:00:00,12322.55357142857,stop,1,43.05357142857143,90,51.191176730877004,-0.34938838917605297,-0.9999999999999818
gap_fill_failure,2022-07-19 04:00:00,12068.0,2022-07-19 09:00:00,12129.964285714286,stop,6,61.964285714285715,91,59.197720736393144,-0.5108365058194231,-1.0000000000000084
gap_fill_failure,2022-07-19 23:00:00,12461.75,2022-07-20 00:00:00,12477.5,regime_off,2,63.875,91,59.197720736393144,-0.12622720897615958,-0.2465753424657534
gap_fill_failure,2022-07-26 07:00:00,12449.0,2022-07-26 13:00:00,12389.830357142857,target,7,39.44642857142857,4,55.468466057107385,0.47756620673204964,1.5000000000000067
gap_fill_failure,2022-09-01 13:00:00,12319.0,2022-09-01 13:00:00,12366.232142857143,stop,1,47.232142857142854,3,37.489962624756835,-0.38194449458418545,-1.0000000000000056
gap_fill_failure,2022-09-01 23:00:00,12434.25,2022-09-02 12:00:00,12510.875,stop,14,76.625,3,37.489962624756835,-0.6124671535763904,-1.0
gap_fill_failure,2022-09-05 08:00:00,12227.75,2022-09-05 13:00:00,12278.392857142857,stop,6,50.642857142857146,7,37.38411062203652,-0.41245509678732306,-0.9999999999999948
gap_fill_failure,2022-09-06 00:00:00,12290.5,2022-09-06 00:00:00,12335.92857142857,stop,1,45.42857142857143,7,37.38411062203652,-0.36826227685679,-0.9999999999999828
gap_fill_failure,2022-09-07 10:00:00,12198.0,2022-09-07 11:00:00,12132.13392857143,target,2,43.910714285714285,9,42.30962356540687,0.5429059044052886,1.4999999999999822
gap_fill_failure,2022-09-08 08:00:00,12390.25,2022-09-08 11:00:00,12428.517857142857,stop,4,38.267857142857146,10,44.8052747219113,-0.30790362602137744,-0.9999999999999931
gap_fill_failure,2022-09-08 16:00:00,12459.0,2022-09-08 16:00:00,12365.67857142857,target,1,62.214285714285715,10,44.8052747219113,0.7546810151369598,1.5000000000000124
gap_fill_failure,2022-09-09 06:00:00,12533.25,2022-09-09 07:00:00,12588.517857142857,stop,2,55.267857142857146,11,50.76297508361742,-0.43903387015094,-0.9999999999999952
gap_fill_failure,2022-09-09 16:00:00,12700.75,2022-09-09 17:00:00,12746.642857142857,stop,2,45.892857142857146,11,50.76297508361742,-0.36003877771737525,-0.9999999999999942
gap_fill_failure,2022-09-14 16:00:00,12274.5,2022-09-14 19:00:00,12179.25,target,4,63.5,2,42.714831306481436,0.7820678613215115,1.5
gap_fill_failure,2022-09-20 08:00:00,12058.25,2022-09-20 09:00:00,12002.294642857143,target,2,37.30357142857143,7,39.22133529782231,0.4662054949313932,1.499999999999993
gap_fill_failure,2022-09-26 15:00:00,11505.0,2022-09-26 16:00:00,11395.36607142857,target,2,73.08928571428571,12,30.781699334852107,0.9620922038328539,1.5000000000000109
gap_fill_failure,2022-09-28 14:00:00,11359.25,2022-09-28 14:00:00,11444.339285714286,stop,1,85.08928571428571,14,37.14464997023277,-0.7435054448315936,-1.0000000000000062
gap_fill_failure,2022-09-28 17:00:00,11523.75,2022-09-28 19:00:00,11613.19642857143,stop,3,89.44642857142857,14,37.14464997023277,-0.7702136885532118,-1.0000000000000087
gap_fill_failure,2022-09-28 22:00:00,11585.5,2022-09-29 07:00:00,11448.223214285714,target,10,91.51785714285714,14,37.14464997023277,1.1991099679379502,1.5000000000000058
gap_fill_failure,2022-10-03 14:00:00,11141.0,2022-10-03 14:00:00,11206.714285714286,stop,1,65.71428571428571,18,39.87644617026825,-0.5863831631547467,-1.000000000000008
gap_fill_failure,2022-10-03 20:00:00,11333.0,2022-10-04 00:00:00,11406.839285714286,stop,4,73.83928571428571,18,39.87644617026825,-0.6473246783336495,-1.000000000000007
gap_fill_failure,2022-10-04 02:00:00,11402.5,2022-10-04 04:00:00,11471.767857142857,stop,3,69.26785714285714,19,46.50240555208061,-0.6038115311035264,-0.9999999999999963
gap_fill_failure,2022-10-05 22:00:00,11677.75,2022-10-06 00:00:00,11750.982142857143,stop,3,73.23214285714286,20,48.251611970164625,-0.6232001884341032,-1.0000000000000036
gap_fill_failure,2022-10-13 13:00:00,10588.5,2022-10-13 13:00:00,10655.517857142857,stop,1,67.01785714285714,27,39.899652994924544,-0.628949789595934,-0.9999999999999962
gap_fill_failure,2022-10-13 20:00:00,11127.75,2022-10-14 12:00:00,11270.017857142857,stop,16,142.26785714285714,27,39.899652994924544,-1.262356980674073,-0.9999999999999982
gap_fill_failure,2022-10-17 12:00:00,10947.5,2022-10-17 12:00:00,10989.57142857143,stop,1,42.07142857142857,30,46.58766364877996,-0.3828304756457457,-1.0000000000000187
gap_fill_failure,2022-10-17 15:00:00,11093.0,2022-10-17 15:00:00,11148.964285714286,stop,1,55.964285714285715,30,46.58766364877996,-0.5019684724077544,-1.0000000000000093
