label,initial_capital_usd,final_capital_usd,total_pnl_usd,total_return_pct,total_trades,winners,losers,win_rate_pct,profit_factor,sharpe,max_drawdown_usd,max_drawdown_pct,avg_winner_usd,avg_loser_usd,avg_pnl_per_trade_usd,avg_bars_held,start_entry,end_exit,post_2024_trades,post_2024_total_pnl_usd,post_2024_return_pct,post_2024_win_rate_pct,post_2024_profit_factor,post_2024_sharpe,post_2024_max_dd_usd,stop_type,stop_value,target_type,target_value,trail_mode,trail_trigger_r,trail_distance_type,trail_distance_value,tighten_mode,rsi_threshold,atr_stretch_threshold,tighten_stop_factor,force_exit,score
combo_2707,5000.0,17162.78571428573,12162.785714285728,243.2557142857146,183,144,39,78.68852459016394,2.671089433447504,6.9513962327092935,-1131.642857142855,-22.6328571428571,135.00793650793656,-186.624542124542,66.46330991412967,2.819672131147541,2022-03-08 07:00:00,2026-03-27 19:00:00,75,5456.39285714287,109.1278571428574,77.33333333333333,2.8956622081048295,6.819522705812897,-1131.642857142855,fixed,100.0,fixed,60.0,atr,1.0,atr,1.0,none,,,,False,438.31514860294055
combo_1302,5000.0,17185.339285714275,12185.339285714275,243.70678571428553,183,120,62,65.57377049180327,2.4364996663361573,6.204428240667999,-1018.5892857142862,-20.371785714285725,172.23333333333332,-136.81710829493105,66.5865534738485,2.387978142076503,2022-03-08 07:00:00,2026-03-27 18:00:00,75,6800.07142857142,136.00142857142842,68.0,3.0139834990480145,7.670178820307629,-562.3392857142899,atr,1.5,fixed,90.0,off,,,,either_force_exit,30.0,1.5,0.5,True,438.2411328924328
combo_1825,5000.0,15667.5,10667.5,213.35000000000002,183,125,58,68.30601092896174,2.5326867816091956,5.7836900520710905,-1001.0,-20.02,141.02,-120.0,58.29234972677595,1.9672131147540983,2022-03-08 07:00:00,2026-03-27 19:00:00,75,7625.0,152.5,72.0,4.025793650793651,8.290413530621116,-360.0,fixed,60.0,none,,fixed,1.0,fixed,50.0,none,,,,False,437.88475754638347
combo_1933,5000.0,15667.5,10667.5,213.35000000000002,183,125,58,68.30601092896174,2.5326867816091956,5.7836900520710905,-1001.0,-20.02,141.02,-120.0,58.29234972677595,1.9672131147540983,2022-03-08 07:00:00,2026-03-27 19:00:00,75,7625.0,152.5,72.0,4.025793650793651,8.290413530621116,-360.0,fixed,60.0,atr,2.0,fixed,1.0,fixed,50.0,none,,,,False,437.88475754638347
combo_1969,5000.0,15667.5,10667.5,213.35000000000002,183,125,58,68.30601092896174,2.5326867816091956,5.7836900520710905,-1001.0,-20.02,141.02,-120.0,58.29234972677595,1.9672131147540983,2022-03-08 07:00:00,2026-03-27 19:00:00,75,7625.0,152.5,72.0,4.025793650793651,8.290413530621116,-360.0,fixed,60.0,atr,2.5,fixed,1.0,fixed,50.0,none,,,,False,437.88475754638347
combo_2041,5000.0,15667.5,10667.5,213.35000000000002,183,125,58,68.30601092896174,2.5326867816091956,5.7836900520710905,-1001.0,-20.02,141.02,-120.0,58.29234972677595,1.9672131147540983,2022-03-08 07:00:00,2026-03-27 19:00:00,75,7625.0,152.5,72.0,4.025793650793651,8.290413530621116,-360.0,fixed,60.0,fixed,90.0,fixed,1.0,fixed,50.0,none,,,,False,437.88475754638347
combo_2077,5000.0,15667.5,10667.5,213.35000000000002,183,125,58,68.30601092896174,2.5326867816091956,5.7836900520710905,-1001.0,-20.02,141.02,-120.0,58.29234972677595,1.9672131147540983,2022-03-08 07:00:00,2026-03-27 19:00:00,75,7625.0,152.5,72.0,4.025793650793651,8.290413530621116,-360.0,fixed,60.0,fixed,120.0,fixed,1.0,fixed,50.0,none,,,,False,437.88475754638347
combo_2113,5000.0,15667.5,10667.5,213.35000000000002,183,125,58,68.30601092896174,2.5326867816091956,5.7836900520710905,-1001.0,-20.02,141.02,-120.0,58.29234972677595,1.9672131147540983,2022-03-08 07:00:00,2026-03-27 19:00:00,75,7625.0,152.5,72.0,4.025793650793651,8.290413530621116,-360.0,fixed,60.0,fixed,150.0,fixed,1.0,fixed,50.0,none,,,,False,437.88475754638347
combo_2149,5000.0,15667.5,10667.5,213.35000000000002,183,125,58,68.30601092896174,2.5326867816091956,5.7836900520710905,-1001.0,-20.02,141.02,-120.0,58.29234972677595,1.9672131147540983,2022-03-08 07:00:00,2026-03-27 19:00:00,75,7625.0,152.5,72.0,4.025793650793651,8.290413530621116,-360.0,fixed,60.0,fixed,200.0,fixed,1.0,fixed,50.0,none,,,,False,437.88475754638347
combo_106,5000.0,14263.205357142866,9263.205357142866,185.2641071428573,183,132,50,72.1311475409836,2.8473596022799157,5.891975030283855,-873.3303571428514,-17.46660714285703,108.16287878787878,-100.28589285714268,50.61860850897741,1.6174863387978142,2022-03-08 07:00:00,2026-03-27 18:00:00,75,6712.25,134.245,78.66666666666666,4.862609696446555,8.323673071564386,-294.45535714285506,atr,0.75,atr,1.5,fixed,1.5,fixed,70.0,atr_exhaust,,1.5,0.5,False,437.77174351969677
combo_2005,5000.0,15660.0,10660.0,213.20000000000002,183,125,58,68.30601092896174,2.531609195402299,5.780233026211918,-1001.0,-20.02,140.96,-120.0,58.25136612021858,1.9453551912568305,2022-03-08 07:00:00,2026-03-27 19:00:00,75,7625.0,152.5,72.0,4.025793650793651,8.290413530621116,-360.0,fixed,60.0,fixed,60.0,fixed,1.0,fixed,50.0,none,,,,False,437.7392801757662
combo_3192,5000.0,19985.44642857143,14985.446428571431,299.70892857142866,183,116,66,63.387978142076506,2.3352442687847663,5.966790346831827,-960.0,-19.2,225.93488300492612,-170.04545454545453,81.88768540202967,4.14207650273224,2022-03-08 07:00:00,2026-03-27 18:00:00,75,7702.982142857145,154.0596428571429,64.0,2.7136778960750045,7.134567413872399,-556.5,fixed,120.0,fixed,150.0,atr,2.0,atr,1.5,either_force_exit,30.0,1.5,0.5,True,437.5851530382247
combo_2914,5000.0,17491.75,12491.75,249.83499999999998,183,138,44,75.40983606557377,2.1829308712121214,5.170670643581304,-1594.75,-31.895,167.04166666666666,-240.0,68.26092896174863,6.136612021857924,2022-03-08 07:00:00,2026-03-27 18:00:00,75,8918.5,178.37,84.0,4.096701388888889,8.879556461717288,-720.0,fixed,120.0,none,,fixed,1.5,fixed,70.0,atr_exhaust,,1.5,0.5,False,437.4860127481208
combo_2562,5000.0,16847.749999999996,11847.749999999996,236.95499999999993,183,131,51,71.58469945355192,2.668109820485744,6.588359918946647,-652.4285714285725,-13.048571428571448,144.65839694656486,-139.26470588235293,64.74180327868851,2.0765027322404372,2022-03-08 07:00:00,2026-03-27 18:00:00,75,6103.071428571435,122.06142857142869,69.33333333333334,2.830006425358751,7.005106879465389,-506.17857142857247,fixed,100.0,atr,1.0,off,,,,either_force_exit,30.0,1.5,0.5,True,437.25736768697453
combo_313,5000.0,15735.964285714286,10735.964285714286,214.71928571428572,183,117,66,63.934426229508205,2.70546519082497,5.75109362633643,-657.8660714285688,-13.157321428571379,145.56410256410257,-95.379329004329,58.666471506635446,1.7322404371584699,2022-03-08 07:00:00,2026-03-27 19:00:00,75,7792.812499999993,155.85624999999985,72.0,3.8345874917589184,7.95508893311599,-492.9642857142899,atr,0.75,fixed,150.0,fixed,1.0,fixed,50.0,none,,,,False,437.23443206580134
combo_3174,5000.0,19963.5,14963.5,299.27000000000004,183,116,66,63.387978142076506,2.3332887819656065,5.961484621828944,-960.0,-19.2,225.7456896551724,-170.04545454545453,81.76775956284153,4.14207650273224,2022-03-08 07:00:00,2026-03-27 18:00:00,75,7684.0,153.68,64.0,2.7094549499443827,7.124230281732735,-556.5,fixed,120.0,fixed,150.0,off,,,,either_force_exit,30.0,1.5,0.5,True,437.0209968196904
combo_1085,5000.0,13445.714285714286,8445.714285714286,168.91428571428574,183,149,33,81.4207650273224,2.3877201321526447,5.212157593535416,-1996.8571428571413,-39.937142857142824,97.52852348993288,-184.42532467532465,46.151444184231075,3.420765027322404,2022-03-08 07:00:00,2026-03-27 18:00:00,75,6562.785714285717,131.25571428571433,92.0,6.400517251513565,10.210171108658198,-623.8928571428551,atr,1.5,none,,off,,,,either,30.0,1.25,0.5,False,436.7634789403166
combo_2210,5000.0,16657.92857142858,11657.92857142858,233.1585714285716,183,140,43,76.50273224043715,2.724809908534171,6.9208276600893015,-663.3571428571449,-13.2671428571429,131.5492346938776,-157.18521594684378,63.70452771272448,2.33879781420765,2022-03-08 07:00:00,2026-03-27 18:00:00,75,5285.607142857152,105.71214285714305,76.0,2.915793970304597,6.718382749367064,-363.32142857142753,fixed,80.0,atr,1.0,atr,1.5,atr,1.0,rsi,30.0,,0.5,False,436.6731160888287
combo_2784,5000.0,17266.142857142873,12266.142857142873,245.3228571428575,183,128,54,69.94535519125684,2.6348317815730873,6.4230913086291785,-735.8214285714275,-14.71642857142855,154.4464285714287,-138.94444444444446,67.02810304449658,2.819672131147541,2022-03-08 07:00:00,2026-03-27 18:00:00,75,6256.714285714297,125.13428571428595,70.66666666666667,2.9957621326042414,7.099658154990029,-735.8214285714275,fixed,100.0,fixed,120.0,atr,1.0,atr,1.0,either_force_exit,30.0,1.5,0.5,True,436.47390287556334
combo_3055,5000.0,21737.66071428573,16737.66071428573,334.7532142857146,183,116,67,63.387978142076506,2.0408992981520973,5.496695318522218,-1067.9107142857101,-21.3582142857142,282.91086822660105,-240.0,91.46262685402037,7.087431693989071,2022-03-08 07:00:00,2026-03-29 22:00:00,75,9736.892857142862,194.73785714285725,65.33333333333333,2.560399496336997,7.144527936013656,-960.0,fixed,120.0,atr,2.5,fixed,1.5,fixed,70.0,none,,,,False,436.28642764637067
combo_2832,5000.0,19557.535714285714,14557.535714285714,291.1507142857143,183,114,68,62.295081967213115,2.4129414456261005,6.154181638965714,-800.0,-16.0,218.07487468671678,-151.51470588235293,79.54937548790008,3.9672131147540983,2022-03-08 07:00:00,2026-03-27 18:00:00,75,7146.142857142855,142.9228571428571,62.66666666666667,2.648475860932608,6.893133586617124,-463.5,fixed,100.0,fixed,150.0,atr,2.0,atr,1.5,either_force_exit,30.0,1.5,0.5,True,435.7482916190073
combo_202,5000.0,12725.312499999996,7725.312499999996,154.50624999999994,183,133,49,72.6775956284153,2.545655921469851,5.827588309625415,-1184.2767857142753,-23.685535714285507,95.66460794844247,-102.00163994169084,42.21482240437157,1.4371584699453552,2022-03-08 07:00:00,2026-03-27 18:00:00,75,5857.41964285713,117.1483928571426,81.33333333333333,4.824562324011385,9.267763070603912,-296.1607142857174,atr,0.75,fixed,60.0,atr,2.0,atr,1.5,atr_exhaust,,1.5,0.5,False,435.7243911535392
combo_842,5000.0,18671.38392857147,13671.383928571471,273.42767857142945,183,124,59,67.75956284153006,2.327082999293648,5.714430776439924,-1740.0,-34.8,193.3323732718896,-174.60729418886163,74.70701600312279,4.557377049180328,2022-03-08 07:00:00,2026-03-27 18:00:00,75,8806.750000000036,176.13500000000073,74.66666666666667,3.301236526527014,7.735073622967435,-661.6517857142826,atr,1.25,atr,2.0,atr,1.5,atr,1.0,rsi,30.0,,0.5,False,435.5078214990773
combo_277,5000.0,15675.964285714286,10675.964285714286,213.5192857142857,183,117,66,63.934426229508205,2.69593387079388,5.734219695079169,-657.8660714285688,-13.157321428571379,145.05128205128204,-95.379329004329,58.33860265417643,1.7322404371584699,2022-03-08 07:00:00,2026-03-27 19:00:00,75,7732.812499999993,154.65624999999986,72.0,3.8127628617545994,7.918744488623102,-492.9642857142899,atr,0.75,fixed,120.0,fixed,1.0,fixed,50.0,none,,,,False,435.35506849389026
combo_2568,5000.0,17028.892857142873,12028.892857142873,240.57785714285745,183,132,50,72.1311475409836,2.742686397268073,6.643447692182224,-735.8214285714275,-14.71642857142855,143.41964285714297,-138.05,65.73165495706488,2.0765027322404372,2022-03-08 07:00:00,2026-03-27 18:00:00,75,5904.428571428587,118.08857142857174,70.66666666666667,2.8833902939166145,6.789340913258235,-735.8214285714275,fixed,100.0,atr,1.0,atr,1.0,atr,1.0,either_force_exit,30.0,1.5,0.5,True,435.33816708651045
combo_1897,5000.0,15513.214285714286,10513.214285714286,210.2642857142857,183,125,58,68.30601092896174,2.5105192939244665,5.724967716436085,-1001.0,-20.02,139.78571428571428,-120.0,57.449258391881344,1.9562841530054644,2022-03-08 07:00:00,2026-03-27 19:00:00,75,7625.0,152.5,72.0,4.025793650793651,8.290413530621116,-360.0,fixed,60.0,atr,1.5,fixed,1.0,fixed,50.0,none,,,,False,435.20192083038523
combo_955,5000.0,17422.09821428572,12422.098214285721,248.44196428571445,183,127,56,69.39890710382514,2.2829018649577018,6.326663059483604,-737.5267857142826,-14.75053571428565,174.05441507311576,-172.90736607142824,67.88031811085094,3.087431693989071,2022-03-08 07:00:00,2026-03-27 19:00:00,75,6595.660714285725,131.9132142857145,74.66666666666667,2.6371481760560345,7.395969723985742,-717.6339285714275,atr,1.25,fixed,90.0,atr,2.0,atr,1.5,none,,,,False,435.0744546945305
combo_2858,5000.0,19227.928571428572,14227.928571428572,284.55857142857144,183,126,57,68.85245901639344,2.2659465952315134,5.945656406769807,-1126.3928571428623,-22.527857142857247,202.11819727891154,-197.17481203007515,77.74824355971897,5.896174863387978,2022-03-08 07:00:00,2026-03-27 18:00:00,75,7286.285714285725,145.7257142857145,74.66666666666667,3.0022965718267605,7.421546541566193,-483.32142857142753,fixed,100.0,fixed,200.0,atr,1.5,atr,1.0,rsi,30.0,,0.5,False,434.791308619485
combo_2900,5000.0,23057.321428571417,18057.321428571417,361.1464285714283,183,111,72,60.65573770491803,2.044983878968253,4.996362310408574,-2044.8749999999964,-40.89749999999992,318.35424710424695,-240.0,98.67388758782195,11.573770491803279,2022-03-08 07:00:00,2026-03-27 18:00:00,75,10988.464285714268,219.76928571428536,70.66666666666667,3.0811485389610356,7.445354463092963,-960.0,fixed,120.0,none,,atr,2.0,atr,1.5,rsi,30.0,,0.5,False,434.64216388715283
combo_1058,5000.0,18064.169642857185,13064.169642857185,261.28339285714367,183,124,59,67.75956284153006,2.268140630349156,5.69490484163784,-1740.0,-34.8,188.43548387096791,-174.60729418886163,71.38890515222505,4.540983606557377,2022-03-08 07:00:00,2026-03-27 18:00:00,75,8509.571428571464,170.19142857142927,74.66666666666667,3.2235826606318145,7.979533630037954,-661.6517857142826,atr,1.25,fixed,200.0,atr,1.5,atr,1.0,rsi,30.0,,0.5,False,434.50524017725996
combo_698,5000.0,15868.285714285721,10868.285714285721,217.36571428571443,183,120,63,65.57377049180327,2.280418738902495,5.472369651634327,-2170.2500000000073,-43.40500000000014,161.30297619047622,-134.73129251700672,59.389539422326344,3.480874316939891,2022-03-08 07:00:00,2026-03-27 18:00:00,75,8438.714285714304,168.7742857142861,76.0,3.9872310298617113,8.957839577168246,-343.89285714285506,atr,1.0,fixed,200.0,atr,1.5,atr,1.0,rsi,30.0,,0.5,False,434.47894332655875
combo_2664,5000.0,18158.785714285714,13158.785714285714,263.17571428571426,183,119,63,65.02732240437157,2.414466915434345,6.172364984120763,-800.0,-16.0,188.75450180072028,-147.66666666666666,71.90593286494925,3.092896174863388,2022-03-08 07:00:00,2026-03-27 18:00:00,75,6965.78571428571,139.31571428571422,65.33333333333333,2.770212379742239,7.162781663397118,-543.0,fixed,100.0,atr,2.0,fixed,1.5,fixed,70.0,either_force_exit,30.0,1.5,0.5,True,433.9111676082197
combo_589,5000.0,15933.642857142873,10933.642857142873,218.67285714285748,183,119,64,65.02732240437157,2.2299601452768965,5.809860733216893,-1483.535714285721,-29.67071428571442,166.58043217286922,-138.89732142857133,59.746682279469255,2.6065573770491803,2022-03-08 07:00:00,2026-03-27 19:00:00,75,7407.750000000022,148.15500000000043,73.33333333333333,3.210231874174178,8.492098822180447,-574.1071428571449,atr,1.0,fixed,90.0,atr,1.5,atr,1.0,none,,,,False,433.6021619652836
combo_1134,5000.0,16788.035714285717,11788.035714285717,235.76071428571436,183,125,57,68.30601092896174,2.4744391533918804,6.133839844458792,-1018.5892857142862,-20.371785714285725,158.2637142857144,-140.26190476190496,64.41549570647933,1.9836065573770492,2022-03-08 07:00:00,2026-03-27 18:00:00,75,6865.46428571429,137.3092857142858,68.0,3.033350962555528,7.5738318562239275,-515.8392857142899,atr,1.5,atr,1.0,atr,1.5,atr,1.0,either_force_exit,30.0,1.5,0.5,True,433.5833270180717
combo_2534,5000.0,19066.035714285717,14066.035714285717,281.32071428571436,183,126,57,68.85245901639344,2.2515419888080697,5.901482579297719,-1126.3928571428623,-22.527857142857247,200.83333333333334,-197.17481203007515,76.86358313817333,5.9890710382513666,2022-03-08 07:00:00,2026-03-27 18:00:00,75,7325.964285714297,146.51928571428593,74.66666666666667,3.013200380799094,7.432265221072721,-483.32142857142753,fixed,100.0,none,,atr,1.5,atr,1.0,rsi,30.0,,0.5,False,432.9624943943445
combo_3091,5000.0,17751.5,12751.5,255.03,183,146,37,79.78142076502732,2.4359797297297296,6.306616764189243,-1200.0,-24.0,148.16095890410958,-240.0,69.68032786885246,2.9453551912568305,2022-03-08 07:00:00,2026-03-27 19:00:00,75,6867.0,137.34,80.0,2.9075,7.186185989231338,-720.0,fixed,120.0,fixed,60.0,fixed,1.5,fixed,70.0,none,,,,False,432.9342334839524
combo_1816,5000.0,14305.214285714294,9305.214285714294,186.10428571428588,183,134,48,73.224043715847,2.644134536505334,6.114203151514006,-977.8571428571449,-19.5571428571429,111.67803837953096,-117.90922619047615,50.848165495706525,1.8797814207650274,2022-03-08 07:00:00,2026-03-27 18:00:00,75,5802.0,116.04,78.66666666666666,4.188537782139356,8.205468820273204,-240.0,fixed,60.0,none,,atr,1.5,atr,1.0,atr_exhaust,,1.5,0.5,False,432.73621735199237
combo_2104,5000.0,14305.214285714294,9305.214285714294,186.10428571428588,183,134,48,73.224043715847,2.644134536505334,6.114203151514006,-977.8571428571449,-19.5571428571429,111.67803837953096,-117.90922619047615,50.848165495706525,1.8797814207650274,2022-03-08 07:00:00,2026-03-27 18:00:00,75,5802.0,116.04,78.66666666666666,4.188537782139356,8.205468820273204,-240.0,fixed,60.0,fixed,150.0,atr,1.5,atr,1.0,atr_exhaust,,1.5,0.5,False,432.73621735199237
combo_2140,5000.0,14305.214285714294,9305.214285714294,186.10428571428588,183,134,48,73.224043715847,2.644134536505334,6.114203151514006,-977.8571428571449,-19.5571428571429,111.67803837953096,-117.90922619047615,50.848165495706525,1.8797814207650274,2022-03-08 07:00:00,2026-03-27 18:00:00,75,5802.0,116.04,78.66666666666666,4.188537782139356,8.205468820273204,-240.0,fixed,60.0,fixed,200.0,atr,1.5,atr,1.0,atr_exhaust,,1.5,0.5,False,432.73621735199237
combo_883,5000.0,21567.38392857144,16567.38392857144,331.34767857142873,183,101,82,55.19125683060109,2.0641831575989262,4.8922598634376255,-1989.6428571428587,-39.79285714285717,318.17379773691647,-189.85572735191613,90.53215261514447,7.278688524590164,2022-03-08 07:00:00,2026-03-30 00:00:00,75,12546.017857142877,250.92035714285754,62.66666666666667,2.921604398008869,7.495758832574663,-1072.9910714285725,atr,1.25,atr,2.5,atr,2.0,atr,1.5,none,,,,False,432.5988274608411
combo_662,5000.0,15776.678571428576,10776.678571428576,215.5335714285715,183,120,63,65.57377049180327,2.2696262822616626,5.521034189683034,-2170.2500000000073,-43.40500000000014,160.53958333333333,-134.73129251700672,58.888953942232654,3.2131147540983607,2022-03-08 07:00:00,2026-03-27 18:00:00,75,8066.321428571442,161.32642857142883,76.0,3.855407216364528,8.867287706334581,-343.89285714285506,atr,1.0,fixed,150.0,atr,1.5,atr,1.0,rsi,30.0,,0.5,False,431.7210630854293
combo_577,5000.0,15640.214285714297,10640.214285714297,212.80428571428595,183,112,71,61.20218579234973,2.117694726021747,5.890361773977935,-1762.0000000000036,-35.24000000000007,180.0,-134.08148893360143,58.14324746291965,2.6939890710382515,2022-03-08 07:00:00,2026-03-27 19:00:00,75,6548.428571428587,130.96857142857175,73.33333333333333,2.953838284813108,8.752299186701272,-574.1071428571449,atr,1.0,fixed,90.0,off,,,,none,,,,False,431.71970831819453
combo_652,5000.0,14916.607142857149,9916.607142857149,198.33214285714297,183,121,61,66.12021857923497,2.1935291134017088,5.133957117797547,-2292.7857142857174,-45.85571428571435,150.62190082644628,-136.2072599531615,54.18911007025764,3.1311475409836067,2022-03-08 07:00:00,2026-03-27 18:00:00,75,7797.392857142862,155.94785714285723,80.0,4.4634188901932275,9.727989050796307,-354.17857142857247,atr,1.0,fixed,150.0,off,,,,atr_exhaust,,1.5,0.5,False,431.50239837175616
combo_3236,5000.0,20300.75,15300.75,306.015,183,119,64,65.02732240437157,1.996142578125,5.102570135670397,-1754.25,-35.085,257.6533613445378,-240.0,83.61065573770492,7.890710382513661,2022-03-08 07:00:00,2026-03-27 18:00:00,75,10009.25,200.185,73.33333333333333,3.085260416666667,7.974594179081311,-960.0,fixed,120.0,fixed,200.0,fixed,1.5,fixed,70.0,rsi,30.0,,0.5,False,431.23998853588614
combo_2676,5000.0,17139.821428571446,12139.821428571446,242.79642857142895,183,129,53,70.49180327868852,2.6623060972985684,6.4443093863641945,-735.8214285714275,-14.71642857142855,150.71954595791817,-137.79245283018867,66.33782201405161,2.8251366120218577,2022-03-08 07:00:00,2026-03-27 18:00:00,75,6007.607142857152,120.15214285714305,70.66666666666667,2.916302118933701,6.862821616148361,-735.8214285714275,fixed,100.0,atr,2.5,atr,1.0,atr,1.0,either_force_exit,30.0,1.5,0.5,True,431.1890746423293
combo_2092,5000.0,15536.0,10536.0,210.72000000000003,183,120,62,65.57377049180327,2.4161290322580644,5.749931881793443,-1167.75,-23.355,149.8,-120.0,57.57377049180328,2.633879781420765,2022-03-08 07:00:00,2026-03-27 18:00:00,75,6436.0,128.72,73.33333333333333,3.6816666666666666,8.4384035571086,-360.0,fixed,60.0,fixed,150.0,off,,,,atr_exhaust,,1.5,0.5,False,431.08869883216937
combo_643,5000.0,16601.71428571429,11601.71428571429,232.03428571428583,183,114,69,62.295081967213115,2.1692582354296253,5.2928667535217855,-2323.6785714285797,-46.473571428571596,188.80701754385964,-143.8012422360248,63.39734582357536,3.2076502732240435,2022-03-08 07:00:00,2026-03-27 20:00:00,75,9252.428571428587,185.04857142857173,72.0,3.4662807966185745,8.829617097489207,-649.8928571428551,atr,1.0,fixed,120.0,fixed,1.5,fixed,70.0,none,,,,False,431.051711210707
combo_2952,5000.0,17045.464285714286,12045.464285714286,240.90928571428574,183,131,51,71.58469945355192,2.532014535543947,6.230956259200221,-812.4285714285725,-16.24857142857145,151.96919302071973,-154.16666666666666,65.82220921155347,2.1311475409836067,2022-03-08 07:00:00,2026-03-27 18:00:00,75,6590.535714285725,131.81071428571448,69.33333333333334,2.864366538694689,7.173725050388921,-626.1785714285725,fixed,120.0,atr,1.0,fixed,1.5,fixed,70.0,either_force_exit,30.0,1.5,0.5,True,430.79116248437725
combo_1888,5000.0,14022.625000000004,9022.625000000004,180.45250000000007,183,135,47,73.77049180327869,2.6287376700406178,6.083690353683104,-938.5357142857138,-18.770714285714277,107.8686507936508,-117.86474164133735,49.3039617486339,1.7814207650273224,2022-03-08 07:00:00,2026-03-27 18:00:00,75,5801.714285714283,116.03428571428564,78.66666666666666,4.188380765456332,8.215715231358597,-240.0,fixed,60.0,atr,1.5,atr,1.5,atr,1.0,atr_exhaust,,1.5,0.5,False,430.73154901291906
combo_3103,5000.0,19486.85714285715,14486.857142857149,289.73714285714294,183,140,43,76.50273224043715,2.43165414303412,6.669591624196993,-1080.0,-21.6,175.7558673469388,-235.3247508305647,79.16315378610464,3.6065573770491803,2022-03-08 07:00:00,2026-03-27 19:00:00,75,5896.535714285725,117.93071428571449,77.33333333333333,2.520131478395378,6.340313490744595,-1032.25,fixed,120.0,fixed,90.0,atr,1.0,atr,1.0,none,,,,False,430.63957185192777
combo_3084,5000.0,16889.982142857145,11889.982142857145,237.7996428571429,183,133,49,72.6775956284153,2.664564208715826,6.575574349218979,-800.5,-16.009999999999998,143.10512889366274,-145.77551020408163,64.97258001561282,2.2131147540983607,2022-03-08 07:00:00,2026-03-27 18:00:00,75,5820.482142857145,116.4096428571429,70.66666666666667,2.766458920442229,6.771592189523611,-737.5,fixed,120.0,fixed,60.0,atr,2.0,atr,1.5,either_force_exit,30.0,1.5,0.5,True,430.2408259809775
combo_2934,5000.0,17022.678571428572,12022.678571428572,240.45357142857148,183,131,51,71.58469945355192,2.5291165114694527,6.220294869298495,-812.4285714285725,-16.24857142857145,151.7952562704471,-154.16666666666666,65.69769711163154,2.1311475409836067,2022-03-08 07:00:00,2026-03-27 18:00:00,75,6589.357142857152,131.78714285714304,69.33333333333334,2.864033138007681,7.164957765300909,-626.1785714285725,fixed,120.0,atr,1.0,atr,1.5,atr,1.0,either_force_exit,30.0,1.5,0.5,True,430.1726786964411
combo_2647,5000.0,21757.696428571402,16757.696428571402,335.153928571428,183,116,67,63.387978142076506,2.250659359844551,6.009860053704354,-1463.1071428571377,-29.262142857142752,259.97229064039385,-199.9864072494669,91.57211163153772,5.797814207650274,2022-03-08 07:00:00,2026-03-29 22:00:00,75,8382.053571428558,167.64107142857117,61.33333333333333,2.4454086078786985,6.382460564250304,-1463.1071428571377,fixed,100.0,atr,2.0,atr,2.0,atr,1.5,none,,,,False,429.9838462530772
combo_548,5000.0,13869.535714285736,8869.535714285736,177.39071428571472,183,136,47,74.31693989071039,2.6021043396360373,5.864287333568971,-1088.0000000000073,-21.760000000000147,105.92436974789925,-117.79103343465025,48.46740827478544,1.9508196721311475,2022-03-08 07:00:00,2026-03-27 18:00:00,75,6068.000000000022,121.36000000000044,81.33333333333333,4.415773707806483,8.50634305986982,-343.89285714285506,atr,1.0,fixed,60.0,atr,1.0,atr,1.0,rsi,30.0,,0.5,False,429.77980990077015
combo_2912,5000.0,20174.25,15174.25,303.485,183,119,64,65.02732240437157,1.9879069010416666,5.073506314137203,-1754.25,-35.085,256.59033613445376,-240.0,82.91939890710383,7.918032786885246,2022-03-08 07:00:00,2026-03-27 18:00:00,75,10009.25,200.185,73.33333333333333,3.085260416666667,7.974594179081311,-960.0,fixed,120.0,none,,fixed,1.5,fixed,70.0,rsi,30.0,,0.5,False,429.71617945588963
combo_2628,5000.0,17391.553571428572,12391.553571428572,247.83107142857145,183,122,60,66.66666666666666,2.423825528143005,6.124926557645408,-858.5357142857174,-17.170714285714347,172.9061768149883,-145.05,67.7134074941452,2.808743169398907,2022-03-08 07:00:00,2026-03-27 18:00:00,75,6825.96428571429,136.5192857142858,66.66666666666666,2.8275674125071726,7.222976319031053,-543.0,fixed,100.0,atr,1.5,fixed,1.5,fixed,70.0,either_force_exit,30.0,1.5,0.5,True,429.3110758846164
combo_2400,5000.0,17167.64285714286,12167.642857142859,243.3528571428572,183,118,64,64.48087431693989,2.472545426254733,6.312430336465405,-800.0,-16.0,173.14104116222762,-129.109375,66.48985167837628,2.278688524590164,2022-03-08 07:00:00,2026-03-27 18:00:00,75,6340.232142857145,126.80464285714291,65.33333333333333,2.7538678126852405,7.053745196967121,-436.5,fixed,80.0,fixed,90.0,atr,2.0,atr,1.5,either_force_exit,30.0,1.5,0.5,True,428.9357137332151
combo_68,5000.0,15300.71428571429,10300.71428571429,206.0142857142858,183,119,64,65.02732240437157,2.6279279787774468,5.79595228887825,-842.0446428571377,-16.84089285714275,139.7328931572629,-98.86718749999994,56.28805620608902,1.814207650273224,2022-03-08 07:00:00,2026-03-27 18:00:00,75,7222.223214285703,144.44446428571405,69.33333333333334,3.8075992599971427,7.8480470553610004,-405.57142857142753,atr,0.75,atr,1.0,fixed,1.5,fixed,70.0,rsi,30.0,,0.5,False,428.91645969043947
