signal_time,variant,entry_time,entry_price,exit_time,exit_price,ret,mae,mfe,signal_atr,signal_high,signal_mid,signal_close
2025-11-24 13:00:00,wait_2_bar_close,2025-11-24 16:00:00,25361.5,2025-11-25 17:00:00,25501.0,0.005500463300672331,-0.009640596967844917,0.008467559095479471,141.59618539861572,25079.25,25042.625,25014.0
2025-11-24 13:00:00,break_signal_high,2025-11-24 14:00:00,25079.25,2025-11-25 15:00:00,25333.0,0.010117926174028291,-0.002771215247664882,0.017105774694219367,141.59618539861572,25079.25,25042.625,25014.0
2025-11-24 13:00:00,reclaim_midpoint,2025-11-24 14:00:00,25042.625,2025-11-25 15:00:00,25333.0,0.011595230132623868,-0.0013127617412311832,0.018593298426183402,141.59618539861572,25079.25,25042.625,25014.0
2026-05-18 15:00:00,next_close,2026-05-18 16:00:00,29005.5,2026-05-19 17:00:00,29068.75,0.0021806209167227752,-0.011808105359328414,0.006360862595025107,141.80942358905978,29126.25,29033.875,28996.0
2026-05-18 15:00:00,wait_1_bar_close,2026-05-18 17:00:00,29013.25,2026-05-19 18:00:00,28959.25,-0.0018612185811655024,-0.012072070519503986,0.006092044152240739,141.80942358905978,29126.25,29033.875,28996.0
2026-05-18 15:00:00,wait_2_bar_close,2026-05-18 18:00:00,28842.5,2026-05-19 19:00:00,28922.25,0.0027650169021409265,-0.006223454970962994,0.012048192771084265,141.80942358905978,29126.25,29033.875,28996.0
2026-05-18 15:00:00,break_signal_high,2026-05-18 22:00:00,29126.25,2026-05-19 23:00:00,28950.5,-0.006034075790738558,-0.01590489678554563,0.0021887472640658157,141.80942358905978,29126.25,29033.875,28996.0
2026-05-18 15:00:00,reclaim_midpoint,2026-05-18 16:00:00,29033.875,2026-05-19 17:00:00,29068.75,0.00120118310077455,-0.012773871899634526,0.005377339400958414,141.80942358905978,29126.25,29033.875,28996.0
2026-05-18 18:00:00,next_close,2026-05-18 19:00:00,29098.25,2026-05-19 20:00:00,28899.0,-0.006847490828486236,-0.014957944206266727,0.0031531105822515393,147.83775642316488,29020.25,28917.25,28842.5
2026-05-18 18:00:00,wait_1_bar_close,2026-05-18 20:00:00,29075.25,2026-05-19 22:00:00,28911.0,-0.005649134573219472,-0.01417872589229674,0.003946655660742371,147.83775642316488,29020.25,28917.25,28842.5
2026-05-18 18:00:00,wait_2_bar_close,2026-05-18 22:00:00,29158.25,2026-05-19 23:00:00,28950.5,-0.007124913189234583,-0.01698490135724884,0.0010888856498589838,147.83775642316488,29020.25,28917.25,28842.5
2026-05-18 18:00:00,break_signal_high,2026-05-18 19:00:00,29020.25,2026-05-19 20:00:00,28899.0,-0.004178117004505433,-0.012310369483377936,0.005849363806307739,147.83775642316488,29020.25,28917.25,28842.5
2026-05-18 18:00:00,reclaim_midpoint,2026-05-18 19:00:00,28917.25,2026-05-19 20:00:00,28899.0,-0.0006311111879587772,-0.008792329837726598,0.00943208638442461,147.83775642316488,29020.25,28917.25,28842.5
2026-05-18 20:00:00,next_close,2026-05-18 22:00:00,29158.25,2026-05-19 23:00:00,28950.5,-0.007124913189234583,-0.01698490135724884,0.0010888856498589838,148.7057695689534,29110.0,29089.625,29075.25
2026-05-18 20:00:00,wait_1_bar_close,2026-05-18 23:00:00,29135.0,2026-05-20 00:00:00,28939.75,-0.006701561695555136,-0.016200446198730067,0.0018877638579029021,148.7057695689534,29110.0,29089.625,29075.25
2026-05-18 20:00:00,wait_2_bar_close,2026-05-19 00:00:00,29083.75,2026-05-20 01:00:00,28981.25,-0.0035243048093867024,-0.014466841449262913,0.0036532427902178366,148.7057695689534,29110.0,29089.625,29075.25
2026-05-18 20:00:00,break_signal_high,2026-05-18 22:00:00,29110.0,2026-05-19 23:00:00,28950.5,-0.005479216763998651,-0.015355547921676371,0.0027481964960494043,148.7057695689534,29110.0,29089.625,29075.25
2026-05-18 20:00:00,reclaim_midpoint,2026-05-18 22:00:00,29089.625,2026-05-19 23:00:00,28950.5,-0.004782632983409085,-0.014665881736185993,0.0034505429341216143,148.7057695689534,29110.0,29089.625,29075.25
2026-05-19 14:00:00,next_close,2026-05-19 15:00:00,28816.5,2026-05-20 16:00:00,29262.25,0.015468568354935597,-0.0031058594902225733,0.02009265524959658,143.1760611529467,28946.0,28804.5,28804.5
2026-05-19 14:00:00,wait_1_bar_close,2026-05-19 16:00:00,29022.0,2026-05-20 17:00:00,29301.25,0.009622010888291621,-0.00795947901591898,0.01286954724002487,143.1760611529467,28946.0,28804.5,28804.5
2026-05-19 14:00:00,wait_2_bar_close,2026-05-19 17:00:00,29068.75,2026-05-20 18:00:00,29301.25,0.007998279939797959,-0.009382928402494106,0.011240593420769773,143.1760611529467,28946.0,28804.5,28804.5
2026-05-19 14:00:00,break_signal_high,2026-05-19 16:00:00,28946.0,2026-05-20 17:00:00,29301.25,0.012272852898500552,-0.0053547985904788264,0.015528915912388586,143.1760611529467,28946.0,28804.5,28804.5
2026-05-19 14:00:00,reclaim_midpoint,2026-05-19 15:00:00,28804.5,2026-05-20 16:00:00,29262.25,0.01589161415751006,-0.002690551823499754,0.02051762745404373,143.1760611529467,28946.0,28804.5,28804.5
2026-05-19 18:00:00,next_close,2026-05-19 19:00:00,28922.25,2026-05-20 20:00:00,29278.25,0.012308862553916056,-0.004365151397280664,0.01641469802660578,149.33185346182083,29101.75,29021.75,28959.25
2026-05-19 18:00:00,wait_1_bar_close,2026-05-19 20:00:00,28899.0,2026-05-20 22:00:00,29191.5,0.010121457489878471,-0.0035641371673760247,0.017232430187895664,149.33185346182083,29101.75,29021.75,28959.25
2026-05-19 18:00:00,wait_2_bar_close,2026-05-19 22:00:00,28911.0,2026-05-20 23:00:00,29192.25,0.009728131161149678,-0.003977724741447863,0.016810210646466706,149.33185346182083,29101.75,29021.75,28959.25
2026-05-19 18:00:00,reclaim_midpoint,2026-05-19 19:00:00,29021.75,2026-05-20 20:00:00,29278.25,0.008838198937004105,-0.0077786487720417075,0.012929957704135742,149.33185346182083,29101.75,29021.75,28959.25
2026-05-19 19:00:00,next_close,2026-05-19 20:00:00,28899.0,2026-05-20 22:00:00,29191.5,0.010121457489878471,-0.0035641371673760247,0.017232430187895664,152.4510067859765,29059.5,28963.0,28922.25
2026-05-19 19:00:00,wait_1_bar_close,2026-05-19 22:00:00,28911.0,2026-05-20 23:00:00,29192.25,0.009728131161149678,-0.003977724741447863,0.016810210646466706,152.4510067859765,29059.5,28963.0,28922.25
2026-05-19 19:00:00,wait_2_bar_close,2026-05-19 23:00:00,28950.5,2026-05-21 00:00:00,29220.75,0.00933489922453834,-0.0053366953938619455,0.015422876979672262,152.4510067859765,29059.5,28963.0,28922.25
2026-05-19 19:00:00,reclaim_midpoint,2026-05-19 23:00:00,28963.0,2026-05-21 00:00:00,29220.75,0.00889928529503159,-0.005765977281358969,0.014984635569519789,152.4510067859765,29059.5,28963.0,28922.25
2026-05-19 20:00:00,next_close,2026-05-19 22:00:00,28911.0,2026-05-20 23:00:00,29192.25,0.009728131161149678,-0.003977724741447863,0.016810210646466706,145.43664915840674,28941.25,28914.125,28899.0
2026-05-19 20:00:00,wait_1_bar_close,2026-05-19 23:00:00,28950.5,2026-05-21 00:00:00,29220.75,0.00933489922453834,-0.0053366953938619455,0.015422876979672262,145.43664915840674,28941.25,28914.125,28899.0
2026-05-19 20:00:00,wait_2_bar_close,2026-05-20 00:00:00,28939.75,2026-05-21 01:00:00,29313.0,0.012897485292720168,-0.004967216371945193,0.015800067381369853,145.43664915840674,28941.25,28914.125,28899.0
2026-05-19 20:00:00,break_signal_high,2026-05-19 22:00:00,28941.25,2026-05-20 23:00:00,29192.25,0.008672742193236216,-0.005018788062022161,0.015747419340906177,145.43664915840674,28941.25,28914.125,28899.0
2026-05-19 20:00:00,reclaim_midpoint,2026-05-19 22:00:00,28914.125,2026-05-20 23:00:00,29192.25,0.009619001093756019,-0.0040853734982470025,0.016700315157384127,145.43664915840674,28941.25,28914.125,28899.0
2026-05-19 22:00:00,next_close,2026-05-19 23:00:00,28950.5,2026-05-21 00:00:00,29220.75,0.00933489922453834,-0.0053366953938619455,0.015422876979672262,141.61974564709197,28956.5,28910.5,28911.0
2026-05-19 22:00:00,wait_1_bar_close,2026-05-20 00:00:00,28939.75,2026-05-21 01:00:00,29313.0,0.012897485292720168,-0.004967216371945193,0.015800067381369853,141.61974564709197,28956.5,28910.5,28911.0
2026-05-19 22:00:00,wait_2_bar_close,2026-05-20 01:00:00,28981.25,2026-05-21 02:00:00,29329.25,0.012007763640284663,-0.00491697218028897,0.014345481992667608,141.61974564709197,28956.5,28910.5,28911.0
2026-05-19 22:00:00,break_signal_high,2026-05-19 23:00:00,28956.5,2026-05-21 00:00:00,29220.75,0.009125757601920137,-0.0055427969540517985,0.015212473883238653,141.61974564709197,28956.5,28910.5,28911.0
2026-05-19 22:00:00,reclaim_midpoint,2026-05-19 23:00:00,28910.5,2026-05-21 00:00:00,29220.75,0.010731395167845603,-0.003960498780719801,0.01682779612943386,141.61974564709197,28956.5,28910.5,28911.0
2026-05-20 00:00:00,next_close,2026-05-20 01:00:00,28981.25,2026-05-21 02:00:00,29329.25,0.012007763640284663,-0.00491697218028897,0.014345481992667608,142.77799497121705,28972.75,28884.375,28939.75
2026-05-20 00:00:00,wait_1_bar_close,2026-05-20 02:00:00,28885.0,2026-05-21 03:00:00,29362.0,0.016513761467889854,-0.0016011770815301807,0.017725463043101852,142.77799497121705,28972.75,28884.375,28939.75
2026-05-20 00:00:00,wait_2_bar_close,2026-05-20 03:00:00,28895.75,2026-05-21 04:00:00,29419.5,0.018125502885372402,-0.001972608428575162,0.01829853871244036,142.77799497121705,28972.75,28884.375,28939.75
2026-05-20 00:00:00,break_signal_high,2026-05-20 01:00:00,28972.75,2026-05-21 02:00:00,29329.25,0.01230466559094312,-0.004625035593790683,0.014643069781087314,142.77799497121705,28972.75,28884.375,28939.75
2026-05-20 00:00:00,reclaim_midpoint,2026-05-20 01:00:00,28884.375,2026-05-21 02:00:00,29329.25,0.015401925781672654,-0.001579573731472439,0.01774748458292752,142.77799497121705,28972.75,28884.375,28939.75
2026-05-20 02:00:00,next_close,2026-05-20 03:00:00,28895.75,2026-05-21 04:00:00,29419.5,0.018125502885372402,-0.001972608428575162,0.01829853871244036,143.32133239865146,29017.0,28940.75,28885.0
2026-05-20 02:00:00,wait_1_bar_close,2026-05-20 04:00:00,28882.5,2026-05-21 05:00:00,29366.75,0.016766207911365072,-0.00040682073920195183,0.019302345711070812,143.32133239865146,29017.0,28940.75,28885.0
2026-05-20 02:00:00,wait_2_bar_close,2026-05-20 05:00:00,28955.0,2026-05-21 06:00:00,29300.5,0.011932308754964538,-0.0025211535140735597,0.016750129511310607,143.32133239865146,29017.0,28940.75,28885.0
2026-05-20 02:00:00,break_signal_high,2026-05-20 06:00:00,29017.0,2026-05-21 07:00:00,29321.0,0.010476617155460666,-0.002291760002756993,0.014577661370920536,143.32133239865146,29017.0,28940.75,28885.0
2026-05-20 02:00:00,reclaim_midpoint,2026-05-20 04:00:00,28940.75,2026-05-21 05:00:00,29366.75,0.014719729101699164,-0.0024187348289177457,0.01725076233338796,143.32133239865146,29017.0,28940.75,28885.0
