timestamp,st_period,st_mult,st_period_norm,st_mult_norm,atr_spike_magnitude,atr_spike_duration,atr_contraction_rate,atr_vs_baseline,atr_percentile_at_flip,katr_vs_atr,atr_baseline,atr_at_flip,dip_depth_atr,dip_duration_bars,consec_red_bars,recovery_speed,st_band_width,prior_green_bars,flip_count_20bars,st_line_dist,pct_from_ema20,pct_from_ema50,pct_from_ema200,rsi_at_flip,rsi_at_low,macd_hist_norm,macd_turning_up,vol_ratio_at_flip,vol_ratio_at_low,h4_st_color,h4_pct_ema20,h4_atr_vs_base,daily_kvel_norm,daily_pct_ema100,session,hour,day_of_week,dist_round_number,risk_atr_dynamic,risk_atr_fixed,mfe_atr,mae_atr,outcome_trail,outcome_fixed_15,outcome_fixed_20
2024-04-03 14:00:00+00:00,14,2.0,1.0,0.6666666666666666,1.4835947847350528,5.0,0.0,1.4835947847350528,0.83,1.3630779452993036,37.71462442274619,55.9532201018275,4.1195126854275825,30.0,0.0,2.8684676182695314,3.270659529619912,0.0,0.0,3.270659529619912,0.0063210761674789145,0.0034820253619908333,0.0008207599964977174,75.71504375636098,8.703818108143238,0.26298885225113805,1.0,5.815739489602661,4.939057647874623,-1.0,0.0003120019476467441,1.0152751498282229,-0.3473902131684671,0.04920332476446032,2.0,14.0,2.0,0.45126982779629704,2.0000000000000275,0.9999999999999812,0.38424955634140145,2.2742212113694573,0,0.0,0.0
2024-04-05 13:00:00+00:00,14,2.0,1.0,0.6666666666666666,1.584919062063256,4.0,0.31776059707594995,1.0812942345849814,0.89,1.251678286627403,56.017668684274234,60.571582183197386,7.6603579314907515,19.0,0.0,1.708722081701062,2.1096450472623665,26.0,1.0,2.1096450472623665,0.001218050276575133,-0.003328214191518172,-0.008911161959581656,67.55958187907206,15.112125081152257,0.2558972838805603,1.0,3.6888818743043372,1.995476694731432,1.0,0.0026111767145656295,1.2810914431650244,-1.4774549661452254,0.040161819878474087,2.0,13.0,4.0,0.8213422566630709,2.0000000000000266,1.0000000000000133,3.3183878108397438,2.3195695891690744,0,1.0,1.0
2024-04-07 22:00:00+00:00,14,2.0,1.0,0.6666666666666666,2.0704997050127614,5.0,0.0,2.0704997050127614,1.0,2.0480043004074764,60.87272442883923,126.03695797323473,0.8152370673832039,2.0,0.0,0.041654448698411874,1.7699087595706682,7.0,2.0,1.7699087595706682,0.0037685646922210785,0.001993696542408442,-0.0029338175306509,55.945504645859025,29.18786313911059,0.07645776884505771,1.0,0.19143787087805747,1.3463525626138089e-05,1.0,0.001700250430210641,1.4508965638777342,-1.6384734918247925,0.039281769197590764,0.0,22.0,6.0,0.3610052220529029,1.875859395099008,1.00000000000001,0.7458129862191841,1.1960777411972554,0,0.0,0.0
2024-04-09 20:00:00+00:00,14,2.0,1.0,0.6666666666666666,1.6087932205595084,7.0,0.044592664521521795,1.5370528441905995,0.75,1.2438635964505855,44.828793327449844,68.90422428558935,0.6603368729820515,7.0,0.0,0.3519377839519725,2.0036282245768,29.0,1.0,2.0036282245768,0.004260734453687444,0.004502120849364319,0.0021547808489815754,66.5960358077003,31.856057574510146,0.08022319040261146,1.0,0.431496085593117,4.646885337657958,1.0,0.0033014723518124765,0.9020858505092575,-0.6439480839380207,0.04038579664702158,2.0,20.0,1.0,0.40636115260433936,1.9999999999999754,1.000000000000014,1.2481092544276138,4.789256441408285,0,0.0,0.0
2024-04-11 12:00:00+00:00,14,2.0,1.0,0.6666666666666666,1.4783834262366027,6.0,0.3504665485679011,0.9602594893834724,0.5,1.0714576670078046,60.57502428258116,58.167741886982824,5.613076757120365,24.0,1.0,2.7635592303433345,3.2292036390018346,14.0,0.0,3.2292036390018346,0.0027049763833783104,0.00048396522086146767,-0.003526307173016627,63.98902306287854,16.22018091918943,0.11470367394692109,1.0,2.708711384217618,3.90543760004018,-1.0,0.0029876920117453826,1.0637038492213742,0.07056495882875066,0.045645550956549055,1.0,12.0,3.0,0.1719165928673925,1.999999999999978,1.0000000000000202,4.693322985279815,1.3280556799006071,1,0.0,0.0
2024-04-14 22:00:00+00:00,14,2.0,1.0,0.6666666666666666,1.6535244459743412,6.0,0.0,1.6535244459743412,1.0,1.5634291138314735,56.37447555398279,93.21657345749344,3.7949260188297873,17.0,0.0,0.7402117181604391,2.2628287984772633,19.0,1.0,2.2628287984772633,0.0026178150099371356,-0.0016691205229736896,-0.004630703187129378,59.295274756695036,16.531272634887102,-0.2104323016701276,1.0,0.421732530945713,1.4299411078754722e-05,1.0,0.002806392657377022,1.031177873665948,-1.0553519166084513,0.030078694600748353,0.0,22.0,6.0,0.35133237347470114,2.000000000000006,0.9999999999999836,1.370464449202842,1.4965149954113226,0,0.0,0.0
2024-04-16 18:00:00+00:00,14,2.0,1.0,0.6666666666666666,1.4043919976076193,2.0,0.0,1.4043919976076193,0.86,1.3262756897787837,57.88658488340087,81.29545657908237,6.208834063303288,28.0,1.0,1.257757866216466,1.9782834356476033,15.0,0.0,1.9782834356476033,0.0018619130706216765,-0.0037106823091205892,-0.013936232762496671,63.14015462274984,16.622198018564973,0.2464444321307241,1.0,2.556675045197493,0.5044477720211642,-1.0,-0.00899817689801881,1.096876479351137,-2.2771387905658393,0.012763447097625929,2.0,18.0,1.0,0.08918087559970052,2.0000000000000004,1.0000000000000002,0.07995526777904184,2.094212975289519,0,0.0,0.0
2024-04-25 16:00:00+00:00,14,2.0,1.0,0.6666666666666666,1.4458476197004277,3.0,0.14747739191860115,1.232617783635291,0.78,1.3018071053093374,61.06268330748721,75.26694936129857,5.301131550910995,25.0,0.0,1.3053538217468803,2.571299891451581,29.0,0.0,2.571299891451581,0.001224914976359741,-0.0008447582094960243,-0.008828816900677293,57.535970875674906,25.92380740425054,0.013248746654440193,1.0,2.069635118594727,4.543534354427868,-1.0,0.003132704192547289,1.0516880334006982,-0.467791316623742,0.005413781829971203,2.0,16.0,3.0,0.5214772264993899,2.0000000000000204,1.0000000000000102,5.400776880815337,0.415188874601425,1,1.0,1.0
2024-04-28 22:00:00+00:00,14,2.0,1.0,0.6666666666666666,1.855193758989973,2.0,0.0,1.855193758989973,0.99,1.6664077517918199,57.41667113468001,106.51904995103808,0.4576646151313604,2.0,0.0,0.0680629427631254,1.9518865404605332,27.0,1.0,1.9518865404605332,0.004760402753309243,0.009316919282643653,0.009962285121689347,56.62869912155787,21.026212307138536,-0.11378082187902337,1.0,0.1293354514164681,1.6547524490336246e-05,1.0,0.011813847176841644,1.2160797439201017,2.196625467177322,0.012276728432646518,0.0,22.0,6.0,0.0375519684210347,1.999999999999984,1.000000000000009,0.8449192894732808,1.189927999341537,0,0.0,0.0
2024-05-02 18:00:00+00:00,14,2.0,1.0,0.6666666666666666,1.6578956674750434,3.0,0.308955853709248,1.1456790961694276,0.86,1.2007391999449966,65.36857532071635,74.89141029132146,0.43396165025571903,6.0,0.0,1.0481842936945829,2.489041398172812,17.0,1.0,2.489041398172812,0.005857344598684606,0.004531844087812429,-4.9171654950094166e-05,69.07123766524464,36.48966750304567,0.13149783091561978,1.0,1.670887147028726,4.9425012802466535,1.0,0.0022448912857426155,1.2080777925454287,1.0101830299169015,0.004859821049266485,2.0,18.0,3.0,0.13686482815757292,2.000000000000021,1.0000000000000104,5.127423806098341,0.7343966388942937,1,1.0,1.0
2024-05-05 22:00:00+00:00,14,2.0,1.0,0.6666666666666666,1.5970224505387836,5.0,0.0,1.5970224505387836,0.96,1.447732896388855,57.48520685012369,91.8051659135134,0.03540105796510097,4.0,0.0,0.07080211593020194,1.866565243054602,25.0,1.0,1.866565243054602,0.008973727475314507,0.014359924655133392,0.0179101849191553,64.55344610692151,35.17137479426856,-0.13360901443567266,1.0,0.146488203339387,2.0001120062723513e-05,1.0,0.012426517255111121,1.016145555582851,2.19156530656112,0.017933617890714817,0.0,22.0,6.0,0.2559768806707301,1.9638420847495817,0.9999999999999913,2.5679382816223244,0.5255695528664991,1,1.0,1.0
2024-05-08 14:00:00+00:00,14,2.0,1.0,0.6666666666666666,1.56164901525213,6.0,0.0,1.56164901525213,0.65,1.4039554453068614,29.560380126011136,46.16293851426393,1.4080559447036847,4.0,0.0,1.4622119425769031,2.479280581177995,29.0,1.0,2.479280581177995,0.001969907972912128,0.004219918795212021,0.01668444287739691,60.26698887236277,11.88893363415977,-0.10911433573637226,1.0,4.915591433845683,1.6337481229256536,1.0,0.004522006274890909,0.8727658663083885,3.2877203984904386,0.025052447999655537,2.0,14.0,2.0,0.796093168736314,2.0000000000000107,0.9999999999999658,0.3845075848998523,2.14999311556678,0,0.0,0.0
2024-05-13 11:00:00+00:00,14,2.0,1.0,0.6666666666666666,1.514248466818412,6.0,0.579490538521192,0.6367558073269212,0.14,0.6921944840375855,35.28630143303443,22.468757356572933,2.247565328094431,21.0,0.0,0.9123780044739769,2.3838663555409227,29.0,1.0,2.3838663555409227,0.002237062595765775,0.0039362892331322044,0.013657196537348136,72.49835529926976,41.63340129718388,0.12710898700236786,1.0,0.5148988416163989,9.647274862542037,1.0,0.005247751411007461,0.8213431439669815,2.47901485332283,0.02948651921573666,1.0,11.0,0.0,1.6801107155557378,2.000000000000042,0.99999999999994,0.8567451993231247,2.9040324288744874,0,0.0,0.0
2024-05-14 14:00:00+00:00,14,2.0,1.0,0.6666666666666666,1.9178555786754292,6.0,0.0,1.9178555786754292,0.87,1.677864099039104,24.85556722649334,47.66938826647242,0.7604460916796769,3.0,0.0,1.4055141556562305,2.364489678425805,23.0,1.0,2.364489678425805,0.0026254246561081755,0.0035187191318655484,0.012014485266169914,70.60283283410561,31.30083512963654,0.04923018677492619,1.0,7.19172499611137,2.463680199097838,1.0,0.00344009772993776,1.1146465926534443,2.5972467928640097,0.03609251756911624,2.0,14.0,1.0,0.3461340831093702,2.000000000000029,1.0000000000000144,8.84739694250769,0.8600907519687381,1,1.0,1.0
2024-05-17 12:00:00+00:00,14,2.0,1.0,0.6666666666666666,1.454228144896986,4.0,0.46809739081429685,0.7735077446219916,0.27,0.7862433202745328,29.117959496807963,22.52296717837043,4.340014316314089,17.0,0.0,0.9434813731117584,2.421791672685298,29.0,1.0,2.421791672685298,0.0009706668786282816,0.003110357351799301,0.01741236105080147,63.7833229221949,24.730313702800615,-0.0305951318213442,1.0,0.753322701736516,0.6534302630828616,1.0,0.004026426499791831,0.8634972707374142,3.525823248990154,0.04510770085373969,1.0,12.0,4.0,1.2653750180557701,2.000000000000041,1.0000000000000204,0.044399123440553336,2.8415439001954135,0,0.0,0.0
2024-05-19 22:00:00+00:00,14,2.0,1.0,0.6666666666666666,3.0841309936624945,4.0,0.0,3.0841309936624945,1.0,2.642609396579922,29.953753067188586,92.38129821102933,0.5845338942590544,6.0,0.0,0.23814343840183702,2.092009964837055,4.0,2.0,2.092009964837055,0.001363357010565549,0.001730876185334297,0.014442455600909069,53.775889530987776,12.67167687422598,-0.10810242784112269,1.0,0.1411833580312736,5.2270773058598146e-05,1.0,0.0046750749871122274,1.6105794737618773,2.3477734666519128,0.04533574251059743,0.0,22.0,6.0,0.024355578927460604,1.9999999999999816,0.9999999999999908,1.7671325599590861,0.20025698229245387,1,1.0,
2024-05-21 14:00:00+00:00,14,2.0,1.0,0.6666666666666666,1.5938245214090605,5.0,0.3736689314332833,0.9982618156019728,0.43,0.9151302973876384,29.0436298597043,28.993146675420086,2.0780773013188996,2.0,3.0,1.8970000261002404,2.888140921310601,29.0,1.0,2.888140921310601,0.000984206472373024,0.0025084550888366743,0.013948992468635688,57.14479289936037,31.573332535538512,-0.17812983608565977,1.0,4.657330854752228,5.613667756021639,1.0,0.003552547839317936,0.8865783596540177,2.617499883007248,0.05130020365378759,2.0,14.0,1.0,0.025868182174094187,2.0000000000000338,1.0000000000000169,2.3798727600166654,0.8105363747882846,1,1.0,1.0
2024-05-22 13:00:00+00:00,14,2.0,1.0,0.6666666666666666,1.412011276803632,4.0,0.25201345904494765,1.0561654307258754,0.38,0.9434104255917838,23.153032459382345,24.45343250007373,1.3086097422070915,5.0,0.0,1.4312919055390063,2.5827402758265503,17.0,1.0,2.5827402758265503,0.0016348344662427457,0.003341197201133153,0.014391946249622613,68.10074016074334,34.505080806165736,-0.08800046515835416,1.0,5.430109219099179,0.648704793679771,1.0,0.004410474208799324,0.7230900945918294,2.7431886296435257,0.05353822938355054,2.0,13.0,2.0,1.2983862285960988,1.9999999999999547,1.0000000000000517,0.5929637894375883,3.1999597602407786,0,0.0,0.0
2024-05-22 20:00:00+00:00,14,2.0,1.0,0.6666666666666666,2.896404159151216,4.0,0.0,2.896404159151216,0.97,2.3516447008919297,24.46642132618772,70.86464448871612,2.1237670926856103,3.0,0.0,1.8097882367902294,2.370424492910286,4.0,3.0,2.370424492910286,0.0012742332699770338,0.002527231640265574,0.01310838290944617,57.59453928177313,21.94238109651853,-0.052490602686080585,1.0,1.5703095006853858,3.926664331902388,1.0,0.0063804983444575546,1.1372476012478678,2.7431886296435257,0.05353822938355054,2.0,20.0,2.0,0.557400665522137,2.000000000000005,1.0000000000000024,2.37777245925266,0.22578254805959977,0,1.0,1.0
2024-05-24 14:00:00+00:00,14,2.0,1.0,0.6666666666666666,1.695704006655519,5.0,0.4481583919401198,0.9357600258263633,0.79,1.0692245204777908,50.21514679943279,46.98932706591185,5.793868884696207,25.0,2.0,2.415442124565728,3.1784590982187577,15.0,0.0,3.1784590982187577,0.005435316330092441,0.0043614513901040625,0.011428948522034934,79.31253359524781,24.179512534894897,0.3574315296764611,1.0,4.2037696477579445,3.7507717974501076,1.0,0.005626467492270003,1.310336238709918,2.0626141791420394,0.05135111308677616,2.0,14.0,4.0,0.17025142728216586,2.0000000000000155,1.0000000000000078,1.330089275641921,5.0224171048238935,0,0.0,0.0
2024-05-26 22:00:00+00:00,14,2.0,1.0,0.6666666666666666,2.071213044767104,3.0,0.0,2.071213044767104,1.0,1.8092354115531775,41.873780035541266,86.7295194433214,0.6514506290666503,3.0,0.0,0.060533023054865735,1.961085913750432,6.0,2.0,1.961085913750432,0.0044432957712044864,0.004321571766151158,0.011198905921343722,59.050763188044776,23.333718923696324,-0.036102350125535976,1.0,0.11786804296415558,2.5078307013650125e-05,1.0,0.003037999097889914,1.3128398845014406,1.096390014447613,0.047616339289218136,0.0,22.0,6.0,0.21907189296046647,1.9999999999999885,0.9999999999999942,1.227955610541562,0.6283904298076538,1,,
2024-05-30 08:00:00+00:00,14,2.0,1.0,0.6666666666666666,1.279084199937703,0.0,0.4015097676132154,0.7655194000629804,0.4,0.8373199540134204,45.64824558824144,34.94461757663817,7.247181899890283,30.0,0.0,1.0659724610894887,2.486484076201953,0.0,0.0,2.486484076201953,-0.0005969309038400603,-0.003648564795446488,-0.0012874379586744682,53.54864018348912,13.85469162474007,-0.012330221399259631,1.0,0.3618028600888582,0.22971404509849438,-1.0,-0.003663286991394107,0.9728176371976508,-0.43178310061733605,0.028871881481501726,1.0,8.0,3.0,0.5937967400699837,2.0000000000000386,1.0000000000000193,1.480914761379357,2.575503932833664,0,0.0,0.0
2024-05-31 12:00:00+00:00,14,2.0,1.0,0.6666666666666666,1.246063381115305,0.0,0.11941943931588944,1.0972591907904536,0.88,1.1826588080463682,48.47220226319267,53.18656943114199,4.324399984055553,22.0,0.0,1.7015573850305548,2.658060867138883,5.0,0.0,2.658060867138883,0.0031624250977440186,-0.0010161685677240332,-0.004037363170012931,68.45968743479611,17.207404657584036,0.23754072775170063,1.0,2.1763615625891073,0.6930238901079827,-1.0,-0.01937265691051183,1.5121061317261364,-1.0864015980975392,0.02896703650034952,1.0,12.0,4.0,0.1551143472541666,1.9999999999999942,0.9999999999999971,0.19741826014166655,2.21860520921111,0,0.0,0.0
2024-05-31 19:00:00+00:00,14,2.0,1.0,0.6666666666666666,1.8357492615878275,6.0,0.0,1.8357492615878275,1.0,1.8555609833104774,55.37820713958122,101.66050286454399,3.238720945918438,6.0,0.0,2.50343046541,3.21359816766193,1.0,2.0,3.21359816766193,0.005193111354689264,-0.0004763514256789672,-0.005755593128071906,63.16124858951773,22.500686135746065,0.009651245379102906,1.0,2.576238260916633,1.91800759601014,-1.0,-0.003547261077775246,1.800076331688171,-1.0864015980975392,0.02896703650034952,2.0,19.0,4.0,0.3688748229975442,2.0000000000000093,0.9999999999999869,1.6082942282692927,1.2246644123518469,0,1.0,0.0
2024-06-04 18:00:00+00:00,14,2.0,1.0,0.6666666666666666,1.375365142014259,2.0,0.008172070150855575,1.3641255615906769,0.83,1.2367888444743438,50.26184577167065,68.56346858986421,1.9179309726380986,28.0,0.0,1.268897297486803,2.326339965876628,17.0,0.0,2.326339965876628,0.004854192459521449,0.004875599574412778,0.0019536280403394755,75.32859261095841,23.680556611368246,0.1126053714216155,1.0,2.3112396841516643,2.414087235328163,1.0,0.0032143668937087704,1.0274309276739158,-0.838710362115109,0.03602979429856959,2.0,18.0,1.0,0.6526799317532693,1.9999999999999933,1.0000000000000233,6.034554676266261,1.148570829621675,1,0.0,0.0
2024-06-07 16:00:00+00:00,14,2.0,1.0,0.6666666666666666,1.9015975526563762,5.0,0.0,1.9015975526563762,0.9,1.6611832828786612,33.544846093555066,63.78879723573912,0.8387052635948654,27.0,0.0,1.1130481068268308,2.5232109938780845,29.0,0.0,2.5232109938780845,0.003520768217926057,0.006268815338551598,0.015978533390378323,67.16350469849876,19.169896801910355,0.00464231670147935,1.0,2.688382629764741,2.6675757238277105,1.0,0.0034235091537197504,1.0062681354081122,1.9729252312494954,0.04871699351153251,2.0,16.0,4.0,0.21947427458557225,1.9999999999999793,0.9999999999999897,0.20771672416134518,2.27312641535057,0,0.0,0.0
2024-06-09 22:00:00+00:00,14,2.0,1.0,0.6666666666666666,1.9537820666334458,8.0,0.0,1.9537820666334458,1.0,1.9048852850032263,47.817947613333956,93.42584851014946,1.5680885144338266,4.0,0.0,0.36392497945904506,2.089643285381448,4.0,2.0,2.089643285381448,0.002241605211524819,0.002164990968787304,0.010315728581166111,56.893068375152275,16.915397015440647,-0.21720323436708425,1.0,0.20463052512172758,1.858081586504382e-05,1.0,0.003815500936721737,1.2968480833741958,1.520457460739949,0.04678754057056042,0.0,22.0,6.0,0.13914778626375252,1.9999999999999918,0.9999999999999959,2.031022495657465,0.7412295537511433,1,1.0,1.0
2024-06-11 14:00:00+00:00,14,2.0,1.0,0.6666666666666666,1.4901849164756766,5.0,0.11247720040308797,1.322573088987583,0.68,1.1637014672652393,34.8640258411868,46.11022235132135,1.9030487281414163,6.0,1.0,2.34763561049924,2.8501426300140245,29.0,1.0,2.8501426300140245,0.003165913739610556,0.004130502084328768,0.011386160546622188,67.98704775342466,30.789683053742067,-0.04653965333464907,1.0,4.452336166474199,4.541530978252357,1.0,0.0025154707140304417,0.9692654821988387,2.3903197787024326,0.05698960265831221,2.0,14.0,1.0,0.4716958385991545,1.9999999999999751,1.0000000000000269,12.052641944895637,1.545210505755851,1,0.0,0.0
2024-06-14 13:00:00+00:00,14,2.0,1.0,0.6666666666666666,1.4038726970367559,5.0,0.1735303143690724,1.1602582265858101,0.71,1.1479581719395475,42.4533432780862,49.25684078447092,2.8168676226540166,23.0,0.0,1.781478442435243,2.809532226690626,29.0,0.0,2.809532226690626,0.002130048207753777,0.005286109515691552,0.02204267771638827,62.50704802074321,24.749066846616103,-0.17275003250801052,1.0,3.514667444372841,4.215951443538688,1.0,0.007486883320533681,1.0476870986401665,4.892203757439925,0.07594218626664768,2.0,13.0,4.0,0.34005428958165607,1.9999999999999674,0.9999999999999837,1.3196136610631428,3.7152199996085407,0,0.0,0.0
2024-06-16 22:00:00+00:00,14,2.0,1.0,0.6666666666666666,1.5492202553243604,3.0,0.016738038876554305,1.5232893464623958,0.97,1.488331276205371,47.27051606014943,72.00667351620521,0.4166280503604774,6.0,0.0,0.6700767809964345,2.298583436091681,7.0,2.0,2.298583436091681,0.007263165621401296,0.008456758876759021,0.02374398893088864,69.68059981435042,24.478205905935965,-0.07411009343108767,1.0,0.15578306329496497,2.0559992516162723e-05,1.0,0.010092172912746594,1.018010788467154,4.124794684527487,0.07382456314944522,0.0,22.0,6.0,0.5207850629505968,2.0000000000000053,0.9999999999999775,3.923247474227829,1.0867048313569119,1,0.0,0.0
2024-06-19 15:00:00+00:00,14,2.0,1.0,0.6666666666666666,1.678030940350541,5.0,0.619617410469335,0.6382937544031154,0.01,0.5412098148839991,25.795012730431228,16.464795520583106,2.216851096290283,26.0,2.0,0.6073564647370638,2.0385642957797336,29.0,0.0,2.0385642957797336,0.0009426215874238185,0.0037390594790488994,0.021068901978262396,65.53946493469468,36.0069272861078,-0.12818006473229704,1.0,1.0931305413392922,9.437756793772076,1.0,0.006669272138409558,0.675503762325188,4.393929642599455,0.08173637912380019,2.0,15.0,2.0,0.7743794925397564,2.0000000000000746,1.0000000000000373,7.728611013779138,1.0780577249082883,1,0.0,0.0
2024-06-23 22:00:00+00:00,14,2.0,1.0,0.6666666666666666,1.5012394994420672,5.0,0.06078492563111256,1.4099867681139924,0.97,1.685908678051005,50.978872774345625,71.87953606519399,1.2207925204248906,26.0,0.0,0.19477031664898542,2.0260853102655108,15.0,0.0,2.0260853102655108,0.008856115509764598,0.006827613597113394,0.01664763236176179,80.40671945428217,8.51290447791827,0.2767936402692793,1.0,2.855265946175037,0.7209154481881754,1.0,0.0063643357629218885,1.4090563078032026,2.4076049145723886,0.07819506288800064,0.0,22.0,6.0,0.4869257916224635,2.0000000000000218,0.9999999999999856,0.19477031664898542,2.0763906971329336,0,0.0,0.0
2024-06-25 09:00:00+00:00,14,2.0,1.0,0.6666666666666666,1.3923397353172664,2.0,0.4409331445067495,0.7784109976021288,0.47,0.859832290807752,53.82855744069068,41.90074109689153,4.087039883232625,19.0,0.0,0.6205140844615956,2.280424634323993,15.0,1.0,2.280424634323993,0.0010894229320789635,-0.0008434167879013212,0.005027435020320103,59.34646505741706,18.982226815864067,0.14470361127715867,1.0,0.3229324060319987,0.43492362107198645,-1.0,-0.0017959391457014228,1.1618600115282023,1.2967674892494998,0.07293770522072258,1.0,9.0,1.0,1.0202683504128158,2.000000000000002,1.000000000000001,5.530928425922107,1.1097655741332382,1,0.0,0.0
2024-06-27 13:00:00+00:00,14,2.0,1.0,0.6666666666666666,1.3933191043181696,3.0,0.3295360066272347,0.9341702907237246,0.47,0.9968809122948434,47.71482557935086,44.573772483294,1.839646846825297,25.0,0.0,1.5816475939168713,2.316890386724493,25.0,0.0,2.316890386724493,0.004366401130256376,0.0053515014222147795,0.01162494581760486,78.80142579729076,33.4168012739743,0.22697759889654226,1.0,5.78220958545135,0.47924162874088466,1.0,0.00234007416408363,0.9615250930761444,1.2588682066290786,0.07668695154811782,2.0,13.0,3.0,0.5047811469947462,2.0000000000000138,1.0000000000000069,1.2956049439531818,2.344427993820043,0,0.0,0.0
2024-07-01 19:00:00+00:00,14,2.0,1.0,0.6666666666666666,1.3205291172640108,3.0,0.003122528775440767,1.3164057270965466,0.97,1.3182853975340771,53.06362083181399,69.85325436347955,4.147981402445383,27.0,0.0,0.9376800064199228,2.289893437099279,25.0,0.0,2.289893437099279,0.0029727867639856077,0.0023531430139058325,0.007030188799505645,66.38434089541761,19.34398803091642,0.18321158279507416,1.0,1.8032602150826995,4.9350278019786,-1.0,0.002630474412604905,1.125554458053269,0.6119778533041866,0.06827665399435666,2.0,19.0,0.0,0.4652610718877479,1.9999999999999902,0.9999999999999951,5.533027824141986,1.9934647464728892,1,0.0,0.0
2024-07-05 03:00:00+00:00,14,2.0,1.0,0.6666666666666666,1.6202327269819947,3.0,0.496814083922771,0.8152782889847419,0.03,0.567278320103782,19.265419281421906,15.706678068331307,0.3979199148801301,9.0,0.0,0.6366718638082082,2.159167965951988,29.0,1.0,2.159167965951988,0.001194569458228917,0.004710888965111051,0.016042547443787202,70.23532853549551,36.485758778691526,-0.3415358145831362,1.0,0.7494843206208144,0.8901489336568257,1.0,0.006172091792552487,0.5634234750358106,3.1773818026945415,0.09093282535998286,0.0,3.0,4.0,2.0373499641862662,1.9999999999999358,0.9999999999999679,5.157042096846486,2.101017150567087,0,1.0,1.0
2024-07-10 11:00:00+00:00,14,2.0,1.0,0.6666666666666666,1.506556484804918,5.0,0.5529550166283217,0.6734985186981086,0.29,0.714805396823869,31.1479965196232,20.97812951638007,1.9663335555151054,19.0,0.0,0.9176223259070492,2.214509115147033,29.0,1.0,2.214509115147033,0.001724112297018645,0.003595135781333179,0.017306273355321887,73.41096830603001,28.1619010097519,0.148500055722167,1.0,0.46189811584089324,3.610327983251919,1.0,0.005404441894327924,0.8824443502469477,3.9828222044985875,0.09789947687348806,1.0,11.0,2.0,1.513480979093445,1.9999999999999305,1.000000000000052,2.1808426706622077,2.2404285359808473,0,0.0,0.0
2024-07-12 13:00:00+00:00,14,2.0,1.0,0.6666666666666666,1.44163882258721,5.0,0.2736319351826466,1.0471604017282397,0.9,1.3269024878807285,61.76813103130949,64.68114090474859,8.692641968514229,23.0,1.0,1.8745804156200094,2.8831786081838335,25.0,0.0,2.8831786081838335,0.0027942393329278255,-0.0019293318732070963,0.0027588492544024907,71.98509836874642,4.750243254323934,0.35011946279420797,1.0,4.742273384576312,1.3774962811695008,-1.0,-0.0003014623713397181,1.6539177390418827,1.7160596866687956,0.07688201625066139,2.0,13.0,4.0,0.6029578244056113,1.9999999999999736,0.9999999999999868,3.068900721654201,0.5024648536713427,0,1.0,1.0
2024-07-14 22:00:00+00:00,14,2.0,1.0,0.6666666666666666,1.997343788526122,4.0,0.0,1.997343788526122,1.0,2.0187252665093407,62.989998694311,125.81268263135061,1.8658691245607688,4.0,0.0,0.29806216047296624,1.9562842164639709,5.0,2.0,1.9562842164639709,0.0006119303862206645,-0.001738466908791421,0.0024295542903886675,51.225191147990316,27.545643305341727,0.029459164642247657,1.0,0.33097889580810086,1.6489582294146116e-05,-1.0,-0.0001738057690498404,1.714770146147744,0.23270805633340394,0.07490616205687076,0.0,22.0,6.0,0.300049241542786,2.0000000000000058,0.9999999999999885,2.012913123727432,0.10730237777026785,1,1.0,1.0
2024-07-18 06:00:00+00:00,14,2.0,1.0,0.6666666666666666,1.223750699869964,0.0,0.3136218226920364,0.8399557748560907,0.39,0.8963184954352561,59.92484043717203,50.33421578253243,11.0610643544229,30.0,0.0,1.6887121151790685,2.6456840440390317,0.0,0.0,2.6456840440390317,0.00018919387126121917,-0.00767431915946113,-0.014969917958584579,62.97150912586576,1.6460534494002559,0.430117395120526,1.0,0.4983120996088783,0.3952444309995422,-1.0,-0.012220398870403134,0.9762242435982368,-2.9879974192801386,0.03824859591296617,0.0,6.0,3.0,0.7698540525081048,1.999999999999976,0.999999999999988,0.0447012030488577,2.110890143973836,0,0.0,0.0
2024-07-22 11:00:00+00:00,14,2.0,1.0,0.6666666666666666,1.2707695784257174,0.0,0.4502267574010384,0.698635111727222,0.33,0.7610684099926892,80.06861675990437,55.938747015899914,1.7206320329742477,30.0,0.0,0.5586467639526779,2.268150446697286,0.0,0.0,2.268150446697286,0.0035326752006833912,-0.0003291634147854135,-0.015807452479972475,72.62229318169459,22.21266592925535,0.3848724928513065,1.0,0.39430774860785367,2.718583643250006,-1.0,-0.003224359812594398,0.9287967493027288,-4.367725746763108,0.036762225596792285,1.0,11.0,0.0,0.2904963172553925,2.000000000000001,0.9999999999999679,3.351880583716067,1.9932516537831544,0,1.0,1.0
