family,signal_time,trigger,entry_time,entry_price,exit_time,exit_price,exit_reason,bars_held,pnl_usd,return_pct,r_multiple,rf_prob,risk_usd,capital_before,capital_after
trail_only_no_target,2022-05-18 13:00:00,atr_breakdown,2022-05-18 14:00:00,12491.75,2022-05-18 14:00:00,12472.625,trail_or_tightened_stop,1,38.25,0.15333580541385672,0.3603633916554509,0.5901583703810833,106.14285714285714,4878.535714285714,4916.785714285714
trail_only_no_target,2022-05-18 18:00:00,atr_breakdown,2022-05-18 19:00:00,12120.75,2022-05-18 19:00:00,12100.875,trail_or_tightened_stop,1,39.75,0.1642443211751221,0.23756670224119528,0.5762360515599237,167.32142857142858,4916.785714285714,4956.535714285714
trail_only_no_target,2022-05-20 13:00:00,atr_breakdown,2022-05-20 14:00:00,12188.75,2022-05-20 14:00:00,12054.660714285714,trail_or_tightened_stop,1,268.17857142857247,1.1123439215122932,2.4136933461909447,0.6315455132512074,111.10714285714286,4956.535714285714,5224.714285714286
trail_only_no_target,2022-05-20 15:00:00,atr_breakdown,2022-05-20 16:00:00,11927.0,2022-05-20 16:00:00,11810.142857142857,trail_or_tightened_stop,1,233.71428571428623,0.9894642619540095,1.644221105527642,0.6087980053564517,142.14285714285714,5224.714285714286,5458.4285714285725
trail_only_no_target,2022-05-23 08:00:00,atr_breakdown,2022-05-23 09:00:00,12091.25,2022-05-23 13:00:00,12169.964285714286,stop,5,-157.42857142857247,-0.6467914273724285,-1.0000000000000067,0.5774718913630039,157.42857142857142,5458.4285714285725,5301.0
trail_only_no_target,2022-05-23 13:00:00,atr_breakdown,2022-05-23 14:00:00,12046.25,2022-05-23 14:00:00,12118.892857142857,stop,1,-145.28571428571377,-0.5994182636909873,-0.9999999999999964,0.5322135395105004,145.28571428571428,5301.0,5155.714285714286
trail_only_no_target,2022-05-24 14:00:00,atr_breakdown,2022-05-24 15:00:00,11819.25,2022-05-24 15:00:00,11878.482142857143,stop,1,-118.46428571428623,-0.4986507715782573,-1.0000000000000044,0.502041908527728,118.46428571428571,5155.714285714286,5037.25
trail_only_no_target,2022-05-25 11:00:00,atr_breakdown,2022-05-25 12:00:00,11894.0,2022-05-25 13:00:00,11946.07142857143,stop,2,-104.1428571428587,-0.43588747047744736,-1.000000000000015,0.5308682909934018,104.14285714285714,5037.25,4933.107142857141
trail_only_no_target,2022-05-30 13:00:00,atr_breakdown,2022-05-30 14:00:00,12965.0,2022-05-30 15:00:00,13006.410714285714,stop,2,-82.82142857142753,-0.31838694929285927,-0.9999999999999875,0.5148770907533311,82.82142857142857,4933.107142857141,4850.285714285714
trail_only_no_target,2022-05-31 00:00:00,rsi_rollover,2022-05-31 01:00:00,12906.0,2022-05-31 02:00:00,12961.232142857143,stop,2,-110.46428571428623,-0.4261334281215001,-1.0000000000000047,0.5305347860809076,110.46428571428571,4850.285714285714,4739.8214285714275
trail_only_no_target,2022-05-31 00:00:00,atr_breakdown,2022-05-31 01:00:00,12906.0,2022-05-31 02:00:00,12961.232142857143,stop,2,-110.46428571428623,-0.4261334281215001,-1.0000000000000047,0.5305347860809076,110.46428571428571,4739.8214285714275,4629.357142857141
trail_only_no_target,2022-05-31 07:00:00,atr_breakdown,2022-05-31 08:00:00,12846.75,2022-05-31 08:00:00,12909.44642857143,stop,1,-125.3928571428587,-0.4856631840747916,-1.0000000000000124,0.5714062568571119,125.39285714285714,4629.357142857141,4503.964285714283
trail_only_no_target,2022-05-31 12:00:00,atr_breakdown,2022-05-31 13:00:00,12799.75,2022-05-31 13:00:00,12868.892857142857,stop,1,-138.28571428571377,-0.5372867573800622,-0.9999999999999963,0.5739881102696828,138.28571428571428,4503.964285714283,4365.678571428569
trail_only_no_target,2022-05-31 13:00:00,atr_breakdown,2022-05-31 14:00:00,12744.0,2022-05-31 14:00:00,12821.339285714286,stop,1,-154.67857142857247,-0.6032075432280237,-1.0000000000000069,0.5345805053574516,154.67857142857142,4365.678571428569,4210.999999999996
trail_only_no_target,2022-06-03 10:00:00,atr_breakdown,2022-06-03 11:00:00,12967.25,2022-06-03 12:00:00,12919.55357142857,trail_or_tightened_stop,2,95.3928571428587,0.3691801601946265,1.36693961105427,0.5711635099160701,69.78571428571429,4210.999999999996,4306.392857142855
trail_only_no_target,2022-06-03 12:00:00,atr_breakdown,2022-06-03 13:00:00,12908.25,2022-06-03 13:00:00,12852.267857142857,trail_or_tightened_stop,1,111.96428571428623,0.435581824775233,1.3472281908036159,0.5291780587874241,83.10714285714286,4306.392857142855,4418.357142857141
trail_only_no_target,2022-06-03 15:00:00,atr_breakdown,2022-06-03 16:00:00,12740.25,2022-06-03 16:00:00,12801.910714285714,stop,1,-123.32142857142753,-0.4816524319053883,-0.9999999999999916,0.5870221860031144,123.32142857142857,4418.357142857141,4295.035714285714
trail_only_no_target,2022-06-06 16:00:00,atr_breakdown,2022-06-06 17:00:00,12798.0,2022-06-06 17:00:00,12859.32142857143,stop,1,-122.6428571428587,-0.47686364254946323,-1.0000000000000127,0.5758620078447335,122.64285714285714,4295.035714285714,4172.392857142855
trail_only_no_target,2022-06-07 01:00:00,atr_breakdown,2022-06-07 02:00:00,12719.75,2022-06-07 14:00:00,12800.285714285714,stop,13,-161.07142857142753,-0.6291712238566061,-0.9999999999999934,0.5821985909373869,161.07142857142858,4172.392857142855,4011.3214285714275
trail_only_no_target,2022-06-09 12:00:00,atr_breakdown,2022-06-09 13:00:00,12750.0,2022-06-09 13:00:00,12724.625,trail_or_tightened_stop,1,50.75,0.1994164857510583,0.5374432677760969,0.6753910587557294,94.42857142857143,4011.3214285714275,4062.0714285714275
trail_only_no_target,2022-06-09 18:00:00,atr_breakdown,2022-06-09 19:00:00,12633.0,2022-06-09 19:00:00,12548.125,trail_or_tightened_stop,1,169.75,0.6763958758778665,1.0513160805131607,0.6312165971751668,161.46428571428572,4062.0714285714275,4231.8214285714275
trail_only_no_target,2022-06-10 13:00:00,atr_breakdown,2022-06-10 14:00:00,12147.25,2022-06-10 14:00:00,12096.375,trail_or_tightened_stop,1,101.75,0.4205805458246781,0.7543023563674874,0.5132285566540234,134.89285714285714,4231.8214285714275,4333.5714285714275
trail_only_no_target,2022-06-13 19:00:00,atr_breakdown,2022-06-13 20:00:00,11490.5,2022-06-13 20:00:00,11478.125,trail_or_tightened_stop,1,24.75,0.10781377620474597,0.12437185929648241,0.5021178145626931,199.0,4333.5714285714275,4358.3214285714275
trail_only_no_target,2022-06-16 06:00:00,atr_breakdown,2022-06-16 07:00:00,11639.5,2022-06-16 07:00:00,11558.75,trail_or_tightened_stop,1,161.5,0.6986049529577265,0.7978122794636556,0.6114158963728351,202.42857142857142,4358.3214285714275,4519.8214285714275
trail_only_no_target,2022-06-16 07:00:00,atr_breakdown,2022-06-16 08:00:00,11531.25,2022-06-16 08:00:00,11493.125,trail_or_tightened_stop,1,76.25,0.33172005002990446,0.35353535353535354,0.5523614768726247,215.67857142857142,4519.8214285714275,4596.0714285714275
trail_only_no_target,2022-06-16 17:00:00,atr_breakdown,2022-06-16 18:00:00,11275.0,2022-06-16 18:00:00,11252.5,trail_or_tightened_stop,1,45.0,0.1999555654299101,0.22817819630568634,0.5828119500436595,197.21428571428572,4596.0714285714275,4641.0714285714275
trail_only_no_target,2022-06-17 13:00:00,atr_breakdown,2022-06-18 12:00:00,11321.5,2022-06-19 22:00:00,11378.142857142857,stop,4,-113.28571428571377,-0.49782163797756906,-0.9999999999999953,0.5027977564875945,113.28571428571429,4641.0714285714275,4527.785714285714
trail_only_no_target,2022-06-22 05:00:00,atr_breakdown,2022-06-22 06:00:00,11570.5,2022-06-22 06:00:00,11562.75,trail_or_tightened_stop,1,15.5,0.06702557782534146,0.17167721518987342,0.5590380894257497,90.28571428571429,4527.785714285714,4543.285714285714
trail_only_no_target,2022-06-28 18:00:00,atr_breakdown,2022-06-28 19:00:00,11858.25,2022-06-28 19:00:00,11834.0,trail_or_tightened_stop,1,48.5,0.2049180327868827,0.27994227994227994,0.5042478519927321,173.25,4543.285714285714,4591.785714285714
trail_only_no_target,2022-06-30 05:00:00,atr_breakdown,2022-06-30 06:00:00,11742.0,2022-06-30 06:00:00,11691.017857142857,trail_or_tightened_stop,1,101.96428571428623,0.4360795910169246,1.0066995768688345,0.5928804401122584,101.28571428571429,4591.785714285714,4693.75
trail_only_no_target,2022-06-30 06:00:00,atr_breakdown,2022-06-30 07:00:00,11665.5,2022-06-30 12:00:00,11718.517857142857,stop,6,-106.03571428571377,-0.45242801000248134,-0.999999999999995,0.521905432836356,106.03571428571429,4693.75,4587.714285714286
trail_only_no_target,2022-08-30 13:00:00,atr_breakdown,2022-08-30 14:00:00,12621.0,2022-08-30 14:00:00,12472.964285714286,trail_or_tightened_stop,1,296.07142857142753,1.186852707140873,3.0189366351055975,0.6431210940136391,98.07142857142857,4587.714285714286,4883.785714285714
trail_only_no_target,2022-08-30 14:00:00,atr_breakdown,2022-08-30 15:00:00,12480.75,2022-08-30 15:00:00,12464.25,trail_or_tightened_stop,1,33.0,0.13237860280401748,0.2684485764090645,0.5569889780935364,122.92857142857143,4883.785714285714,4916.785714285714
trail_only_no_target,2022-08-31 22:00:00,atr_breakdown,2022-08-31 23:00:00,12370.0,2022-08-31 23:00:00,12332.5,trail_or_tightened_stop,1,75.0,0.30407459963510686,0.48498845265588914,0.5654216396627657,154.64285714285714,4916.785714285714,4991.785714285714
trail_only_no_target,2022-09-02 16:00:00,rsi_rollover,2022-09-02 17:00:00,12378.0,2022-09-02 17:00:00,12302.75,trail_or_tightened_stop,1,150.5,0.6116518664526227,0.9160869565217392,0.6068317501286705,164.28571428571428,4991.785714285714,5142.285714285714
trail_only_no_target,2022-09-02 16:00:00,atr_breakdown,2022-09-02 17:00:00,12378.0,2022-09-02 17:00:00,12302.75,trail_or_tightened_stop,1,150.5,0.6116518664526227,0.9160869565217392,0.6068317501286705,164.28571428571428,5142.285714285714,5292.785714285714
trail_only_no_target,2022-09-02 17:00:00,atr_breakdown,2022-09-02 18:00:00,12229.5,2022-09-02 18:00:00,12226.75,trail_or_tightened_stop,1,5.5,0.022491667859414477,0.03003120124804992,0.6539828301843296,183.14285714285714,5292.785714285714,5298.285714285714
trail_only_no_target,2022-09-06 13:00:00,atr_breakdown,2022-09-06 14:00:00,12188.0,2022-09-06 14:00:00,12136.42857142857,trail_or_tightened_stop,1,103.1428571428587,0.42493084574186657,0.9058971141781818,0.5291076889276992,113.85714285714286,5298.285714285714,5401.4285714285725
trail_only_no_target,2022-09-13 12:00:00,atr_breakdown,2022-09-13 13:00:00,12518.0,2022-09-13 13:00:00,12482.75,trail_or_tightened_stop,1,70.5,0.28238969778293654,0.5812720848056537,0.5163210775629932,121.28571428571429,5401.4285714285725,5471.9285714285725
trail_only_no_target,2022-09-13 12:00:00,rsi_rollover,2022-09-13 13:00:00,12518.0,2022-09-13 13:00:00,12482.75,trail_or_tightened_stop,1,70.5,0.28238969778293654,0.5812720848056537,0.5163210775629932,121.28571428571429,5471.9285714285725,5542.4285714285725
trail_only_no_target,2022-09-13 13:00:00,atr_breakdown,2022-09-13 14:00:00,12448.0,2022-09-13 14:00:00,12400.625,trail_or_tightened_stop,1,94.75,0.38203719570586436,0.6926892950391645,0.5520485219496261,136.78571428571428,5542.4285714285725,5637.1785714285725
trail_only_no_target,2022-09-13 14:00:00,atr_breakdown,2022-09-13 15:00:00,12370.25,2022-09-13 15:00:00,12347.125,trail_or_tightened_stop,1,46.25,0.18729056359274576,0.3069447736430434,0.5389504823011346,150.67857142857142,5637.1785714285725,5683.4285714285725
trail_only_no_target,2022-09-20 17:00:00,atr_breakdown,2022-09-20 18:00:00,11881.75,2022-09-20 18:00:00,11936.589285714286,stop,1,-109.67857142857247,-0.45942173598884084,-1.0000000000000095,0.5924920038576226,109.67857142857143,5683.4285714285725,5573.75
