signal_time,trigger,label,return_pct,r_multiple,bars_held,entry_time,exit_time,exit_reason,prob_target_hit_first,pred_label,fold_train_start,fold_train_end,fold_test_start,fold_test_end,strategy
2022-06-30 05:00:00,atr_breakdown,1,0.6511576646492045,1.5000000000000102,1,2022-06-30 06:00:00,2022-06-30 06:00:00,target,0.519954127795971,1,2021-11-01,2022-05-01,2022-05-01,2022-07-01,raw_oos_all
2022-06-30 06:00:00,atr_breakdown,0,-0.45242801000248134,-0.999999999999995,6,2022-06-30 07:00:00,2022-06-30 12:00:00,stop,0.500541184821957,1,2021-11-01,2022-05-01,2022-05-01,2022-07-01,raw_oos_all
2022-06-30 13:00:00,atr_breakdown,0,-0.5535234220273688,-1.000000000000004,1,2022-06-30 14:00:00,2022-06-30 14:00:00,stop,0.36772637821408405,0,2021-11-01,2022-05-01,2022-05-01,2022-07-01,raw_oos_all
2022-07-05 07:00:00,atr_breakdown,1,0.5417841599601125,1.4999999999999938,1,2022-07-05 08:00:00,2022-07-05 08:00:00,target,0.3041623227172546,0,2022-01-01,2022-07-01,2022-07-01,2022-09-01,raw_oos_all
2022-07-05 08:00:00,atr_breakdown,1,0.6340170349252272,1.5000000000000104,4,2022-07-05 09:00:00,2022-07-05 12:00:00,target,0.4545581904728956,0,2022-01-01,2022-07-01,2022-07-01,2022-09-01,raw_oos_all
2022-07-05 11:00:00,atr_breakdown,1,0.6925299841208155,1.5000000000000049,2,2022-07-05 12:00:00,2022-07-05 13:00:00,target,0.4351555063009214,0,2022-01-01,2022-07-01,2022-07-01,2022-09-01,raw_oos_all
2022-07-05 12:00:00,atr_breakdown,0,-0.42862581825774404,-1.0000000000000053,2,2022-07-05 13:00:00,2022-07-05 14:00:00,stop,0.45186415661272394,0,2022-01-01,2022-07-01,2022-07-01,2022-09-01,raw_oos_all
2022-07-08 02:00:00,atr_breakdown,0,-0.38394506833698827,-1.000000000000011,8,2022-07-08 03:00:00,2022-07-08 10:00:00,stop,0.26420893398800027,0,2022-01-01,2022-07-01,2022-07-01,2022-09-01,raw_oos_all
2022-07-08 12:00:00,atr_breakdown,0,-0.3646605699596406,-1.000000000000006,1,2022-07-08 13:00:00,2022-07-08 13:00:00,stop,0.37566306755920853,0,2022-01-01,2022-07-01,2022-07-01,2022-09-01,raw_oos_all
2022-07-08 16:00:00,rsi_rollover,0,-0.5767344955319054,-0.9999999999999926,1,2022-07-08 17:00:00,2022-07-08 17:00:00,stop,0.34717351123977364,0,2022-01-01,2022-07-01,2022-07-01,2022-09-01,raw_oos_all
2022-07-11 13:00:00,atr_breakdown,0,-0.41871316669575,-1.0000000000000155,1,2022-07-11 14:00:00,2022-07-11 14:00:00,stop,0.36779461773357336,0,2022-01-01,2022-07-01,2022-07-01,2022-09-01,raw_oos_all
2022-07-12 00:00:00,atr_breakdown,0,-0.5690559492482761,-0.9999999999999886,11,2022-07-12 01:00:00,2022-07-12 11:00:00,stop,0.30501559820094765,0,2022-01-01,2022-07-01,2022-07-01,2022-09-01,raw_oos_all
2022-07-12 19:00:00,atr_breakdown,0,-0.6325120102868786,-0.9999999999999967,16,2022-07-12 20:00:00,2022-07-13 12:00:00,stop,0.46606791552847215,0,2022-01-01,2022-07-01,2022-07-01,2022-09-01,raw_oos_all
2022-07-13 12:00:00,atr_breakdown,0,-0.5906604657935688,-0.9999999999999925,1,2022-07-13 13:00:00,2022-07-13 13:00:00,stop,0.3508729636796905,0,2022-01-01,2022-07-01,2022-07-01,2022-09-01,raw_oos_all
2022-07-14 13:00:00,atr_breakdown,0,-0.4608504786105305,-1.0000000000000095,2,2022-07-14 14:00:00,2022-07-14 15:00:00,stop,0.46252407682547936,0,2022-01-01,2022-07-01,2022-07-01,2022-09-01,raw_oos_all
2022-07-18 17:00:00,rsi_rollover,1,0.7105837313763574,1.4999999999999953,2,2022-07-18 18:00:00,2022-07-18 19:00:00,target,0.3587962396886576,0,2022-01-01,2022-07-01,2022-07-01,2022-09-01,raw_oos_all
2022-07-18 17:00:00,atr_breakdown,1,0.7105837313763574,1.4999999999999953,2,2022-07-18 18:00:00,2022-07-18 19:00:00,target,0.3587962396886576,0,2022-01-01,2022-07-01,2022-07-01,2022-09-01,raw_oos_all
2022-07-18 18:00:00,atr_breakdown,0,-0.5164337218854231,-0.9999999999999958,14,2022-07-18 19:00:00,2022-07-19 09:00:00,stop,0.5314682813767168,1,2022-01-01,2022-07-01,2022-07-01,2022-09-01,raw_oos_all
2022-07-18 19:00:00,atr_breakdown,0,-0.5609134961151674,-1.0000000000000078,13,2022-07-18 20:00:00,2022-07-19 09:00:00,stop,0.5129874272983037,1,2022-01-01,2022-07-01,2022-07-01,2022-09-01,raw_oos_all
2022-07-22 15:00:00,atr_breakdown,1,0.6142892269534572,1.499999999999995,2,2022-07-22 16:00:00,2022-07-22 17:00:00,target,0.42926754497159275,0,2022-01-01,2022-07-01,2022-07-01,2022-09-01,raw_oos_all
2022-07-22 17:00:00,atr_breakdown,0,-0.45935293617263007,-1.0000000000000044,4,2022-07-22 18:00:00,2022-07-24 22:00:00,stop,0.572677776217051,1,2022-01-01,2022-07-01,2022-07-01,2022-09-01,raw_oos_all
2022-07-25 13:00:00,atr_breakdown,1,0.4561333180620686,1.4999999999999931,1,2022-07-25 14:00:00,2022-07-25 14:00:00,target,0.41347579560636194,0,2022-01-01,2022-07-01,2022-07-01,2022-09-01,raw_oos_all
2022-07-25 14:00:00,atr_breakdown,0,-0.34192294273039936,-1.0,2,2022-07-25 15:00:00,2022-07-25 16:00:00,stop,0.5163455577614697,1,2022-01-01,2022-07-01,2022-07-01,2022-09-01,raw_oos_all
2022-07-26 13:00:00,atr_breakdown,1,0.4216670192633831,1.5000000000000149,1,2022-07-26 14:00:00,2022-07-26 14:00:00,target,0.4019634997360844,0,2022-01-01,2022-07-01,2022-07-01,2022-09-01,raw_oos_all
2022-07-26 14:00:00,atr_breakdown,1,0.4875828181777786,1.4999999999999805,1,2022-07-26 15:00:00,2022-07-26 15:00:00,target,0.501319764572438,1,2022-01-01,2022-07-01,2022-07-01,2022-09-01,raw_oos_all
2022-07-26 15:00:00,atr_breakdown,0,-0.36437011874692615,-1.0000000000000175,2,2022-07-26 16:00:00,2022-07-26 17:00:00,stop,0.41501930130803544,0,2022-01-01,2022-07-01,2022-07-01,2022-09-01,raw_oos_all
2022-07-26 18:00:00,atr_breakdown,0,-0.4322040665219684,-0.9999999999999902,2,2022-07-26 19:00:00,2022-07-26 20:00:00,stop,0.46166116394033563,0,2022-01-01,2022-07-01,2022-07-01,2022-09-01,raw_oos_all
2022-08-30 13:00:00,atr_breakdown,1,0.5862035103898489,1.4999999999999842,1,2022-08-30 14:00:00,2022-08-30 14:00:00,target,0.5227113787491455,1,2022-01-01,2022-07-01,2022-07-01,2022-09-01,raw_oos_all
2022-08-30 14:00:00,atr_breakdown,0,-0.4900592854986896,-1.0000000000000084,9,2022-08-30 15:00:00,2022-08-31 00:00:00,stop,0.477142457771423,0,2022-01-01,2022-07-01,2022-07-01,2022-09-01,raw_oos_all
2022-08-31 22:00:00,atr_breakdown,1,0.9464825676709587,1.5000000000000033,16,2022-08-31 23:00:00,2022-09-01 14:00:00,target,0.3845323336250723,0,2022-01-01,2022-07-01,2022-07-01,2022-09-01,raw_oos_all
2022-09-01 14:00:00,atr_breakdown,0,-0.4419953934516996,-0.9999999999999951,3,2022-09-01 15:00:00,2022-09-01 17:00:00,stop,0.4633013654232898,0,2022-03-01,2022-09-01,2022-09-01,2022-11-01,raw_oos_all
2022-09-01 15:00:00,atr_breakdown,0,-0.467623695656616,-1.0,2,2022-09-01 16:00:00,2022-09-01 17:00:00,stop,0.5294905701833016,1,2022-03-01,2022-09-01,2022-09-01,2022-11-01,raw_oos_all
2022-09-02 16:00:00,rsi_rollover,1,1.0054381087271969,1.5000000000000064,1,2022-09-02 17:00:00,2022-09-02 17:00:00,target,0.45862407003786443,0,2022-03-01,2022-09-01,2022-09-01,2022-11-01,raw_oos_all
2022-09-02 16:00:00,atr_breakdown,1,1.0054381087271969,1.5000000000000064,1,2022-09-02 17:00:00,2022-09-02 17:00:00,target,0.45862407003786443,0,2022-03-01,2022-09-01,2022-09-01,2022-11-01,raw_oos_all
2022-09-02 17:00:00,atr_breakdown,0,-0.4254279723980736,-0.5705928237129485,25,2022-09-02 18:00:00,2022-09-05 15:00:00,time,0.6437259409826043,1,2022-03-01,2022-09-01,2022-09-01,2022-11-01,raw_oos_all
2022-09-06 13:00:00,atr_breakdown,0,-0.4649155043778941,-0.9999999999999862,1,2022-09-06 14:00:00,2022-09-06 14:00:00,stop,0.6543144938937951,1,2022-03-01,2022-09-01,2022-09-01,2022-11-01,raw_oos_all
2022-09-07 00:00:00,atr_breakdown,0,-0.6648197008384704,-1.0000000000000095,7,2022-09-07 01:00:00,2022-09-07 07:00:00,stop,0.23663485159516814,0,2022-03-01,2022-09-01,2022-09-01,2022-11-01,raw_oos_all
2022-09-08 07:00:00,atr_breakdown,0,-0.30790362602137744,-0.9999999999999931,4,2022-09-08 08:00:00,2022-09-08 11:00:00,stop,0.25082483392735144,0,2022-03-01,2022-09-01,2022-09-01,2022-11-01,raw_oos_all
2022-09-08 12:00:00,atr_breakdown,0,-0.32537162118251306,-1.0000000000000064,1,2022-09-08 13:00:00,2022-09-08 13:00:00,stop,0.3710622603861522,0,2022-03-01,2022-09-01,2022-09-01,2022-11-01,raw_oos_all
