time,open,high,low,close,tick_volume,spread,real_volume,ema100,ema_slope_n,ret_1d,above_ema,below_ema,above_rising,below_falling,buyhold_position,long_only_above,short_only_below_falling,long_above_short_below_falling
2022-09-13,12904.75,13031.5,12145.25,12201.0,514893,0,571744,12830.248382800708,-85.58566866439469,-0.054570814203521834,False,True,False,True,1,0,-1,-1
2022-09-14,12201.25,12330.25,12143.5,12310.75,366772,0,392895,12819.961286111586,-80.306744532425,0.008995164330792615,False,True,False,True,1,0,-1,-1
2022-09-15,12310.5,12322.0,11963.75,11988.0,190340,0,203392,12803.486805198485,-84.22146246247576,-0.026216924232885908,False,True,False,True,1,0,-1,-1
2022-09-16,11990.0,12007.25,11882.5,11920.0,8017,0,10983,12785.992016976734,-89.89529488896005,-0.005672339005672322,False,True,False,True,1,0,-1,-1
2022-09-18,11966.25,11990.25,11927.25,11976.75,25754,0,29942,12769.967422581154,-91.53103162383195,0.004760906040268464,False,True,False,True,1,0,-1,-1
2022-09-19,11977.0,12125.0,11838.5,12123.5,997083,0,1214790,12757.166087480537,-95.21358545306248,0.012252906673346331,False,True,False,True,1,0,-1,-1
2022-09-20,12122.75,12138.75,11874.75,11973.25,1099360,0,1333069,12741.642996639339,-103.63014811735593,-0.012393285767311468,False,True,False,True,1,0,-1,-1
2022-09-21,11973.0,12185.25,11652.75,11658.75,1377098,0,1574956,12720.199570963312,-122.86519468928964,-0.02626688660138221,False,True,False,True,1,0,-1,-1
2022-09-22,11658.25,11842.0,11556.25,11633.75,1349188,0,1573241,12698.68571807295,-143.01637895286694,-0.002144312211858068,False,True,False,True,1,0,-1,-1
2022-09-23,11634.0,11646.25,11275.0,11434.25,1277841,0,1506743,12673.647387022,-169.3130843201361,-0.017148382937573814,False,True,False,True,1,0,-1,-1
2022-09-25,11409.0,11442.5,11355.5,11389.75,39112,0,44018,12648.223676387901,-182.02470641280706,-0.003891816253798863,False,True,False,True,1,0,-1,-1
2022-09-26,11389.5,11584.0,11302.75,11395.5,1474522,0,1746679,12623.417266954477,-196.54401915710878,0.0005048398779603502,False,True,False,True,1,0,-1,-1
2022-09-27,11395.25,11614.25,11279.75,11397.0,1366805,0,1657969,12599.131776519735,-204.3550286787504,0.00013163090693701918,False,True,False,True,1,0,-1,-1
2022-09-28,11396.5,11658.75,11188.0,11581.5,1455652,0,1662696,12578.980652232214,-207.0113647445196,0.01618847065017115,False,True,False,True,1,0,-1,-1
2022-09-29,11582.0,11612.5,11137.75,11312.75,1323364,0,1525058,12553.906777930586,-216.06064465056807,-0.023205111600397177,False,True,False,True,1,0,-1,-1
2022-09-30,11312.5,11403.25,11070.75,11102.75,1416652,0,1599601,12525.171000149781,-231.99508733075527,-0.018563125676780645,False,True,False,True,1,0,-1,-1
2022-10-02,11075.0,11097.5,10976.5,10990.5,57461,0,65106,12494.781475394338,-246.8615212450004,-0.010110107856161732,False,True,False,True,1,0,-1,-1
2022-10-03,10990.5,11404.0,10936.75,11390.75,1237214,0,1422931,12472.919465980589,-247.28010498272306,0.036417815386015295,False,True,False,True,1,0,-1,-1
2022-10-04,11391.25,11722.5,11381.0,11667.25,1239970,0,1402466,12456.965615169092,-241.72010290385697,0.024274082040252054,False,True,False,True,1,0,-1,-1
2022-10-05,11667.5,11757.25,11414.25,11746.0,1226636,0,1403265,12442.887088136042,-230.76029888595804,0.006749662516874144,False,True,False,True,1,0,-1,-1
2022-10-06,11745.75,11776.25,11523.5,11545.0,1383843,0,1575423,12425.107145796714,-223.11653059118726,-0.017112208411374064,False,True,False,True,1,0,-1,-1
2022-10-07,11545.0,11623.25,11089.5,11142.5,1243376,0,1438861,12399.70898449381,-223.70828246066776,-0.03486357730619316,False,True,False,True,1,0,-1,-1
2022-10-09,11113.0,11115.0,11031.75,11082.0,55014,0,60102,12373.61573727611,-225.51603924362462,-0.005429661207089986,False,True,False,True,1,0,-1,-1
2022-10-10,11082.5,11182.75,10923.0,11060.75,1190926,0,1369012,12347.61839594391,-231.3622562883047,-0.001917523912651098,False,True,False,True,1,0,-1,-1
2022-10-11,11060.5,11086.0,10813.5,10910.75,1393750,0,1706412,12319.165556420268,-234.7412215103177,-0.013561467350767353,False,True,False,True,1,0,-1,-1
2022-10-12,10909.75,11023.0,10852.0,10913.5,1304042,0,1473252,12291.330594906996,-233.84040524278498,0.0002520450014893427,False,True,False,True,1,0,-1,-1
2022-10-13,10913.25,11188.5,10530.75,11108.75,1811261,0,2066715,12267.913157384086,-226.86831801025255,0.01789068584780318,False,True,False,True,1,0,-1,-1
2022-10-14,11109.25,11300.0,10773.0,10795.0,1599824,0,1767860,12238.746560208163,-234.17290577242602,-0.028243501744120603,False,True,False,True,1,0,-1,-1
2022-10-16,10763.75,10848.75,10751.25,10837.25,29074,0,33741,12210.994153075328,-245.97146209376479,0.003913849004168579,False,True,False,True,1,0,-1,-1
2022-10-17,10837.25,11264.5,10807.75,11257.5,1116664,0,1318310,12192.113080737203,-250.77400739883888,0.038778287849777326,False,True,False,True,1,0,-1,-1
2022-10-18,11257.25,11478.0,11127.75,11388.75,1505820,0,1739541,12176.204900920624,-248.90224487608975,0.011658894070619485,False,True,False,True,1,0,-1,-1
2022-10-19,11388.5,11424.0,11096.5,11134.5,1317675,0,1516727,12155.577081100413,-244.131903393396,-0.02232466249588405,False,True,False,True,1,0,-1,-1
2022-10-20,11134.75,11375.25,11041.5,11067.25,1310313,0,1467508,12134.026049791495,-239.58968748461484,-0.006039786249943835,False,True,False,True,1,0,-1,-1
2022-10-21,11067.5,11432.5,10983.25,11425.5,1400003,0,1608581,12119.995830983742,-227.62256496016744,0.032370281686959324,False,True,False,True,1,0,-1,-1
2022-10-22,11379.25,11379.25,11379.25,11379.25,1,525,10,12105.327596706837,-213.8379597134317,-0.004047962890026735,False,True,False,True,1,0,-1,-1
2022-10-23,11451.25,11577.0,11435.25,11498.5,56582,0,63782,12093.311208653235,-198.0193862537617,0.010479601028187346,False,True,False,True,1,0,-1,-1
2022-10-24,11498.5,11561.75,11254.0,11522.0,1230511,0,1370638,12081.998115412576,-185.9150419715097,0.0020437448362828903,False,True,False,True,1,0,-1,-1
2022-10-25,11521.5,11779.0,11476.75,11515.75,1091162,0,1257117,12070.78528144401,-167.96127876415267,-0.0005424405485159323,False,True,False,True,1,0,-1,-1
2022-10-26,11515.5,11749.75,11459.75,11544.0,1302146,0,1493825,12060.353889732249,-150.6402633430789,0.0024531619738183963,False,True,False,True,1,0,-1,-1
2022-10-27,11543.5,11584.0,10970.75,11181.5,1427781,0,1609036,12042.950842410817,-149.1622383263857,-0.031401593901593916,False,True,False,True,1,0,-1,-1
2022-10-28,11181.25,11673.25,11108.25,11673.0,1151950,0,1298514,12035.625083155157,-140.57981776546694,0.043956535348566916,False,True,False,True,1,0,-1,-1
2022-10-30,11639.75,11646.25,11591.75,11604.0,23278,0,27356,12027.078051805549,-128.49902929486416,-0.005911076843998941,False,True,False,True,1,0,-1,-1
2022-10-31,11603.0,11627.75,11413.25,11515.5,1007387,0,1102623,12016.947793353955,-117.0782564375404,-0.0076266804550154665,False,True,False,True,1,0,-1,-1
2022-11-01,11515.5,11665.25,11335.0,11379.5,1166079,0,1300253,12004.325064772687,-115.6707662110548,-0.011810168902783191,False,True,False,True,1,0,-1,-1
2022-11-02,11379.5,11506.0,10947.25,10965.5,1196001,0,1321699,11983.754271410853,-121.57332529598352,-0.036381211828287685,False,True,False,True,1,0,-1,-1
2022-11-03,10965.25,11042.0,10739.0,10757.0,1242959,0,1405135,11959.462107620539,-133.84910103269613,-0.019014180839907024,False,True,False,True,1,0,-1,-1
2022-11-04,10757.0,11020.5,10682.25,10921.0,1594508,0,1838778,11938.898501529044,-143.09961388353258,0.01524588639955371,False,True,False,True,1,0,-1,-1
2022-11-05,10874.75,10874.75,10874.75,10874.75,2,150,2,11917.826253974012,-152.95902746999855,-0.004234960168482793,False,True,False,True,1,0,-1,-1
2022-11-06,10875.5,10875.5,10822.0,10842.5,18442,0,21243,11896.532664786408,-163.8212249458411,-0.002965585415756644,False,True,False,True,1,0,-1,-1
2022-11-07,10842.5,11084.75,10830.5,11071.25,1109535,0,1232921,11880.190433800537,-162.76040861028014,0.021097532856813483,False,True,False,True,1,0,-1,-1
2022-11-08,11071.5,11277.75,10974.5,11171.5,1167492,0,1327066,11866.156959863893,-169.46812329126442,0.00905498475781874,False,True,False,True,1,0,-1,-1
2022-11-09,11171.5,11211.0,10868.25,10890.25,1256120,0,1374961,11846.832069569558,-180.2459822359906,-0.025175670232287506,False,True,False,True,1,0,-1,-1
2022-11-10,10889.75,11731.0,10855.25,11721.5,1290289,0,1440419,11844.350246409766,-172.59754694418916,0.07632974449622365,False,True,False,True,1,0,-1,-1
2022-11-11,11721.75,11923.0,11615.75,11881.5,1328243,0,1478266,11845.08588509472,-159.2391796779666,0.013650130102802471,True,False,False,False,1,1,0,1
2022-11-13,11839.5,11865.25,11811.25,11856.25,22836,0,25347,11845.306956677003,-138.44731473385036,-0.00212515254807899,True,False,False,False,1,1,0,1
2022-11-14,11856.25,11944.75,11748.25,11813.5,1038313,0,1134188,11844.677115950726,-114.78499166981237,-0.003605693199789095,False,True,False,True,1,0,-1,-1
2022-11-15,11814.0,12164.75,11807.75,11945.0,1518254,0,1658448,11846.663707714079,-92.23479381496509,0.011131332797223559,True,False,False,False,1,1,0,1
2022-11-16,11945.25,12008.5,11752.25,11826.0,1157270,0,1282877,11846.254525383107,-71.57172859090497,-0.009962327333612353,False,True,False,True,1,0,-1,-1
2022-11-17,11825.75,11874.5,11574.25,11766.25,1161082,0,1294607,11844.670277355719,-51.862387430688614,-0.005052426856079872,False,True,False,True,1,0,-1,-1
2022-11-18,11766.5,11890.25,11652.75,11755.75,1075900,0,1222965,11842.909479784317,-37.280954016219766,-0.0008923828747476881,False,True,False,True,1,0,-1,-1
2022-11-19,11709.5,11709.5,11709.5,11709.5,3,275,3,11840.2677079074,-25.889251956492444,-0.00393424494396355,False,True,False,True,1,0,-1,-1
2022-11-20,11766.75,11801.5,11748.0,11754.75,10637,25,12263,11838.574287948837,-8.257781620721289,0.0038643836201375237,False,True,False,True,1,0,-1,-1
2022-11-21,11754.5,11760.75,11599.5,11640.25,843673,0,973007,11834.647074326087,-9.70317208367851,-0.009740743103851646,False,True,False,True,1,0,-1,-1
2022-11-22,11640.5,11805.5,11571.75,11791.25,794581,0,910853,11833.78772631963,-11.298158775090997,0.012972229977878502,False,True,False,True,1,0,-1,-1
2022-11-23,11791.25,11944.5,11766.5,11934.75,803255,0,910667,11835.786979263796,-9.519977413207016,0.012170041344217175,True,False,False,False,1,1,0,1
2022-11-24,11935.0,11979.0,11920.0,11964.25,127798,0,146229,11838.33080145659,-6.346314494136095,0.0024717736022958903,True,False,False,False,1,1,0,1
2022-11-25,11964.5,11966.0,11812.5,11830.25,345062,0,384453,11838.170785586162,-8.492922127916245,-0.01120003343293563,False,True,False,True,1,0,-1,-1
2022-11-27,11781.5,11794.25,11761.25,11773.0,12001,25,14466,11836.880274980495,-9.374250402612233,-0.004839289110542877,False,True,False,True,1,0,-1,-1
2022-11-28,11772.5,11834.5,11621.0,11665.0,793197,0,900022,11833.4767051789,-11.193572176818634,-0.00917353265947507,False,True,False,True,1,0,-1,-1
2022-11-29,11664.75,11750.5,11511.25,11549.75,893530,0,1025734,11827.858354581298,-15.051125203019183,-0.009879982854693492,False,True,False,True,1,0,-1,-1
2022-11-30,11550.25,12133.75,11544.25,12118.75,1187385,0,1345501,11833.618585183649,-6.649122723751134,0.049265135608995925,True,False,False,False,1,1,0,1
2022-12-01,12118.75,12191.0,11990.0,12086.25,1112614,0,1241805,11838.62118745724,0.04689950840293022,-0.0026817947395564312,True,False,True,False,1,1,0,1
2022-12-02,12085.5,12114.25,11786.5,12026.0,975385,0,1087803,11842.331658992742,7.6845846666547,-0.004985003619815909,True,False,True,False,1,1,0,1
2022-12-04,12049.75,12061.25,12027.25,12047.75,11816,0,13372,11846.399348913677,12.61162259404773,0.0018085814069515038,True,False,True,False,1,1,0,1
2022-12-05,12048.0,12055.75,11791.5,11866.75,819809,0,935007,11846.802332103505,11.015352839709522,-0.015023552115540295,True,False,True,False,1,1,0,1
2022-12-06,11867.25,11892.25,11548.25,11624.5,1003966,0,1125535,11842.400305725218,4.069504268627497,-0.020414182484673526,False,True,False,False,1,0,0,0
2022-12-07,11625.0,11642.25,11469.5,11556.75,1066274,0,1197826,11836.743864027689,-1.426921558473623,-0.005828207664845819,False,True,False,True,1,0,-1,-1
2022-12-08,11557.25,11731.75,11480.5,11683.25,849840,0,952990,11833.704381571693,-3.17589340880113,0.01094598394877444,False,True,False,True,1,0,-1,-1
2022-12-09,11682.75,11794.25,11562.75,11599.25,779926,0,900059,11829.061720550471,-4.414984628429011,-0.007189780240943189,False,True,False,True,1,0,-1,-1
2022-12-11,11601.25,11619.25,11573.25,11582.25,7212,0,9026,11824.17435974749,-3.6839948338074464,-0.0014656120007758844,False,True,False,True,1,0,-1,-1
2022-12-12,11582.5,11763.5,11569.25,11756.75,383782,0,436305,11822.839223910907,-10.77936127274188,0.015066157266506952,False,True,False,True,1,0,-1,-1
2022-12-13,11757.5,12274.5,11721.75,11885.25,530209,0,587688,11824.075080863166,-14.546106594074445,0.010929891339018116,True,False,False,False,1,1,0,1
2022-12-14,11884.5,11994.75,11657.75,11810.25,289097,0,310632,11823.801316885678,-18.530342107063916,-0.006310342651606016,False,True,False,True,1,0,-1,-1
2022-12-15,11809.25,11825.25,11344.5,11395.5,208083,0,218037,11815.320102689922,-31.079246223755035,-0.03511780021591415,False,True,False,True,1,0,-1,-1
2022-12-16,11396.75,11427.75,11251.75,11329.25,12300,25,15233,11805.694952141606,-41.107379961898914,-0.005813698389715238,False,True,False,True,1,0,-1,-1
2022-12-18,11395.5,11432.5,11388.5,11419.0,12355,0,16376,11798.037626356623,-44.3626793685944,0.00792197188692989,False,True,False,True,1,0,-1,-1
2022-12-19,11419.25,11477.25,11197.75,11279.75,797385,0,917504,11787.774505042631,-48.969358985057625,-0.012194587967422676,False,True,False,True,1,0,-1,-1
2022-12-20,11279.25,11313.5,11109.0,11289.5,1003282,0,1133452,11777.907683160598,-55.79669841109535,0.0008643808595047986,False,True,False,True,1,0,-1,-1
2022-12-21,11289.5,11456.0,11247.25,11418.25,814889,0,957683,11770.785748840586,-58.2759717098852,0.01140440232074047,False,True,False,True,1,0,-1,-1
2022-12-22,11418.5,11450.5,10936.75,11114.75,886304,0,1042109,11757.794941932852,-66.37941781463815,-0.026580255293061517,False,True,False,True,1,0,-1,-1
2022-12-23,11114.5,11209.5,10982.0,11132.5,894543,0,1019435,11745.412863874775,-77.42636003613188,0.0015969769900356923,False,True,False,True,1,0,-1,-1
2022-12-26,11169.75,11229.75,11168.75,11222.75,13834,25,15401,11735.063104194087,-89.01197666907865,0.008106894228609995,False,True,False,True,1,0,-1,-1
2022-12-27,11222.75,11250.25,10962.0,10979.25,732713,0,838410,11720.09650807143,-103.70480881424737,-0.021696999398543193,False,True,False,True,1,0,-1,-1
2022-12-28,10979.75,11062.75,10824.5,10859.25,814526,0,927601,11703.050042565066,-112.27006012485617,-0.010929708313409336,False,True,False,True,1,0,-1,-1
2022-12-29,10860.0,11137.75,10843.75,11090.0,643763,0,768695,11690.910437761797,-114.78451437980948,0.02124916545801958,False,True,False,True,1,0,-1,-1
2022-12-30,11090.0,11118.0,10921.75,11107.0,749235,0,864696,11679.34785483582,-118.68977152080333,0.001532912533814157,False,True,False,True,1,0,-1,-1
2023-01-02,11183.25,11217.25,11103.75,11118.5,21411,25,24112,11668.24195672026,-119.53254832237144,0.0010353830917440021,False,True,False,True,1,0,-1,-1
2023-01-03,11118.75,11248.0,10910.5,11015.75,954229,0,1062146,11655.321323913917,-122.58635924668124,-0.009241354499258003,False,True,False,True,1,0,-1,-1
2023-01-04,11015.25,11134.25,10929.5,11062.0,1098131,0,1217331,11643.57238680671,-127.21336203387546,0.004198533917345593,False,True,False,True,1,0,-1,-1
2023-01-05,11062.25,11112.5,10871.0,10905.5,977012,0,1113633,11628.957092018458,-128.8378499143946,-0.014147532091845938,False,True,False,True,1,0,-1,-1
2023-01-06,10905.75,11232.25,10817.25,11174.0,1129250,0,1275205,11619.948040691359,-125.46482318341623,0.024620604282242997,False,True,False,True,1,0,-1,-1
2023-01-07,11107.75,11107.75,11107.75,11107.75,2,150,2,11609.805505232123,-125.2575989619636,-0.005928942187220287,False,True,False,True,1,0,-1,-1
2023-01-08,11195.0,11226.75,11189.5,11210.25,15326,25,17123,11601.893515029507,-118.20299304192304,0.009227791406900554,False,True,False,True,1,0,-1,-1
2023-01-09,11210.25,11451.75,11186.5,11241.75,941566,0,1069768,11594.761960276448,-108.28808228861817,0.002809928413728402,False,True,False,True,1,0,-1,-1
2023-01-10,11241.5,11355.5,11160.5,11351.0,1033294,0,1174985,11589.934990766023,-100.97544699577338,0.009718237818844955,False,True,False,True,1,0,-1,-1
2023-01-11,11350.5,11546.25,11305.75,11541.5,838342,0,968423,11588.975882037983,-90.37197279783686,0.016782662320500297,False,True,False,True,1,0,-1,-1
2023-01-12,11541.0,11646.25,11354.75,11590.75,1358315,0,1513506,11589.011013086734,-79.23094363352538,0.00426720963479621,True,False,False,False,1,1,0,1
2023-01-13,11590.25,11685.5,11455.75,11667.5,905177,0,1030203,11590.565250451355,-64.7560734625622,0.0066216595129737765,True,False,False,False,1,1,0,1
2023-01-15,11676.5,11686.25,11649.0,11653.25,10158,0,11347,11591.806532620636,-51.76585418607465,-0.0012213413327619715,True,False,False,False,1,1,0,1
2023-01-16,11653.5,11704.5,11576.5,11652.25,198547,0,225171,11593.00343296478,-35.95365905367726,-8.581297063048332e-05,True,False,False,False,1,1,0,1
2023-01-17,11652.0,11751.25,11596.25,11660.25,846304,0,978244,11594.335048153596,-25.612992537762693,0.0006865626810272918,True,False,False,False,1,1,0,1
2023-01-18,11660.75,11825.75,11531.0,11545.25,1095992,0,1277222,11593.36306700204,-16.442438230084008,-0.00986256726914092,False,True,False,True,1,0,-1,-1
2023-01-19,11545.75,11552.75,11374.75,11450.25,1016536,0,1189370,11590.529144883187,-11.364370146320653,-0.008228492237067231,False,True,False,True,1,0,-1,-1
2023-01-20,11450.0,11752.25,11431.5,11742.5,868327,0,1031377,11593.538468746885,-1.2234915295630344,0.0255234601864589,True,False,False,False,1,1,0,1
2023-01-22,11744.0,11753.25,11716.5,11724.5,9743,25,10689,11596.131766395461,6.19677562943798,-0.0015328933361720143,True,False,True,False,1,1,0,1
2023-01-23,11724.25,12049.25,11717.0,11984.75,914278,0,1076563,11603.827176961888,14.851294923904788,0.022197108618704497,True,False,True,False,1,1,0,1
2023-01-24,11984.75,12076.25,11887.5,11906.25,901127,0,1018840,11609.815747715118,20.804734628383812,-0.006549990613070822,True,False,True,False,1,1,0,1
2023-01-25,11906.5,11984.0,11670.75,11973.5,1081750,0,1230943,11617.017416077195,26.45216562584028,0.005648293963254503,True,False,True,False,1,1,0,1
2023-01-26,11974.0,12179.5,11945.5,12106.0,1014688,0,1144100,11626.700239521211,34.893706900575125,0.011066104313692815,True,False,True,False,1,1,0,1
2023-01-27,12106.25,12374.25,12082.25,12286.0,971058,0,1138923,11639.75568032277,46.7522473579902,0.014868660168511516,True,False,True,False,1,1,0,1
2023-01-29,12281.25,12318.25,12258.0,12272.75,16872,25,19690,11652.290221306477,57.95517315288089,-0.001078463291551368,True,False,True,False,1,1,0,1
2023-01-30,12273.0,12290.25,12026.25,12068.5,1008464,0,1148426,11660.53199910239,67.1689321003505,-0.016642561773033804,True,False,True,False,1,1,0,1
2023-01-31,12069.0,12222.25,11937.5,12168.75,939161,0,1069509,11670.595721892441,80.06657700925462,0.008306748974603373,True,False,True,False,1,1,0,1
2023-02-01,12168.5,12626.0,12121.25,12610.25,987844,0,1092394,11689.202737300511,95.66426855362624,0.03628145865434007,True,False,True,False,1,1,0,1
2023-02-02,12610.0,13016.25,12567.5,12731.5,1235365,0,1404065,11709.842287056937,113.71052066147604,0.00961519398901678,True,False,True,False,1,1,0,1
2023-02-03,12731.0,12944.0,12616.75,12683.0,1343789,0,1478689,11729.112736818186,125.28555985629828,-0.0038094490044378038,True,False,True,False,1,1,0,1
2023-02-05,12643.75,12671.25,12617.0,12657.0,20514,0,23097,11747.486742029707,137.67099431458882,-0.0020499881731451675,True,False,True,False,1,1,0,1
2023-02-06,12656.75,12675.0,12522.75,12601.75,950366,0,1071527,11764.40284614793,147.3854300707353,-0.004365173421821966,True,False,True,False,1,1,0,1
2023-02-07,12601.75,12885.0,12525.5,12817.0,1134209,0,1284390,11785.246354145,158.54611462378853,0.01708096097764189,True,False,True,False,1,1,0,1
2023-02-08,12817.25,12875.25,12578.75,12628.25,941128,0,1054130,11801.939495647079,162.18381532430794,-0.014726535070609392,True,False,True,False,1,1,0,1
2023-02-09,12628.5,12795.75,12432.25,12502.75,1013124,0,1185517,11815.81693137684,163.52671007036224,-0.009938035753172425,True,False,True,False,1,1,0,1
2023-02-10,12503.0,12512.5,12309.25,12403.0,992646,0,1151301,11827.444318874328,166.9123197719382,-0.00797824478614706,True,False,True,False,1,1,0,1
2023-02-12,12425.5,12433.25,12360.5,12373.25,13541,0,15339,11838.252352163945,167.65663027150367,-0.002398613238732583,True,False,True,False,1,1,0,1
2023-02-13,12373.5,12634.0,12331.25,12605.25,766398,0,890566,11853.440424398323,164.23768709781143,0.018750126280484114,True,False,True,False,1,1,0,1
2023-02-14,12605.5,12752.0,12456.75,12678.75,1348610,0,1518147,11869.783188271622,159.94090121468435,0.005830903790087438,True,False,True,False,1,1,0,1
2023-02-15,12666.0,12823.0,12590.5,12813.0,927141,0,1056676,11888.460748899906,159.3480120817203,0.010588583259390605,True,False,True,False,1,1,0,1
2023-02-16,12813.0,12858.75,12487.25,12494.0,1026600,0,1206598,11900.451625159314,152.9648831296072,-0.02489658940138917,True,False,True,False,1,1,0,1
2023-02-17,12494.0,12516.25,12331.75,12449.75,953263,0,1103110,11911.328820700714,146.92597455278337,-0.0035417000160077317,True,False,True,False,1,1,0,1
2023-02-19,12449.25,12451.25,12412.5,12426.0,8921,0,10280,11921.520329201689,136.27397505668887,-0.0019076688286913113,True,False,True,False,1,1,0,1
2023-02-20,12425.75,12484.25,12413.0,12445.25,139384,0,163201,11931.891213771953,129.95171812487388,0.0015491710928698943,True,False,True,False,1,1,0,1
2023-02-21,12445.0,12445.75,12157.75,12180.75,774535,0,887419,11936.819110528944,121.00217915210487,-0.02125308852775154,True,False,True,False,1,1,0,1
2023-02-22,12180.5,12257.0,12100.5,12234.0,923297,0,1077488,11942.70388061748,115.25956174315252,0.004371651991872394,True,False,True,False,1,1,0,1
2023-02-23,12233.25,12327.25,12094.25,12240.25,888779,0,1011123,11948.595882981492,110.34353081754671,0.0005108713421611011,True,False,True,False,1,1,0,1
2023-02-24,12240.0,12280.5,11989.0,12065.25,853090,0,1018209,11950.905865496708,97.46544109838578,-0.01429709360511422,True,False,True,False,1,1,0,1
2023-02-26,12068.5,12092.0,12054.0,12083.75,10807,25,12256,11953.536442417566,83.75325414594408,0.0015333291892003498,True,False,True,False,1,1,0,1
2023-02-27,12083.75,12255.75,12070.0,12159.75,730651,0,844581,11957.619879201377,69.15913030147021,0.006289438295231209,True,False,True,False,1,1,0,1
2023-02-28,12159.5,12240.0,12078.0,12088.5,769106,0,917927,11960.211564761745,59.75993960243068,-0.005859495466600917,True,False,True,False,1,1,0,1
2023-03-01,12088.5,12208.25,11991.25,12037.75,838339,0,964293,11961.746979320918,50.41815862020485,-0.004198204905488723,True,False,True,False,1,1,0,1
2023-03-02,12037.75,12162.5,11897.75,12103.5,856713,0,978723,11964.553969829414,43.03364062772562,0.005461984174783385,True,False,True,False,1,1,0,1
2023-03-03,12102.75,12396.0,12078.5,12395.75,752933,0,868220,11973.092505080316,41.20129130836358,0.024145908208369482,True,False,True,False,1,1,0,1
2023-03-04,12326.5,12326.5,12326.5,12326.5,3,300,6,11980.090673296549,43.27156276760434,-0.005586592178770999,True,False,True,False,1,1,0,1
2023-03-05,12374.25,12381.0,12342.25,12358.25,12323,0,14430,11987.578976795627,44.87509617814612,0.00257575142984634,True,False,True,False,1,1,0,1
2023-03-06,12358.5,12552.0,12350.5,12396.5,779497,0,892828,11995.676422799674,47.08053981818193,0.0030950984160378336,True,False,True,False,1,1,0,1
2023-03-07,12396.25,12448.0,12208.5,12243.0,942649,0,1075531,12000.573919377897,49.668053881188825,-0.012382527326261439,True,False,True,False,1,1,0,1
2023-03-08,12242.75,12320.75,12174.75,12291.25,906408,0,1022595,12006.329881370413,52.79343895284728,0.003941027525933283,True,False,True,False,1,1,0,1
2023-03-09,12291.75,12420.0,12021.25,12052.25,1006391,0,1211985,12007.239190650207,49.61931144883056,-0.019444726939896295,True,False,True,False,1,1,0,1
2023-03-10,12052.5,12178.25,11862.75,11951.5,1448520,0,1642813,12006.135444300699,45.92387953895377,-0.008359434960277135,False,True,False,False,1,0,0,0
2023-03-12,11954.25,12110.75,11916.5,12056.25,36107,0,45149,12007.127811740287,45.380832419368744,0.008764590218800938,True,False,True,False,1,1,0,1
2023-03-13,12057.75,12162.0,11743.25,12013.5,686252,0,812379,12007.253993686023,42.70002385660882,-0.003545878693623661,True,False,True,False,1,1,0,1
2023-03-14,12014.0,12289.25,11969.25,12262.5,310981,0,357632,12012.308370048677,39.21586496836062,0.020726682482207437,True,False,True,False,1,1,0,1
2023-03-15,12262.0,12367.75,12037.75,12342.0,255240,0,300635,12018.836917176426,38.74624387987751,0.00648318042813445,True,False,True,False,1,1,0,1
2023-03-16,12341.0,12666.25,12255.25,12659.25,134722,0,149931,12031.51836436105,43.93938756542411,0.02570491006319875,True,False,True,False,1,1,0,1
2023-03-17,12659.0,12702.25,12598.0,12689.25,7935,0,11635,12044.542753185584,48.86633038591026,0.002369808637952442,True,False,True,False,1,1,0,1
2023-03-18,12649.75,12649.75,12649.75,12649.75,1,1325,1,12056.5270551027,55.95313572480336,-0.003112871131075501,True,False,True,False,1,1,0,1
2023-03-19,12667.25,12728.0,12641.0,12684.0,31739,0,35867,12068.95226193235,62.62238056193746,0.0027075633905808694,True,False,True,False,1,1,0,1
2023-03-20,12685.25,12705.0,12503.5,12671.0,1001359,0,1139173,12080.873999319829,73.63480866962163,-0.0010249132765689506,True,False,True,False,1,1,0,1
2023-03-21,12670.0,12875.5,12654.25,12846.5,748092,0,877630,12096.034910224387,89.8994659236887,0.013850524820456123,True,False,True,False,1,1,0,1
2023-03-22,12846.25,13059.75,12655.5,12696.75,963219,0,1126334,12107.930258536777,100.80244679648968,-0.011656871521426027,True,False,True,False,1,1,0,1
2023-03-23,12696.75,13009.5,12683.25,12843.0,1185799,0,1368499,12122.486095001395,115.23210131537235,0.01151869572922215,True,False,True,False,1,1,0,1
2023-03-24,12844.0,12903.25,12704.0,12902.25,1100675,0,1259927,12137.926964407308,125.61859435863153,0.004613408082223769,True,False,True,False,1,1,0,1
2023-03-26,12894.0,12943.0,12880.5,12926.5,18912,0,21823,12153.542272042807,134.70535486638073,0.0018795171384835552,True,False,True,False,1,1,0,1
2023-03-27,12927.0,12954.25,12743.75,12800.5,841130,0,961443,12166.353316160772,134.83495179972124,-0.009747418094611882,True,False,True,False,1,1,0,1
2023-03-28,12800.75,12811.5,12612.75,12738.0,714840,0,822989,12177.67305247442,133.1302992888359,-0.004882621772587026,True,False,True,False,1,1,0,1
2023-03-29,12738.0,12971.0,12736.75,12921.0,695279,0,823702,12192.392397969976,135.8653428672751,0.014366462552991122,True,False,True,False,1,1,0,1
2023-03-30,12922.0,13090.0,12909.25,13074.0,723499,0,853563,12209.849974247798,140.89771231544728,0.011841188762479637,True,False,True,False,1,1,0,1
