signal_time,trigger,label,entry_time,exit_time,exit_reason,bars_held,return_pct,r_multiple,regime_age,d1_rsi14,d1_close_vs_ema_atr,d1_ema_slope_atr,d1_ret_5,h1_atr14,h1_rsi14,h1_ret_1h,h1_ret_6h,h1_ret_24h,bar_range,body_size,atr_ratio,tickvol_ratio,dist_to_recent_low_atr,dist_to_recent_high_atr,dist_to_h1_ema_atr,recent_6h_mean_ret,recent_6h_std_ret,recent_24h_mean_ret,recent_24h_std_ret,recent_24h_low_break_distance,recent_24h_high_distance,hour,dayofweek,is_us_session,trigger_atr_breakdown,trigger_rsi_rollover,prev_bar_red,prev_bar_range,prev_bar_rsi14,prev_bar_atr_ratio
2022-09-29 13:00:00,atr_breakdown,1,2022-09-29 14:00:00,2022-09-29 14:00:00,target,1,0.8951912164143927,1.4999999999999922,15,32.49402250918568,-4.209094626301267,-0.7327194392558476,-0.010625970221046388,66.85714285714286,33.49965228559141,-0.010007007094683384,-0.0116950115857124,-0.00571793010930044,173.5,114.5,2.7899497487437186,4.0384729630401885,-1.1517094017094016,3.1672008547008543,-2.9096727897782158,-0.0013808747203706284,0.003942132247405462,0.0005756269237147069,0.0037813897147923833,0.624465811965812,5.3247863247863245,13,3,1,1,0,1,101.5,42.706091454373386,1.79765330971884
2022-09-29 14:00:00,atr_breakdown,1,2022-09-29 15:00:00,2022-09-29 18:00:00,target,4,0.9690333602042189,1.4999999999999964,15,32.49402250918568,-4.209094626301267,-0.7327194392558476,-0.010625970221046388,72.05357142857143,30.923328585414907,-0.003627435801021872,-0.0157318591998602,-0.008626950417042645,112.0,41.25,1.7283950617283952,3.9959532576685355,-0.37819083023543987,3.507806691449814,-3.204121554143902,-0.0019484558883408425,0.004958309483750715,-0.0002316474355093199,0.0038893837111276287,-0.37819083023543987,5.5097893432465925,14,3,1,1,0,1,173.5,33.49965228559141,2.7899497487437186
2022-09-30 19:00:00,atr_breakdown,1,2022-09-30 20:00:00,2022-10-03 00:00:00,target,4,1.2177732774708128,1.4999999999999911,16,29.396810080627233,-4.6593107164475756,-0.7599277544760351,-0.025198094778199676,88.91071428571429,30.25781245337481,-0.006453203074234248,-0.017069007559131877,-0.006074598762664807,137.0,72.0,1.7561288255087326,2.1220658772362895,-0.7451295440851576,3.5766218116087565,-3.5132012500819303,-0.0018878031218078999,0.004351198816058131,-3.273842160217422e-05,0.003931393701006051,-0.5904800160674833,3.5766218116087565,19,4,1,1,0,1,86.5,34.82214990518388,1.1894121691302855
2022-10-02 23:00:00,atr_breakdown,0,2022-10-03 00:00:00,2022-10-03 06:00:00,stop,7,-0.8449959965394549,-0.9999999999999943,17,27.867761313783518,-5.210277252726556,-0.8550374313285516,-0.03554034487297619,93.66071428571429,26.23451795508892,-0.007136727042775237,-0.024995009869369422,-0.026527900797165604,105.5,78.5,1.3000616142945163,0.3688630275269113,-0.30162059103908484,3.136320305052431,-4.132694785913829,-0.0033187245960441167,0.002950597562273339,-0.0007753975349681225,0.003389512778228839,-0.30162059103908484,4.406863679694947,23,6,0,1,0,1,78.75,30.501036539459292,0.994475138121547
2022-10-05 08:00:00,atr_breakdown,1,2022-10-05 09:00:00,2022-10-05 13:00:00,target,5,0.495810985215428,1.5000000000000135,20,48.251611970164625,-2.070437526426778,-0.6855842080542018,0.03829749618792966,38.142857142857146,52.74720522257781,-0.001399324018858561,-0.0023872507903736073,0.0052226676779716374,68.0,16.25,1.384928716904277,0.781341330842306,-0.05898876404494382,1.2059925093632957,4.019214978362262,-0.00013573070025083936,0.0011476208874816533,0.0004343621419431176,0.002620077292170614,3.191947565543071,3.3033707865168536,8,2,0,1,0,1,41.25,56.052835979092265,0.8814102564102565
2022-10-05 13:00:00,atr_breakdown,1,2022-10-05 14:00:00,2022-10-05 14:00:00,target,1,0.5220312099088131,1.5000000000000195,20,48.251611970164625,-2.070437526426778,-0.6855842080542018,0.03829749618792966,39.964285714285715,43.48077240427951,-0.0012545423083578644,-0.005963273126520452,-0.001535301113633869,74.75,14.75,1.7046750285062713,3.9846079964536822,-0.13762287756925826,1.9892761394101877,2.197128964418423,-0.0009467662162658633,0.0020785306927497255,-2.2601647601173485e-05,0.0027163333196109393,0.35656836461126007,4.478999106344951,13,2,1,1,0,1,44.25,45.704820755409884,1.0157819225251077
2022-10-05 14:00:00,atr_breakdown,0,2022-10-05 15:00:00,2022-10-05 15:00:00,stop,1,-0.4009151323673632,-1.0,20,48.251611970164625,-2.070437526426778,-0.6855842080542018,0.03829749618792966,46.0,30.65629738917383,-0.010027288084203279,-0.014551804423748593,-0.020149621658699712,133.75,115.5,2.936333699231614,4.369501042068871,-1.798913043478261,4.054347826086956,-0.5954342921158178,-0.0009945524027815678,0.0020824039343173887,-6.046325684630945e-05,0.0027273454970402787,-1.798913043478261,6.407608695652174,14,2,1,1,0,1,74.75,43.48077240427951,1.7046750285062713
2022-10-06 06:00:00,atr_breakdown,1,2022-10-06 07:00:00,2022-10-06 09:00:00,target,3,0.7553741555283544,1.5,21,44.272627167367936,-2.6210380857591984,-0.6644610568552695,0.03983247393663736,58.375,52.68645249398029,-0.006338537456927695,-0.006296264783459571,0.003436721367815032,77.0,73.75,1.2505075111652455,0.4918792687163835,-0.6038543897216274,1.4518201284796575,2.7756346468283057,0.00010662861108207133,0.000755083442626181,0.0004815326936924667,0.003638310026461436,4.535331905781584,1.6659528907922911,6,3,0,1,0,0,24.75,65.18876406786772,0.4122423485321674
2022-10-06 08:00:00,atr_breakdown,0,2022-10-06 09:00:00,2022-10-06 12:00:00,stop,4,-0.4455476567861494,-0.999999999999985,21,44.272627167367936,-2.6210380857591984,-0.6644610568552695,0.03983247393663736,52.05357142857143,46.06808518467615,-0.004259235477933276,-0.009094781682641107,0.0015500204516587512,80.0,49.25,1.2350443844075645,0.6244781294781769,-0.39382504288164666,2.5550600343053174,2.081520956136081,-0.0007972753301214719,0.002721463971373468,0.00020924545114304102,0.0038724281657988315,4.159176672384219,2.795197255574614,8,3,0,1,0,0,62.0,52.88239131087924,0.9892301555644196
2022-10-07 12:00:00,atr_breakdown,1,2022-10-07 13:00:00,2022-10-07 13:00:00,target,1,0.72422378672794,1.5000000000000093,22,37.58816997351103,-3.7430859233161415,-0.6660462447656651,0.013830126017924549,54.642857142857146,26.992027457369232,-0.012837998744344103,-0.011018088752006272,-0.019313489332415723,276.75,148.25,4.826684107259647,3.3848881982955743,-2.0588235294117645,3.20718954248366,-2.656913292669857,-0.0001684128339783745,0.0016034743221710226,-0.0001529059062247475,0.0024351590699641435,-1.8254901960784313,6.743790849673203,12,4,0,1,0,0,23.25,42.7709891285657,0.485006518904824
2022-10-07 13:00:00,atr_breakdown,1,2022-10-07 14:00:00,2022-10-07 16:00:00,target,3,0.8560445564960606,1.4999999999999878,22,37.58816997351103,-3.7430859233161415,-0.6660462447656651,0.013830126017924549,63.785714285714285,20.117966558964554,-0.011184701083380877,-0.02256714864835574,-0.03389757874437538,161.0,127.5,2.626427406199021,4.771145555723262,-1.167973124300112,5.506718924972005,-4.190306655952812,-0.001832280165109279,0.005468942893036639,-0.0008064490411487241,0.0034769493863828207,-1.167973124300112,7.7760358342665175,13,4,1,1,0,1,276.75,26.992027457369232,4.826684107259647
2022-10-07 15:00:00,atr_breakdown,1,2022-10-07 16:00:00,2022-10-07 19:00:00,target,4,0.9512988888674911,1.5000000000000038,22,37.58816997351103,-3.7430859233161415,-0.6660462447656651,0.013830126017924549,70.57142857142857,19.734023952696077,-0.004342912853692593,-0.02832738674451296,-0.0388235294117647,91.25,48.25,1.4747474747474747,2.3300770723690993,-0.2408906882591093,5.519230769230769,-4.1731098753862135,-0.003833760643631593,0.006412896017903562,-0.0014484856937822255,0.0039189985762592165,-0.2408906882591093,6.8228744939271255,15,4,1,1,0,0,71.5,21.92340098164769,1.1485943775100402
2022-10-07 16:00:00,atr_breakdown,1,2022-10-07 17:00:00,2022-10-09 22:00:00,target,5,1.0003524014505771,1.5000000000000107,22,37.58816997351103,-3.7430859233161415,-0.6660462447656651,0.013830126017924549,73.83928571428571,17.773751636964192,-0.004473127851340797,-0.031501006733204884,-0.03839208942390371,82.0,50.0,1.3028798411122144,1.767891119578696,-0.3825876662636034,5.955501813784765,-4.57650075430724,-0.004763260581878,0.005916392724921672,-0.0016410300715798177,0.00394391835813629,-0.3825876662636034,7.201451027811367,16,4,1,1,0,1,91.25,19.734023952696077,1.4747474747474747
2022-10-09 22:00:00,atr_breakdown,0,2022-10-09 23:00:00,2022-10-10 01:00:00,stop,3,-0.7227662542153346,-0.9999999999999934,23,36.69142368247806,-3.9941731342129416,-0.6973824174522602,-0.027105326690516462,80.41071428571429,12.955195764944833,-0.008727843841148775,-0.01677979303438304,-0.04386686288088648,83.25,67.75,1.2283290298782736,0.4920792063321422,-0.5502998001332444,2.5400843881856536,-5.457676027352512,-0.0020810595358659776,0.0018947172200863413,-0.0016363753366259494,0.003681981488321745,-0.5502998001332444,7.188096824339329,22,6,0,1,0,1,19.0,16.25444127986566,0.2907421576128539
2022-10-10 14:00:00,atr_breakdown,0,2022-10-10 15:00:00,2022-10-10 15:00:00,stop,1,-0.5355383646376777,-1.0000000000000087,24,36.36327576711272,-4.0799767974216685,-0.7335269406185282,-0.05198311512995779,59.214285714285715,31.764087599079673,-0.005763363091874751,-0.006257483000881026,-0.024352377572746664,134.5,63.75,2.2628811777076763,4.144487533644992,-0.8739445114595898,3.128468033775633,-6.396516697456322,-0.0004443462868228276,0.0058874485932516015,-0.0012457154367119712,0.004218960524068982,-0.5784077201447527,7.198431845597105,14,0,1,1,0,1,133.5,36.138316775515676,2.4289288151012056
2022-10-10 16:00:00,atr_breakdown,0,2022-10-10 17:00:00,2022-10-10 17:00:00,stop,1,-0.6094211552265749,-0.9999999999999921,24,36.36327576711272,-4.0799767974216685,-0.7335269406185282,-0.05198311512995779,67.16071428571429,31.363289300752513,-0.007385758626158312,-0.012197321549352935,-0.02496940024479799,82.75,81.25,1.3501937589231083,1.7532179810606145,-0.29407072587077904,3.417176282903483,-6.075126976834129,-0.0013080971274496516,0.005970450450434006,-0.0009184329004518534,0.003873389234913019,-0.29407072587077904,5.207657537888859,16,0,1,1,0,0,92.5,36.59354001043594,1.4979757085020242
2022-10-11 13:00:00,atr_breakdown,0,2022-10-11 14:00:00,2022-10-11 14:00:00,stop,1,-0.5486354368170687,-1.0000000000000087,25,34.048444348037705,-4.285317639746538,-0.714235718803466,-0.07110931380895624,59.964285714285715,32.53865424126016,-0.010874263484769164,-0.007827118798776844,-0.027163090416843838,128.25,119.5,2.0454545454545454,3.70914162970402,-0.5795116140559857,2.8016676593210246,-6.140412103501707,0.0007691509742082473,0.001690907286059143,-0.0004602268003085358,0.004349644500903079,-0.5002977963073257,5.219773674806432,13,1,1,1,0,0,64.25,44.451884840833586,1.063301613570542
2022-10-13 12:00:00,atr_breakdown,0,2022-10-13 13:00:00,2022-10-13 13:00:00,stop,1,-0.628949789595934,-0.9999999999999962,27,39.899652994924544,-3.3708852268530305,-0.659740655791356,-0.003028943235360071,67.01785714285714,23.2178796384802,-0.034072249589490955,-0.026702821950546962,-0.03616048062262478,533.0,373.75,8.50588469978057,4.244320098797497,-3.890754063415934,5.990940580868639,-6.806857960935534,0.0013106007576092482,0.0014481226299625303,-6.245955231796534e-05,0.0025254191971224326,-3.890754063415934,6.349054090061284,12,3,0,1,0,0,79.5,59.117585023573774,1.9623572971305152
2022-10-14 14:00:00,atr_breakdown,1,2022-10-14 15:00:00,2022-10-14 18:00:00,target,4,1.3610114144019025,1.5000000000000053,28,34.6486617390307,-4.149974713666826,-0.6731178895008653,-0.025897852373217845,98.14285714285714,43.70797067494661,-0.01205280706497247,-0.008501209613601901,0.028326884746160186,202.75,135.0,2.3486823052418186,4.177005505539138,-0.7234352256186317,3.431222707423581,-1.055132589540302,-0.0007951794791858738,0.011843813262589554,0.0019960557764321374,0.00915176774307077,4.40684133915575,3.431222707423581,14,4,1,1,0,1,196.0,50.515898430205894,2.349767720665368
2022-10-14 15:00:00,atr_breakdown,0,2022-10-14 16:00:00,2022-10-17 12:00:00,stop,20,-0.9232170299960152,-1.0,28,34.6486617390307,-4.149974713666826,-0.6731178895008653,-0.025897852373217845,101.375,40.06675244657767,-0.007639158096367393,-0.018870476834629724,0.016443219507637608,150.25,84.25,1.705690364694196,2.2963912568747675,-0.18002466091245375,4.1479654747225645,-1.8110455468204023,-0.0013583109417807937,0.012362321291677837,0.0012075779167751942,0.009521256869015116,2.3329223181257706,4.1479654747225645,15,4,1,1,0,1,202.75,43.70797067494661,2.3486823052418186
2022-10-18 15:00:00,atr_breakdown,0,2022-10-18 16:00:00,2022-10-18 16:00:00,stop,1,-0.7306962025316555,-1.0000000000000064,31,49.42966775329201,-2.277056410800111,-0.7197421105577314,0.04354698309433269,82.46428571428571,46.35443984262984,-0.007595385194534843,-0.011687910730825202,0.010029073043203995,173.0,86.25,2.5095194922937445,3.3718678350683753,-0.682113469034214,3.3226504980511047,1.1097101333309847,-0.0002322723280091347,0.0051581868712625815,0.0006362009041675035,0.003974806166682144,1.6401039411000435,3.3226504980511047,15,1,1,1,0,1,131.75,54.09305678846875,2.100857085907913
2022-10-19 11:00:00,atr_breakdown,0,2022-10-19 12:00:00,2022-10-19 14:00:00,stop,3,-0.5015461435125323,-0.9999999999999908,32,44.49108377113232,-3.0403741448196486,-0.7269307486590193,0.002317992573421801,56.535714285714285,42.46156007953035,-0.004195245388559643,-0.01047709376447492,-0.010520743730563109,109.0,47.5,1.313846617447642,1.050487557871741,-0.09286165508528112,2.2552116234996844,0.6796479175233167,-0.001440996491109699,0.004707292686207556,-0.0002599791493189905,0.004990684820461546,1.5521162349968414,4.643082754264055,11,2,0,1,0,1,99.75,46.26519157817229,1.186087990487515
2022-10-24 07:00:00,atr_breakdown,0,2022-10-24 08:00:00,2022-10-24 11:00:00,stop,4,-0.5811286129377535,-1.0,37,53.03448280670048,-1.7599132646671682,-0.5842775885518011,0.034801742332390306,66.5,54.423380392798954,-0.004179979866065553,-0.007719650216978846,0.028293145917606344,118.75,47.5,1.5676567656765676,0.7361470766667964,-0.42857142857142855,1.605263157894737,2.323553107497511,-0.0009892739739219374,0.002694661061010986,0.0012669451902032568,0.005377614301883622,5.902255639097745,3.026315789473684,7,0,0,1,0,0,52.5,59.74471308463806,0.7275246838732029
2022-10-25 20:00:00,atr_breakdown,0,2022-10-25 22:00:00,2022-10-26 14:00:00,stop,17,-0.5999483915362092,-1.0,38,52.87753995590677,-1.7278323286933446,-0.5228657296565985,0.04052497232826591,69.75,54.866225786366954,-0.010844142036997684,-0.0038970493769003856,0.009176302145475823,197.25,127.5,3.3256059009483665,1.1912197524301633,-0.44802867383512546,2.060931899641577,3.413768298095814,0.0008566903641450777,0.0029524236407212105,0.0008378407227987809,0.0036099049958733566,2.197132616487455,2.060931899641577,20,1,1,1,0,0,58.75,71.90988961918868,1.128180508881421
2022-10-27 13:00:00,atr_breakdown,0,2022-10-27 14:00:00,2022-10-27 14:00:00,stop,1,-0.5031708696817239,-1.000000000000009,40,44.762805532739755,-2.4329860386829614,-0.4212772516783135,-0.017378122459740353,57.339285714285715,32.70963234398529,-0.01269184717535643,-0.013207424008355284,-0.01860988487838655,201.0,145.75,3.259679708088384,4.771283879559337,-0.9286826533790097,3.0825288072251635,-2.183984985530953,-0.00030401538204499756,0.003123227332684403,-0.00027646527011192706,0.003918173643051859,-0.9286826533790097,7.180940516972906,13,3,1,1,0,0,113.0,45.565487629240685,1.9382504288164666
2022-10-27 20:00:00,atr_breakdown,0,2022-10-27 22:00:00,2022-10-28 13:00:00,stop,16,-0.8851321528407285,-0.9999999999999948,40,44.762805532739755,-2.4329860386829614,-0.4212772516783135,-0.017378122459740353,99.91071428571429,22.384824372374823,-0.012626542321068635,-0.01966261244419032,-0.03106386678840045,326.0,142.25,4.052836052836053,1.4025082689382773,-1.2336014298480786,2.837533512064343,-2.9801359856642056,-0.0007679597640997496,0.0019506659615968413,-0.0008709036773558212,0.003379091915822643,-1.2336014298480786,4.411438784629133,20,3,1,1,0,1,64.0,30.581316780001686,0.9523809523809523
2022-10-31 13:00:00,atr_breakdown,0,2022-10-31 14:00:00,2022-10-31 15:00:00,stop,2,-0.3467885210672095,-0.999999999999987,43,51.83102507277992,-1.547848992824466,-0.3613924793574172,-2.1709397998392888e-05,39.910714285714285,43.72228849140909,-0.007034327518289252,-0.012038073908174685,0.024383164005805424,110.25,81.25,2.558746736292428,4.932281022257563,-1.534675615212528,3.5328859060402684,0.5164566841893345,-0.0005478694587658373,0.0026759493535557844,0.0013832091930330904,0.004550573594299791,8.844742729306487,5.111409395973155,13,0,1,1,0,1,34.5,54.815915786999334,0.8131997642899235
2022-10-31 14:00:00,atr_breakdown,0,2022-10-31 15:00:00,2022-10-31 15:00:00,stop,1,-0.37373397035281863,-1.0000000000000062,43,51.83102507277992,-1.547848992824466,-0.3613924793574172,-2.1709397998392888e-05,42.982142857142854,42.441517058017446,-0.0009808836671970633,-0.007557220501938078,0.007783983464532351,86.0,10.75,1.8989787468948385,4.0554051269340565,-0.01744910677191525,3.111757374324886,0.21350182523395653,-0.002011488097928449,0.0034570622167609667,0.0010155493379599052,0.004862112777240435,6.363107602825094,5.007893643539676,14,0,1,1,0,1,110.25,43.72228849140909,2.558746736292428
2022-11-01 13:00:00,atr_breakdown,1,2022-11-01 14:00:00,2022-11-01 14:00:00,target,1,0.4843676414794995,1.4999999999999791,44,48.78492352052034,-1.9840215257014338,-0.36729206780557205,-0.014249826749826777,37.160714285714285,50.62217063552003,-0.007297233490009214,-0.0006913686939613584,0.0011038483182546077,119.5,84.5,3.076923076923077,4.841851658554939,-0.14127823161941375,2.6170110523786643,2.0398365411731874,0.000901358146651802,0.0012776303539680873,0.00028312790218870215,0.002159320176520137,4.036520903411821,2.6170110523786643,13,1,1,1,0,0,36.75,69.60796372884167,0.9849246231155779
2022-11-01 14:00:00,atr_breakdown,0,2022-11-01 15:00:00,2022-11-01 16:00:00,stop,2,-0.41883020692021766,-1.0000000000000109,44,48.78492352052034,-1.9840215257014338,-0.36729206780557205,-0.014249826749826777,47.964285714285715,32.670937342867006,-0.01375045942965858,-0.017002111795888508,-0.005667327854916415,182.25,159.5,4.1024198086662915,6.414623069936422,-2.9501116902457185,5.441548771407297,-1.7002385512855243,-0.00010984980867312366,0.0035972413157308713,4.930122587277578e-05,0.0026335285363927713,-0.18763961280714817,5.441548771407297,14,1,1,1,0,1,119.5,50.62217063552003,3.076923076923077
2022-11-02 13:00:00,atr_breakdown,1,2022-11-02 14:00:00,2022-11-02 15:00:00,target,2,0.4599754806458689,1.5000000000000075,45,40.90416184466842,-3.0872896155391323,-0.3686034768042814,-0.019317622859187034,34.57142857142857,29.911804546567424,-0.004591993672276695,-0.006316759151624107,-0.027643637456270298,69.5,52.5,1.895669962495738,4.100744441526921,-0.44834710743801653,3.18904958677686,-3.7066657944065615,-0.0004015070285647293,0.0013259713760430906,-0.000914827472751544,0.0033863424930270897,-0.253099173553719,9.805785123966944,13,2,1,1,0,1,64.5,37.26443519182342,1.6984858459512837
2022-11-02 14:00:00,atr_breakdown,1,2022-11-02 15:00:00,2022-11-02 16:00:00,target,2,0.46493339918236565,1.4999999999999778,45,40.90416184466842,-3.0872896155391323,-0.3686034768042814,-0.019317622859187034,34.910714285714285,28.658909421076245,-0.000949122613398079,-0.008977053774741672,-0.021425637255961805,55.75,10.25,1.510840108401084,3.65645994105525,-0.05728900255754476,3.1938618925831204,-3.899786750495735,-0.0010535948160740511,0.0021781921930566334,-0.0011616790856231695,0.0034310419023372246,-0.05728900255754476,10.01841432225064,14,2,1,1,0,1,69.5,29.911804546567424,1.895669962495738
2022-11-02 15:00:00,atr_breakdown,0,2022-11-02 16:00:00,2022-11-02 17:00:00,stop,2,-0.33052244633939853,-0.9999999999999861,45,40.90416184466842,-3.0872896155391323,-0.3686034768042814,-0.019317622859187034,37.410714285714285,25.05768747202889,-0.003026821616366915,-0.010460067540897344,-0.010785452791722383,53.75,34.25,1.4453781512605042,2.2143506228552017,-0.5011933174224343,3.3680190930787592,-4.4645016499666585,-0.0015005689397065518,0.001718792789859672,-0.0008971744657643721,0.0031724230491858,-0.5011933174224343,7.751789976133652,15,2,1,1,0,1,55.75,28.658909421076245,1.510840108401084
2022-11-02 18:00:00,atr_breakdown,0,2022-11-02 19:00:00,2022-11-02 19:00:00,stop,1,-0.5812949457917438,-0.9999999999999961,45,40.90416184466842,-3.0872896155391323,-0.3686034768042814,-0.019317622859187034,65.51785714285714,21.263711967448472,-0.00807772318859823,-0.015226084281759422,-0.016910861554658707,341.5,92.25,6.352011160195303,7.1837570467280605,-0.48841646225129465,2.7740528754429,-3.542453230716481,-0.0015060817482556166,0.0021243344698219997,-0.000384915923638753,0.001722063116858254,-0.48841646225129465,3.529572090487872,18,2,1,1,0,0,64.25,29.61423024882886,1.6935749588138385
2022-11-02 19:00:00,atr_breakdown,1,2022-11-02 20:00:00,2022-11-03 12:00:00,target,16,1.1929994250902576,1.500000000000009,45,40.90416184466842,-3.0872896155391323,-0.3686034768042814,-0.019317622859187034,86.33928571428571,12.276057261245839,-0.019633653867606737,-0.0301070522017437,-0.03771105709217526,307.5,220.25,4.518736223365173,3.584264291134299,-2.0761116856256465,6.031437435367115,-5.1325602904694065,-0.002548986413878777,0.003438773763401717,-0.0007077836865026407,0.002330150498700146,-2.0761116856256465,6.031437435367115,19,2,1,1,0,1,341.5,21.263711967448472,6.352011160195303
2022-11-03 13:00:00,atr_breakdown,0,2022-11-03 14:00:00,2022-11-03 14:00:00,stop,1,-0.44634315310263517,-1.0000000000000162,46,37.60908369261257,-3.665244830543771,-0.4079876800474082,-0.07847168679859506,48.32142857142857,11.397698810760403,-0.00679629544302629,-0.01915682661024276,-0.052796941600386726,125.25,73.0,1.6680539370734142,3.2043838276677423,-1.4693274205469329,4.827050997782705,-10.64983321997374,-0.0023714503219528136,0.0014425010303674088,-0.002040333606705034,0.004408039925530965,-1.4693274205469329,15.070953436807097,13,3,1,1,0,1,56.75,14.050515514142674,0.7932902323955968
2022-11-07 14:00:00,atr_breakdown,0,2022-11-07 15:00:00,2022-11-07 15:00:00,stop,1,-0.4782059391193916,-0.999999999999995,50,46.035954973509774,-2.659582239936011,-0.5351131851215691,0.009643883087866456,52.517857142857146,51.75244555623248,-0.0038506231629793497,-0.0038506231629793497,-0.0005714938850154283,121.5,42.25,2.461382628513548,5.2021425594365835,-0.29513770826249575,1.685141108466508,-2.029681929019683,0.0016126111001242838,0.004583002340380445,0.0003220830354066044,0.005448068102795847,4.208092485549133,1.723223393403604,14,0,1,1,0,1,46.0,57.22367981490412,0.9017397696642979
2022-11-09 14:00:00,atr_breakdown,0,2022-11-09 15:00:00,2022-11-09 15:00:00,stop,1,-0.5314331937878003,-0.9999999999999956,52,42.74000887934544,-3.1186235021188375,-0.5876331725688697,-0.0028156762201263508,58.892857142857146,39.349797480239495,-0.004155750293612814,-0.01201039706014162,-0.00939114805661645,91.25,45.5,1.2915782024062277,3.307878508145096,-0.564584596725288,2.313523347483323,-0.9592843894946756,-0.001425280922277783,0.0036209513664853792,-0.00018211062954870405,0.004423365716347006,0.8235294117647058,4.325651910248635,14,2,1,1,0,1,91.0,43.78899943219907,1.337252020573108
2022-11-09 15:00:00,atr_breakdown,0,2022-11-09 16:00:00,2022-11-09 16:00:00,stop,1,-0.5647145430946021,-1.0000000000000082,52,42.74000887934544,-3.1186235021188375,-0.5876331725688697,-0.0028156762201263508,62.464285714285715,37.208296568314346,-0.00219994556835712,-0.008541037544508079,-0.010102601026010238,122.0,24.25,1.8134522482348567,4.14799624319268,-0.13607775871926814,2.485420240137221,-1.267061437479927,-0.0020059439487312702,0.0037528952606128486,-0.0003833694097681815,0.004492049759059384,0.3882218410520297,4.4665523156089195,15,2,1,1,0,1,91.25,39.349797480239495,1.2915782024062277
2022-11-09 18:00:00,atr_breakdown,0,2022-11-09 19:00:00,2022-11-10 13:00:00,stop,18,-0.624576644244712,-0.9999999999999923,52,42.74000887934544,-3.1186235021188375,-0.5876331725688697,-0.0028156762201263508,68.66071428571429,32.67475546117228,-0.007382336907141518,-0.01910213243546577,-0.028652085000444583,119.25,81.25,1.8607372732592158,2.1338949666047475,-0.7100130039011703,3.240572171651495,-2.152227197535917,-0.0019174496361120674,0.003138642780982705,-0.0008874930208137427,0.004117504677152155,-0.7100130039011703,4.962808842652795,18,2,1,1,0,1,51.25,39.26466954882227,0.8555926544240401
2022-11-14 20:00:00,rsi_rollover,0,2022-11-14 21:00:00,2022-11-15 02:00:00,stop,5,-0.523484471768898,-0.9999999999999917,1,58.99029790370572,-0.1040599888687963,-0.38311834148942026,0.05746766325023489,62.035714285714285,47.04701489808656,-0.009452788572628879,-0.0002968051050478149,-0.01113534370674829,155.0,112.5,2.9987908101571947,1.9958982054900478,0.22567645365572828,2.5146804835924006,4.178169221582158,0.001147272207070893,0.0034249150171316023,4.2016763846441006e-05,0.0023350187909789545,0.6528497409326425,2.5146804835924006,20,0,1,0,1,1,61.75,61.393681335323755,1.3486213486213485
2022-11-16 13:00:00,atr_breakdown,1,2022-11-16 14:00:00,2022-11-16 14:00:00,target,1,0.5758592716971656,1.500000000000017,1,58.19563221337883,-0.06651732473926679,-0.23504672772054178,0.008915241223392822,45.339285714285715,42.330078285163545,-0.006128937790235489,-0.009939570743904946,-0.006918317866399182,84.0,73.5,1.3171305370442963,1.3280453257790368,-0.8436392280425364,2.812130760141788,2.8172443615199256,-0.00033330334949878876,0.001542383673181816,0.00010663810130073781,0.004716346487962817,1.4998030720756204,6.3190232374950766,13,2,1,1,0,0,37.0,51.12970724661723,0.5727554179566564
2022-11-16 14:00:00,atr_breakdown,1,2022-11-16 15:00:00,2022-11-16 15:00:00,target,1,0.6216501987093004,1.500000000000016,1,58.19563221337883,-0.06651732473926679,-0.23504672772054178,0.008915241223392822,48.714285714285715,37.576171689406266,-0.0042093742765138,-0.012172206447302436,-0.024112041582442956,109.5,49.75,1.6641337386018238,3.131581169478645,-0.8980938416422287,3.5102639296187683,1.5640710198455596,-0.0016609736556372212,0.0024575306080376297,-0.0002780253722636655,0.004836291164673946,0.36950146627565983,6.907624633431085,14,2,1,1,0,1,84.0,42.330078285163545,1.3171305370442963
2022-11-16 15:00:00,atr_breakdown,0,2022-11-16 16:00:00,2022-11-16 16:00:00,stop,1,-0.4433440201462302,-1.0,1,58.19563221337883,-0.06651732473926679,-0.23504672772054178,0.008915241223392822,52.375,32.33566944673272,-0.005664405131782013,-0.017439431913116143,-0.026164896810118243,91.25,66.25,1.5591627509611277,3.3911455107207362,-0.6587112171837709,4.544152744630072,0.1720395380384019,-0.0020360791343129736,0.0026742751847429313,-0.0010090411935487487,0.003930256428192676,-0.6587112171837709,6.940334128878281,15,2,1,1,0,1,109.5,37.576171689406266,1.6641337386018238
2022-11-17 09:00:00,atr_breakdown,1,2022-11-17 10:00:00,2022-11-17 10:00:00,target,1,0.4723127780495773,1.500000000000014,2,56.75347140958889,-0.2741625378898904,-0.18131437733291064,-0.009699953709548459,36.892857142857146,39.32787915348267,-0.004081891628949674,-0.0028376003218770762,-0.016849006180056803,64.75,48.5,1.244593945218645,0.5543844490774402,-0.6030977734753146,2.7715392061955466,0.06662721664127698,0.000255419505767925,0.0018316306139085493,-0.0006156243945280998,0.0026913805280092506,0.542110358180058,6.3291384317521775,9,3,0,1,0,1,54.5,45.47104246618128,1.076277462354974
