signal_idx,signal_time,trigger,entry_idx,entry_time,entry_price,regime_age,d1_rsi14,d1_rsi10,d1_range_atr_ratio,d1_close_vs_ema_atr,d1_ema_slope_atr,d1_ret_5,h1_atr14,h1_rsi14,h1_ret_1h,h1_ret_6h,h1_ret_24h,bar_range,body_size,atr_ratio,tickvol_ratio,dist_to_recent_low_atr,dist_to_recent_high_atr,dist_to_h1_ema_atr,recent_6h_mean_ret,recent_6h_std_ret,recent_24h_mean_ret,recent_24h_std_ret,recent_24h_low_break_distance,recent_24h_high_distance,hour,dayofweek,is_us_session,trigger_atr_breakdown,trigger_rsi_rollover,prev_bar_red,prev_bar_range,prev_bar_rsi14,prev_bar_atr_ratio,proxy_label,rf_prob,pred_label,fold_train_start,fold_train_end,fold_test_start,fold_test_end
18832,2022-06-07 01:00:00,atr_breakdown,18833,2022-06-07 02:00:00,12719.75,53,52.42376787293181,54.82759063622088,0.9996739484838605,-2.207649016896948,-0.5111234745121803,-0.019025468964465442,80.53571428571429,38.61276531710387,-0.0024116701305830768,-0.004909055349110125,-0.004071485896607774,85.25,30.25,1.231936416184971,0.5991004504019541,-0.17383592017738358,1.136141906873614,-1.3264701242076282,-0.0015685001126108193,0.003260070591069664,2.9931734143400408e-05,0.003358050737308547,-0.052771618625277156,3.523281596452328,1,1,0,1,0,1,62.0,41.06832267610564,0.9370867183071983,0,0.5821985909373869,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
18889,2022-06-09 12:00:00,atr_breakdown,18890,2022-06-09 13:00:00,12750.0,55,45.28559209595965,44.09075936362402,1.4346074267668518,-3.2671441977954885,-0.5305356915901867,-0.005458167330677277,47.214285714285715,40.48016123029594,-0.006757941067637829,-0.003478056977607613,-0.0098625456239807,107.5,86.0,2.0055970149253732,2.1243383686154584,-0.44478063540090773,3.5794251134644477,-1.5381292964662592,0.0009124190219492179,0.003073523683645701,-0.00015073643122203348,0.002874948172361654,-0.2065052950075643,4.797276853252647,12,3,0,1,0,1,84.0,51.162598669502984,1.5992384578772014,0,0.6753910587557292,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
18895,2022-06-09 18:00:00,atr_breakdown,18896,2022-06-09 19:00:00,12633.0,55,45.28559209595965,44.09075936362402,1.4346074267668518,-3.2671441977954885,-0.5305356915901867,-0.005458167330677277,80.73214285714286,33.427150267263045,-0.00816566885857295,-0.009235294117647008,-0.01510603461718385,104.5,103.25,1.6185866408518876,1.551546844956173,-0.7772616677726166,2.8984737889847376,-2.2593027440308386,-0.001299747157145703,0.004744820838121872,-0.00033164462509633247,0.002856025181639043,-0.7772616677726166,3.5518690555186905,18,3,1,1,0,1,106.25,41.54706402469024,1.7583781547372777,1,0.6312165971751668,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
18913,2022-06-10 13:00:00,atr_breakdown,18914,2022-06-10 14:00:00,12147.25,56,38.87735341849629,35.401330528627184,1.5682002926353438,-4.4567786951031,-0.5682373322338204,-0.05401004473044024,67.44642857142857,18.233590579970652,-0.007257635850676736,-0.025643598129903467,-0.04786274509803923,152.0,88.5,2.117360264670033,3.8282603387103724,-1.267672756155679,5.711940693672227,-8.356505587431146,-0.0038245700824720195,0.008585023434730199,-0.002005027821724348,0.00567135726535379,-1.267672756155679,10.771511781837438,13,4,1,1,0,1,299.75,21.090866400316784,4.426804504338194,1,0.5132285566540234,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
18942,2022-06-13 19:00:00,atr_breakdown,18943,2022-06-13 20:00:00,11490.5,58,32.53604480527687,27.53315827235153,1.2438094214964819,-5.768299180838502,-0.6844473875618737,-0.10342415173539588,99.5,23.7940166045597,-0.005625027043399289,-0.015992635252306875,-0.052642427240497947,152.25,65.0,1.8206278026905829,2.1011261192897255,-0.20351758793969849,2.3316582914572863,-8.046887903433193,-0.0018547348386769857,0.0060256982454987605,-0.0018795342110958096,0.005030046127570373,-0.20351758793969849,6.798994974874372,19,0,1,1,0,1,98.0,26.538886248768875,1.2677878395860285,0,0.5021178145626932,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
18998,2022-06-16 06:00:00,atr_breakdown,18999,2022-06-16 07:00:00,11639.5,61,33.81255010580266,30.636633469580673,1.8814786402646595,-5.3549618434229025,-0.743029438729725,-0.058483170534436635,101.21428571428571,40.45100482688038,-0.007630659050217425,-0.020903432032301494,0.006681225540011715,129.75,89.0,1.3917940466613035,0.792686019352686,-0.8521524347212421,2.877558221594919,-2.2175572043849603,-0.0021730276122378287,0.0022818989568956986,0.0006712544498087327,0.002918275776825001,1.1806633733239238,3.089978828510939,6,3,0,1,0,1,79.0,49.723949477398165,0.8913963328631875,1,0.6114158963728352,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
18999,2022-06-16 07:00:00,atr_breakdown,19000,2022-06-16 08:00:00,11531.25,61,33.81255010580266,30.636633469580673,1.8814786402646595,-5.3549618434229025,-0.743029438729725,-0.058483170534436635,107.83928571428571,32.56015295360844,-0.009278749087160088,-0.027984995996122586,-0.0033706408538957122,177.0,108.0,1.7616322468275691,1.1530514797186755,-0.8716674946183144,3.2386156648451734,-3.0217682574994136,-0.003511424503639541,0.0027732354975778008,0.00028291981785398085,0.0033631092241126004,0.009273058453386322,3.9016393442622954,7,3,0,1,0,1,129.75,40.45100482688038,1.3917940466613035,1,0.552361476872625,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
19009,2022-06-16 17:00:00,atr_breakdown,19010,2022-06-16 18:00:00,11275.0,61,33.81255010580266,30.636633469580673,1.8814786402646595,-5.3549618434229025,-0.743029438729725,-0.058483170534436635,98.60714285714286,27.692121802399313,-0.007001629309965174,-0.017964071856287456,-0.032417240565531746,122.5,79.75,1.4447884416924666,2.054204466402601,-0.144512857660268,3.1108294096341904,-5.07838873832898,-0.0015386050150250814,0.006214635457733498,-0.0012141365047082474,0.0047641084101023926,-0.144512857660268,6.868163708801159,17,3,1,1,0,0,70.75,31.5144434814312,0.8741312741312741,0,0.5828119500436595,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
19028,2022-06-17 13:00:00,atr_breakdown,19029,2022-06-18 12:00:00,11321.5,62,33.57182841729188,30.335050403709786,0.47300692130223015,-5.675371117159029,-0.86233036736201,-0.04485855221552337,56.642857142857146,37.67578432427025,-0.006947640651368658,-0.008273507266678304,-0.01643258731847097,89.5,78.75,1.4666120442441624,0.32032465869466714,-1.1740226986128626,2.723203026481715,-5.7571740461348,0.00040870573559463147,0.0025301527185988128,-0.0002631189414456364,0.004104771786890915,1.721311475409836,4.488650693568726,13,4,1,1,0,1,61.5,45.48586714524592,1.023507385063449,0,0.5027977564875945,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
19081,2022-06-22 05:00:00,atr_breakdown,19082,2022-06-22 06:00:00,11570.5,67,40.99108916446409,41.28007454966523,1.3121390462570817,-4.656760862395601,-1.0835113447518925,0.026418009269477016,45.142857142857146,38.790992301741184,-0.003809728798966905,-0.01260826897640488,-0.005436651194773989,67.0,44.0,1.2856800191892541,0.38143427696293974,-0.4264240506329114,3.3338607594936707,-1.279672437139042,-0.0014476000054323146,0.0018780456291625255,-4.3331195171830705e-05,0.0040339287879461476,-0.09414556962025315,5.543512658227848,5,2,0,1,0,0,26.75,43.98343682493598,0.5293099183774425,1,0.55903808942575,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
19186,2022-06-28 18:00:00,atr_breakdown,19187,2022-06-28 19:00:00,11858.25,72,45.35531393570624,45.883385529738014,1.6574694066035558,-3.905232849869736,-0.861917556513713,0.017438235104392907,86.625,25.87764094237548,-0.0034245855831249727,-0.029046322641393618,-0.026595526369792788,96.25,41.0,1.3090785447126827,1.783190543186783,-0.2597402597402597,5.29004329004329,-2.079812593979388,-0.004701383199398538,0.006961410247058167,-0.0011529254831595948,0.004367095265256737,-0.2597402597402597,5.29004329004329,18,1,1,1,0,1,79.5,27.716742181171355,1.1294619072988812,1,0.5042478519927323,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
19219,2022-06-30 05:00:00,atr_breakdown,19220,2022-06-30 06:00:00,11742.0,74,42.76854895948012,42.043854168548656,1.145856085426526,-4.421078932002693,-0.8297632190732074,-0.04800309565996619,50.642857142857146,34.91611402941099,-0.004198028198876269,-0.006641145491846578,-0.009344020248892693,78.75,48.75,1.2557305162447678,0.36159580497639865,-0.6071932299012693,1.7524682651622001,-3.7127573300708083,-0.0005912466051972709,0.0016853147090202716,-0.000150297244670435,0.002552169931575908,0.6960507757404795,2.9569816643159377,5,3,0,1,0,1,17.25,40.949839512771504,0.2829028290282903,1,0.5928804401122584,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
19220,2022-06-30 06:00:00,atr_breakdown,19221,2022-06-30 07:00:00,11665.5,74,42.76854895948012,42.043854168548656,1.145856085426526,-4.421078932002693,-0.8297632190732074,-0.04800309565996619,53.017857142857146,28.076021379979736,-0.006472629718738743,-0.01275758473321198,-0.015506983417021836,112.25,76.25,1.746062609371962,0.6651396442695818,-0.9902324014819804,2.8669585719097337,-4.8813068340508465,-0.0011078180906915665,0.0022517468093158446,-0.00038770760479158356,0.002654943301323395,-0.7686089592455372,4.2579993263725155,6,3,0,1,0,1,78.75,34.91611402941099,1.2557305162447678,0,0.521905432836356,1,2020-01-01,2022-05-01,2022-05-01,2022-07-01
20224,2022-08-30 13:00:00,atr_breakdown,20225,2022-08-30 14:00:00,12621.0,1,36.98721273895825,31.97101716197011,1.5761969904240767,-1.6946688687773521,-0.00027451002731057405,-0.04345415615202264,49.035714285714285,38.147042356588,-0.006592152386949546,-0.009321401938851559,-0.0012859064651420393,124.0,83.5,2.4609278094765568,5.51579613704875,-1.6467589220684633,3.6860888565185728,-5.683319444317864,0.0001705051168508683,0.002747065026790183,0.0002754671619573888,0.002562716327794421,0.616897305171158,3.6860888565185728,13,1,1,1,0,1,67.25,48.06451685967248,1.3855266546484677,1,0.643121094013639,1,2020-01-01,2022-07-01,2022-07-01,2022-09-01
20225,2022-08-30 14:00:00,atr_breakdown,20226,2022-08-30 15:00:00,12480.75,1,36.98721273895825,31.97101716197011,1.5761969904240767,-1.6946688687773521,-0.00027451002731057405,-0.04345415615202264,61.464285714285715,27.81504681653898,-0.011092843135312891,-0.023014149004872864,-0.0154225421556059,227.75,140.25,3.9056806002143625,5.812880218166562,-2.0337013364323067,5.108657757117955,-6.6769640153249465,-0.0015552347017592043,0.0032463951272052485,-4.954884675105927e-05,0.0029103394623496157,-1.7855897733875654,5.2184776292852995,14,1,1,1,0,1,124.0,38.147042356588,2.4609278094765568,0,0.5569889780935364,1,2020-01-01,2022-07-01,2022-07-01,2022-09-01
20255,2022-08-31 22:00:00,atr_breakdown,20256,2022-08-31 23:00:00,12370.0,2,34.000106433625206,28.489976058055177,1.3262383392458286,-2.275155310182215,-0.07835280119793216,-0.07281142405599139,77.32142857142857,30.04933219931904,-0.00630610728415637,-0.01300592447786797,-0.010538735351757755,86.25,62.75,1.297724280609366,0.3142425400815977,-0.6337182448036952,2.2438799076212472,-4.544612994073287,-0.0007488619492338663,0.002337355456993771,-0.00015737586201743092,0.0024866721143383423,-0.6337182448036952,3.6956120092378755,22,2,0,1,0,0,32.0,37.06728232483623,0.5023547880690737,1,0.5654216396627658,1,2020-01-01,2022-07-01,2022-07-01,2022-09-01
20296,2022-09-02 16:00:00,atr_breakdown,20297,2022-09-02 17:00:00,12378.0,4,34.727927602951,30.25918210010674,1.45937925064919,-2.2283112947969426,-0.1871740863637863,-0.023046152009075116,82.14285714285714,46.05706770295989,-0.01454986962839111,-0.002035838826066838,0.01573559280306913,226.0,183.0,3.3781763826606874,3.4651759485355185,-0.07304347826086957,2.763478260869565,-1.8763838288462318,0.0017450907772079878,0.004798974005148031,0.0012330273381668349,0.003562791882449082,2.6386956521739133,2.763478260869565,16,4,1,1,0,0,56.0,63.958377261806014,0.9101991060544494,1,0.6068317501286705,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
20296,2022-09-02 16:00:00,rsi_rollover,20297,2022-09-02 17:00:00,12378.0,4,34.727927602951,30.25918210010674,1.45937925064919,-2.2283112947969426,-0.1871740863637863,-0.023046152009075116,82.14285714285714,46.05706770295989,-0.01454986962839111,-0.002035838826066838,0.01573559280306913,226.0,183.0,3.3781763826606874,3.4651759485355185,-0.07304347826086957,2.763478260869565,-1.8763838288462318,0.0017450907772079878,0.004798974005148031,0.0012330273381668349,0.003562791882449082,2.6386956521739133,2.763478260869565,16,4,1,0,1,0,56.0,63.958377261806014,0.9101991060544494,1,0.6068317501286705,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
20297,2022-09-02 17:00:00,atr_breakdown,20298,2022-09-02 18:00:00,12229.5,4,34.727927602951,30.25918210010674,1.45937925064919,-2.2283112947969426,-0.1871740863637863,-0.023046152009075116,91.57142857142857,37.02024656806447,-0.011957180367602516,-0.015159751162650226,0.003940401428395468,151.0,148.5,2.086716185869753,3.1418899984431645,-1.220358814352574,4.095163806552262,-3.2340734535622158,-0.00031116334678132906,0.00824191857494034,0.0006618010823320752,0.004795466896947785,0.750780031201248,4.095163806552262,17,4,1,1,0,1,226.0,46.05706770295989,3.3781763826606874,0,0.6539828301843295,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
20339,2022-09-06 13:00:00,atr_breakdown,20340,2022-09-06 14:00:00,12188.0,8,34.86691496935019,31.492070362421913,1.1337235479513732,-2.5655054631426784,-0.40537878344256134,-0.02347031045915804,56.92857142857143,34.36776164265325,-0.009930143773860811,-0.012336925694838352,-0.004471760525993407,169.0,122.75,3.1737089201877935,6.403928861190289,-1.7038895859473022,3.328732747804266,-3.415536265984964,-0.000314006210800503,0.0009878191821675354,0.00028457488708056217,0.0019488925574053686,-0.13174404015056462,3.4868255959849432,13,1,1,1,0,1,46.75,50.55548030170732,0.995475113122172,0,0.5291076889276993,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
20453,2022-09-13 12:00:00,atr_breakdown,20454,2022-09-13 13:00:00,12518.0,1,40.15299733959876,38.641759075061614,2.867460134042062,-2.035931906450176,-0.2769122628383466,-0.016127731634545617,60.642857142857146,24.06405495413007,-0.03510732590851284,-0.0316554831473711,-0.02330752277115722,513.25,455.5,8.870166342622596,4.253644531346682,-6.4599528857479385,7.676089517078916,-2.348519663056512,0.0007733398342967638,0.0011078719588970547,0.0005880570105226737,0.0022974832530284883,-3.8586572438162543,7.676089517078916,12,1,0,1,0,0,25.0,70.7333057678742,0.6756756756756757,1,0.5163210775629932,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
20453,2022-09-13 12:00:00,rsi_rollover,20454,2022-09-13 13:00:00,12518.0,1,40.15299733959876,38.641759075061614,2.867460134042062,-2.035931906450176,-0.2769122628383466,-0.016127731634545617,60.642857142857146,24.06405495413007,-0.03510732590851284,-0.0316554831473711,-0.02330752277115722,513.25,455.5,8.870166342622596,4.253644531346682,-6.4599528857479385,7.676089517078916,-2.348519663056512,0.0007733398342967638,0.0011078719588970547,0.0005880570105226737,0.0022974832530284883,-3.8586572438162543,7.676089517078916,12,1,0,0,1,0,25.0,70.7333057678742,0.6756756756756757,1,0.5163210775629932,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
20454,2022-09-13 13:00:00,atr_breakdown,20455,2022-09-13 14:00:00,12448.0,1,40.15299733959876,38.641759075061614,2.867460134042062,-2.035931906450176,-0.2769122628383466,-0.016127731634545617,68.39285714285714,21.656998327390383,-0.005691349149293035,-0.038449654320034,-0.02645471609572969,121.25,70.25,2.0225187656380315,5.139701266340886,-1.030809399477807,8.535248041775457,-3.0623056763907948,-0.005255330270953003,0.014665640173105478,-0.0009537271442256976,0.007623774266414522,-1.030809399477807,8.535248041775457,13,1,1,1,0,1,513.25,24.06405495413007,8.870166342622596,1,0.5520485219496261,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
20455,2022-09-13 14:00:00,atr_breakdown,20456,2022-09-13 15:00:00,12370.25,1,40.15299733959876,38.641759075061614,2.867460134042062,-2.035931906450176,-0.2769122628383466,-0.016127731634545617,75.33928571428571,19.3921376825965,-0.0062059408326805565,-0.04371521335807049,-0.039520167708373743,118.5,77.5,1.8869426751592357,3.652992877784377,-1.022043138184404,8.773643043375207,-3.7299637972423167,-0.0064262696819244085,0.014310453985272182,-0.001087656950413569,0.007679726529217236,-1.022043138184404,8.773643043375207,14,1,1,1,0,1,121.25,21.656998327390383,2.0225187656380315,1,0.5389504823011346,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
20566,2022-09-20 17:00:00,atr_breakdown,20567,2022-09-20 18:00:00,11881.75,7,39.22133529782231,38.06220805632483,0.9633780789782354,-2.8039885189497573,-0.3781629280966983,-0.027415064070020145,54.839285714285715,34.7925275370776,-0.009544450464718857,-0.00964764226625825,-0.008966178739730601,126.0,113.5,2.7376425855513307,2.2536914849520597,-0.9254314555519375,3.4145229566916315,-4.189652661088827,-0.00026524216493376923,0.0036045358980914604,0.00026246291238575986,0.002795727541443446,-0.2279387821556496,4.6818625854770435,17,1,1,1,0,1,88.0,46.18507447024296,2.091503267973856,0,0.5924920038576226,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
20591,2022-09-21 19:00:00,rsi_rollover,20592,2022-09-21 20:00:00,11753.0,8,34.37058468220252,31.669741304523413,1.7594996459759262,-3.5072678766783967,-0.4059742094996589,-0.027464964964964977,101.44642857142857,30.76908739688885,-0.030421152497628223,-0.022010027252491238,-0.016691417933861863,391.75,368.75,4.894580665313135,3.592266590243765,-0.5668016194331984,4.263333920084492,-3.048183351609895,0.0013662088272888469,0.0021584633138598177,0.0008337575229355002,0.001997314934481403,-0.5668016194331984,4.263333920084492,19,2,1,0,1,0,375.0,68.62393674979172,6.06550748079256,1,0.6784263675718224,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
20591,2022-09-21 19:00:00,atr_breakdown,20592,2022-09-21 20:00:00,11753.0,8,34.37058468220252,31.669741304523413,1.7594996459759262,-3.5072678766783967,-0.4059742094996589,-0.027464964964964977,101.44642857142857,30.76908739688885,-0.030421152497628223,-0.022010027252491238,-0.016691417933861863,391.75,368.75,4.894580665313135,3.592266590243765,-0.5668016194331984,4.263333920084492,-3.048183351609895,0.0013662088272888469,0.0021584633138598177,0.0008337575229355002,0.001997314934481403,-0.5668016194331984,4.263333920084492,19,2,1,1,0,0,375.0,68.62393674979172,6.06550748079256,1,0.6784263675718224,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
20679,2022-09-27 15:00:00,atr_breakdown,20680,2022-09-27 16:00:00,11391.25,13,30.834162177642867,27.235074658897418,1.0944785276073619,-3.9333555059950416,-0.6686463106053182,-0.022450948858153796,63.482142857142854,42.279892865241784,-0.012462342053360498,-0.00647609079610123,-0.009865704724238311,157.25,144.0,2.6290491118077326,3.036883979607601,-0.9530239099859353,3.516736990154712,-2.943155471392339,0.00048813852420740805,0.002803075377311508,-3.4334602058427866e-06,0.0034179767007347507,0.8506329113924052,3.516736990154712,15,1,1,1,0,1,98.75,58.582640336946724,1.7252675256606247,1,0.5191314894203926,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
20680,2022-09-27 16:00:00,atr_breakdown,20681,2022-09-27 17:00:00,11346.25,13,30.834162177642867,27.235074658897418,1.0944785276073619,-3.9333555059950416,-0.6686463106053182,-0.022450948858153796,69.51785714285714,38.65353682112209,-0.003950487226757948,-0.014655116263922352,-0.010012433741247273,113.0,45.25,1.866226259289843,2.8314975154417787,-0.6041613151810943,3.858720780888775,-3.268900647720529,-0.0010672360588627194,0.005989897392567185,-0.000404421404527978,0.004232514171081773,0.12946313896737735,3.858720780888775,16,1,1,1,0,1,157.25,42.279892865241784,2.6290491118077326,0,0.6231563072403818,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
20688,2022-09-28 01:00:00,atr_breakdown,20689,2022-09-28 02:00:00,11319.0,14,37.14464997023277,37.079123416463574,1.4517319235640729,-3.0761009155242025,-0.638396190632364,-0.004491243150317015,79.17857142857143,38.77998255520835,-0.007714392162878836,-0.006167961719127257,-0.011829153844475027,122.0,87.75,1.6885813148788926,0.5637371735367169,-0.10103743797925124,1.5155615696887685,-2.8442309858399866,0.001305604406251289,0.002685712090126905,4.9686066402080766e-05,0.0037457300565827516,0.498872350022553,3.7257555254848893,1,2,0,1,0,0,43.75,47.23291089938369,0.6544502617801048,1,0.5998118695628265,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
20689,2022-09-28 02:00:00,atr_breakdown,20690,2022-09-28 03:00:00,11263.5,14,37.14464997023277,37.079123416463574,1.4517319235640729,-3.0761009155242025,-0.638396190632364,-0.004491243150317015,81.57142857142857,34.49291566528596,-0.005013583055414439,-0.010499033561764182,-0.015623292909428654,90.5,56.5,1.205260529382387,0.5517397976081488,-0.462784588441331,2.166812609457093,-3.388060504695238,-0.0010256136246353613,0.0034682541869034997,-0.0004883894747182612,0.0038982375609227693,-0.21147110332749564,4.312171628721542,2,2,0,1,0,1,122.0,38.77998255520835,1.6885813148788926,0,0.6573276516350591,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
20717,2022-09-29 07:00:00,atr_breakdown,20718,2022-09-29 08:00:00,11436.25,15,32.49402250918568,30.41869909777664,1.6100042390843579,-4.209094626301267,-0.7327194392558476,-0.010625970221046388,52.232142857142854,43.75600931287331,-0.0066015200868621005,-0.011773346870882051,0.01619388231112695,117.5,76.75,1.7468871956885337,1.0166540399005808,-0.6222222222222222,3.2020512820512823,-1.3373175600643168,-0.0010652988933922598,0.0021909685094465906,0.0007599105380883403,0.004150137921627168,4.757606837606838,4.255042735042736,7,3,0,1,0,1,80.5,52.50866466811716,1.1518511894115542,0,0.7075124981512566,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
20723,2022-09-29 13:00:00,atr_breakdown,20724,2022-09-29 14:00:00,11303.0,15,32.49402250918568,30.41869909777664,1.6100042390843579,-4.209094626301267,-0.7327194392558476,-0.010625970221046388,66.85714285714286,33.49965228559141,-0.010007007094683384,-0.0116950115857124,-0.00571793010930044,173.5,114.5,2.7899497487437186,4.0384729630401885,-1.1517094017094016,3.1672008547008543,-2.9096727897782158,-0.0013808747203706284,0.003942132247405462,0.0005756269237147069,0.0037813897147923833,0.624465811965812,5.3247863247863245,13,3,1,1,0,1,101.5,42.706091454373386,1.79765330971884,1,0.7245027861611308,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
20724,2022-09-29 14:00:00,atr_breakdown,20725,2022-09-29 15:00:00,11261.5,15,32.49402250918568,30.41869909777664,1.6100042390843579,-4.209094626301267,-0.7327194392558476,-0.010625970221046388,72.05357142857143,30.923328585414907,-0.003627435801021872,-0.0157318591998602,-0.008626950417042645,112.0,41.25,1.7283950617283952,3.9959532576685355,-0.37819083023543987,3.507806691449814,-3.204121554143902,-0.0019484558883408425,0.004958309483750715,-0.0002316474355093199,0.0038893837111276287,-0.37819083023543987,5.5097893432465925,14,3,1,1,0,1,173.5,33.49965228559141,2.7899497487437186,1,0.8032541613722226,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
20752,2022-09-30 19:00:00,atr_breakdown,20753,2022-09-30 20:00:00,11085.0,16,29.396810080627233,26.314766066175096,1.089143659335517,-4.6593107164475756,-0.7599277544760351,-0.025198094778199676,88.91071428571429,30.25781245337481,-0.006453203074234248,-0.017069007559131877,-0.006074598762664807,137.0,72.0,1.7561288255087326,2.1220658772362895,-0.7451295440851576,3.5766218116087565,-3.5132012500819303,-0.0018878031218078999,0.004351198816058131,-3.273842160217422e-05,0.003931393701006051,-0.5904800160674833,3.5766218116087565,19,4,1,1,0,1,86.5,34.82214990518388,1.1894121691302855,1,0.6242628070326534,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
20860,2022-10-07 12:00:00,atr_breakdown,20861,2022-10-07 13:00:00,11399.5,22,37.58816997351103,37.19169411708757,1.5891328619278005,-3.7430859233161415,-0.6660462447656651,0.013830126017924549,54.642857142857146,26.992027457369232,-0.012837998744344103,-0.011018088752006272,-0.019313489332415723,276.75,148.25,4.826684107259647,3.3848881982955743,-2.0588235294117645,3.20718954248366,-2.656913292669857,-0.0001684128339783745,0.0016034743221710226,-0.0001529059062247475,0.0024351590699641435,-1.8254901960784313,6.743790849673203,12,4,0,1,0,0,23.25,42.7709891285657,0.485006518904824,1,0.5726096256155941,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
20861,2022-10-07 13:00:00,atr_breakdown,20862,2022-10-07 14:00:00,11272.5,22,37.58816997351103,37.19169411708757,1.5891328619278005,-3.7430859233161415,-0.6660462447656651,0.013830126017924549,63.785714285714285,20.117966558964554,-0.011184701083380877,-0.02256714864835574,-0.03389757874437538,161.0,127.5,2.626427406199021,4.771145555723262,-1.167973124300112,5.506718924972005,-4.190306655952812,-0.001832280165109279,0.005468942893036639,-0.0008064490411487241,0.0034769493863828207,-1.167973124300112,7.7760358342665175,13,4,1,1,0,1,276.75,26.992027457369232,4.826684107259647,1,0.6203213360094747,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
20863,2022-10-07 15:00:00,atr_breakdown,20864,2022-10-07 16:00:00,11233.5,22,37.58816997351103,37.19169411708757,1.5891328619278005,-3.7430859233161415,-0.6660462447656651,0.013830126017924549,70.57142857142857,19.734023952696077,-0.004342912853692593,-0.02832738674451296,-0.0388235294117647,91.25,48.25,1.4747474747474747,2.3300770723690993,-0.2408906882591093,5.519230769230769,-4.1731098753862135,-0.003833760643631593,0.006412896017903562,-0.0014484856937822255,0.0039189985762592165,-0.2408906882591093,6.8228744939271255,15,4,1,1,0,0,71.5,21.92340098164769,1.1485943775100402,1,0.6308255594935639,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
20864,2022-10-07 16:00:00,atr_breakdown,20865,2022-10-07 17:00:00,11182.75,22,37.58816997351103,37.19169411708757,1.5891328619278005,-3.7430859233161415,-0.6660462447656651,0.013830126017924549,73.83928571428571,17.773751636964192,-0.004473127851340797,-0.031501006733204884,-0.03839208942390371,82.0,50.0,1.3028798411122144,1.767891119578696,-0.3825876662636034,5.955501813784765,-4.57650075430724,-0.004763260581878,0.005916392724921672,-0.0016410300715798177,0.00394391835813629,-0.3825876662636034,7.201451027811367,16,4,1,1,0,1,91.25,19.734023952696077,1.4747474747474747,1,0.6021067910424642,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
20977,2022-10-14 14:00:00,atr_breakdown,20978,2022-10-14 15:00:00,10963.75,28,34.6486617390307,33.45892386944679,1.5148342059336823,-4.149974713666826,-0.6731178895008653,-0.025897852373217845,98.14285714285714,43.70797067494661,-0.01205280706497247,-0.008501209613601901,0.028326884746160186,202.75,135.0,2.3486823052418186,4.177005505539138,-0.7234352256186317,3.431222707423581,-1.055132589540302,-0.0007951794791858738,0.011843813262589554,0.0019960557764321374,0.00915176774307077,4.40684133915575,3.431222707423581,14,4,1,1,0,1,196.0,50.515898430205894,2.349767720665368,1,0.666377261682464,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
20978,2022-10-14 15:00:00,atr_breakdown,20979,2022-10-14 16:00:00,10879.25,28,34.6486617390307,33.45892386944679,1.5148342059336823,-4.149974713666826,-0.6731178895008653,-0.025897852373217845,101.375,40.06675244657767,-0.007639158096367393,-0.018870476834629724,0.016443219507637608,150.25,84.25,1.705690364694196,2.2963912568747675,-0.18002466091245375,4.1479654747225645,-1.8110455468204023,-0.0013583109417807937,0.012362321291677837,0.0012075779167751942,0.009521256869015116,2.3329223181257706,4.1479654747225645,15,4,1,1,0,1,202.75,43.70797067494661,2.3486823052418186,0,0.7333801185195997,1,2020-01-01,2022-09-01,2022-09-01,2022-11-01
