time,setup_type,d1_rsi_14,d1_atr_ratio,d1_trigger_bar_size,d1_trigger_close_pos,d1_consec_red,d1_consec_green,d1_price_vs_slow_ma,d1_ma_band_width,d1_day_of_week,h1_body_ratio,h1_atr_vs_d1,h1_hour_gmt,h1_above_trigger,h1_rsi_7,h1_rsi_14,h1_atr_14,h1_atr_pct_60,h1_close_location,h1_upper_wick_ratio,h1_lower_wick_ratio,h1_down_bars_last_3,h1_down_bars_last_5,h1_pullback_depth_atr,h1_fast_minus_slow_atr,d1_ema50_slope_5,d1_ema100_slope_5,close_above_d_50,close_above_d_100,close_above_d_200,dist_prev_day_high,dist_prev_day_low,dist_prev_day_close,bars_since_20bar_high,label,entry,stop,target,mae_r,mfe_r,exit_r,bars_held,setup_type_code
2025-12-11 23:00:00+00:00,daily_dip,54.870131720029796,1.0235886887184962,1.17183431841651,0.6024973985431842,1,0,6.634764387088585,1.1543337031905412,3,0.5680473372781065,0.26738830641571687,23,0.0,52.404477078262424,52.20255006151532,109.64014213747043,1.0,0.26331360946745563,0.16863905325443787,0.26331360946745563,1.0,1.0,1.7420626813901599,1.326240336517736,20.829285695739237,19.861738385868374,1,1,1,-0.4834883530199232,0.34935539253520304,-0.1408396085089562,1.0,0,26187.0,26022.539786793794,26515.920426412413,-5.14410132096359,0.19761618549801027,-1.0,15,1
2026-01-29 15:00:00+00:00,daily_dip,55.860803159965734,0.9223737885668883,2.2621046558608526,0.585431352802954,1,0,5.852366150752746,0.5799368877909638,3,0.8646616541353384,0.30427008894464497,15,0.0,7.852913448017063,17.221213556469493,100.17447608112052,1.0,0.12255639097744361,0.012781954887218045,0.12255639097744361,2.0,3.0,7.027738277661729,3.091280636779375,10.325665732312336,8.830866927387252,0,1,1,-2.345633193002408,-1.2741898665775464,-1.801938351244647,32.0,1,25576.75,25426.48828587832,25877.27342824336,-2.6387293817167574,3.0846180792577984,2.0,2,1
2026-01-29 21:00:00+00:00,daily_dip,55.860803159965734,0.9223737885668883,2.2621046558608526,0.585431352802954,1,0,5.852366150752746,0.5799368877909638,3,0.10840108401084012,0.34641153525992335,21,0.0,52.65729369279138,46.933482206254936,114.04865385710849,0.9833333333333333,0.37398373983739835,0.5176151761517616,0.37398373983739835,1.0,1.0,2.099980945852017,2.243081117391411,10.325665732312336,8.830866927387252,1,1,1,-1.1132075949956395,-0.041764268570777745,-0.5695127532378783,38.0,0,25994.5,25823.427019214338,26336.645961571325,-4.759664537675738,0.19436149324865615,-1.0,3,1
2026-01-29 23:00:00+00:00,daily_dip,55.860803159965734,0.9223737885668883,2.2621046558608526,0.585431352802954,1,0,5.852366150752746,0.5799368877909638,3,0.16666666666666666,0.3509570814793054,23,0.0,51.51101290716411,46.36663907095641,115.54517858160074,0.9833333333333333,0.6518518518518519,0.1814814814814815,0.6518518518518519,2.0,2.0,2.163655836348412,2.175980138067199,10.325665732312336,8.830866927387252,1,1,1,-1.1451003091769607,-0.07365698275209893,-0.6014054674191995,39.0,0,25971.5,25798.182232127598,26318.135535744805,-4.565313814695118,0.32454837545225956,-1.0,2,1
2026-02-02 01:00:00+00:00,daily_dip,54.9739045724428,0.9611994699751057,2.3230047887339547,0.9614902943018159,0,2,5.40918881875497,0.5075711785294913,0,0.8244514106583072,0.36920024051116324,1,0.0,22.593093587526994,29.084189283615075,126.90735442212942,1.0,0.03761755485893417,0.13793103448275862,0.03761755485893417,1.0,1.0,3.640450958131698,0.30916133150368313,1.2362151603912934,4.266500034234196,0,0,1,-0.4756559586199143,0.09891316570689349,-0.3672878579557442,66.0,0,25407.25,25216.888968366806,25787.97206326639,-3.2740419331249346,3.2595956991640946,-1.0,3,1
2026-02-02 02:00:00+00:00,daily_dip,54.9739045724428,0.9611994699751057,2.3230047887339547,0.9614902943018159,0,2,5.40918881875497,0.5075711785294913,0,0.4343163538873995,0.3622062164035756,2,0.0,20.60289853880053,27.642480240429535,124.50325767769161,0.9833333333333333,0.10723860589812333,0.4584450402144772,0.10723860589812333,2.0,2.0,3.4456929722319054,0.19460958404940049,1.2362151603912934,4.266500034234196,0,0,1,-0.593478994241361,-0.01890986991455317,-0.4851108935771909,67.0,1,25366.75,25179.995113483463,25740.259773033074,-3.1204002790491763,3.53939868631747,2.0,12,1
2026-02-02 03:00:00+00:00,daily_dip,54.9739045724428,0.9611994699751057,2.3230047887339547,0.9614902943018159,0,2,5.40918881875497,0.5075711785294913,0,0.6898608349900597,0.36246529041601316,3,0.0,16.88580872026101,24.80601886877379,124.59231070071364,0.9833333333333333,0.1411530815109344,0.16898608349900596,0.1411530815109344,3.0,3.0,4.023121468579753,0.057251570809580564,1.2362151603912934,4.266500034234196,0,0,1,-0.8458530273317436,-0.2712839030049358,-0.7374849266675735,68.0,1,25280.75,25093.86153394893,25654.52693210214,-2.6580024465728935,3.997036391726123,2.0,11,1
2026-03-05 15:00:00+00:00,daily_dip,50.09545635203241,1.1195609246022036,1.1079108533074629,0.6108742004264393,1,0,1.9256877115390132,0.20842052850427265,3,0.3726372637263726,0.2853748300429559,15,0.0,49.7487563433977,52.979469827756404,120.80466121492479,0.6833333333333333,0.5445544554455446,0.08280828082808281,0.5445544554455446,2.0,4.0,1.0326588290997814,0.0007286382369943287,-11.881582548304868,-7.570227748234174,0,0,1,-0.3194988121744869,1.3778017168263919,-0.2126054942381059,15.0,0,25081.75,24900.543008177614,25444.163983644772,-5.975210940322219,0.7505229165401264,-1.0,2,1
2026-03-05 16:00:00+00:00,daily_dip,50.09545635203241,1.1195609246022036,1.1079108533074629,0.6108742004264393,1,0,1.9256877115390132,0.20842052850427265,3,0.25573770491803277,0.2907229277948964,16,0.0,45.44104087214533,50.39668125559092,123.0686139852873,0.7166666666666667,0.6737704918032786,0.07049180327868852,0.6737704918032786,2.0,4.0,1.3447782878239396,0.020661866570974033,-11.881582548304868,-7.570227748234174,0,0,1,-0.41162785967766613,1.2856726693232126,-0.3047345417412851,16.0,0,25043.0,24858.39707902207,25412.20584195586,-5.655381802570799,0.9466264080452559,-1.0,1,1
2026-04-08 07:00:00+00:00,daily_dip,61.96215059212523,1.16564965322045,0.7062237861981445,0.30083144368858655,1,0,1.6604406400151202,0.6403725172758797,2,0.543778801843318,0.23113371801912838,7,0.0,78.16128090323706,75.10938339664813,108.24823339124679,0.75,0.11059907834101383,0.3456221198156682,0.11059907834101383,2.0,3.0,0.5658290955993821,2.9980082272994752,2.029563436892931,-5.576834864599368,1,1,1,0.11743706195282826,2.5627969747069477,0.19430495704922493,1.0,0,25142.0,24979.62764991313,25466.74470017374,-1.4011006176746694,1.548909034484305,-1.0,7,1
2026-04-08 13:00:00+00:00,daily_dip,61.96215059212523,1.16564965322045,0.7062237861981445,0.30083144368858655,1,0,1.6604406400151202,0.6403725172758797,2,0.7068273092369478,0.2202031558984872,13,0.0,49.68749764993501,63.7711113352668,103.129058007953,0.6833333333333333,0.08701472556894244,0.20615796519410978,0.08701472556894244,1.0,2.0,1.7065995113271315,4.138710913105281,2.029563436892931,-5.576834864599368,1,1,1,-0.011743706195282826,2.4336162065588365,0.06512418890111385,1.0,1,25081.0,24926.30641298807,25390.38717402386,-1.0763212827119908,2.290010897301638,2.0,48,1
2026-04-08 14:00:00+00:00,daily_dip,61.96215059212523,1.16564965322045,0.7062237861981445,0.30083144368858655,1,0,1.6604406400151202,0.6403725172758797,2,0.48614958448753465,0.23200343655831668,14,0.0,38.44052993874431,57.106371124226605,108.65555386452779,0.75,0.3698060941828255,0.1440443213296399,0.3698060941828255,2.0,2.0,2.429696325777846,4.002139581964083,2.029563436892931,-5.576834864599368,1,1,1,-0.19964300531980803,2.245716907434311,-0.12277511022341137,2.0,1,24992.75,24829.766669203207,25318.716661593586,-0.4801104482124118,2.7518151568468587,2.0,44,1
2026-04-08 17:00:00+00:00,daily_dip,61.96215059212523,1.16564965322045,0.7062237861981445,0.30083144368858655,1,0,1.6604406400151202,0.6403725172758797,2,0.5190217391304348,0.22798426908410555,17,0.0,51.59633497389487,60.59163020822174,106.77323317797651,0.6666666666666666,0.32065217391304346,0.16032608695652173,0.32065217391304346,1.0,3.0,1.5242584227895188,4.3679765704300415,2.029563436892931,-5.576834864599368,1,1,1,0.016547949638807617,2.461907862392927,0.0934158447352043,5.0,0,25094.0,24933.840150233034,25414.31969953393,-1.1207552970433883,3.098466942383183,-1.0,50,1
2026-04-08 18:00:00+00:00,daily_dip,61.96215059212523,1.16564965322045,0.7062237861981445,0.30083144368858655,1,0,1.6604406400151202,0.6403725172758797,2,0.76775956284153,0.23961004510714679,18,0.0,36.796228325327995,51.44169448349477,112.21800223669247,0.7833333333333333,0.025956284153005466,0.2062841530054645,0.025956284153005466,2.0,3.0,2.7067849538020146,4.196429349300209,2.029563436892931,-5.576834864599368,1,1,1,-0.28451797282207936,2.1608419399320398,-0.2076500777256827,6.0,1,24953.5,24785.17299664496,25290.15400671008,-0.23169188081926562,3.8407384858885956,2.0,29,1
2026-04-08 20:00:00+00:00,daily_dip,61.96215059212523,1.16564965322045,0.7062237861981445,0.30083144368858655,1,0,1.6604406400151202,0.6403725172758797,2,0.7016129032258065,0.23708933090407416,20,0.0,47.231854111953034,55.12669108282648,111.03746111225014,0.7333333333333333,0.08870967741935484,0.20967741935483872,0.08870967741935484,2.0,3.0,1.9678043590992564,4.373652885947087,2.029563436892931,-5.576834864599368,1,1,1,-0.10249052679519557,2.342869385958924,-0.025622631698798894,8.0,1,25038.75,24872.193808331624,25371.862383336753,-0.7459944824350293,3.4823082479864547,2.0,39,1
2026-04-08 22:00:00+00:00,daily_dip,61.96215059212523,1.16564965322045,0.7062237861981445,0.30083144368858655,1,0,1.6604406400151202,0.6403725172758797,2,0.06726457399103139,0.2286571270133548,22,0.0,46.833992851446226,54.89769378255961,107.08835674708942,0.6166666666666667,0.43946188340807174,0.49327354260089684,0.43946188340807174,2.0,4.0,2.0753890222154388,4.589951083455615,2.029563436892931,-5.576834864599368,1,1,1,-0.11049759920107022,2.334862313553049,-0.033629704104673544,9.0,1,25034.25,24873.617464879368,25355.515070241265,-0.7454903199409119,3.6387398079788142,2.0,37,1
2026-04-08 23:00:00+00:00,daily_dip,61.96215059212523,1.16564965322045,0.7062237861981445,0.30083144368858655,1,0,1.6604406400151202,0.6403725172758797,2,0.25,0.21735749202466495,23,0.0,45.75481871084312,54.31454349265786,101.79633126515446,0.5333333333333333,0.11363636363636363,0.6363636363636364,0.11363636363636363,3.0,4.0,2.2716928707150603,4.879790778571887,2.029563436892931,-5.576834864599368,1,1,1,-0.1297145729751694,2.31564533977895,-0.052846677878772716,10.0,1,25026.5,24873.805503102267,25331.888993795466,-0.7334907431209636,3.878659755476703,2.0,36,1
2026-04-21 23:00:00+00:00,rsi_2300,72.3360539834838,1.0437939925839164,0.8396741467880394,0.6338329764453962,1,0,5.737107805939069,0.08014031216962463,1,0.803680981595092,0.21708843816986848,23,0.0,55.469271507680936,52.07912701880362,90.55325302065083,0.9333333333333333,0.9202453987730062,0.07975460122699386,0.1165644171779141,0.0,1.0,1.2285588456400263,10.64741856569961,71.71657377614028,34.721683261054565,1,1,1,-0.1252618819976447,0.4908587624692393,-0.05573854079321033,11.0,1,26774.0,26638.170120469025,27045.65975906195,-0.6920421362706443,5.070681078259641,2.0,18,2
2026-04-23 17:00:00+00:00,daily_dip,74.56516310235531,1.0451949364796826,1.1382862269800613,0.8419117647058824,1,0,6.37084800137113,0.25641763806498813,3,0.49850746268656715,0.2628043344784436,17,0.0,30.311785660103396,40.956910158700765,109.89754619417911,1.0,0.47582089552238804,0.025671641791044777,0.47582089552238804,3.0,3.0,2.518254588787702,8.049686418455478,72.72025899135406,36.69896261558679,1,1,1,-0.6187637840989304,0.2648428563824407,-0.5189246034762044,2.0,1,26879.25,26714.403680708732,27208.942638582535,-0.22748460603321738,4.020411270627062,2.0,17,1
2026-04-23 18:00:00+00:00,daily_dip,74.56516310235531,1.0451949364796826,1.1382862269800613,0.8419117647058824,1,0,6.37084800137113,0.25641763806498813,3,0.12567324955116696,0.26781806405455916,18,0.0,28.749222492387233,39.708063323352704,111.99415003745203,1.0,0.13285457809694792,0.7414721723518851,0.13285457809694792,3.0,4.0,2.627369375111108,7.829185758908363,72.72025899135406,36.69896261558679,1,1,1,-0.6606125424437855,0.22299409803758555,-0.5607733618210596,3.0,1,26860.25,26692.25877494382,27196.23245011236,-0.11012479963648858,4.058247683901411,2.0,16,1
2026-04-23 23:00:00+00:00,rsi_2300,74.56516310235531,1.0451949364796826,1.1382862269800613,0.8419117647058824,1,0,6.37084800137113,0.25641763806498813,3,0.7908163265306123,0.2507315008352453,23,0.0,63.72297934544226,58.74067792587575,104.84901913837119,0.9166666666666666,0.9948979591836735,0.00510204081632653,0.20408163265306123,0.0,1.0,0.7176986548695432,8.2339378797843,72.72025899135406,36.69896261558679,1,1,1,-0.13690522372816913,0.746701416753202,-0.037066043105443175,7.0,1,27081.0,26923.726471292444,27395.54705741511,-0.4482636116793192,2.9311989359456194,2.0,16,2
2026-04-28 23:00:00+00:00,rsi_2300,70.23792800866153,0.9429403351028476,1.3653903517914419,0.4740740740740741,1,0,7.366995551786721,0.760601985106004,1,0.6546762589928058,0.21272681905096588,23,0.0,58.69208144638734,49.18184892807827,78.87338005813092,0.8333333333333334,0.9496402877697842,0.050359712230215826,0.2949640287769784,0.0,1.0,0.05705346970908853,8.794358878897096,77.93480487904162,42.9780162746174,1,1,1,-0.7976576721823584,-0.13957323596090296,-0.656061635700283,43.0,0,27246.75,27128.439929912805,27483.37014017439,-1.333360718016126,5.7433826173816644,-1.0,14,2
2026-04-29 20:00:00+00:00,daily_dip,73.29047934007147,0.9587392239149033,1.2384166925738223,0.9882415820416889,0,1,7.985809857210267,0.8302101546049029,2,0.578416149068323,0.26667694413043985,20,0.0,36.43518818396707,41.38701945610785,100.72388507439113,1.0,0.19021739130434784,0.23136645962732919,0.19021739130434784,1.0,2.0,1.8664887664048084,5.846716159286523,75.74520468770643,42.56459020977345,1,1,1,-0.9590944882626768,0.3812549518559709,-0.2541699679039806,0.0,1,27150.5,26999.414172388413,27452.671655223174,0.0,5.400903664490504,2.0,2,1
2026-04-29 23:00:00+00:00,rsi_2300,73.29047934007147,0.9587392239149033,1.2384166925738223,0.9882415820416889,0,1,7.985809857210267,0.8302101546049029,2,0.763855421686747,0.29455231910272045,23,0.0,73.10114155071211,66.33305649123966,111.25241454389116,0.9833333333333333,0.946987951807229,0.05301204819277108,0.18313253012048192,0.0,1.0,-0.46066415915657194,5.294787278591304,75.74520468770643,42.56459020977345,1,1,1,0.10259464850290885,1.4429440886215568,0.8075191688616051,0.0,0,27552.0,27385.12137818416,27885.757243631677,-2.331035550073557,2.48384122237915,-1.0,5,2
2026-04-30 02:00:00+00:00,daily_dip,73.69534064356141,0.9759385040140346,1.2585493872201143,0.8881443298969072,0,2,7.884354883572465,0.8923336613580456,3,0.7571251548946716,0.28809616713271047,2,0.0,53.905819266727455,55.654497878624795,111.02197695077584,0.9666666666666667,0.20446096654275092,0.03841387856257745,0.20446096654275092,2.0,2.0,1.7609126172080276,5.406045357625352,73.97480450387448,42.32766763136169,1,1,1,-0.3353969243261851,0.8783896238639355,-0.32112471478039,2.0,0,27426.75,27260.217034573838,27759.815930852325,-1.5837705124931678,3.241100034571326,-1.0,2,1
2026-04-30 03:00:00+00:00,daily_dip,73.69534064356141,0.9759385040140346,1.2585493872201143,0.8881443298969072,0,2,7.884354883572465,0.8923336613580456,3,0.33170731707317075,0.27701722973001036,3,0.0,52.06395931798868,54.516145257564915,106.75255002572042,0.9333333333333333,0.14634146341463414,0.5219512195121951,0.14634146341463414,3.0,3.0,1.9976103610510532,5.614693400423525,73.97480450387448,42.32766763136169,1,1,1,-0.38145723695125117,0.8323293112388694,-0.36718502740545605,3.0,0,27410.25,27250.12117496142,27730.50765007716,-1.5440692825943672,3.473765575098551,-1.0,1,1
2026-04-30 04:00:00+00:00,daily_dip,73.69534064356141,0.9759385040140346,1.2585493872201143,0.8881443298969072,0,2,7.884354883572465,0.8923336613580456,3,0.9819694868238558,0.29064022982240667,4,0.0,37.28489303704143,44.72084820848905,112.00236788102612,1.0,0.013869625520110958,0.004160887656033287,0.013869625520110958,3.0,4.0,3.479837144282608,5.29316096905369,73.97480450387448,42.32766763136169,1,1,1,-0.8394654160117669,0.3743211321783536,-0.8251932064659718,4.0,1,27233.5,27065.49644817846,27569.50710364308,-0.419633985327212,4.363002996380801,2.0,14,1
2026-04-30 05:00:00+00:00,daily_dip,73.69534064356141,0.9759385040140346,1.2585493872201143,0.8881443298969072,0,2,7.884354883572465,0.8923336613580456,3,0.10919540229885058,0.2860059566595617,5,0.0,36.64881045914807,44.27189376243013,110.21648446095283,0.9333333333333333,0.02586206896551724,0.8649425287356322,0.02586206896551724,3.0,5.0,3.620148128943058,5.318237729234268,73.97480450387448,42.32766763136169,1,1,1,-0.8634686775206042,0.35031787066951636,-0.8491964679748091,5.0,1,27224.0,27058.67527330857,27554.64945338286,-0.36897082015960925,4.491161212598523,2.0,13,1
2026-04-30 13:00:00+00:00,daily_dip,73.69534064356141,0.9759385040140346,1.2585493872201143,0.8881443298969072,0,2,7.884354883572465,0.8923336613580456,3,0.8223048327137547,0.3217324488469012,13,0.0,38.6685217083955,44.856571154460966,123.98419901137848,1.0,0.12713754646840147,0.05055762081784387,0.12713754646840147,1.0,1.0,2.429745099795767,4.5936715972896245,73.97480450387448,42.32766763136169,1,1,1,-0.803136155349743,0.4106503928403775,-0.7888639458039479,13.0,1,27247.25,27061.273701482933,27619.202597034135,-0.45301471570189494,4.649786058198381,2.0,6,1
2026-04-30 16:00:00+00:00,daily_dip,73.69534064356141,0.9759385040140346,1.2585493872201143,0.8881443298969072,0,2,7.884354883572465,0.8923336613580456,3,0.2023121387283237,0.32569758597307946,16,0.0,50.18151766835286,51.162991339891086,125.51222129300238,0.9666666666666667,0.25722543352601157,0.5404624277456648,0.25722543352601157,1.0,2.0,1.41619675095265,4.483345171752642,73.97480450387448,42.32766763136169,1,1,1,-0.4826601773668892,0.7311263708232314,-0.4683879678210941,16.0,1,27370.75,27182.481668060496,27747.286663879007,-0.0066394596856664285,4.1655970067871175,2.0,20,1
2026-04-30 23:00:00+00:00,rsi_2300,73.69534064356141,0.9759385040140346,1.2585493872201143,0.8881443298969072,0,2,7.884354883572465,0.8923336613580456,3,0.2903225806451613,0.28465053465200385,23,0.0,66.57624422495118,60.87315865808281,109.69415321170597,0.7333333333333333,0.3709677419354839,0.6290322580645161,0.08064516129032258,1.0,1.0,0.4945568967135318,5.309982076105188,73.97480450387448,42.32766763136169,1,1,1,0.09601304603534892,1.3097995942254694,0.11028525558114403,1.0,1,27594.25,27429.708770182442,27923.332459635116,-0.3600921183444171,5.285909197131761,2.0,25,2
2026-05-04 23:00:00+00:00,rsi_2300,73.37734259843201,0.8842624011958741,1.0267913375212916,0.37402413058907025,2,0,9.05198995285824,1.3384365702063026,0,0.18055555555555555,0.2382618327272828,23,0.0,39.56706137135331,44.64269532189516,81.73786387874063,0.45,0.5138888888888888,0.3055555555555556,0.5138888888888888,3.0,4.0,2.3856752641503514,8.148979267269851,73.80326943408508,44.684806751121506,1,1,1,-0.5254198398529818,-0.20040285153893203,-0.22663740664948312,17.0,1,27746.75,27624.143204181888,27991.963591636224,-0.05301500587000735,9.773112428267124,2.0,13,2
2026-05-06 23:00:00+00:00,rsi_2300,81.4339014925004,0.9752943221403256,1.4397907608537914,0.765292251925691,0,2,10.381373911803879,1.3914152414503673,2,0.16981132075471697,0.22963348527697477,23,0.0,68.90351835009076,71.35680079105458,87.9990891360061,0.75,0.42138364779874216,0.4088050314465409,0.42138364779874216,1.0,1.0,1.4716061412846282,10.108977874621077,80.94238750912628,49.46282628837871,1,1,1,0.5388614265814371,2.4274859180502752,0.7835019047509757,2.0,1,28670.0,28538.00136629599,28933.99726740802,-0.9697070068696588,5.8125601642245766,2.0,15,2
2026-05-07 23:00:00+00:00,rsi_2300,81.49558401878683,0.9786399310625419,1.0477640242815798,0.3411910669975186,0,3,10.29751945527171,1.4804816799376959,3,0.8801369863013698,0.2588492359275012,23,0.0,47.537565605228345,51.345870512520655,99.56081680730496,0.9833333333333333,0.9931506849315068,0.00684931506849315,0.11301369863013698,1.0,2.0,2.6667117498027575,9.625338718798941,84.80150956759171,52.03484953019288,1,1,1,-0.31328924299238303,1.1212115024104994,0.023399196572045207,8.0,1,28679.75,28530.40877478904,28978.43245042192,0.0,5.361881817086083,2.0,14,2
2026-05-12 15:00:00+00:00,daily_dip,74.7338030246832,0.9597495162806695,1.832364664528431,0.49563636363636365,1,0,11.227800400941167,2.0452607076173397,1,0.8472906403940886,0.277469485647761,15,0.0,13.773561021734949,23.200312707357824,104.106063097396,1.0,0.06773399014778325,0.08497536945812807,0.06773399014778325,3.0,4.0,4.432979081806653,9.5501232159034,106.21531225603394,66.62678446570935,1,1,1,-1.7024333519527788,-1.080095680436577,-1.562507323025153,22.0,1,28841.75,28685.590905353907,29154.068189292186,-0.6435744279112631,6.032309563108556,2.0,4,1
2026-05-12 16:00:00+00:00,daily_dip,74.7338030246832,0.9597495162806695,1.832364664528431,0.49563636363636365,1,0,11.227800400941167,2.0452607076173397,1,0.5360230547550432,0.29068039452182304,16,0.0,11.325163315048783,20.532993456825324,109.06277287615343,1.0,0.043227665706051875,0.4207492795389049,0.043227665706051875,3.0,4.0,5.015460230606346,8.920732847797504,106.21531225603394,66.62678446570935,1,1,1,-1.9503023174817156,-1.327964645965514,-1.81037628855409,23.0,1,28749.5,28585.90584068577,29076.68831862846,-0.0030563438333981296,6.322047219384031,2.0,3,1
2026-05-12 20:00:00+00:00,daily_dip,74.7338030246832,0.9597495162806695,1.832364664528431,0.49563636363636365,1,0,11.227800400941167,2.0452607076173397,1,0.5353535353535354,0.31472638213445536,20,0.0,54.8529949808795,48.798049694855806,118.0847851446225,0.9833333333333333,0.43097643097643096,0.03367003367003367,0.43097643097643096,1.0,2.0,1.374012746869013,7.878799024515146,106.21531225603394,66.62678446570935,1,1,1,-0.924844419769259,-0.30250674825305734,-0.7849183908416334,27.0,1,29148.0,28970.872822283065,29502.25435543387,-0.5179893971247297,3.5892289833465605,2.0,21,1
2026-05-12 22:00:00+00:00,daily_dip,74.7338030246832,0.9597495162806695,1.832364664528431,0.49563636363636365,1,0,11.227800400941167,2.0452607076173397,1,0.09345794392523364,0.30247861205663357,22,0.0,55.61898962801824,49.3112279479119,113.48944334857804,0.95,0.17289719626168223,0.7336448598130841,0.17289719626168223,2.0,2.0,1.3459401640629678,8.135072476481552,106.21531225603394,66.62678446570935,1,1,1,-0.8995244716775934,-0.27718680016139174,-0.7595984427499678,28.0,1,29143.0,28972.765834977134,29483.468330045733,-0.5095921843206238,3.7639330501837427,2.0,19,1
2026-05-12 23:00:00+00:00,daily_dip,74.7338030246832,0.9597495162806695,1.832364664528431,0.49563636363636365,1,0,11.227800400941167,2.0452607076173397,1,0.7625,0.2961030408746428,23,0.0,49.346932951424925,46.11515745800135,111.09734025225103,0.9166666666666666,0.05,0.1875,0.05,3.0,3.0,1.9239884547611306,8.229420588588392,106.21531225603394,66.62678446570935,1,1,1,-1.062105191003025,-0.43976751948682347,-0.9221791620753995,29.0,1,29082.0,28915.353989621624,29415.29202075675,-0.15451915075274658,4.211021904494754,2.0,9,1
2026-05-13 13:00:00+00:00,daily_dip,79.08832655779848,0.9943265602690504,1.5164319967659383,0.9721518987341772,0,1,12.10880110391229,2.0611106316426446,2,0.2908496732026144,0.2603556379226735,13,0.0,33.14507429743007,44.432201313255305,101.72610166375581,0.8,0.4128540305010893,0.2962962962962963,0.4128540305010893,3.0,4.0,2.7352861797429737,8.611233511377025,104.37745687344432,66.48268972381484,1,1,1,-0.662239289726897,1.0973337023010903,0.2252253429795824,5.0,1,29169.5,29016.910847504365,29474.67830499127,-1.037098623406581,4.025515509810378,2.0,4,1
2026-05-13 15:00:00+00:00,daily_dip,79.08832655779848,0.9943265602690504,1.5164319967659383,0.9721518987341772,0,1,12.10880110391229,2.0611106316426446,2,0.07073170731707316,0.2786224899413184,15,0.0,53.45363037786829,53.73105219060939,108.8633223529323,0.8333333333333334,0.2780487804878049,0.651219512195122,0.2780487804878049,2.0,4.0,1.269941032589441,7.9920389504614135,104.37745687344432,66.48268972381484,1,1,1,-0.30392624407756147,1.455646747950426,0.583538388628918,7.0,1,29309.25,29145.9550164706,29635.839967058797,-2.3592274035205887,2.905784303622373,2.0,8,1
2026-05-13 23:00:00+00:00,rsi_2300,79.08832655779848,0.9943265602690504,1.5164319967659383,0.9721518987341772,0,1,12.10880110391229,2.0611106316426446,2,0.711864406779661,0.24535861411938908,23,0.0,81.70669351288673,70.20470745465504,95.86646758692517,0.6,0.7203389830508474,0.2796610169491525,0.00847457627118644,0.0,0.0,-0.24513263700565377,9.270430149621351,104.37745687344432,66.48268972381484,1,1,1,0.5208336056402842,2.280406597668272,1.4082982383467637,0.0,0,29631.75,29487.950298619613,29919.349402760774,-4.9217765628582235,1.0570258390031084,-1.0,10,2
2026-05-14 18:00:00+00:00,daily_dip,79.47261038302483,0.9857300861101355,0.8674282074835749,0.713859910581222,0,2,12.293273495168528,2.175674746448322,3,0.2459016393442623,0.2759281638921531,18,0.0,65.10150950456008,63.44626318645953,106.72226034057151,0.7166666666666667,0.7540983606557377,0.0,0.7540983606557377,2.0,2.0,0.7027587286912814,8.521090589779513,103.04696836860312,66.56125032334312,1,1,1,0.15512874053357523,1.6870250533026308,0.1977891441803084,2.0,0,29709.0,29548.916609489144,30029.16678102171,-5.58927442219138,0.18740232765101025,-1.0,7,1
2026-05-14 19:00:00+00:00,daily_dip,79.47261038302483,0.9857300861101355,0.8674282074835749,0.713859910581222,0,2,12.293273495168528,2.175674746448322,3,0.38495575221238937,0.26665326390003147,19,0.0,59.61192608986741,60.98210820655047,103.1349560305307,0.6166666666666667,0.15486725663716813,0.46017699115044247,0.15486725663716813,2.0,3.0,0.9356672433295402,8.825363650462524,103.04696836860312,66.56125032334312,1,1,1,0.09954094184237744,1.6314372546114329,0.14220134548911062,3.0,0,29686.75,29532.047565954203,29996.154868091595,-5.639859549602878,0.3377451707355305,-1.0,6,1
2026-05-14 23:00:00+00:00,rsi_2300,79.47261038302483,0.9857300861101355,0.8674282074835749,0.713859910581222,0,2,12.293273495168528,2.175674746448322,3,0.3504273504273504,0.23399703788488552,23,0.0,56.51390203309139,59.84180333901495,90.50432708215295,0.23333333333333334,0.21794871794871795,0.43162393162393164,0.21794871794871795,1.0,2.0,1.0607227642591994,10.074761287316717,103.04696836860312,66.56125032334312,1,1,1,0.1008336813468239,1.6327299941158793,0.1434940849935571,7.0,0,29687.5,29551.74350937677,29959.01298124646,-6.432473290898247,0.2946452122942226,-1.0,2,2
2026-05-15 05:00:00+00:00,daily_dip,67.14267295577238,1.0250466681612291,1.57639799143768,0.1304858934169279,1,0,10.405888113149583,2.137081772596432,4,0.9823609226594301,0.253209774384382,5,0.0,16.43010769509715,29.57719386341087,102.47909280187778,0.6,0.005427408412483039,0.012211668928086838,0.005427408412483039,3.0,4.0,4.469204278432174,8.540654474945011,97.97453823650139,64.72241368327741,1,1,1,-1.2422164423123725,-0.4132485330218683,-1.0050154906226902,13.0,0,29281.0,29127.281360797184,29588.437278405632,-4.020332233000136,1.3401107443333786,-1.0,8,1
