time,open,high,low,close,tick_volume,spread,real_volume,body,body_abs,range,upper_wick,lower_wick,is_red,is_green,ret_1,ret_3,ret_5,ret_10,log_ret,rsi,atr,adx,ema_10,ema_20,ema_50,ema_100,ema_200,ema10_slope_5,ema20_slope_5,ema50_slope_5,dist_ema20_atr,dist_ema50_atr,dist_ema200_atr,rolling_red_ratio_5,rolling_red_ratio_10,rolling_green_ratio_5,rolling_vol_10,downside_vol_10,drawdown_pct,red_streak,green_streak,date,label,bear_window_id
2023-06-04 00:00:00+00:00,14546.0,14560.0,14500.0,14514.75,17848,0,21301,-31.25,31.25,60.0,14.0,14.75,1,0,-0.00493598642603732,0.003682190644124006,0.007916254361751918,0.04972066029036859,-0.004948208642753471,71.57440383109731,165.50639508775967,29.892465801046907,14357.399485539803,14112.08925309001,13647.842883409818,13189.665820754597,12811.254592477659,252.8792558039695,248.14317858565664,185.99132002723127,2.432901439829441,5.237907067763184,10.292625892909237,0.4,0.4,0.4,0.010344660769529534,,-0.14023604673547663,1,0,2023-06-04 00:00:00+00:00,OUTSIDE,
2023-06-05 00:00:00+00:00,14515.0,14673.25,14490.75,14544.25,783885,0,943984,29.25,29.25,182.5,129.0,24.25,0,1,0.0020324153016759716,-0.0014075078528639207,0.017899009693109758,0.04312199670085337,0.0020303527398777277,72.2302976999161,166.72022401006254,30.609035887391506,14391.372306350746,14153.247419462388,13682.996103668256,13216.489269848566,12828.498327875892,253.4012092941557,248.86763776797488,188.7269545359668,2.3452618472610283,5.165863358483504,10.291203015781411,0.2,0.4,0.6,0.010300798276340725,,-0.13848864932103244,0,1,2023-06-05 00:00:00+00:00,OUTSIDE,
2023-06-06 00:00:00+00:00,14544.5,14602.0,14483.0,14573.25,685287,0,824931,28.75,28.75,119.0,28.75,61.5,0,1,0.001993915121095924,-0.0009254974548820183,0.007727414168654745,0.01561057198111393,0.001991929910797552,72.89247534655102,163.31163658077236,31.210764379187378,14424.440977923337,14193.247665227875,13717.908021171463,13243.355818960474,12845.859041031357,227.64644396794574,235.80881512340602,185.70825043651712,2.3268539996791953,5.237483358422494,10.577268069408465,0.2,0.4,0.6,0.005660051192236671,,-0.1367708688119178,0,2,2023-06-06 00:00:00+00:00,OUTSIDE,
2023-06-07 00:00:00+00:00,14573.0,14653.5,14283.5,14307.5,925853,0,1113816,-265.5,265.5,370.0,80.5,24.0,1,0,-0.01823546566483114,-0.014278578687197507,-0.01766250708045114,-0.0060439751293897,-0.01840378111598895,59.006843826405046,178.07509111071718,30.279167424621765,14403.178981937275,14204.128839968078,13741.02927524317,13264.427980961256,12860.402732165374,139.48345415559197,188.85083273070086,168.33733865469367,0.5804919676702657,3.181077831961515,8.126331755938294,0.4,0.4,0.4,0.008415794833388892,,-0.15251225399458013,1,0,2023-06-07 00:00:00+00:00,OUTSIDE,
2023-06-08 00:00:00+00:00,14307.5,14505.0,14235.0,14478.25,796091,0,954290,170.75,170.75,270.0,26.75,72.5,0,1,0.011934300192206981,-0.004537875792839041,-0.007438257322570085,0.007936369806986088,0.011863647999140525,63.7809504062845,184.64115603138023,29.09502076626276,14416.82825794868,14230.235617113975,13769.939891900302,13288.464060546183,12876.500714929898,94.39555340003062,160.53170580396545,157.4809724329407,1.3432237330873016,3.836144244998766,8.674930982331375,0.4,0.3,0.6,0.009256692320637734,,-0.14239808082453465,0,1,2023-06-08 00:00:00+00:00,OUTSIDE,
2023-06-09 00:00:00+00:00,14479.25,14666.0,14438.25,14541.25,806157,0,978527,62.0,62.0,227.75,124.75,41.0,0,1,0.0043513546181341844,-0.0021958039558780396,0.001825728999810483,0.009756436296720628,0.004341914848577488,65.38285455573703,187.72035917199594,28.72935494681494,14439.4503928671,14259.856034531691,13800.187347119898,13313.271702911605,12893.065384433085,82.05090732729695,147.76678144168181,152.34446371008016,1.4990061105225463,3.947694624860134,8.779999265059956,0.2,0.3,0.8,0.009311946580370227,,-0.13866635075300981,0,2,2023-06-09 00:00:00+00:00,OUTSIDE,
2023-06-11 00:00:00+00:00,14538.0,14588.0,14531.75,14569.5,9769,25,11415,31.5,31.5,56.25,18.5,6.25,0,1,0.0019427490759047483,0.018312074087017294,0.0017360812692301941,0.019666165097805832,0.0019408643795184588,66.10674907624842,178.32961923113908,28.389808114470537,14463.095775982172,14289.345936004862,13830.356470762255,13338.147510774741,12909.746325881511,71.72346963142627,136.0985165424736,147.36036709399923,1.5709900868011215,4.14481639351069,9.307223787469795,0.2,0.2,0.8,0.008784084873470465,,-0.1369929956018896,0,3,2023-06-11 00:00:00+00:00,OUTSIDE,
2023-06-12 00:00:00+00:00,14570.25,14817.25,14555.5,14798.0,281227,0,334687,227.75,227.75,261.75,19.25,14.75,0,1,0.015683448299529834,0.022084851415053564,0.01542209184636234,0.02326867890606099,0.015561733975001601,71.32921948803465,184.2882178574863,28.966756640033438,14523.98745307632,14337.789180194875,13868.303275830402,13367.05548085841,12928.534919653835,99.54647515298348,144.5415149670007,150.39525465893894,2.4972340888391176,5.044797410155385,10.144246344559361,0.2,0.2,0.8,0.009290308285987767,,-0.12345806986627972,0,4,2023-06-12 00:00:00+00:00,OUTSIDE,
2023-06-13 00:00:00+00:00,14798.75,14946.25,14757.5,14898.25,268080,0,314477,99.5,99.5,188.75,48.0,41.25,0,1,0.0067745641302878745,0.024550846729132658,0.04128953346147135,0.022897749703908454,0.0067517198858730865,73.27487256951989,184.60691658195157,29.913428141322438,14592.035188880625,14391.166401128698,13908.693343444895,13397.376164405767,12948.134074682157,188.85620694335012,187.0375611606196,167.66406820172415,2.746828820176927,5.360344427375865,10.563612466015803,0.0,0.2,1.0,0.009270119121300395,,-0.11751988034770244,0,5,2023-06-13 00:00:00+00:00,OUTSIDE,
2023-06-14 00:00:00+00:00,14897.0,15037.5,14771.0,15008.25,171084,0,199094,111.25,111.25,266.5,29.25,126.0,0,1,0.007383417515480106,0.030114279831154223,0.03660663408906473,0.028896087202426868,0.007356293518414603,75.25885859532625,190.45642254038358,31.058802303497437,14667.710609084148,14449.93626768787,13951.813212329409,13429.27465619971,12968.632740605717,250.88235113546762,219.70065057389547,181.87332042910748,2.931451325532209,5.546868798538881,10.709102020236735,0.0,0.2,1.0,0.009400708159470427,,-0.11100416117519885,0,6,2023-06-14 00:00:00+00:00,OUTSIDE,
2023-06-15 00:00:00+00:00,15008.5,15230.0,14861.0,15152.5,132864,0,149766,144.0,144.0,369.0,77.5,147.5,0,1,0.009611380407442471,0.023955939991890718,0.04203558841227539,0.04393806300487446,0.009565484935656343,77.60658249680026,203.2095352160705,32.61600005958718,14755.85413470521,14516.847099336645,13998.898968708649,13463.39793033437,12990.362763087254,316.40374183811036,256.99106480495357,198.71162158875086,3.1280663084410514,5.676904039294907,10.63993987592053,0.0,0.1,1.0,0.009181019407017358,,-0.10245968398762018,0,7,2023-06-15 00:00:00+00:00,OUTSIDE,
2023-06-16 00:00:00+00:00,15152.5,15304.0,15108.25,15304.0,15392,0,18978,151.5,151.5,195.75,0.0,44.25,0,1,0.009998350107242926,0.027234742335509265,0.050413535124747,0.052237138388022686,0.009948697294648312,79.77705002067493,202.67671127206546,34.23123922204224,14855.517019304261,14591.814042256963,14050.07940130831,13499.845496070322,13013.384029126188,392.42124332208914,302.4681062521013,219.72293054605507,3.5139012927194466,6.186801585745461,11.301821292131473,0.0,0.1,1.0,0.009304158362248665,,-0.09348576167276279,0,8,2023-06-16 00:00:00+00:00,OUTSIDE,
2023-06-17 00:00:00+00:00,15301.5,15301.5,15301.5,15301.5,1,2000,2,0.0,0.0,0.0,0.0,0.0,0,0,-0.00016335598536332263,0.019539253410624235,0.03402486822543582,0.049971694714631365,-0.00016336932940497206,79.63987483937663,188.3783747526322,35.73110415860765,14936.604833976213,14659.403181089632,14099.154718904065,13535.52182288081,13036.15135221946,412.61738089989194,321.6140008947568,230.85144307366318,3.40854845867278,6.382607784331864,12.02552389973248,0.0,0.1,0.8,0.009408327056714872,,-0.09363384619941062,0,0,2023-06-17 00:00:00+00:00,OUTSIDE,
2023-06-18 00:00:00+00:00,15264.25,15282.0,15258.5,15263.5,12457,25,15150,-0.75,0.75,23.5,17.75,5.0,1,0,-0.002483416658497495,0.007325523840950421,0.024516302250264355,0.06681810239384944,-0.002486505452548471,77.45964956939902,177.9942051274442,36.760509816690444,14996.04031870781,14716.936211462047,14144.81531816273,13569.739212526732,13058.314025331705,404.00512982718465,325.7698103333496,236.12197471783475,3.0706830491847312,6.284950013042785,12.38908858347033,0.2,0.1,0.6,0.005613096451133996,,-0.09588473100445738,1,0,2023-06-18 00:00:00+00:00,OUTSIDE,
2023-06-19 00:00:00+00:00,15262.75,15266.5,15190.75,15207.75,149195,0,177199,-55.0,55.0,75.75,3.75,17.0,1,0,-0.003652504340419971,-0.006289205436487144,0.013292689021038528,0.05038592371315587,-0.0036591910214518464,74.2481887888931,170.69104761834103,37.1515103277286,15034.532988033661,14763.680381798995,14186.499031175956,13602.17506970442,13079.70144796522,366.8223789495132,313.7441141111249,234.68581884654668,2.601598762191258,5.983037675810182,12.467253448423484,0.4,0.2,0.4,0.006081979666998706,,-0.0991870159487035,2,0,2023-06-19 00:00:00+00:00,OUTSIDE,
2023-06-20 00:00:00+00:00,15207.5,15270.5,15086.5,15222.25,773110,0,870441,14.75,14.75,184.0,48.25,121.0,0,1,0.0009534612286499211,-0.005179230794366552,0.004603200791948536,0.046832287458093314,0.0009530069732122115,74.54380510184319,171.6416870741738,36.69900938843368,15068.66335384572,14807.35367877052,14227.11671622788,13634.255761393442,13101.020339030243,312.8092191405103,290.50657943387523,228.21774751923112,2.4172235096371755,5.7977365565165995,12.358475945608026,0.4,0.2,0.4,0.006210564143552766,,-0.09832812569414617,0,1,2023-06-20 00:00:00+00:00,OUTSIDE,
2023-06-21 00:00:00+00:00,15221.25,15233.25,14962.75,15001.25,838614,0,943825,-220.0,220.0,270.5,12.0,38.5,1,0,-0.01451822168207717,-0.01718151144888136,-0.019782409827496128,0.029633824084560167,-0.0146246423442431,62.72507625395959,178.70299514030427,35.40917389331273,15056.406380419225,14825.81999507809,14257.474884218944,13661.324954237136,13119.92809685084,200.88936111496332,234.00595282112772,207.3954829106333,0.9816847489555202,4.162074145411494,10.527646174436455,0.6,0.3,0.2,0.008701519846103024,,-0.11141879784981268,1,0,2023-06-21 00:00:00+00:00,OUTSIDE,
2023-06-22 00:00:00+00:00,15001.0,15198.25,14924.25,15182.0,875934,0,992629,181.0,181.0,274.0,16.25,76.75,0,1,0.012048995917006922,-0.0016932156301885382,-0.007809691860275136,0.025949452628733605,0.011976984631061782,67.29255510712971,185.50992405885398,33.95520671456702,15079.241583979365,14859.741900308749,14293.73077111232,13691.437331380954,13140.446225240385,142.63675000315197,200.33871921911668,194.57605220825462,1.7371474940015235,4.788257196449893,11.005091965386832,0.6,0.3,0.4,0.008181149289284059,,-0.10071228657317599,0,1,2023-06-22 00:00:00+00:00,OUTSIDE,
2023-06-23 00:00:00+00:00,15182.5,15183.0,14945.0,15015.75,882113,0,990946,-166.75,166.75,238.0,0.5,70.75,1,0,-0.010950467659069929,-0.013565668675787124,-0.01623153274150757,0.007886832346081007,-0.011010865356794852,60.00898815144978,189.25921519750727,32.60509433430314,15067.69765961948,14874.59981456506,14322.045250676541,13717.661344620934,13159.10596429272,71.65734091166996,157.66360310301206,177.22993251381195,0.7458035017615348,3.665368413366407,9.81005883264243,0.6,0.4,0.4,0.009052276619778503,,-0.11055990759525536,1,0,2023-06-23 00:00:00+00:00,OUTSIDE,
2023-06-24 00:00:00+00:00,15055.5,15055.5,15055.5,15055.5,3,725,3,0.0,0.0,0.0,0.0,0.0,0,0,0.0026472204185605808,0.0036163653028913334,-0.010011342900823617,0.003148268452351166,0.0026437227020466025,61.09331810434314,178.57998554054248,31.351418552629536,15065.479903325027,14891.8284036541,14350.80818202256,13744.153199182894,13177.975556687816,30.946915291366167,128.14802185510598,164.3091508466041,0.9165170209331285,3.946085088115634,10.51363307948043,0.4,0.4,0.4,0.00879110081751015,,-0.1082053636215552,0,0,2023-06-24 00:00:00+00:00,OUTSIDE,
2023-06-25 00:00:00+00:00,15021.25,15064.5,15014.5,15060.25,13580,25,15668,39.0,39.0,50.0,4.25,6.75,0,1,0.00031549931918561924,-0.008019365037544413,-0.010642316346138103,-0.006088104273222261,0.0003154495597410545,61.22860373276471,169.3957008590752,29.86952942815952,15064.529011811384,14907.868555687042,14378.629429786382,13770.214521971351,13196.704655626245,-4.134342034336441,100.51487691652255,151.51271355850258,0.8995591006157109,4.023836300194395,11.001137188977944,0.4,0.4,0.4,0.008174560423293412,,-0.10792400302092431,0,1,2023-06-25 00:00:00+00:00,OUTSIDE,
2023-06-26 00:00:00+00:00,15059.75,15112.5,14813.75,14853.25,906431,0,1034469,-206.5,206.5,298.75,52.75,39.5,1,0,-0.01374479175312493,-0.010821970264555558,-0.009865844512957245,-0.029453084161003673,-0.013840125977315765,52.638602280165905,178.63529365485556,28.31646585463636,15026.114646027494,14902.666788478753,14397.24200116731,13791.660769061027,13213.18769387872,-30.291734391730643,76.84679340066214,139.76711694836558,-0.276635078475769,2.552731823050331,9.181065357051294,0.4,0.5,0.4,0.008221505274610737,,-0.12018540182736304,1,0,2023-06-26 00:00:00+00:00,OUTSIDE,
2023-06-27 00:00:00+00:00,14853.0,15100.0,14823.25,15020.0,860892,0,970800,167.0,167.0,276.75,80.0,29.75,0,1,0.011226499251005606,-0.0023579422802297856,-0.010670530891845553,-0.018396889193869836,0.01116394981373503,57.77742649996157,185.64348696522302,26.874335393507707,15025.002892204313,14913.841380052205,14421.663883474474,13815.984318188532,13231.165925780426,-54.23869177505185,54.09947974345596,127.93311236215413,0.5718413378417206,3.223038557973294,9.63585689679854,0.4,0.5,0.4,0.009356173632703359,,-0.11030816389995413,0,1,2023-06-27 00:00:00+00:00,OUTSIDE,
2023-06-28 00:00:00+00:00,15020.5,15179.0,14981.5,15132.5,967542,0,1089349,112.0,112.0,197.5,46.5,39.0,0,1,0.0074900133155793025,0.004797397121561797,0.007775169405457527,-0.008582566252825385,0.00746210244771639,60.862751410693136,186.4903807534214,24.98108367365857,15044.547820894437,14934.666010523422,14449.53980961273,13842.053935650145,13250.084672787585,-23.149838725043082,60.066195958363096,127.4945589361887,1.0608267765732908,3.662173821663669,10.093900391041375,0.2,0.4,0.6,0.009800171370868556,,-0.10364436020080259,0,2,2023-06-28 00:00:00+00:00,OUTSIDE,
2023-06-29 00:00:00+00:00,15133.25,15163.0,14988.75,15077.0,871291,0,985483,-56.25,56.25,174.25,29.75,88.25,1,0,-0.0036676028415661976,0.015064043222863699,0.0014280495499983115,-0.00859759004454963,-0.003674344986922762,58.58822144042859,185.61606784246274,23.223064219512942,15050.448217095449,14948.22162856881,14474.146091588702,13866.508313162023,13268.262934749899,-15.031686229578554,56.39322491470921,123.33790956614212,0.6937889210134952,3.2478541077756056,9.74450696146211,0.4,0.4,0.6,0.009800653124622605,,-0.10693183669238404,1,0,2023-06-29 00:00:00+00:00,OUTSIDE,
2023-06-30 00:00:00+00:00,15076.75,15336.75,15060.0,15277.75,680004,0,775035,201.0,201.0,276.75,59.0,16.75,0,1,0.013314983086820886,0.017160452729693798,0.014441991334805282,0.0036459787482139294,0.013227117790153287,63.850667092171676,192.12563442514397,22.64699501865898,15091.775813987186,14979.605282990828,14505.659970349929,13894.453693099409,13288.257830921542,27.24680217580135,71.7367273037853,127.03054056354631,1.5518216395289801,4.018672635539914,10.355162521811238,0.4,0.4,0.6,0.010773708041053839,,-0.09504064920256483,0,1,2023-06-30 00:00:00+00:00,OUTSIDE,
2023-07-01 00:00:00+00:00,15317.5,15317.5,15317.5,15317.5,1,175,1,0.0,0.0,0.0,0.0,0.0,0,0,0.002601822912405405,0.012225342805220585,0.03125578577079091,0.02108157653528875,0.002598444030736502,64.8043820579914,181.2416605376337,22.112073617866017,15132.816575080424,15011.785732229795,14537.496834257776,13922.63282788952,13308.449295290484,106.7019290529297,109.11894375104202,140.2548330904665,1.6867770183926631,4.303663757154009,11.084927707845345,0.2,0.3,0.6,0.0094005152334473,,-0.09268610522886467,0,0,2023-07-01 00:00:00+00:00,OUTSIDE,
2023-07-02 00:00:00+00:00,15292.25,15322.75,15288.25,15311.25,11381,25,13521,19.0,19.0,34.5,11.5,4.0,0,1,-0.0004080300310103091,0.015536910525966618,0.01939081225033279,0.008513371097352174,-0.0004081132979134594,64.51616847437342,170.76011335637415,21.37420380445754,15165.25901597489,15040.3061386841,14567.84009565943,13950.13019763428,13328.377660511476,140.2561237705777,126.46475863189517,146.17621218495697,1.5866929108347665,4.353533677909212,11.612034570100658,0.2,0.3,0.6,0.008745685727986762,,-0.09305631654548419,0,1,2023-07-02 00:00:00+00:00,OUTSIDE,
2023-07-03 00:00:00+00:00,15311.5,15352.25,15267.75,15298.0,373015,0,421543,-13.5,13.5,84.5,40.75,30.25,1,0,-0.0008653767654502875,0.0013254569553762252,0.010936725590616314,0.01879692989028192,-0.0008657514200844929,63.86766596461172,164.59867668806172,20.88349905864892,15189.393740343092,15064.848411190376,14596.473817398277,13976.820688770234,13347.975892745193,144.84591944865497,130.18240066695398,146.93400778554678,1.4164851959987483,4.262040234571367,11.847143285060454,0.4,0.3,0.4,0.0077488385955578765,,-0.09384116453671754,1,0,2023-07-03 00:00:00+00:00,OUTSIDE,
2023-07-04 00:00:00+00:00,15297.75,15328.5,15294.75,15300.5,69115,0,80434,2.75,2.75,33.75,28.0,3.0,0,1,0.00016342005490921352,-0.001109841684348023,0.01482390395967359,0.016273122779050908,0.00016340670330627916,63.94131410799064,155.25234263891446,20.42784465182663,15209.594878462529,15087.291419648434,14624.082687304228,14003.032160279736,13367.403993314892,159.14666136708001,139.06979107962434,149.93659571552598,1.3733034666500694,4.35688957215275,12.45131618516764,0.2,0.3,0.6,0.00776073195261148,,-0.09369308001006971,0,1,2023-07-04 00:00:00+00:00,OUTSIDE,
2023-07-05 00:00:00+00:00,15301.0,15392.0,15215.5,15318.25,695414,0,788962,17.25,17.25,176.5,73.75,85.5,0,1,0.0011600928074246841,0.00045718017797380384,0.0026509139107526725,0.017131189721286244,0.0011594204197358238,64.49466728194818,156.7700324504206,19.287320290671943,15229.350355105706,15109.287474920013,14651.304934860926,14029.076077897958,13386.815396366486,137.57454111851985,129.68219192918514,145.64496451099694,1.3329239129045458,4.254289258694895,12.320177354331676,0.2,0.3,0.6,0.007749619806527488,,-0.09264167987087024,0,2,2023-07-05 00:00:00+00:00,OUTSIDE,
2023-07-06 00:00:00+00:00,15318.75,15319.75,15072.25,15186.25,848124,0,956867,-132.5,132.5,247.5,1.0,114.0,1,0,-0.00861717232712611,-0.007304876454438447,-0.008568630651215936,0.022419335835591525,-0.00865451483590185,57.4357938464547,163.25074441824768,18.679270368239553,15221.513926904667,15116.617239213345,14672.283172709516,14051.990412989087,13404.720218293189,88.69735182424301,104.83150698354984,134.78633845174045,0.42653870299210583,3.148327617874152,10.912843234224647,0.4,0.3,0.6,0.006696228460752904,,-0.10046054287787465,1,0,2023-07-06 00:00:00+00:00,OUTSIDE,
2023-07-07 00:00:00+00:00,15186.25,15320.0,15132.25,15152.0,906297,0,1033152,-34.25,34.25,187.75,133.75,19.75,1,0,-0.0022553296567618952,-0.009705565177608566,-0.010400849048901928,0.008788282290279614,-0.002257876743092524,55.73135083043158,165.0006912455157,18.11248429406688,15208.875031103817,15119.98702595493,14691.095597309144,14073.77278104871,13422.106086767884,43.61601512892594,79.68088727082977,123.25550164971355,0.19401721170631916,2.793348313947637,10.484161612741909,0.6,0.4,0.4,0.006014075680586461,,-0.10248930089294972,2,0,2023-07-07 00:00:00+00:00,OUTSIDE,
2023-07-08 00:00:00+00:00,15191.75,15191.75,15191.75,15191.75,1,125,1,0.0,0.0,0.0,0.0,0.0,0,0,0.002623416050686389,-0.008258123480162527,-0.006945352333638355,0.00391541384437466,0.0026199809013718323,57.314569015039034,156.05421329940745,17.58618293947797,15205.76138908494,15126.821594911604,14710.729103297022,14095.910943800222,13439.714483914473,16.367648741848825,61.97318372122754,114.25528589874557,0.41606313418673146,3.0823960887238924,11.227095244932933,0.4,0.4,0.4,0.005605872672539582,,-0.10013475691924956,0,0,2023-07-08 00:00:00+00:00,OUTSIDE,
2023-07-09 00:00:00+00:00,15157.25,15167.25,15112.0,15140.75,18115,0,20537,-16.5,16.5,55.25,10.0,28.75,1,0,-0.003357085260091819,-0.0029961313688369184,-0.01044083526682138,0.004228294753598094,-0.003362732914126809,54.615712299674385,150.60391234944979,17.684334833571818,15193.941136524041,15128.148109681928,14727.59266787361,14116.600826101207,13456.640210442687,-15.653741938487656,40.85669003349358,103.5099805693826,0.08367571679566714,2.7433373122985736,11.182377424894737,0.6,0.4,0.2,0.00558157868522962,,-0.1031556812628649,1,0,2023-07-09 00:00:00+00:00,OUTSIDE,
2023-07-10 00:00:00+00:00,15140.5,15180.0,15023.75,15152.5,894665,0,1014944,12.0,12.0,156.25,27.5,116.75,0,1,0.000776051384508758,3.299894403374637e-05,-0.010820426615311796,-0.008198196723994022,0.0007757504123357961,55.13982911630648,151.0072043244891,18.347692682759575,15186.40638442876,15130.467337331269,14744.255700506019,14137.113681029896,13473.514437204452,-42.943970676946265,21.17986241125618,92.95076564509327,0.14590471207841565,2.7034756475375357,11.118579211543377,0.6,0.4,0.2,0.0033505403537873023,,-0.10245968398762018,0,1,2023-07-10 00:00:00+00:00,OUTSIDE,
2023-07-11 00:00:00+00:00,15152.75,15241.0,15069.25,15224.5,818940,0,932332,71.75,71.75,171.75,16.5,83.5,0,1,0.004751691140075787,0.0021557753385883505,0.0025187258210552788,-0.006071486861432995,0.004740437490893257,58.31645812971402,152.4888325870256,18.342038025418507,15193.332496350802,15139.422829014005,14763.088810290097,14158.64608338574,13490.937179122817,-28.18143055386463,22.805589800660528,90.80563758058088,0.5579239446104418,3.0258687267906965,11.368457555000537,0.4,0.4,0.4,0.0036487848957772054,,-0.09819484962016323,0,2,2023-07-11 00:00:00+00:00,OUTSIDE,
2023-07-12 00:00:00+00:00,15224.0,15468.0,15214.75,15431.75,952313,0,1076779,207.75,207.75,253.25,36.25,9.25,0,1,0.013612926532891034,0.019219655565279048,0.018462909186905962,0.00787003020654753,0.013521103034328519,65.81940568061349,159.6860588308095,17.54742413218272,15236.681133377928,15167.263511965051,14789.310817729702,14183.856061932556,13510.248749479804,27.806102274111254,47.276486010121516,98.21522042055767,1.6562904111446406,4.0231388198451015,12.032993140347111,0.2,0.4,0.6,0.005773885768029762,,-0.08591864236105973,0,3,2023-07-12 00:00:00+00:00,OUTSIDE,
2023-07-13 00:00:00+00:00,15432.0,15701.5,15430.25,15672.5,772663,0,872620,240.5,240.5,271.25,29.0,1.75,0,1,0.015600952581528382,0.03431776934499253,0.03164546546645375,0.02448032422538904,0.015480508797461212,72.10150162089624,167.65491177146595,18.08672745161726,15315.920927309213,15215.381272730285,14823.945687622656,14213.334159716069,13531.763687295927,110.15953822427218,88.55967781868094,113.21658432563345,2.726545392793643,5.0613149558900306,12.768706207797583,0.2,0.3,0.8,0.007352913410384669,,-0.07165810244487558,0,4,2023-07-13 00:00:00+00:00,OUTSIDE,
2023-07-14 00:00:00+00:00,15672.5,15817.75,15618.25,15652.75,861245,0,981519,-19.75,19.75,199.5,145.25,34.5,1,0,-0.0012601690859785908,0.02812900259450224,0.03381602628667668,0.02302212346001764,-0.0012609637667324591,70.94948253380021,169.92956093064694,19.088537143698076,15377.162576889355,15257.035437232164,14856.447817519807,14241.837443682087,13552.868028715868,183.22144036531427,128.88732755023557,128.85514964619688,2.3286976121202287,4.686072147300999,12.357367133674602,0.2,0.4,0.8,0.007414986948110916,,-0.07282797020539322,1,0,2023-07-14 00:00:00+00:00,OUTSIDE,
2023-07-16 00:00:00+00:00,15650.25,15651.25,15621.25,15627.25,11773,25,13391,-23.0,23.0,30.0,1.0,6.0,1,0,-0.0016291067064893028,0.012668686312310662,0.03133146345487536,0.0201720170384998,-0.0016304351437934628,69.40749973524476,160.04173514988645,20.018789000630264,15422.633017454926,15292.293967019576,14886.67535408766,14269.271355688381,13573.50864534556,236.22663302616638,161.82662968830664,142.4196535816409,2.0929292766460117,4.627384508289404,12.832536167712854,0.4,0.5,0.6,0.0075134994069277865,,-0.07433843237720095,2,0,2023-07-16 00:00:00+00:00,OUTSIDE,
2023-07-17 00:00:00+00:00,15626.75,15847.0,15622.25,15779.25,701032,0,792459,152.5,152.5,224.75,67.75,4.5,0,1,0.00972659936969067,0.006811293667251528,0.03643797825872763,0.039048481356490194,0.009679600515642761,73.15303268281197,164.66375406775168,21.632308549032814,15487.472468826756,15338.67073206533,14921.678281378341,14299.171922902471,13595.456320516252,294.139972475954,199.2479030513241,158.58947108824395,2.675629924928057,5.208017535351507,13.262139514839529,0.4,0.4,0.6,0.006831487993127872,,-0.06533489315701402,0,1,2023-07-17 00:00:00+00:00,OUTSIDE,
2023-07-18 00:00:00+00:00,15779.25,15990.25,15693.75,15921.25,840775,0,956846,142.0,142.0,296.5,69.0,85.5,0,1,0.008999160289620889,0.01715353532126951,0.03172031687916155,0.0507688753959874,0.00895890915072961,76.09728679135814,174.08062877719797,23.57582125627281,15566.341110858255,15394.154471868631,14960.877172304681,14331.292280864798,13618.598546182757,329.65997748032714,226.89095990357964,171.5663545749794,3.0278815732334423,5.5168276587768945,13.227499636185005,0.4,0.3,0.6,0.00663888242297927,,-0.056923692043418406,0,2,2023-07-18 00:00:00+00:00,OUTSIDE,
2023-07-19 00:00:00+00:00,15921.0,16022.75,15801.5,15817.75,980100,0,1115336,-103.25,103.25,221.25,101.75,16.25,1,0,-0.00650074585852245,0.012190244604777023,0.00926782580953911,0.04120657593759769,-0.006521967728868816,70.06581984017052,177.44986957882668,25.47497523412828,15612.051817974936,15434.496903119238,14994.480028292734,14360.727087184307,13640.48065020084,296.1308906657232,219.11563038895292,170.53434067007765,2.159782353125449,4.639450982191644,12.269771485134708,0.6,0.4,0.4,0.007561105774991211,,-0.06305439144663771,1,0,2023-07-19 00:00:00+00:00,OUTSIDE,
2023-07-20 00:00:00+00:00,15817.5,15864.75,15507.75,15540.75,1045955,0,1190889,-276.75,276.75,357.0,47.25,33.0,1,0,-0.017511972309588897,-0.015114786824468873,-0.0071552922010509334,0.02641877053646624,-0.017667120869798936,57.03628007708352,190.27487889462478,25.08213492316378,15599.087851070402,15444.61624567931,15015.902380124391,14384.093877537092,13659.38880293516,221.92527418104692,187.5808084471464,159.45456260458377,0.505236187137081,2.758365281453009,9.887596344795192,0.6,0.4,0.4,0.010057685607656906,,-0.0794621569992151,2,0,2023-07-20 00:00:00+00:00,PRE_BEAR,8.0
2023-07-21 00:00:00+00:00,15540.25,15679.75,15482.5,15515.25,1017189,0,1137506,-25.0,25.0,197.25,139.5,32.75,1,0,-0.001640847449447369,-0.025500510324252157,-0.007166967956614201,0.023939943903646288,-0.0016421951140337399,56.003791180663576,190.77310183072302,24.56078652194676,15583.844605421238,15451.343269900328,15035.484639727356,14406.493008674972,13677.855083502971,161.21158796631244,159.0493028807523,148.8092856396961,0.33498815863662956,2.514848035014653,9.631310173524296,0.6,0.5,0.4,0.010135381982900944,,-0.08097261917102283,3,0,2023-07-21 00:00:00+00:00,PRE_BEAR,8.0
