regime_mode,daily_ma_len,daily_rsi_len,daily_rsi_bull_min,daily_rsi_bear_max,z_window,z_long_entry,z_short_entry,h1_rsi_len,h1_rsi_long_max,h1_rsi_short_min,atr_len,stop_atr_mult,tp_atr_mult,max_hold_bars,min_reentry_gap_bars,use_vwap_filter,vwap_buffer_atr,n_trades,win_rate,avg_win_points,avg_loss_points,profit_factor,expectancy_points,median_hold_hours,mean_hold_hours,pct_stop,pct_target,pct_reverse,total_points,max_drawdown_points,run_id
both,100,10,52,48,24,-1.25,1.25,10,38,62,14,2.0,3.2,24,4,True,0.1,534,0.5842696629213483,167.59696539605386,-98.98423735849771,2.3795877746077894,56.77107211607174,13.0,15.831460674157304,0.3707865168539326,0.48314606741573035,0.0,30315.75250998231,-793.4269465049147,42
both,100,10,52,48,24,-1.25,1.25,10,38,62,14,2.0,3.2,24,8,False,0.1,479,0.5949895615866388,164.07508985300794,-98.86393634503727,2.4380796109841514,57.582039576555374,12.0,15.473903966597078,0.36116910229645094,0.4989561586638831,0.0,27581.796957170023,-793.4269465049147,43
both,100,10,52,48,24,-1.25,1.25,10,38,62,14,2.0,3.2,24,8,True,0.1,479,0.5949895615866388,164.07508985300794,-98.85809706224099,2.4382236218113014,57.58440454704072,12.0,15.4321503131524,0.36116910229645094,0.4989561586638831,0.0,27582.929778032503,-793.4269465049147,44
both,100,10,52,48,24,-1.25,1.25,10,38,62,14,2.0,3.2,36,4,False,0.1,524,0.5725190839694656,178.27288081383574,-103.61378099635252,2.304310490579771,57.771712406427014,13.0,17.803435114503817,0.4026717557251908,0.5248091603053435,0.0,30272.377300967757,-737.021948727448,45
both,100,10,52,48,24,-1.25,1.25,10,38,62,14,2.0,3.2,36,4,True,0.1,524,0.5725190839694656,178.27288081383574,-103.60872376035933,2.3044229660695708,57.77387427830198,13.0,17.765267175572518,0.4026717557251908,0.5248091603053435,0.0,30273.510121830237,-737.021948727448,46
both,100,10,52,48,24,-1.25,1.25,10,38,62,14,2.0,3.2,36,8,False,0.1,470,0.5787234042553191,178.0083978578765,-103.64121533822826,2.359455050564994,59.35600761781534,12.0,17.068085106382977,0.4,0.5361702127659574,0.0,27897.32358037321,-594.7728396811035,47
both,100,10,52,48,24,-1.25,1.25,10,38,62,14,2.0,3.2,36,8,True,0.1,470,0.5787234042553191,178.0083978578765,-103.63549402074102,2.3595853070139907,59.35841787496956,12.0,17.025531914893616,0.4,0.5361702127659574,0.0,27898.456401235693,-594.7728396811035,48
both,100,10,52,48,24,-1.25,1.25,10,38,62,14,2.2,2.8,24,4,False,0.1,534,0.6254681647940075,151.5341538604885,-110.43222541944739,2.291559696328015,53.419405066505014,12.0,15.08052434456929,0.3352059925093633,0.5543071161048689,0.0,28525.962305513676,-833.3446411554032,49
both,100,10,52,48,24,-1.25,1.25,10,38,62,14,2.2,2.8,24,4,True,0.1,534,0.6254681647940075,151.5341538604885,-110.42599490470374,2.2916889919389463,53.421738592626234,12.0,15.043071161048688,0.3352059925093633,0.5543071161048689,0.0,28527.208408462408,-833.3446411554032,50
both,100,10,52,48,24,-1.25,1.25,10,38,62,14,2.2,2.8,24,8,False,0.1,485,0.6329896907216495,148.3151148786845,-110.73550394426556,2.310026166001426,53.24086714572552,11.0,13.977319587628866,0.32989690721649484,0.5670103092783505,0.0,25821.820565676877,-833.3446411554032,51
both,100,10,52,48,24,-1.25,1.25,10,38,62,14,2.2,2.8,24,8,True,0.1,485,0.6329896907216495,148.3151148786845,-110.72850336590194,2.3101722125811732,53.24343643015588,11.0,13.936082474226804,0.32989690721649484,0.5670103092783505,0.0,25823.0666686256,-833.3446411554032,52
both,100,10,52,48,24,-1.25,1.25,10,38,62,14,2.2,2.8,36,4,False,0.1,525,0.6133333333333333,160.89989753443203,-114.39693999018613,2.2310083394317775,54.451787024913,12.0,16.297142857142855,0.36,0.5885714285714285,0.0,28587.188188079326,-733.9700992722101,53
