time,open,high,low,close,tick_volume,spread,real_volume
2023-08-24 00:00:00+00:00,15295.0,15378.0,14777.0,14813.25,1307361,0,1506156
2023-08-25 00:00:00+00:00,14813.25,15009.25,14713.0,14931.5,1402519,0,1567700
2023-08-26 00:00:00+00:00,14971.25,14971.25,14971.25,14971.25,8,425,8
2023-08-27 00:00:00+00:00,14953.25,14990.25,14942.75,14970.25,16746,25,19232
2023-08-28 00:00:00+00:00,14970.5,15087.0,14933.5,15056.75,1021355,0,1161076
2023-08-29 00:00:00+00:00,15057.25,15403.5,15010.25,15395.0,904735,0,1021510
2023-08-30 00:00:00+00:00,15394.75,15484.75,15321.5,15463.5,978934,0,1110857
2023-08-31 00:00:00+00:00,15463.5,15567.0,15418.75,15496.5,993142,0,1119495
2023-09-01 00:00:00+00:00,15497.0,15621.5,15413.75,15472.5,945391,0,1055045
2023-09-02 00:00:00+00:00,15512.25,15512.25,15512.25,15512.25,1,425,1
2023-09-03 00:00:00+00:00,15478.0,15486.75,15461.0,15476.5,7107,0,8292
2023-09-04 00:00:00+00:00,15476.5,15538.75,15471.25,15486.5,151627,0,170082
2023-09-05 00:00:00+00:00,15486.0,15547.25,15378.75,15482.25,900257,0,996005
2023-09-06 00:00:00+00:00,15482.25,15493.0,15270.75,15351.25,910308,0,1021501
2023-09-07 00:00:00+00:00,15350.5,15355.75,15117.75,15240.75,1035265,0,1159807
2023-09-08 00:00:00+00:00,15240.5,15350.75,15183.0,15275.0,906401,0,1019387
2023-09-10 00:00:00+00:00,15268.25,15285.75,15258.5,15284.0,8849,25,10368
2023-09-11 00:00:00+00:00,15284.25,15458.25,15258.0,15421.0,393212,0,449771
2023-09-12 00:00:00+00:00,15420.5,15441.0,15249.75,15270.75,252432,0,284288
2023-09-13 00:00:00+00:00,15270.25,15384.5,15172.75,15344.5,214615,0,238282
2023-09-14 00:00:00+00:00,15344.5,15478.0,15297.0,15444.5,126297,0,141584
2023-09-15 00:00:00+00:00,15444.0,15484.25,15360.25,15381.75,14010,25,17403
2023-09-16 00:00:00+00:00,15383.25,15383.25,15383.25,15383.25,1,3400,1
2023-09-17 00:00:00+00:00,15618.5,15651.5,15615.75,15650.0,11023,25,12646
2023-09-18 00:00:00+00:00,15649.75,15697.5,15567.25,15661.25,859074,0,974299
2023-09-19 00:00:00+00:00,15661.25,15679.25,15485.25,15620.25,899599,0,1052234
2023-09-20 00:00:00+00:00,15620.25,15673.25,15345.5,15350.5,1045408,0,1192478
2023-09-21 00:00:00+00:00,15349.75,15371.5,15075.25,15088.25,1109298,0,1252233
2023-09-22 00:00:00+00:00,15088.5,15264.0,15072.5,15113.75,983502,0,1121176
2023-09-23 00:00:00+00:00,14877.0,14877.0,14877.0,14877.0,4,250,4
2023-09-24 00:00:00+00:00,15120.75,15151.75,15114.75,15134.5,14770,0,17258
2023-09-25 00:00:00+00:00,15134.5,15192.75,15019.25,15168.5,1041733,0,1162970
2023-09-26 00:00:00+00:00,15168.25,15169.75,14903.0,14976.0,1100027,0,1260575
2023-09-27 00:00:00+00:00,14975.75,15058.0,14824.0,15011.75,1181354,0,1373198
2023-09-28 00:00:00+00:00,15011.5,15184.75,14893.0,15104.25,1267988,0,1426330
2023-09-29 00:00:00+00:00,15104.0,15297.5,15047.75,15128.75,1298137,0,1460046
2023-09-30 00:00:00+00:00,14892.0,14892.0,14892.0,14892.0,3,75,3
2023-10-01 00:00:00+00:00,15199.5,15244.0,15171.25,15190.25,32712,0,36732
2023-10-02 00:00:00+00:00,15190.25,15283.0,15061.5,15230.5,1368418,0,1533927
2023-10-03 00:00:00+00:00,15230.75,15267.75,14888.25,14952.75,1334784,0,1495892
2023-10-04 00:00:00+00:00,14953.0,15192.5,14826.0,15151.75,1356133,0,1522071
2023-10-05 00:00:00+00:00,15151.0,15195.5,14952.75,15088.5,1187783,0,1355891
2023-10-06 00:00:00+00:00,15088.5,15397.25,14897.0,15378.25,1359238,0,1570989
2023-10-08 00:00:00+00:00,15312.75,15312.75,15227.25,15264.75,32707,0,40390
2023-10-09 00:00:00+00:00,15264.25,15449.5,15186.0,15436.0,938050,0,1094370
2023-10-10 00:00:00+00:00,15436.25,15620.25,15409.75,15524.25,1022534,0,1162106
2023-10-11 00:00:00+00:00,15524.5,15654.25,15489.75,15651.25,1028681,0,1168238
2023-10-12 00:00:00+00:00,15651.75,15706.25,15453.0,15567.25,1179017,0,1325405
2023-10-13 00:00:00+00:00,15567.75,15603.75,15298.75,15343.5,1291826,0,1486916
2023-10-14 00:00:00+00:00,15106.75,15106.75,15106.75,15106.75,3,275,3
2023-10-15 00:00:00+00:00,15356.5,15403.0,15355.0,15403.0,20655,0,24388
2023-10-16 00:00:00+00:00,15403.0,15574.75,15319.75,15527.0,1048454,0,1199241
2023-10-17 00:00:00+00:00,15526.75,15546.0,15286.75,15447.75,1167079,0,1308162
2023-10-18 00:00:00+00:00,15446.75,15465.5,15215.75,15274.5,1399844,0,1575661
2023-10-19 00:00:00+00:00,15274.5,15374.75,15057.75,15080.0,1806697,0,1982163
2023-10-20 00:00:00+00:00,15080.0,15124.5,14881.75,14885.0,1305320,0,1452234
2023-10-22 00:00:00+00:00,14916.75,14947.75,14899.25,14946.75,17606,0,20774
2023-10-23 00:00:00+00:00,14946.5,15091.0,14751.0,14999.5,1235458,0,1371410
2023-10-24 00:00:00+00:00,14998.5,15186.75,14942.5,15052.0,1215849,0,1363182
2023-10-25 00:00:00+00:00,15052.0,15053.75,14568.25,14586.75,1288993,0,1428854
2023-10-26 00:00:00+00:00,14587.0,14696.0,14373.25,14551.75,1586725,0,1777495
2023-10-27 00:00:00+00:00,14551.75,14644.25,14446.25,14507.75,1303991,0,1443309
2023-10-28 00:00:00+00:00,14271.0,14271.0,14271.0,14271.0,2,125,2
2023-10-29 00:00:00+00:00,14565.75,14582.5,14539.0,14568.75,20428,25,24059
2023-10-30 00:00:00+00:00,14567.5,14713.0,14543.0,14634.75,1061470,0,1178609
2023-10-31 00:00:00+00:00,14635.0,14740.25,14548.0,14690.0,1120377,0,1251179
2023-11-01 00:00:00+00:00,14689.75,15033.5,14647.75,15029.5,1156546,0,1297200
2023-11-02 00:00:00+00:00,15029.75,15252.5,15013.5,15180.25,920981,0,1044894
