time,open,high,low,close,tick_volume,spread,real_volume
2020-12-04 00:00:00+00:00,12422.5,12433.75,12418.25,12429.25,5389,25,5896
2020-12-04 01:00:00+00:00,12429.25,12435.5,12416.25,12422.0,5829,25,6423
2020-12-04 02:00:00+00:00,12422.0,12430.25,12411.25,12428.75,5169,25,5627
2020-12-04 03:00:00+00:00,12428.5,12430.25,12424.0,12426.75,2299,25,2436
2020-12-04 04:00:00+00:00,12426.5,12432.0,12425.5,12428.75,1816,25,2018
2020-12-04 05:00:00+00:00,12429.0,12449.25,12428.5,12444.75,5686,25,6366
2020-12-04 06:00:00+00:00,12445.0,12447.25,12438.0,12443.25,3266,25,3689
2020-12-04 07:00:00+00:00,12443.5,12446.0,12437.0,12440.75,4255,25,4538
2020-12-04 08:00:00+00:00,12440.5,12456.75,12438.25,12445.0,9984,25,10932
2020-12-04 09:00:00+00:00,12445.25,12450.25,12437.5,12439.5,8924,25,9530
2020-12-04 10:00:00+00:00,12439.75,12445.5,12435.0,12442.5,6926,25,7204
2020-12-04 11:00:00+00:00,12442.75,12452.0,12442.0,12445.75,7491,25,7828
2020-12-04 12:00:00+00:00,12445.75,12446.75,12424.0,12429.25,10167,25,10843
2020-12-04 13:00:00+00:00,12429.25,12441.0,12408.25,12414.25,21101,25,22939
2020-12-04 14:00:00+00:00,12414.0,12445.25,12384.5,12442.5,91638,25,98303
2020-12-04 15:00:00+00:00,12442.5,12457.75,12410.0,12435.0,97696,25,111862
2020-12-04 16:00:00+00:00,12435.25,12466.25,12418.0,12448.25,64628,25,76659
2020-12-04 17:00:00+00:00,12448.25,12465.75,12441.0,12464.75,37793,25,44937
2020-12-04 18:00:00+00:00,12465.0,12468.75,12439.25,12442.25,31664,25,37830
2020-12-04 19:00:00+00:00,12442.0,12454.75,12428.25,12453.5,36034,25,42769
2020-12-04 20:00:00+00:00,12453.5,12465.75,12433.0,12465.25,49906,25,58315
2020-12-04 21:00:00+00:00,12465.0,12471.5,12442.25,12447.0,9763,25,11130
2020-12-06 23:00:00+00:00,12459.75,12505.0,12458.5,12481.25,13445,0,15018
2020-12-07 00:00:00+00:00,12481.5,12490.5,12462.25,12483.0,9447,25,10260
2020-12-07 01:00:00+00:00,12482.75,12489.0,12464.0,12470.75,9581,25,10517
2020-12-07 02:00:00+00:00,12470.75,12472.75,12453.0,12458.25,7001,25,7590
2020-12-07 03:00:00+00:00,12458.5,12462.0,12447.5,12448.25,5742,25,6298
2020-12-07 04:00:00+00:00,12448.75,12457.0,12446.0,12454.75,3665,25,4016
2020-12-07 05:00:00+00:00,12454.5,12458.0,12447.0,12449.75,3511,25,3955
2020-12-07 06:00:00+00:00,12450.0,12464.75,12447.75,12459.75,4177,25,4721
2020-12-07 07:00:00+00:00,12460.0,12467.75,12452.5,12465.75,4660,25,5120
2020-12-07 08:00:00+00:00,12465.5,12466.75,12411.0,12426.25,20738,25,22842
2020-12-07 09:00:00+00:00,12426.25,12444.0,12416.5,12436.25,11990,25,12973
2020-12-07 10:00:00+00:00,12436.0,12459.0,12434.75,12449.5,7423,25,8117
2020-12-07 11:00:00+00:00,12449.75,12461.0,12445.0,12456.75,7843,25,8468
2020-12-07 12:00:00+00:00,12456.75,12462.25,12446.75,12456.5,6777,25,7358
2020-12-07 13:00:00+00:00,12456.5,12469.5,12453.5,12469.0,11934,25,12719
2020-12-07 14:00:00+00:00,12469.0,12524.5,12462.0,12520.5,85044,25,101793
2020-12-07 15:00:00+00:00,12521.0,12537.75,12512.25,12524.25,80381,25,96578
2020-12-07 16:00:00+00:00,12524.0,12548.25,12518.0,12527.75,63549,25,75931
2020-12-07 17:00:00+00:00,12527.75,12528.5,12507.25,12508.75,39242,25,47036
2020-12-07 18:00:00+00:00,12508.75,12511.0,12483.0,12505.5,47687,25,57491
2020-12-07 19:00:00+00:00,12505.5,12524.5,12490.5,12518.0,36794,25,44071
2020-12-07 20:00:00+00:00,12518.0,12536.0,12488.0,12532.25,57318,25,67323
2020-12-07 21:00:00+00:00,12532.75,12538.5,12499.75,12507.75,10881,0,12163
2020-12-07 22:00:00+00:00,12508.25,12508.25,12508.25,12508.25,1,275,10
2020-12-07 23:00:00+00:00,12510.75,12525.0,12507.5,12511.0,5074,25,5634
2020-12-08 00:00:00+00:00,12511.5,12513.0,12495.5,12510.5,8458,25,9220
2020-12-08 01:00:00+00:00,12510.75,12519.5,12496.0,12501.5,8015,25,8799
2020-12-08 02:00:00+00:00,12501.25,12505.0,12496.5,12501.75,3467,25,3750
2020-12-08 03:00:00+00:00,12501.25,12503.75,12490.75,12499.25,4062,25,4461
2020-12-08 04:00:00+00:00,12499.25,12505.5,12498.75,12503.25,2756,25,2981
2020-12-08 05:00:00+00:00,12503.25,12515.25,12503.0,12512.75,4214,25,4747
2020-12-08 06:00:00+00:00,12512.75,12520.5,12499.5,12506.0,4768,25,5574
2020-12-08 07:00:00+00:00,12506.0,12518.5,12495.0,12512.75,6128,25,6827
2020-12-08 08:00:00+00:00,12512.5,12528.0,12509.25,12523.25,7443,25,7982
2020-12-08 09:00:00+00:00,12523.5,12535.5,12512.25,12523.0,12459,25,13420
2020-12-08 10:00:00+00:00,12522.25,12531.25,12518.5,12525.5,6113,25,6486
2020-12-08 11:00:00+00:00,12525.5,12526.25,12463.5,12469.5,25050,25,27320
2020-12-08 12:00:00+00:00,12469.75,12491.5,12468.75,12489.5,15284,25,16423
2020-12-08 13:00:00+00:00,12489.5,12504.25,12484.25,12503.0,15627,25,17041
2020-12-08 14:00:00+00:00,12503.0,12523.5,12460.25,12487.25,107671,25,125564
2020-12-08 15:00:00+00:00,12487.75,12504.75,12438.5,12493.75,114426,25,138096
2020-12-08 16:00:00+00:00,12493.75,12523.0,12480.25,12520.75,68730,25,83227
2020-12-08 17:00:00+00:00,12521.0,12537.75,12514.75,12537.0,47380,25,56940
2020-12-08 18:00:00+00:00,12537.0,12571.75,12533.0,12566.0,44060,25,52637
2020-12-08 19:00:00+00:00,12566.0,12588.25,12559.75,12577.25,43682,25,51952
2020-12-08 20:00:00+00:00,12577.5,12585.5,12567.25,12573.0,48749,25,57720
2020-12-08 21:00:00+00:00,12572.75,12586.75,12571.25,12584.0,8435,0,9947
2020-12-08 22:00:00+00:00,12593.5,12593.5,12593.5,12593.5,1,175,47
2020-12-08 23:00:00+00:00,12593.75,12610.75,12576.75,12584.0,9136,25,10150
2020-12-09 00:00:00+00:00,12584.25,12601.75,12581.5,12593.5,9574,25,10290
2020-12-09 01:00:00+00:00,12593.5,12596.75,12570.0,12574.0,10253,25,11159
2020-12-09 02:00:00+00:00,12574.0,12583.0,12574.0,12577.75,3634,25,4108
2020-12-09 03:00:00+00:00,12578.5,12585.5,12576.5,12578.0,3072,25,3420
2020-12-09 04:00:00+00:00,12578.0,12585.75,12577.75,12585.5,2052,25,2395
2020-12-09 05:00:00+00:00,12585.5,12588.25,12576.0,12582.75,2842,25,3162
2020-12-09 06:00:00+00:00,12583.25,12589.5,12580.25,12582.5,3063,25,3279
2020-12-09 07:00:00+00:00,12582.75,12587.0,12576.25,12582.0,3510,25,3905
2020-12-09 08:00:00+00:00,12582.0,12584.5,12563.5,12569.25,12351,25,13364
2020-12-09 09:00:00+00:00,12570.0,12579.0,12566.25,12577.0,5235,25,5698
2020-12-09 10:00:00+00:00,12577.25,12579.25,12562.0,12573.0,7308,25,7807
2020-12-09 11:00:00+00:00,12573.0,12573.0,12560.5,12563.5,4369,25,4752
2020-12-09 12:00:00+00:00,12563.5,12569.75,12551.5,12559.75,9000,25,9925
2020-12-09 13:00:00+00:00,12559.75,12568.25,12555.75,12564.0,9568,25,10564
2020-12-09 14:00:00+00:00,12564.0,12577.25,12524.0,12572.0,90349,25,106996
2020-12-09 15:00:00+00:00,12572.5,12573.0,12502.25,12551.5,126707,25,151370
2020-12-09 16:00:00+00:00,12551.5,12553.25,12503.5,12526.25,88083,25,105738
2020-12-09 17:00:00+00:00,12526.5,12527.25,12392.0,12429.75,113096,25,136195
2020-12-09 18:00:00+00:00,12429.75,12438.25,12269.5,12275.25,201280,25,231460
2020-12-09 19:00:00+00:00,12275.5,12344.0,12270.75,12308.75,184548,25,203148
2020-12-09 20:00:00+00:00,12308.5,12326.25,12242.5,12296.5,163058,25,188899
2020-12-09 21:00:00+00:00,12296.25,12308.0,12270.25,12287.75,17177,0,19032
2020-12-09 22:00:00+00:00,12280.0,12280.0,12280.0,12280.0,1,275,26
2020-12-09 23:00:00+00:00,12280.0,12308.25,12278.5,12300.0,6757,25,7704
2020-12-10 00:00:00+00:00,12300.0,12309.25,12294.5,12297.5,5459,25,5913
2020-12-10 01:00:00+00:00,12297.25,12300.75,12270.0,12286.5,12284,25,13488
2020-12-10 02:00:00+00:00,12286.25,12297.25,12284.75,12293.75,3773,25,4104
2020-12-10 03:00:00+00:00,12294.0,12297.0,12252.5,12261.25,11631,25,12651
2020-12-10 04:00:00+00:00,12261.5,12280.75,12259.0,12278.5,4880,25,5436
2020-12-10 05:00:00+00:00,12278.5,12279.0,12257.0,12259.0,6314,25,6950
2020-12-10 06:00:00+00:00,12258.75,12265.25,12239.5,12250.5,8281,25,9023
2020-12-10 07:00:00+00:00,12250.75,12264.75,12241.25,12258.75,8044,25,9010
2020-12-10 08:00:00+00:00,12259.0,12290.75,12248.25,12281.0,18699,25,20128
2020-12-10 09:00:00+00:00,12281.5,12303.25,12279.0,12295.0,11477,25,12413
2020-12-10 10:00:00+00:00,12295.5,12312.75,12292.75,12296.75,8914,25,9856
2020-12-10 11:00:00+00:00,12297.25,12304.0,12279.5,12283.75,9440,25,10602
2020-12-10 12:00:00+00:00,12283.75,12292.25,12219.0,12233.5,34010,25,37461
2020-12-10 13:00:00+00:00,12233.75,12257.0,12189.5,12193.5,46089,25,50049
2020-12-10 14:00:00+00:00,12193.75,12320.75,12154.0,12311.25,178983,25,191377
2020-12-10 15:00:00+00:00,12310.75,12372.25,12287.0,12364.5,145188,25,162195
2020-12-10 16:00:00+00:00,12364.5,12385.0,12309.5,12318.0,115256,25,145387
2020-12-10 17:00:00+00:00,12317.75,12348.5,12288.25,12298.75,93598,25,118800
2020-12-10 18:00:00+00:00,12298.5,12351.25,12294.0,12328.75,73735,25,93630
2020-12-10 19:00:00+00:00,12328.5,12336.0,12293.0,12298.75,56356,25,70158
2020-12-10 20:00:00+00:00,12299.25,12366.25,12297.0,12333.5,46325,25,52146
2020-12-10 21:00:00+00:00,12333.75,12340.0,12320.75,12326.5,6441,0,7303
2020-12-10 22:00:00+00:00,12329.75,12329.75,12328.0,12328.0,3,450,18
2020-12-10 23:00:00+00:00,12331.0,12348.25,12311.0,12340.0,2758,25,3335
2020-12-11 00:00:00+00:00,12341.0,12350.5,12323.5,12331.0,2859,25,3511
2020-12-11 01:00:00+00:00,12330.75,12338.5,12315.75,12321.75,3566,25,4257
2020-12-11 02:00:00+00:00,12321.75,12323.25,12297.5,12304.25,4728,25,5448
2020-12-11 03:00:00+00:00,12304.0,12307.5,12294.0,12306.0,3570,25,4172
2020-12-11 04:00:00+00:00,12306.25,12315.0,12301.0,12311.25,2404,25,2753
2020-12-11 05:00:00+00:00,12311.5,12313.75,12300.0,12303.0,2707,25,3170
2020-12-11 06:00:00+00:00,12303.0,12316.0,12292.0,12310.5,3216,25,3774
2020-12-11 07:00:00+00:00,12311.0,12322.75,12305.25,12312.5,3560,25,4247
2020-12-11 08:00:00+00:00,12312.0,12317.0,12248.0,12268.25,15857,25,17830
2020-12-11 09:00:00+00:00,12267.75,12285.75,12256.75,12260.75,6328,25,7511
2020-12-11 10:00:00+00:00,12260.75,12273.25,12220.0,12222.75,7792,25,8918
2020-12-11 11:00:00+00:00,12222.75,12239.0,12199.0,12237.0,12440,25,14100
2020-12-11 12:00:00+00:00,12238.25,12254.0,12230.5,12251.75,6619,25,7469
2020-12-11 13:00:00+00:00,12252.25,12269.0,12244.0,12263.75,6743,25,7748
2020-12-11 14:00:00+00:00,12263.75,12290.5,12210.5,12252.5,57313,25,64114
2020-12-11 15:00:00+00:00,12252.0,12295.75,12234.0,12248.0,52988,25,58699
2020-12-11 16:00:00+00:00,12248.25,12266.5,12188.75,12215.5,36620,25,41317
2020-12-11 17:00:00+00:00,12215.25,12230.0,12170.25,12208.5,31905,25,36169
2020-12-11 18:00:00+00:00,12208.75,12280.5,12207.0,12266.75,26642,25,30190
2020-12-11 19:00:00+00:00,12267.25,12299.5,12257.75,12281.75,25722,25,28486
2020-12-11 20:00:00+00:00,12281.5,12314.75,12266.0,12310.25,28691,25,32198
2020-12-11 21:00:00+00:00,12310.5,12315.75,12288.5,12304.25,5020,0,5809
2020-12-12 02:00:00+00:00,12304.25,12304.25,12304.25,12304.25,1,0,1
2020-12-12 10:00:00+00:00,12304.25,12304.25,12304.25,12304.25,1,0,1
2020-12-12 20:00:00+00:00,12304.25,12304.25,12304.25,12304.25,1,0,1
2020-12-13 01:00:00+00:00,12304.25,12304.25,12304.25,12304.25,1,0,1
2020-12-13 20:00:00+00:00,12304.25,12304.25,12304.25,12304.25,2,0,2
2020-12-13 23:00:00+00:00,12328.75,12381.0,12328.75,12353.0,5494,0,6592
2020-12-14 00:00:00+00:00,12353.5,12356.75,12343.0,12348.75,2538,25,2801
2020-12-14 01:00:00+00:00,12348.25,12360.0,12347.75,12350.75,2163,25,2424
2020-12-14 02:00:00+00:00,12351.25,12354.75,12348.5,12352.0,1126,25,1187
2020-12-14 03:00:00+00:00,12352.25,12356.5,12348.25,12354.75,1216,25,1317
2020-12-14 04:00:00+00:00,12355.0,12356.5,12352.5,12355.25,722,25,823
2020-12-14 05:00:00+00:00,12355.0,12355.5,12322.5,12325.75,3658,25,4088
2020-12-14 06:00:00+00:00,12325.75,12341.5,12324.5,12336.5,2334,25,2542
2020-12-14 07:00:00+00:00,12337.5,12371.75,12337.25,12364.75,5131,25,5662
2020-12-14 08:00:00+00:00,12363.25,12364.25,12335.25,12347.25,6922,25,7428
2020-12-14 09:00:00+00:00,12348.0,12356.75,12341.25,12356.0,3103,25,3289
2020-12-14 10:00:00+00:00,12355.75,12361.5,12346.75,12355.75,3226,25,3509
2020-12-14 11:00:00+00:00,12356.0,12388.75,12354.25,12380.5,5688,25,6419
2020-12-14 12:00:00+00:00,12380.5,12387.25,12374.75,12386.25,4141,25,4530
2020-12-14 13:00:00+00:00,12386.25,12388.25,12340.75,12360.25,9826,25,11038
2020-12-14 14:00:00+00:00,12360.75,12453.75,12355.0,12453.0,27783,25,31864
2020-12-14 15:00:00+00:00,12453.5,12477.5,12437.25,12437.25,29286,25,32649
2020-12-14 16:00:00+00:00,12437.25,12485.25,12430.0,12468.25,23595,25,26437
2020-12-14 17:00:00+00:00,12469.25,12472.5,12418.0,12431.25,14221,25,16084
2020-12-14 18:00:00+00:00,12430.75,12451.75,12399.25,12448.0,17204,25,19339
2020-12-14 19:00:00+00:00,12448.25,12457.0,12413.25,12448.5,14684,25,16192
2020-12-14 20:00:00+00:00,12448.5,12457.75,12381.25,12387.5,22803,25,25298
2020-12-14 21:00:00+00:00,12388.75,12414.0,12385.0,12400.5,4418,0,4917
2020-12-14 23:00:00+00:00,12399.0,12416.0,12393.25,12410.5,2227,25,2603
2020-12-15 00:00:00+00:00,12410.5,12418.75,12401.25,12408.75,2302,25,2658
2020-12-15 01:00:00+00:00,12409.5,12414.75,12388.75,12399.5,2400,25,2749
2020-12-15 02:00:00+00:00,12399.5,12405.25,12353.0,12385.5,3895,25,4542
2020-12-15 03:00:00+00:00,12384.5,12390.5,12374.25,12382.0,1745,25,1980
2020-12-15 04:00:00+00:00,12381.5,12391.5,12372.0,12372.75,1886,25,2362
2020-12-15 05:00:00+00:00,12372.25,12401.0,12366.5,12395.0,2583,25,2949
2020-12-15 06:00:00+00:00,12395.0,12403.75,12383.25,12396.25,2354,25,2626
2020-12-15 07:00:00+00:00,12396.0,12421.25,12390.5,12411.75,3504,25,3947
2020-12-15 08:00:00+00:00,12412.0,12442.25,12407.25,12440.25,5519,25,6161
2020-12-15 09:00:00+00:00,12440.5,12455.0,12439.5,12447.25,3371,25,3795
2020-12-15 10:00:00+00:00,12447.25,12449.0,12437.25,12441.25,2639,25,2889
2020-12-15 11:00:00+00:00,12441.75,12445.25,12433.0,12436.0,2403,25,2669
2020-12-15 12:00:00+00:00,12436.5,12471.0,12436.5,12469.5,4861,25,5497
2020-12-15 13:00:00+00:00,12469.75,12489.75,12466.5,12488.0,4208,25,4849
2020-12-15 14:00:00+00:00,12487.75,12512.75,12469.5,12496.0,26683,25,29399
2020-12-15 15:00:00+00:00,12495.5,12506.5,12452.75,12458.25,28098,25,31232
2020-12-15 16:00:00+00:00,12458.0,12458.25,12401.5,12434.0,24380,25,26780
2020-12-15 17:00:00+00:00,12433.75,12469.75,12431.75,12466.5,10212,25,10942
2020-12-15 18:00:00+00:00,12466.5,12492.0,12462.0,12488.0,8870,25,9621
2020-12-15 19:00:00+00:00,12488.0,12512.25,12474.5,12511.0,8841,25,9372
2020-12-15 20:00:00+00:00,12511.25,12530.5,12504.5,12529.0,14483,25,15227
2020-12-15 21:00:00+00:00,12528.75,12541.25,12524.0,12533.0,3182,0,3592
2020-12-15 23:00:00+00:00,12534.5,12543.0,12523.5,12529.0,1026,25,1178
2020-12-16 00:00:00+00:00,12529.0,12531.75,12513.75,12526.5,1399,25,1658
2020-12-16 01:00:00+00:00,12525.75,12528.0,12518.25,12524.75,955,25,1037
2020-12-16 02:00:00+00:00,12525.0,12556.0,12524.5,12554.0,1919,25,2245
2020-12-16 03:00:00+00:00,12553.75,12559.25,12542.5,12543.75,1494,25,1746
2020-12-16 04:00:00+00:00,12543.0,12546.5,12539.25,12542.5,692,25,796
2020-12-16 05:00:00+00:00,12542.25,12549.5,12535.0,12549.25,940,25,1078
2020-12-16 06:00:00+00:00,12549.0,12556.0,12541.5,12550.0,903,25,1066
2020-12-16 07:00:00+00:00,12549.75,12555.5,12543.0,12544.5,1204,25,1300
2020-12-16 08:00:00+00:00,12544.75,12580.0,12542.25,12574.0,4703,25,5120
2020-12-16 09:00:00+00:00,12574.0,12577.0,12567.0,12570.5,2151,25,2317
2020-12-16 10:00:00+00:00,12570.0,12575.75,12563.75,12569.25,1686,25,1858
2020-12-16 11:00:00+00:00,12568.75,12569.0,12552.75,12560.5,1816,25,2013
2020-12-16 12:00:00+00:00,12560.25,12560.25,12546.25,12549.0,2446,25,2778
2020-12-16 13:00:00+00:00,12549.5,12563.0,12534.0,12557.5,5374,25,6053
2020-12-16 14:00:00+00:00,12558.0,12558.5,12503.0,12533.25,14557,25,16361
2020-12-16 15:00:00+00:00,12534.0,12568.25,12508.0,12556.5,14404,25,15782
2020-12-16 16:00:00+00:00,12555.75,12591.25,12546.75,12588.25,8445,25,9241
2020-12-16 17:00:00+00:00,12588.0,12593.5,12562.0,12579.75,6018,25,6373
2020-12-16 18:00:00+00:00,12580.25,12587.75,12561.25,12583.75,4147,25,4482
2020-12-16 19:00:00+00:00,12586.0,12616.0,12543.0,12612.25,10038,25,11110
2020-12-16 20:00:00+00:00,12612.25,12636.0,12597.75,12601.5,11404,25,11979
2020-12-16 21:00:00+00:00,12601.25,12622.0,12597.75,12612.75,3101,0,3319
2020-12-16 22:00:00+00:00,12612.75,12618.5,12612.75,12615.25,3,550,3
2020-12-16 23:00:00+00:00,12608.5,12622.25,12606.0,12614.25,656,25,742
2020-12-17 00:00:00+00:00,12614.25,12619.5,12605.75,12611.25,1196,25,1279
2020-12-17 01:00:00+00:00,12611.0,12619.0,12607.0,12610.5,966,25,1032
2020-12-17 02:00:00+00:00,12610.75,12615.5,12603.5,12615.5,755,25,839
2020-12-17 03:00:00+00:00,12615.0,12633.0,12613.5,12624.0,814,25,883
2020-12-17 04:00:00+00:00,12624.0,12643.75,12623.25,12638.25,981,25,1109
2020-12-17 05:00:00+00:00,12638.5,12646.0,12632.25,12643.75,656,25,753
2020-12-17 06:00:00+00:00,12643.75,12647.75,12640.25,12643.0,488,25,627
2020-12-17 07:00:00+00:00,12644.0,12671.75,12643.75,12668.75,1429,25,1606
2020-12-17 08:00:00+00:00,12668.25,12680.0,12665.5,12668.0,1091,25,1231
2020-12-17 09:00:00+00:00,12668.25,12681.25,12660.0,12663.25,1068,25,1203
2020-12-17 10:00:00+00:00,12663.25,12671.0,12661.5,12663.75,745,25,838
2020-12-17 11:00:00+00:00,12663.75,12669.0,12657.5,12660.0,924,25,961
2020-12-17 12:00:00+00:00,12658.25,12668.0,12657.5,12665.75,1285,25,1424
2020-12-17 13:00:00+00:00,12665.5,12673.75,12656.0,12667.25,1760,25,1959
2020-12-17 14:00:00+00:00,12666.75,12695.25,12660.5,12671.25,7112,25,7791
2020-12-17 15:00:00+00:00,12672.5,12678.25,12635.0,12637.75,8740,25,9337
2020-12-17 16:00:00+00:00,12637.25,12662.0,12618.25,12648.25,6383,25,6751
2020-12-17 17:00:00+00:00,12648.0,12667.25,12634.75,12662.75,3393,25,3612
2020-12-17 18:00:00+00:00,12664.0,12674.75,12649.5,12670.75,2297,25,2413
2020-12-17 19:00:00+00:00,12670.25,12675.5,12651.5,12666.0,2803,25,2984
2020-12-17 20:00:00+00:00,12666.5,12690.5,12643.25,12686.0,3831,25,4136
2020-12-17 21:00:00+00:00,12685.5,12702.5,12683.0,12689.75,880,25,958
2020-12-17 22:00:00+00:00,12685.75,12685.75,12684.0,12684.0,2,675,10
2020-12-17 23:00:00+00:00,12681.75,12690.75,12676.0,12686.75,293,25,373
2020-12-18 00:00:00+00:00,12686.75,12688.25,12670.25,12671.5,334,25,383
2020-12-18 01:00:00+00:00,12671.25,12678.25,12659.75,12663.0,424,25,491
2020-12-18 02:00:00+00:00,12662.75,12666.5,12658.0,12659.75,266,25,328
2020-12-18 03:00:00+00:00,12663.5,12672.5,12662.75,12666.75,231,25,322
2020-12-18 04:00:00+00:00,12666.5,12669.75,12651.75,12664.25,374,25,475
2020-12-18 05:00:00+00:00,12666.0,12666.75,12646.0,12660.5,349,25,408
2020-12-18 06:00:00+00:00,12661.5,12671.0,12660.25,12665.75,216,25,286
2020-12-18 07:00:00+00:00,12664.25,12671.0,12664.25,12667.25,174,25,336
2020-12-18 08:00:00+00:00,12665.5,12695.0,12664.25,12693.0,342,25,391
2020-12-18 09:00:00+00:00,12692.25,12719.75,12682.0,12685.5,453,25,549
2020-12-18 10:00:00+00:00,12688.75,12695.0,12676.0,12681.75,219,25,318
2020-12-18 11:00:00+00:00,12682.5,12696.75,12680.75,12689.75,289,25,318
2020-12-18 12:00:00+00:00,12689.5,12706.0,12686.0,12688.5,297,25,334
2020-12-18 13:00:00+00:00,12688.5,12720.5,12688.5,12716.0,557,25,681
2020-12-18 14:00:00+00:00,12716.0,12756.0,12716.0,12756.0,550,25,753
2020-12-20 23:00:00+00:00,12795.75,12823.25,12764.75,12789.5,12099,25,13859
2020-12-21 00:00:00+00:00,12789.25,12797.25,12768.0,12780.5,8246,25,9084
2020-12-21 01:00:00+00:00,12780.5,12797.0,12769.75,12780.5,7759,25,8536
2020-12-21 02:00:00+00:00,12780.5,12791.75,12776.5,12787.25,4752,25,5337
2020-12-21 03:00:00+00:00,12787.75,12788.5,12779.0,12781.0,2505,25,2817
2020-12-21 04:00:00+00:00,12781.25,12795.0,12779.25,12789.0,3046,25,3529
2020-12-21 05:00:00+00:00,12789.5,12814.75,12786.5,12802.75,5739,25,6474
2020-12-21 06:00:00+00:00,12802.75,12806.25,12781.75,12789.75,4762,25,5444
2020-12-21 07:00:00+00:00,12789.75,12789.75,12734.75,12770.0,15331,25,17137
2020-12-21 08:00:00+00:00,12769.75,12785.5,12748.0,12765.75,15962,25,17608
2020-12-21 09:00:00+00:00,12766.0,12766.25,12682.25,12691.0,22474,25,24346
2020-12-21 10:00:00+00:00,12690.75,12691.75,12502.75,12542.5,77623,0,83519
2020-12-21 11:00:00+00:00,12542.5,12621.25,12539.5,12605.5,37347,25,41524
2020-12-21 12:00:00+00:00,12605.75,12637.0,12591.75,12618.75,27746,25,30002
2020-12-21 13:00:00+00:00,12619.0,12628.5,12583.25,12618.5,29393,25,32416
2020-12-21 14:00:00+00:00,12619.0,12688.75,12604.5,12622.25,135163,25,145566
2020-12-21 15:00:00+00:00,12622.0,12634.5,12500.75,12534.75,196647,25,212298
2020-12-21 16:00:00+00:00,12534.5,12638.25,12530.0,12621.75,84723,25,91760
2020-12-21 17:00:00+00:00,12621.75,12697.0,12621.5,12688.0,62799,25,67752
2020-12-21 18:00:00+00:00,12688.25,12739.25,12680.0,12727.25,59185,25,63465
2020-12-21 19:00:00+00:00,12727.75,12742.75,12707.75,12721.5,56603,25,59972
2020-12-21 20:00:00+00:00,12721.75,12729.25,12676.25,12723.5,97594,25,102969
2020-12-21 21:00:00+00:00,12723.75,12731.5,12706.5,12730.75,14556,0,16303
2020-12-21 23:00:00+00:00,12737.25,12756.0,12734.0,12741.75,7151,25,8062
2020-12-22 00:00:00+00:00,12742.0,12751.5,12723.25,12726.25,5378,25,6000
2020-12-22 01:00:00+00:00,12726.0,12767.75,12725.0,12747.0,8594,25,9840
2020-12-22 02:00:00+00:00,12747.75,12768.5,12745.5,12762.0,4595,25,5311
2020-12-22 03:00:00+00:00,12761.75,12762.25,12736.75,12753.75,4745,25,5359
2020-12-22 04:00:00+00:00,12754.25,12757.25,12722.75,12728.25,8118,25,8940
2020-12-22 05:00:00+00:00,12728.0,12729.0,12687.75,12698.25,15859,25,17379
2020-12-22 06:00:00+00:00,12698.5,12705.25,12679.5,12684.75,8567,25,9556
2020-12-22 07:00:00+00:00,12685.25,12735.5,12684.0,12721.5,10399,25,11821
2020-12-22 08:00:00+00:00,12720.5,12756.25,12713.0,12749.25,13337,25,14686
2020-12-22 09:00:00+00:00,12749.75,12781.5,12745.0,12761.25,12315,25,13790
2020-12-22 10:00:00+00:00,12761.5,12773.75,12757.75,12769.5,5491,25,6104
2020-12-22 11:00:00+00:00,12769.0,12778.75,12761.25,12766.75,5298,25,5979
2020-12-22 12:00:00+00:00,12767.0,12796.5,12764.75,12786.75,8785,25,10147
2020-12-22 13:00:00+00:00,12787.25,12799.75,12781.5,12782.25,10382,25,11672
2020-12-22 14:00:00+00:00,12782.5,12793.75,12718.5,12789.0,112932,25,123832
2020-12-22 15:00:00+00:00,12789.0,12789.5,12720.0,12741.5,149754,25,164251
2020-12-22 16:00:00+00:00,12741.5,12744.0,12633.5,12694.5,143910,25,156385
2020-12-22 17:00:00+00:00,12694.5,12725.75,12692.25,12716.5,69408,25,74704
2020-12-22 18:00:00+00:00,12716.75,12754.5,12715.5,12742.25,46193,25,49530
2020-12-22 19:00:00+00:00,12742.25,12756.75,12722.0,12737.25,48780,25,51479
2020-12-22 20:00:00+00:00,12737.25,12753.5,12712.25,12753.25,71968,25,75743
2020-12-22 21:00:00+00:00,12753.5,12755.5,12744.5,12746.0,7886,0,8685
2020-12-22 22:00:00+00:00,12745.75,12745.75,12744.75,12744.75,10,0,22
2020-12-22 23:00:00+00:00,12744.5,12762.5,12741.25,12760.5,3943,25,4581
2020-12-23 00:00:00+00:00,12761.0,12763.25,12669.0,12694.0,16747,25,18518
2020-12-23 01:00:00+00:00,12694.0,12723.0,12685.0,12701.75,18179,25,19994
2020-12-23 02:00:00+00:00,12702.25,12712.75,12689.25,12708.25,9305,25,9967
2020-12-23 03:00:00+00:00,12707.75,12737.75,12702.25,12733.0,5768,25,6482
2020-12-23 04:00:00+00:00,12733.25,12744.75,12729.75,12732.0,3741,25,4176
2020-12-23 05:00:00+00:00,12732.25,12741.75,12725.75,12736.75,3530,25,4020
2020-12-23 06:00:00+00:00,12736.25,12760.75,12734.5,12758.25,5479,25,6161
2020-12-23 07:00:00+00:00,12758.5,12772.75,12755.0,12767.25,6508,25,7220
