time,open,high,low,close,tick_volume,spread,real_volume,body,body_abs,range,upper_wick,lower_wick,is_red,is_green,ret_1,ret_3,ret_5,ret_10,log_ret,rsi,atr,adx,ema_10,ema_20,ema_50,ema_100,ema_200,ema10_slope_5,ema20_slope_5,ema50_slope_5,dist_ema20_atr,dist_ema50_atr,dist_ema200_atr,rolling_red_ratio_5,rolling_red_ratio_10,rolling_green_ratio_5,rolling_vol_10,downside_vol_10,drawdown_pct,red_streak,green_streak,date,label,bear_window_id,target_active_bear,target_exhaustion_vs_active,bear_prob,exhaust_prob
2023-04-05 00:00:00+00:00,13218.25,13225.25,12984.0,13034.75,700684,0,846500,-183.5,183.5,241.25,7.0,50.75,1,0,-0.0139196217494089,-0.0138636707520047,-0.0030021416551935,0.0102695266329515,-0.0140174081781125,59.019785814116894,206.1897679142808,20.01076900676066,13047.809498828688,12879.490076444878,12569.32755656232,12303.56234229388,12265.854688620268,220.967069729817,199.2626615884401,138.00137960891334,0.7529952874270105,2.2572528605355875,3.7290662827623193,0.6,0.5,0.4,0.010212680638775,,-0.2279020865109804,2,0,2023-04-05 00:00:00+00:00,OUTSIDE,,0,,0.21974386189192197,0.0
2023-04-06 00:00:00+00:00,13034.5,13169.25,12930.5,13137.75,720295,0,881115,103.25,103.25,238.75,31.5,104.0,0,1,0.0079019543911467,-0.0065973534971645,-0.0111955744552741,0.0163423974006884,0.0078708974492904,61.885918363584345,208.51549877754644,19.31575319138673,13064.16231722347,12904.086259640604,12591.618632775562,12320.080909773207,12274.530263857878,153.74578432439557,166.11859858001844,126.75622746738554,1.1206061023246945,2.6191404016786057,4.139834886149366,0.6,0.5,0.4,0.0104417768262505,,-0.2218010040130906,0,1,2023-04-06 00:00:00+00:00,OUTSIDE,,0,,0.19797078315191066,0.0
2023-04-07 00:00:00+00:00,13138.0,13168.5,13104.0,13158.75,68354,0,80408,20.75,20.75,64.5,9.75,34.0,0,1,0.0015984472226979,-0.0045390070921985,-0.0044825238311393,0.0279871880004687,0.0015971710656668,62.46236055331759,198.22867743629317,18.67038136282521,13081.360077728294,12928.339949198642,12613.85907854907,12336.68821849057,12283.328470187653,115.01927808359687,144.65492252477816,119.46186560592103,1.1623446908957324,2.748799661572917,4.416220403295041,0.4,0.4,0.6,0.00964922047522,,-0.220557093989249,0,2,2023-04-07 00:00:00+00:00,OUTSIDE,,0,,0.12892132722436345,0.0
2023-04-09 00:00:00+00:00,13161.75,13184.25,13129.25,13134.25,15362,25,18461,-27.5,27.5,55.0,22.5,5.0,1,0,-0.0018618789778664,0.0076334413778553,-0.0068620037807183,0.0311077092165175,-0.0018636144289985,61.297577393548735,187.99805761941505,18.15265861060285,13090.97642723224,12947.950430227344,12634.266565664791,12352.481521094718,12291.795351081308,77.60668206839728,122.23540609384872,111.21826303314084,0.990965396832998,2.659513830442747,4.481188048358271,0.6,0.4,0.4,0.0094271003656907,,-0.2220083223503975,1,0,2023-04-09 00:00:00+00:00,OUTSIDE,,0,,0.1810191714382901,0.0
2023-04-10 00:00:00+00:00,13134.25,13152.5,12945.5,13149.5,631559,0,757555,15.25,15.25,207.0,3.0,188.75,0,1,0.0011610864723909,0.0008943692793668,-0.0052387706855792,0.0176843897531151,0.0011604129328013,61.77539064336074,189.35533921802823,17.137229226078233,13101.617076826376,12967.14562734855,12654.47179838382,12368.264065231457,12300.329725697417,50.90546714686934,103.99870075157924,104.14107624752614,0.9630273611745568,2.6142817184900857,4.484533036191973,0.4,0.4,0.6,0.0085688231545434,,-0.2211050067378459,0,1,2023-04-10 00:00:00+00:00,OUTSIDE,,0,,0.13580946830603602,0.0
2023-04-11 00:00:00+00:00,13149.75,13187.25,13029.75,13067.5,700824,0,829037,-82.25,82.25,157.5,37.5,37.75,1,0,-0.0062359785543176,-0.0069345492542984,0.0025125146243694,-0.000497169955637,-0.0062555034822597,57.65369538177197,187.07995784531195,15.991601006370647,13095.413971948852,12976.703186648689,12670.668982760926,12382.110321365488,12307.963260765102,47.60447312016549,97.21311020380926,101.3414261986054,0.48533693505741,2.1211840210440696,4.059957827566569,0.4,0.5,0.6,0.0081109487923394,,-0.2259621792118941,1,0,2023-04-11 00:00:00+00:00,OUTSIDE,,0,,0.1623080986700242,0.0
2023-04-12 00:00:00+00:00,13068.0,13219.0,12903.25,12909.5,1005867,0,1153157,-158.5,158.5,315.75,151.0,6.25,1,0,-0.0120910656208149,-0.0171117498144165,-0.0173735989800384,-0.0283746660143755,-0.0121647571633261,50.64233885699421,196.2706751420754,15.61093378575278,13061.611431594514,12970.302883158336,12680.034905005596,12392.553681338448,12313.948700956496,-2.5508856289561663,66.21662351773193,88.41627223003525,-0.3097909716483237,1.169125723077574,3.0343366303315604,0.6,0.6,0.4,0.0066440119434959,,-0.2353211212960357,2,0,2023-04-12 00:00:00+00:00,OUTSIDE,,0,,0.4558436483401174,0.0
2023-04-13 00:00:00+00:00,12909.75,13206.5,12908.0,13170.0,727869,0,845915,260.25,260.25,298.5,36.5,1.75,0,1,0.0201789379914016,0.0015589946385794,0.0008549444286121,-0.0036314117113027,0.0199780413135766,59.40743561257361,203.57276977478432,15.257457080893332,13081.318444031876,12989.321656190876,12699.249222456358,12407.948657945606,12322.466624330062,-0.0416336964190122,60.98170699223374,85.39014390728698,0.8875368940994,2.3124447246281576,4.163294416083141,0.6,0.5,0.4,0.0097252497292512,,-0.2198907136193338,0,1,2023-04-13 00:00:00+00:00,OUTSIDE,,0,,0.15584956863871732,0.0
2023-04-14 00:00:00+00:00,13169.75,13233.0,13034.0,13177.25,856769,0,1006745,7.5,7.5,199.0,55.75,135.75,0,1,0.0005504935459377,0.0083986990625597,0.0032738831680529,-0.0036105860113421,0.0005503420799506,59.622346383873776,203.24614336229973,14.747786017134384,13098.760545116987,13007.219593696507,12717.99435098748,12423.182347887278,12330.97193155066,7.784117884748412,59.269163469163686,83.72778532268785,0.8365738384536149,2.259603264372231,4.163808741702883,0.4,0.5,0.6,0.0097254652780448,,-0.2194612684920552,0,2,2023-04-14 00:00:00+00:00,OUTSIDE,,0,,0.12190281080664565,0.0
2023-04-16 00:00:00+00:00,13188.0,13192.75,13155.0,13164.5,12280,0,14717,-23.5,23.5,37.75,4.75,9.5,1,0,-0.0009675766946821,0.019752895154731,0.0011407277843265,-0.0041040189125295,-0.0009680450991815,59.030451398746735,191.42499026499263,14.274520029358218,13110.713173277534,13022.198680011126,12735.504376438954,12437.861905354855,12339.265743177022,9.096096451157791,55.0530526625771,81.03257805513385,0.7433790112350732,2.241063838985604,4.311005870657708,0.6,0.5,0.4,0.0097273546621501,,-0.220216499577959,1,0,2023-04-16 00:00:00+00:00,OUTSIDE,,0,,0.1632990319483392,0.0
2023-04-17 00:00:00+00:00,13165.0,13196.0,13055.0,13156.75,749907,0,874002,-8.25,8.25,141.0,31.0,101.75,1,0,-0.0005887044703558,-0.0010060744115414,0.0068299215611249,0.0093595964632999,-0.0005888778248728,58.64931995588168,187.8232052460646,14.434160490683364,13119.083505408891,13035.013091438635,12752.023812657037,12452.097313169612,12347.399914886704,23.66953346003902,58.30990478995045,81.35482989610864,0.648146262874584,2.154825261408669,4.309105917200047,0.6,0.5,0.4,0.0084883202699096,,-0.2206755616105673,2,0,2023-04-17 00:00:00+00:00,OUTSIDE,,0,,0.14514336724696852,0.0
2023-04-18 00:00:00+00:00,13156.25,13276.5,13116.25,13151.75,767901,0,914671,-4.5,4.5,160.25,120.25,35.5,1,0,-0.0003800330628764,-0.0019351533893642,0.0187652503969943,0.0010656314817987,-0.0003801052937415,58.38739867459319,185.85369058563143,13.972084161759298,13125.02286806182,13046.130892254005,12767.699349415583,12465.95182181972,12355.403398320668,63.411436467305975,75.82800909566868,87.66444440998566,0.5682916890871836,2.066413905337365,4.284803810836449,0.6,0.6,0.4,0.0081323985556138,,-0.2209717306638629,3,0,2023-04-18 00:00:00+00:00,OUTSIDE,,0,,0.13988337697964473,0.0
2023-04-19 00:00:00+00:00,13151.75,13205.0,13043.0,13106.0,714329,0,834464,-45.75,45.75,162.0,53.25,63.0,1,0,-0.0034786245176497,-0.0044437692278476,-0.0048595292331055,-0.0040087394319369,-0.0034846890000395,55.926296500507554,184.14985554380064,13.983772057109874,13121.564164777854,13051.832712039335,12780.966041595364,12478.626043169825,12362.872021222953,40.24572074597927,62.51105584846118,81.71681913900647,0.2941478710407091,1.7650513895044877,4.0354524122898034,0.8,0.7,0.2,0.008187492015877,,-0.2236816775015179,4,0,2023-04-19 00:00:00+00:00,OUTSIDE,,0,,0.22632977217964723,0.0
2023-04-20 00:00:00+00:00,13106.0,13177.75,13000.0,13060.25,802588,0,964618,-45.75,45.75,177.75,71.75,60.25,1,0,-0.0034907675873645,-0.0073346381135158,-0.0088789390806124,-0.0056341245217655,-0.0034968745326331,53.49783401065777,183.6927230049577,14.244014451829884,13110.416134818242,13052.63435851178,12791.918353689663,12490.143349245667,12369.811105588891,11.65558970125494,45.41476481527389,73.9240027021824,0.0414585910842715,1.460763616112841,3.7586622002030663,1.0,0.7,0.0,0.0082360417540606,,-0.2263916243391728,5,0,2023-04-20 00:00:00+00:00,OUTSIDE,,0,,0.2720757365340574,0.0
2023-04-21 00:00:00+00:00,13059.5,13099.75,12960.75,13053.25,737202,0,888798,-6.25,6.25,139.0,40.25,92.5,1,0,-0.0005359774889455,-0.007489497595377,-0.0084507577196247,-0.0073196699494277,-0.0005361211762231,53.11777864469691,180.50038564746075,14.711811468348518,13100.022292124017,13052.692991034468,12802.166653544971,12501.293975993278,12376.611492597958,-10.690881153517694,30.49431102334165,66.66227710601743,0.0030859156534988,1.3910404986359703,3.7486817824511434,1.0,0.8,0.0,0.008213994807957,,-0.2268062610137866,6,0,2023-04-21 00:00:00+00:00,OUTSIDE,,0,,0.2593062690333878,0.0
2023-04-23 00:00:00+00:00,13049.25,13052.75,13038.5,13046.25,8153,0,10344,-3.0,3.0,14.25,3.5,7.75,1,0,-0.0005362649148679,-0.0045589806195636,-0.0083987306895699,-0.0016261718002678,-0.0005364087563251,52.71448136635236,168.66107238692783,15.146194412258676,13090.24551173783,13052.07937284071,12811.738549484384,12512.08518438945,12383.274562323351,-28.83799367106076,17.06628140207249,59.71473682734904,-0.0345626454178858,1.390430211291554,3.930814789056394,1.0,0.8,0.0,0.0079827325554332,,-0.2272208976884006,7,0,2023-04-23 00:00:00+00:00,OUTSIDE,,0,,0.24783364221535656,0.0
2023-04-24 00:00:00+00:00,13046.25,13112.0,12945.25,13027.0,688379,0,832451,-19.25,19.25,166.75,65.75,81.75,1,0,-0.0014755197853789,-0.0025458930724909,-0.0094854296956679,0.0091018242379643,-0.0014766094366969,51.55523554530469,168.52456721643298,16.091331467401204,13078.746327785497,13049.690861141597,12820.1801749948,12522.281517371835,12389.67979055894,-46.27654027632343,3.559968887590003,52.48082557921589,-0.1346442332793726,1.2272384283271065,3.781764403658491,1.0,0.8,0.0,0.0068294343529575,,-0.2283611485435887,8,0,2023-04-24 00:00:00+00:00,OUTSIDE,,0,,0.3054156193437264,0.0
2023-04-25 00:00:00+00:00,13027.25,13037.75,12779.0,12938.25,855373,0,1022526,-89.0,89.0,258.75,10.5,159.25,1,0,-0.0068127734704843,-0.0088100664585447,-0.01279948115367,-0.0175968109339407,-0.0068360863556016,46.480233587385854,174.9692409866878,17.763478055477574,13053.201540915405,13039.077445794775,12824.810364210687,12530.51851702784,12395.138200603133,-68.36262386244925,-12.755266244559609,43.84432261532493,-0.5762581195768494,0.6483404462955973,3.1040415808752866,1.0,0.9,0.0,0.0022128778966113,,-0.2336181492395859,9,0,2023-04-25 00:00:00+00:00,OUTSIDE,,0,,0.43892979923170344,0.0
2023-04-26 00:00:00+00:00,12937.5,12990.5,12841.0,12935.0,879531,0,1048363,-2.5,2.5,149.5,53.0,94.0,1,0,-0.0002511931675458,-0.0085273546038133,-0.0095901686414885,-0.0183839571989603,-0.0002512247218326,46.3004919363134,173.15000948763867,19.316185601548487,13031.710351658056,13029.165308100037,12829.131526398503,12538.52805134412,12400.509959801111,-78.70578316018509,-23.46905041174432,37.21317270884174,-0.5438365748790751,0.6114263228443705,3.086861166109522,1.0,1.0,0.0,0.0021323259207645,0.0021323259207649,-0.2338106591242281,10,0,2023-04-26 00:00:00+00:00,OUTSIDE,,0,,0.46822052044594004,0.0
2023-04-27 00:00:00+00:00,12935.0,13309.5,12914.0,13187.75,803296,0,985263,252.75,252.75,395.5,121.75,21.0,0,1,0.0195400077309624,0.0123397558916096,0.0103039472928196,0.0017661134110675,0.0193515527645757,59.43752648396193,189.03215166709305,18.198711908033182,13060.081196811136,13044.26861209051,12843.194995951504,12551.383931515526,12408.343194031948,-39.94109531287904,-8.4243789439588,41.02834240653283,0.7590316601917424,1.8227322760167075,4.123144127040756,0.8,0.9,0.2,0.0070599370551264,,-0.2188393134801344,0,1,2023-04-27 00:00:00+00:00,OUTSIDE,,0,,0.1598727576899935,0.0
2023-04-28 00:00:00+00:00,13187.5,13314.75,13146.75,13305.0,787915,0,935284,117.5,117.5,168.0,9.75,40.75,0,1,0.0088908267141856,0.0283461828299809,0.0198332854268468,0.0112679803142874,0.0088515360270839,63.85506961039896,187.52985511944357,17.127501113523795,13104.61188830002,13069.100172843791,12861.30499611027,12566.307021980563,12417.265152300288,14.366376562189544,17.020800003083423,49.566446625885874,1.2579321143609636,2.36599662281575,4.733832099077166,0.6,0.8,0.4,0.007559714467169,,-0.2118941491803521,0,2,2023-04-28 00:00:00+00:00,OUTSIDE,,0,,0.10933409777731669,0.0
2023-04-29 00:00:00+00:00,13327.0,13327.0,13327.0,13327.0,2,200,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0016535137166477,0.0303053730189408,0.0230290934213557,0.0133252228790845,0.0016521481679365,64.63336528536294,175.7062940394833,16.049810703379826,13145.046090427288,13093.662061144383,12879.567545282416,12581.370249268077,12426.3172403371,66.29976264179095,43.97120000279028,59.38737028761716,1.327999888286194,2.546479380055904,5.1260699827890335,0.4,0.7,0.4,0.0075421879077989,,-0.2105910053458514,0,0,2023-04-29 00:00:00+00:00,OUTSIDE,,0,,0.10353848290546917,0.0
2023-04-30 00:00:00+00:00,13294.25,13302.5,13282.0,13284.75,13343,25,15230,-9.5,9.5,20.5,8.25,2.75,1,0,-0.0031702558715389,0.0073553107997952,0.0267810561706567,0.0136387913932549,-0.0031752917789109,61.87773864926717,166.37013017952023,15.347463649258616,13170.446801258688,13111.860912463968,12895.457053310556,12595.298561163758,12434.858859836237,117.245260343283,72.7834666691906,70.64668909986722,1.039183460092732,2.3399209117008004,5.108435866743012,0.4,0.7,0.4,0.0075208755527384,,-0.2130936338461994,1,0,2023-04-30 00:00:00+00:00,OUTSIDE,,0,,0.10517929884107488,0.0
2023-05-01 00:00:00+00:00,13284.5,13345.25,13236.75,13262.75,661794,0,802730,-21.75,21.75,108.5,60.75,26.0,1,0,-0.0016560341745234,-0.0031754979331078,0.0253382296095863,0.0155050630730653,-0.0016574069148624,60.43290539133368,162.23654945241165,14.990955650259108,13187.229201029832,13126.231301753114,12909.86069827877,12608.515421338732,12443.096582623935,155.518849371776,97.06599365307738,80.7291718802644,0.8414793011048995,2.1751529042766182,5.052211848332555,0.4,0.7,0.4,0.0074107197877478,,-0.2143967776807001,2,0,2023-05-01 00:00:00+00:00,OUTSIDE,,0,,0.14530661530309058,0.0
2023-05-02 00:00:00+00:00,13262.5,13312.5,13089.0,13160.25,799726,0,933202,-102.25,102.25,223.5,50.0,71.25,1,0,-0.0077284122825206,-0.0125121932918136,-0.0020852685257151,0.0081971922701242,-0.0077584312265983,54.09525423997028,166.61251020581082,15.520190708124575,13182.32389175168,13129.471177776628,12919.679886581564,12619.440858539943,12450.2324375232,122.24269494054352,85.20256568611876,76.48489063005945,0.1847329602402129,1.443889856297515,4.261490098190941,0.6,0.7,0.2,0.0079664796507126,,-0.2204682432732604,3,0,2023-05-02 00:00:00+00:00,OUTSIDE,,0,,0.24545377893290046,0.0
2023-05-03 00:00:00+00:00,13160.25,13288.0,13021.0,13075.75,901048,0,1032911,-84.5,84.5,267.0,127.75,54.75,1,0,-0.0064208506677304,-0.0157323246579724,-0.0172303645246147,0.0022611861646066,-0.0064415529946586,49.487707796702864,173.78304519111003,16.35768059210785,13162.946820524105,13124.354875131234,12925.800283186209,12628.476683123314,12456.456492871228,58.33493222408288,55.25470228744052,64.4952870759389,-0.2796870953537654,0.8628558479274602,3.563601422956607,0.8,0.7,0.0,0.0082901791768561,,-0.2254735002739564,4,0,2023-05-03 00:00:00+00:00,OUTSIDE,,0,,0.3625416838993228,0.0
2023-05-04 00:00:00+00:00,13076.0,13150.0,12979.75,13071.75,873419,0,1004290,-4.25,4.25,170.25,74.0,92.0,1,0,-0.0003059097948492,-0.0144012365459652,-0.0191528476026112,0.0034351731020187,-0.0003059565947953,49.27375685756364,173.53068482031645,17.3390016269498,13146.36558042881,13119.344887023495,12931.523801492633,12637.254372566416,12462.578816325247,1.319490001522354,25.682825879111988,51.95625621021645,-0.2742736079949171,0.8080772495801856,3.510452254052493,1.0,0.7,0.0,0.0082717122579769,,-0.2257104355165928,5,0,2023-05-04 00:00:00+00:00,OUTSIDE,,0,,0.3667233890342661,0.0
2023-05-05 00:00:00+00:00,13071.75,13336.75,13054.25,13288.5,654056,0,766272,216.75,216.75,282.5,48.25,17.5,0,1,0.016581559469849,0.0097452555992476,0.0002822785524756,0.0270708944409019,0.0164455864502954,59.49322557290887,181.314207333151,16.75957316436313,13172.208202169026,13135.454897783166,12945.522868100765,12650.150325584902,12470.796937555842,1.761400910338125,23.5939853191976,50.065814790208606,0.8440877549966387,1.8916175237665795,4.5098675634485215,0.8,0.6,0.2,0.0092456879836676,,-0.2128715070562277,0,1,2023-05-05 00:00:00+00:00,OUTSIDE,,0,,0.16302937731610817,0.0
2023-05-07 00:00:00+00:00,13293.5,13310.75,13280.5,13282.25,11153,0,12976,-11.25,11.25,30.25,17.25,1.75,1,0,-0.0004703314896339,0.0157925931590923,0.0014702833122843,0.0268457672980286,-0.0004704421301813,59.12334610928037,170.5239068093545,16.221532449104078,13192.215801774655,13149.435383708578,12958.72785366544,12662.667150820844,12478.871097381158,4.986600744823591,23.204081955464066,48.867155386671584,0.7788621476982013,1.897224573304294,4.7112391315137945,0.8,0.6,0.2,0.0092536432127562,,-0.2132417183728472,1,0,2023-05-07 00:00:00+00:00,OUTSIDE,,0,,0.15770551942871927,0.0
2023-05-08 00:00:00+00:00,13282.25,13346.0,13232.5,13314.5,569765,0,667171,32.25,32.25,113.5,31.5,49.75,0,1,0.0024280524760489,0.0185705815977201,0.0117209019585493,0.0096111922048871,0.0024251095194411,60.48840579583128,166.45077060868633,16.017815401264443,13214.44929236108,13165.15582335538,12972.679702541309,12675.574731992709,12487.1858128301,32.12540060940046,35.68464557875268,52.9998159597435,0.8972273068997485,2.0535819462337463,4.970323562603712,0.6,0.6,0.4,0.0071732490761431,,-0.2113314279790904,0,1,2023-05-08 00:00:00+00:00,OUTSIDE,,0,,0.11683291807368125,0.0
2023-05-09 00:00:00+00:00,13314.25,13325.25,13227.25,13253.5,562440,0,665984,-60.75,60.75,98.0,11.0,26.25,1,0,-0.0045814713282511,-0.0026338563419497,0.0135938665086132,-0.0038707252912438,-0.0045919984334084,56.63582019582597,161.56142985092302,15.86173388933008,13221.5494210227,13173.569554464391,12983.69226322596,12687.018796705725,12494.810829617862,58.60260049859789,49.21467933315762,57.891980039752525,0.4947371758801751,1.6700009217732077,4.695979548350128,0.6,0.7,0.4,0.0067780831651121,,-0.2149446904292971,1,0,2023-05-09 00:00:00+00:00,OUTSIDE,,0,,0.1579243606575892,0.0
2023-05-10 00:00:00+00:00,13252.75,13426.0,13180.0,13399.75,985669,0,1151007,147.0,147.0,246.0,26.25,72.75,0,1,0.0110348209906816,0.0088463927421935,0.0250922791516055,0.0054588429504014,0.0109743815724989,62.75991063972061,167.5927562901428,14.907758459514222,13253.9495262913,13195.110549277306,13000.008252903375,12701.132285879869,12503.81519947241,107.58394586249052,75.76566225380884,68.48445141074262,1.221051883462163,2.385197045178832,5.345904085356255,0.4,0.7,0.6,0.0076719512252378,,-0.2062817456204001,0,1,2023-05-10 00:00:00+00:00,OUTSIDE,,0,,0.09780405558091324,0.0
2023-05-11 00:00:00+00:00,13400.25,13450.0,13339.5,13432.75,796264,0,946183,32.5,32.5,110.5,17.25,60.75,0,1,0.0024627325136663,0.0088812948289458,0.0108552507807502,0.0111405935377029,0.0024597049576371,63.99548853597352,163.5147022694183,13.846159108622391,13286.458703329245,13217.742877917564,13016.9785174954,12715.619765367395,12513.05833181597,114.25050116021885,82.287980134397,71.45564939463475,1.3149100300973344,2.5427162006480994,5.624519724646421,0.4,0.6,0.6,0.0075747129802833,,-0.204327029868649,0,2,2023-05-11 00:00:00+00:00,OUTSIDE,,0,,0.09812065742140087,0.0
2023-05-12 00:00:00+00:00,13432.75,13472.75,13288.0,13347.5,704123,0,845326,-85.25,85.25,184.75,40.0,59.5,1,0,-0.0063464294355214,0.0070924661410194,0.0049125712887501,0.0063900774726206,-0.0063666536318418,58.58757123417211,165.03150925017417,13.24259220293994,13297.557120905743,13230.100699068273,13029.940144260288,12728.132245261111,12521.361233986956,105.34131913108833,80.66531535969443,71.2122905948454,0.7113750668895579,1.9242377239507569,5.005945651025258,0.4,0.6,0.6,0.007904926834598,,-0.2093767122273393,1,0,2023-05-12 00:00:00+00:00,OUTSIDE,,0,,0.1462804953369883,0.0
2023-05-14 00:00:00+00:00,13357.75,13357.75,13334.0,13344.25,7893,25,9371,-13.5,13.5,23.75,0.0,10.25,1,0,-0.0002434912905038,-0.0041418683184387,0.0022344060986143,0.0139814973119811,-0.0002435209393212,58.385010295553045,154.93997287516174,12.682137219091944,13306.04673528652,13240.97206106177,13042.266020955962,12740.3325968401,12529.549181907483,91.59744292543836,75.81623770638907,69.58631841465467,0.6665674262215309,1.9490385433806217,5.258170651345974,0.6,0.6,0.4,0.0073562963042629,,-0.2095692221119814,2,0,2023-05-14 00:00:00+00:00,OUTSIDE,,0,,0.13199691310643447,0.0
2023-05-15 00:00:00+00:00,13344.25,13457.0,13328.0,13436.25,587142,0,716771,92.0,92.0,129.0,20.75,16.25,0,1,0.0068943552466418,0.0002605572202267,0.013788810502886,0.027570120260788,0.0068706978522534,62.35299333232353,153.08711766979306,12.206830484906773,13329.720056143517,13259.569960008268,13057.716373075336,12754.113139476927,12538.571080594971,108.17063512081586,86.0004055438767,74.02410984937524,1.1541143544999557,2.4726680643446155,5.863843627530495,0.4,0.5,0.6,0.0069766270912337,,-0.2041197115313421,0,1,2023-05-15 00:00:00+00:00,OUTSIDE,,0,,0.11638767104096955,0.0
2023-05-16 00:00:00+00:00,13435.75,13532.25,13404.25,13477.5,642006,0,788687,41.75,41.75,128.0,54.75,31.5,0,1,0.0030700530281886,0.0097396516201535,0.0058023470587138,0.0310402203224511,0.0030653500385504,64.00999421845907,151.29518069337928,12.311229545990896,13356.589136844696,13280.32520191224,13074.17847609199,12768.437631764513,12547.91365690746,102.63961055339496,85.21465263493519,74.17022318861564,1.3032457292037682,2.665792274807459,6.144190045130889,0.4,0.4,0.6,0.0068951536685914,,-0.2016763168416532,0,2,2023-05-16 00:00:00+00:00,OUTSIDE,,0,,0.11061389854587277,0.0
2023-05-17 00:00:00+00:00,13478.0,13647.25,13452.0,13621.25,645202,0,801287,143.25,143.25,195.25,26.0,26.0,0,1,0.010665924689297,0.0207580043839106,0.0140328674322085,0.0250404485081086,0.0106094449652722,69.11209795935322,154.43481064385222,13.135955581020497,13404.709293782023,13312.794230301552,13095.632261343286,12785.32500539294,12558.593620520322,118.25059045277884,95.05135238398908,78.65374384788629,1.9973202182362213,3.403492622326326,6.880938145029422,0.4,0.4,0.6,0.0057952599106773,,-0.1931614565594041,0,3,2023-05-17 00:00:00+00:00,OUTSIDE,,0,,0.10465114519859225,0.0
2023-05-18 00:00:00+00:00,13621.25,13938.5,13606.25,13907.5,800892,0,987587,286.25,286.25,332.25,31.0,15.0,0,1,0.0210149582453886,0.0350730300493069,0.0419554223637386,0.0470741026558001,0.0207971896583512,76.31316340374218,167.13589559786277,15.226164547974808,13496.125785821656,13369.432875034738,13127.470211878845,12807.54629241486,12572.015574544994,198.56866491591063,139.332175966465,97.53006761855612,3.2193391075001534,4.667039269636891,7.990410561883413,0.2,0.3,0.8,0.0080563113624852,,-0.1762057782582298,0,4,2023-05-18 00:00:00+00:00,OUTSIDE,,0,,0.08997917998968745,0.0
2023-05-19 00:00:00+00:00,13908.0,13920.75,13792.25,13819.5,725497,0,891559,-88.5,88.5,128.5,12.75,27.25,1,0,-0.0063275211216968,0.0253756260434057,0.0356145905539839,0.0379285741109316,-0.006347624732351,70.84502422596651,164.37618876944398,17.16707287443238,13554.921097490444,13412.296410745716,13154.608634942417,12827.584979693773,12584.428354897782,248.8743622039256,171.3243496839459,112.34261398645504,2.477266277449912,4.044937226219352,7.513689509096384,0.2,0.4,0.8,0.0087658498375274,,-0.1814183535962327,1,0,2023-05-19 00:00:00+00:00,OUTSIDE,,0,,0.11581435142718417,0.0
2023-05-20 00:00:00+00:00,13841.5,13841.5,13841.5,13841.5,2,350,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0015919533991823,0.016169587959989,0.030160945204205,0.0443656392650997,0.0015906875846027,71.39682092778324,154.206461000198,18.969344891857272,13607.026352492185,13453.172943055648,13181.545551219186,12847.662504848351,12596.93653047094,277.3062963486664,193.6029830473799,123.82917814384928,2.518228188531306,4.2796809193355845,8.07076085824616,0.2,0.3,0.6,0.0083209898723852,,-0.180115209761732,0,0,2023-05-20 00:00:00+00:00,OUTSIDE,,0,,0.06268467294549597,0.0
2023-05-21 00:00:00+00:00,13791.75,13835.5,13772.25,13831.75,11941,25,14495,40.0,40.0,63.25,3.75,19.5,0,1,-0.0007044034244843,-0.005446701420097,0.0262845483212761,0.0322394074516314,-0.0007046516331428,70.75766542976841,148.13814235732673,19.956951092692098,13647.885197493602,13489.22790085987,13207.043764896864,12867.149385940464,12609.223231660284,291.29606064890686,208.9026989476297,132.86528880487458,2.3121803317468737,4.217051902785909,8.252613060253157,0.2,0.3,0.6,0.0081032635355614,,-0.1806927394156584,0,1,2023-05-21 00:00:00+00:00,OUTSIDE,,0,,0.06390990367519675,0.0
2023-05-22 00:00:00+00:00,13831.25,13930.5,13802.25,13920.75,640185,0,778987,89.5,89.5,128.25,9.75,29.0,0,1,0.0064344714154029,0.0073266037121457,0.0219877030375332,0.0363291209916063,0.0064138585787603,73.12292962399634,146.71756076037482,21.308937224124843,13697.496979767491,13530.32524363512,13235.032244704831,12888.012764436691,12622.273249255704,292.78768598546776,217.5310133335697,139.39998336154713,2.661063572359525,4.6737265242237065,8.85017951508219,0.2,0.3,0.6,0.0081608568939493,,-0.1754209302669964,0,2,2023-05-22 00:00:00+00:00,OUTSIDE,,0,,0.06433683612056028,0.0
2023-05-23 00:00:00+00:00,13920.5,13955.25,13689.0,13726.5,714643,0,873389,-194.0,194.0,266.25,34.75,37.5,1,0,-0.0139539895479768,-0.0083083480836614,-0.0130145604889447,0.0283948304926016,-0.0140522617237746,61.44174560231773,155.25559213463376,21.53068110613092,13702.7702561734,13549.008553765108,13254.305490010527,12904.616472071608,12633.260580108885,206.64447035174453,179.57567873037078,126.8352781316844,1.1432209545210803,3.041400979489342,7.041546168224892,0.4,0.3,0.4,0.0094591110365511,,-0.1869270979875312,1,0,2023-05-23 00:00:00+00:00,OUTSIDE,,0,,0.22171270404263083,0.0
